Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
311	NA	2019-12-05	NA	0.2041	NA	0.1565	NA	4	NA	NA	NA	NA	NA	NA	0.0242	NA	NA	12H	NA	1	3	8	4PMI
312	NA	2019-12-05	NA	0.3096	NA	0.2005	NA	4	NA	NA	NA	NA	NA	NA	0.0289	NA	NA	10H	NA	1	4	8	4PMI
313	NA	2019-12-05	NA	0.1854	NA	0.1074	NA	4	NA	NA	NA	NA	NA	NA	0.0431	NA	NA	10L	NA	1	5	8	4PMI
314	NA	2019-12-05	NA	0.2386	NA	0.1912	NA	4	NA	NA	NA	NA	NA	NA	0.0225	NA	NA	2H	NA	1	6	8	4PMI
315	NA	2019-12-05	NA	0.3063	NA	0.2521	NA	5	NA	NA	NA	NA	NA	NA	0.0312	NA	NA	9H	NA	1	7	8	4PMI
316	NA	2019-12-05	NA	0.1505	NA	0.1253	NA	4	NA	NA	NA	NA	NA	NA	0.0414	NA	NA	12L	NA	1	8	8	4PMI
317	NA	2019-12-05	NA	0.1132	NA	0.1095	NA	4	NA	NA	NA	NA	NA	NA	0.0407	NA	NA	24T	NA	1	9	8	4PMI
318	NA	2019-12-05	NA	0.3095	NA	0.1981	NA	4	NA	NA	NA	NA	NA	NA	0.0275	NA	NA	3H	NA	1	10	8	4PMI
319	NA	2019-12-05	NA	0.3215	NA	0.251	NA	5	NA	NA	NA	NA	NA	NA	0.0328	NA	NA	15H	NA	1	11	8	4PMI
320	NA	2019-12-05	NA	0.2153	NA	0.174	NA	4	NA	NA	NA	NA	NA	NA	0.0245	NA	NA	1H	NA	6	12	8	4PMI
321	NA	2019-12-05	NA	0.3343	NA	0.2737	NA	5	NA	NA	NA	NA	NA	NA	0.0379	NA	NA	7H	NA	6	13	8	4PMI
322	NA	2019-12-05	NA	0.3246	NA	0.2883	NA	5	NA	NA	NA	NA	NA	NA	0.0418	NA	NA	8H	NA	6	14	8	4PMI
323	NA	2019-12-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1137	NA	NA	13L	NA	6	15	8	4PMI
324	NA	2019-12-05	NA	0.1146	NA	0.0841	NA	4	NA	NA	NA	NA	NA	NA	0.0429	NA	NA	4L	NA	6	16	8	4PMI
325	NA	2019-12-05	NA	0.4804	NA	0.3727	NA	5	NA	NA	NA	NA	NA	NA	0.0239	NA	NA	11H	NA	6	17	8	4PMI
326	NA	2019-12-05	NA	0.2083	NA	0.1614	NA	5	NA	NA	NA	NA	NA	NA	0.0418	NA	NA	3L	NA	6	18	8	4PMI
327	NA	2019-12-05	NA	0.1539	NA	0.1317	NA	5	NA	NA	NA	NA	NA	NA	0.0239	NA	NA	6L	NA	6	19	8	4PMI
328	NA	2019-12-05	NA	0.2865	NA	0.2475	NA	5	NA	NA	NA	NA	NA	NA	0.0287	NA	NA	13H	NA	6	20	8	4PMI
329	NA	2019-12-05	NA	0.1632	NA	0.1546	NA	4	NA	NA	NA	NA	NA	NA	0.0342	NA	NA	11L	NA	6	21	8	4PMI
330	NA	2019-12-05	NA	0.1826	NA	0.1114	NA	4	NA	NA	NA	NA	NA	NA	0.0566	NA	NA	9L	NA	6	22	8	4PMI
1	NA	2019-12-06	NA	0.2009	NA	0.14	NA	4	NA	NA	NA	NA	NA	NA	0.0611	NA	NA	7L	NA	5	1	22	4PMI
2	NA	2019-12-06	NA	0.3198	NA	0.2319	NA	5	NA	NA	NA	NA	NA	NA	0.0319	NA	NA	8H	NA	5	2	22	4PMI
3	NA	2019-12-06	NA	0.196	NA	0.1376	NA	4	NA	NA	NA	NA	NA	NA	0.0359	NA	NA	15H	NA	5	3	22	4PMI
4	NA	2019-12-06	NA	0.1937	NA	0.1488	NA	4	NA	NA	NA	NA	NA	NA	0.0455	NA	NA	14H	NA	5	4	22	4PMI
5	NA	2019-12-06	NA	0.1926	NA	0.1564	NA	5	NA	NA	NA	NA	NA	NA	0.0333	NA	NA	8L	NA	5	5	22	4PMI
6	NA	2019-12-06	NA	0.2479	NA	0.2036	NA	4	NA	NA	NA	NA	NA	NA	0.0228	NA	NA	13H	NA	5	6	22	4PMI
7	NA	2019-12-06	NA	0.3294	NA	0.2128	NA	5	NA	NA	NA	NA	NA	NA	0.0145	NA	NA	11H	NA	5	7	22	4PMI
8	NA	2019-12-06	NA	0.1863	NA	0.1605	NA	4	NA	NA	NA	NA	NA	NA	0.0217	NA	NA	24T	NA	5	8	22	4PMI
9	NA	2019-12-06	NA	0.4581	NA	0.3142	NA	5	NA	NA	NA	NA	NA	NA	0.0832	NA	NA	5H	NA	5	9	22	4PMI
10	NA	2019-12-06	NA	0.2331	NA	0.1651	NA	4	NA	NA	NA	NA	NA	NA	0.0934	NA	NA	9L	NA	5	10	22	4PMI
11	NA	2019-12-06	NA	0.3349	NA	0.2449	NA	5	NA	NA	NA	NA	NA	NA	0.0437	NA	NA	7H	NA	5	11	22	4PMI
12	NA	2019-12-06	NA	0.2793	NA	0.1945	NA	4	NA	NA	NA	NA	NA	NA	0.046	NA	NA	2L	NA	10	12	22	4PMI
13	NA	2019-12-06	NA	0.3153	NA	0.1569	NA	5	NA	NA	NA	NA	NA	NA	0.0658	NA	NA	9H	NA	10	13	22	4PMI
14	NA	2019-12-06	NA	0.3361	NA	0.208	NA	5	NA	NA	NA	NA	NA	NA	0.0477	NA	NA	5L	NA	10	14	22	4PMI
15	NA	2019-12-06	NA	0.3625	NA	0.223	NA	5	NA	NA	NA	NA	NA	NA	0.0171	NA	NA	4H	NA	10	15	22	4PMI
16	NA	2019-12-06	NA	0.331	NA	0.217	NA	5	NA	NA	NA	NA	NA	NA	0.0246	NA	NA	10L	NA	10	16	22	4PMI
17	NA	2019-12-06	NA	0.1283	NA	0.1282	NA	4	NA	NA	NA	NA	NA	NA	0.052	NA	NA	3L	NA	10	17	22	4PMI
18	NA	2019-12-06	NA	0.3894	NA	0.235	NA	5	NA	NA	NA	NA	NA	NA	0.0195	NA	NA	2H	NA	10	18	22	4PMI
19	NA	2019-12-06	NA	0.15	NA	0.0605	NA	5	NA	NA	NA	NA	NA	NA	0.038	NA	NA	12L	NA	10	19	22	4PMI
20	NA	2019-12-06	NA	0.1756	NA	0.1517	NA	4	NA	NA	NA	NA	NA	NA	0.0933	NA	NA	11L	NA	10	20	22	4PMI
