plotId	timePoint	projected_shoot_area	yPred	sd_yPred	lwr	upr	outlier
c22r17	2020-09-23T00:00:00Z	856.9744173188528	822.2207307786654	57.48941125868869	534.7736744852219	1109.6677870721087	0
c22r17	2020-09-25T00:00:00Z	953.8062914757535	957.654862677352	78.38363543841463	565.7366854852788	1349.573039869425	0
c22r17	2020-09-28T00:00:00Z	1420.3926301777633	1368.4708145331251	66.50596032617395	1035.9410129022554	1701.000616163995	0
c22r17	2020-09-30T00:00:00Z	1688.4932146653985	1754.0995513608195	60.84548815811228	1449.8721105702582	2058.326992151381	0
c22r17	2020-10-02T00:00:00Z	2262.888357870877	2197.2668860891004	62.57043873057849	1884.414692436208	2510.1190797419927	0
c22r17	2020-10-05T00:00:00Z	2856.269078909708	2867.455140030857	78.22557635631426	2476.3272582492855	3258.5830218124283	0
c22r18	2020-09-10T00:00:00Z	43.84147233733263	41.86561279640111	67.87980447622263	-297.533409584712	381.26463517751426	0
c22r18	2020-09-14T00:00:00Z	133.09065466861085	151.0805551678477	54.52741945951578	-121.55654212973116	423.71765246542657	0
c22r18	2020-09-16T00:00:00Z	297.080265699536	275.5367667672458	47.054165055721306	40.26594148863927	510.80759204585235	0
c22r18	2020-09-18T00:00:00Z	415.3566923670499	437.7440293795749	57.10161449032632	152.23595692794328	723.2521018312066	0
c22r18	2020-09-21T00:00:00Z	744.8752155091937	720.206208067112	57.51131706843689	432.64962272492755	1007.7627934092965	0
c22r18	2020-09-23T00:00:00Z	900.8363046777524	922.6578064796937	49.63287062692586	674.4934533450644	1170.822159614323	0
c22r18	2020-09-25T00:00:00Z	1155.2019899098066	1163.511470647872	67.67167643232695	825.1530884862374	1501.869852809507	0
c22r18	2020-09-28T00:00:00Z	1861.8306473515468	1793.2260049252454	57.417212187741356	1506.1399439865386	2080.3120658639523	0
c22r18	2020-09-30T00:00:00Z	2109.8207236240023	2165.100185109946	52.53030385708319	1902.44866582453	2427.7517043953617	0
c22r18	2020-10-02T00:00:00Z	2591.8972160894346	2578.0824244888845	54.01952155346581	2307.9848167215555	2848.1800322562135	0
c22r18	2020-10-05T00:00:00Z	3576.555829868628	3578.9107471164853	67.53521780800745	3241.234658076448	3916.5868361565226	0
c23r14	2020-09-10T00:00:00Z	25.087279239807913	22.907561766701107	84.26481581032974	-398.4165172849476	444.23164081834983	0
c23r14	2020-09-14T00:00:00Z	92.99371207248342	113.98531965465246	67.6893958788311	-224.46165973950303	452.432299048808	0
c23r14	2020-09-16T00:00:00Z	260.2999428582001	241.3254821424168	58.41222705522227	-50.73565313369451	533.3866174185281	0
c23r14	2020-09-18T00:00:00Z	378.291618632021	385.75943285173116	70.88495708889762	31.33464740724304	740.1842182962193	0
c23r14	2020-09-21T00:00:00Z	672.2650395412712	673.2862404400385	71.39355478666496	316.31846650671366	1030.2540143733631	0
c23r14	2020-09-23T00:00:00Z	916.5498905348863	906.2947923278158	61.61338757215832	598.2278544670241	1214.3617301886075	0
c23r14	2020-09-25T00:00:00Z	1140.7416134114465	1143.5991238582537	84.0064492546338	723.5668775850847	1563.6313701314227	0
c23r14	2020-09-28T00:00:00Z	1658.040371328874	1595.7085629306519	71.2767346145998	1239.3248898576528	1952.092236003651	0
c23r14	2020-09-30T00:00:00Z	1913.5715746152468	1993.1092273985869	65.21021109494055	1667.0581719238842	2319.1602828732894	0
c23r14	2020-10-02T00:00:00Z	2543.6753266247388	2475.0374209390857	67.05890019850332	2139.742919946569	2810.331921931602	0
c23r14	2020-10-05T00:00:00Z	3309.9121872755586	3321.612440143926	83.83705187742065	2902.427180756823	3740.797699531029	0
c23r16	2020-09-10T00:00:00Z	20.91072009006615	19.112815551845387	29.068941731610085	-126.23189310620504	164.4575242098958	0
c23r16	2020-09-14T00:00:00Z	62.53364520179499	80.1733168040991	23.350897829986366	-36.58117234583273	196.92780595403093	0
c23r16	2020-09-16T00:00:00Z	188.92711646559994	174.63608076719368	20.150540986214136	73.883375836123	275.38878569826437	0
c23r16	2020-09-18T00:00:00Z	271.70290357115687	275.0241191896007	24.45327468469053	152.75774576614805	397.29049261305335	0
c23r16	2020-09-21T00:00:00Z	471.833694354328	478.59617849062516	24.628726285682667	355.4525470622118	601.7398099190385	0
c23r16	2020-09-23T00:00:00Z	655.3014743329145	636.7446246894712	21.25484944100029	530.4703774844697	743.0188718944726	0
c23r16	2020-09-25T00:00:00Z	771.870036398759	775.314137764383	28.979812689070826	630.4150743190288	920.2132012097371	0
c23r16	2020-09-28T00:00:00Z	1186.477661348736	1162.4851213599923	24.588426680892898	1039.5429879555277	1285.4272547644568	0
c23r16	2020-09-30T00:00:00Z	1415.9763358101325	1434.1579527767246	22.495650271064218	1321.6797014214035	1546.6362041320458	0
c23r16	2020-10-02T00:00:00Z	1732.3548428203087	1724.0810219901375	23.13339492539646	1608.4140473631553	1839.7479966171197	0
c23r16	2020-10-05T00:00:00Z	2263.594676209811	2265.005060352902	28.92137545829612	2120.3981830614216	2409.6119376443826	0
c23r18	2020-09-10T00:00:00Z	36.90882801621029	34.93372504273045	23.77764193208561	-83.9544846176976	153.82193470315852	0
c23r18	2020-09-14T00:00:00Z	75.13138250435102	94.26397418873444	19.10043002323557	-1.2381759274434216	189.7661243049123	0
c23r18	2020-09-16T00:00:00Z	183.96306888651026	167.23618742668347	16.4826209612921	84.82308262022298	249.64929223314397	0
c23r18	2020-09-18T00:00:00Z	227.3664623050434	234.1762348007632	20.00214575707225	134.16550601540197	334.1869635861244	0
c23r18	2020-09-21T00:00:00Z	354.4334232524283	352.6661820926613	20.14566062539185	251.93787896570205	453.39448521962055	0
c23r18	2020-09-23T00:00:00Z	452.1405978658852	449.93137304322335	17.385916693999373	363.00178957322646	536.8609565132202	0
c23r18	2020-09-25T00:00:00Z	547.2290350252479	547.7267198931542	23.704736682255216	429.2030364818781	666.2504033044303	0
c23r18	2020-09-28T00:00:00Z	724.0851679330821	708.9853990131163	20.112696591766447	608.4219160542841	809.5488819719485	0
c23r18	2020-09-30T00:00:00Z	822.0505763754829	838.6090206027806	18.400859656790907	746.604722318826	930.6133188867351	0
c23r18	2020-10-02T00:00:00Z	1015.1668458179863	1006.9057733891221	18.922518277005622	912.293182004094	1101.5183647741503	0
c23r18	2020-10-05T00:00:00Z	1377.1851781472533	1378.5933890494425	23.65693654003839	1260.3087063492505	1496.8780717496345	0
c24r14	2020-09-10T00:00:00Z	23.842418098152137	21.71425556279665	25.7152056406837	-106.86177264062185	150.29028376621517	0
