plotId	timePoint	height_above_reference	yPred	sd_yPred	lwr	upr	outlier
c24r14	2020-09-28T00:00:00Z	40.2105123847723	40.5044235172236	2.4692995036317686	28.15792599906476	52.85092103538244	0
c24r14	2020-09-30T00:00:00Z	45.936826190352434	45.83810782584257	2.259131857809276	34.542448536796186	57.133767114888954	0
c24r14	2020-10-02T00:00:00Z	51.83156099021434	51.75777270115898	2.3231775399028822	40.14188500164457	63.37366040067339	0
c24r14	2020-10-05T00:00:00Z	60.04208446145057	60.054662670887474	2.9044370748216273	45.532477296779334	74.57684804499561	0
c24r16	2020-09-10T00:00:00Z	10.268037767708314	9.97943433817598	2.588375128684932	-2.9624413052486815	22.92130998160064	0
c24r16	2020-09-14T00:00:00Z	15.42267520129683	18.37120250077775	2.079225440459539	7.9750752984800535	28.767329703075443	0
c24r16	2020-09-16T00:00:00Z	30.27694180011747	28.47216778875765	1.7942572385270699	19.500881596122298	37.443453981393	0
c24r16	2020-09-18T00:00:00Z	35.015406268835044	35.300911089353846	2.177383978857632	24.413991195065684	46.18783098364201	0
c24r16	2020-09-21T00:00:00Z	43.07694971561429	43.73230933934859	2.193006651484967	32.767276081923754	54.697342596773424	0
c24r16	2020-09-23T00:00:00Z	50.27695416808125	48.83786223043858	1.8925877716835875	39.374923372020646	58.30080108885652	0
c24r16	2020-09-25T00:00:00Z	50.36926191747185	50.42918035301482	2.5804388440041155	37.526986132994246	63.3313745730354	0
c24r16	2020-09-28T00:00:00Z	58.18945352435112	58.512264923729234	2.189418268540147	47.5651735810285	69.45935626642996	0
c24r16	2020-09-30T00:00:00Z	67.49471345841886	66.98050826931815	2.0030719454055594	56.96514854229035	76.99586799634595	0
c24r16	2020-10-02T00:00:00Z	76.96839438676835	77.33897557637096	2.05985840901219	67.03968353131	87.63826762143191	0
c24r16	2020-10-05T00:00:00Z	96.25259823203086	96.18942770507556	2.57523543907376	83.31325050970676	109.06560490044436	0
c24r17	2020-09-10T00:00:00Z	10.584188863635077	10.275699548608664	3.9357916402409736	-9.403258652596204	29.95465774981353	0
c24r17	2020-09-14T00:00:00Z	13.085906231403369	15.863519233516232	3.161596638774197	0.055536039645247115	31.671502427387217	0
c24r17	2020-09-16T00:00:00Z	24.676938337087613	21.18313787921481	2.728284073500805	7.541717511710786	34.82455824671884	0
c24r17	2020-09-18T00:00:00Z	23.600014594197255	26.19413966886603	3.3108530392719753	9.639874472506154	42.74840486522591	0
c24r17	2020-09-21T00:00:00Z	36.80002275705335	34.88546187608648	3.3346083225164582	18.21242026350419	51.55850348866878	0
c24r17	2020-09-23T00:00:00Z	38.492331495881054	39.28107432864711	2.8778020031428215	24.892064312933	53.670084344361214	0
c24r17	2020-09-25T00:00:00Z	40.09233248531815	40.3710669813885	3.923724006552498	20.752446948626012	59.98968701415099	0
c24r17	2020-09-28T00:00:00Z	50.778929775953294	49.47486571075366	3.329151954372718	32.829105938890066	66.12062548261726	0
c24r17	2020-09-30T00:00:00Z	55.66313861012459	56.9220066039446	3.0458003286153734	41.69300496086774	72.15100824702147	0
c24r17	2020-10-02T00:00:00Z	66.82102948129177	66.06715912260877	3.1321478159888043	50.40642004266475	81.7278982025528	0
c24r17	2020-10-05T00:00:00Z	85.64207559227944	85.77058292578133	3.915811893119355	66.19152346018456	105.3496423913781	0
c25r14	2020-09-10T00:00:00Z	8.041234396398078	7.55955208107364	4.1263638948949435	-13.072267393401077	28.191371555548358	0
c25r14	2020-09-14T00:00:00Z	11.340202353894728	16.216259465070337	3.314682130800071	-0.3571511889300183	32.78967011907069	0
c25r14	2020-09-16T00:00:00Z	31.415404042601565	28.214710335865284	2.8603884364217373	13.912768153756598	42.51665251797397	0
c25r14	2020-09-18T00:00:00Z	33.23078978061673	33.616336250190265	3.471165572606026	16.260508387160133	50.9721641132204	0
c25r14	2020-09-21T00:00:00Z	37.04617675542829	37.71801847053506	3.4960710940494923	20.237663000287597	55.19837394078252	0
c25r14	2020-09-23T00:00:00Z	43.56925771236416	42.64860700211526	3.0171460706943902	27.56287664864331	57.734337355587215	0
c25r14	2020-09-25T00:00:00Z	47.415413936972584	47.30307570464451	4.1137119426320705	26.73451599148416	67.87163541780487	0
c25r14	2020-09-28T00:00:00Z	52.968402701616284	53.96620890922777	3.4903505268641304	36.51445627490712	71.41796154354842	0
c25r14	2020-09-30T00:00:00Z	61.515768161416055	60.44237266521796	3.19327892730829	44.47597802867651	76.40876730175941	0
c25r14	2020-10-02T00:00:00Z	67.41050296127796	68.16847267151384	3.283807386861298	51.74943573720735	84.58750960582033	0
c25r14	2020-10-05T00:00:00Z	81.0104982495308	80.88129214568882	4.105416722207029	60.35420853465367	101.40837575672396	0
c25r15	2020-09-10T00:00:00Z	10.185563568770899	10.140690924514614	3.30063693351468	-6.362493743058787	26.643875592088015	0
c25r15	2020-09-14T00:00:00Z	14.941575707495232	16.160899201054107	2.6513808627773474	2.9039948871673698	29.417803514940843	0
c25r15	2020-09-16T00:00:00Z	28.03078656494615	30.932730880264977	2.2879959106690135	19.492751326919908	42.372710433610045	0
c25r15	2020-09-18T00:00:00Z	45.415412700176205	43.1992879963536	2.776550392335133	29.31653603467793	57.08203995802926	0
c25r15	2020-09-21T00:00:00Z	47.50772168636319	48.096074074063736	2.7964720681782276	34.1137137331726	62.07843441495487	0
c25r15	2020-09-23T00:00:00Z	47.60002943575379	49.62155241876902	2.4133847640202224	37.55462859866791	61.68847623887013	0
c25r15	2020-09-25T00:00:00Z	58.55388236343856	58.3773860137437	3.2905167642849213	41.92480219231909	74.82996983516831	0
c25r15	2020-09-28T00:00:00Z	62.39997838139534	61.61333489005652	2.791896244083795	47.65385366963755	75.5728161104755	0
c25r15	2020-09-30T00:00:00Z	64.42103031277657	66.08824247526	2.5542716626440973	53.316884162039514	78.85960078848049	0
c25r15	2020-10-02T00:00:00Z	75.57892118394375	74.2134278903777	2.6266844659609645	61.08000556057288	87.34685022018252	0
c25r15	2020-10-05T00:00:00Z	91.91575762927533	92.14852430085246	3.2838815009867885	75.72911679591851	108.5679318057864	0
c25r17	2020-09-10T00:00:00Z	6.350513318181047	6.09018247010199	2.7097335286106206	-7.458485172951113	19.638850113155094	0
c25r17	2020-09-14T00:00:00Z	7.230238106846819	9.732482443656275	2.1767118788596624	-1.1510769506420377	20.61604183795459	0
c25r17	2020-09-16T00:00:00Z	16.646164140105235	14.35968368592186	1.878382675025666	4.967770310793529	23.75159706105019	0
c25r17	2020-09-18T00:00:00Z	15.538471147418011	15.944672807511425	2.2794726725595553	4.547309444713649	27.3420361703092	0
c25r17	2020-09-21T00:00:00Z	19.38462737202643	20.235103931307545	2.295827828871965	8.755964786947722	31.71424307566737	0
c25r17	2020-09-23T00:00:00Z	26.70770882368086	24.77767549898981	1.9813235276198369	14.871057860890627	34.684293137089	0
c25r17	2020-09-25T00:00:00Z	26.061554577946644	26.119887651166813	2.7014251437656722	12.612761932338453	39.627013369995176	0
c25r17	2020-09-28T00:00:00Z	32.79998863637447	32.232015972553576	2.29207120122116	20.771659966447775	43.69237197865938	0
c25r17	2020-09-30T00:00:00Z	35.1157773077488	35.27427047754643	2.096987855636841	24.789331199362227	45.75920975573064	0
c25r17	2020-10-02T00:00:00Z	37.72630271911621	37.96857427076068	2.1564368059457912	27.186390241031727	48.750758300489636	0
c25r17	2020-10-05T00:00:00Z	45.3052474617958	45.26394902797711	2.695977772306078	31.78406016644672	58.7438378895075	0
c26r15	2020-09-10T00:00:00Z	7.9999972969293704	7.762974377965788	4.038180630687127	-12.427928775469846	27.953877531401425	0
c26r15	2020-09-14T00:00:00Z	16.274908590316798	18.541606350035334	3.2438450700001504	2.322381000034582	34.760831700036086	0
c26r15	2020-09-16T00:00:00Z	28.36924831271169	26.239314773487703	2.799259947599405	12.243015035490679	40.23561451148473	0
c26r15	2020-09-18T00:00:00Z	30.73848054707048	31.066660083421706	3.3969843519005782	14.081738323918813	48.0515818429246	0
c26r15	2020-09-21T00:00:00Z	39.56925523877141	40.231628353196704	3.4213576250417557	23.124840227987924	57.338416478405485	0
c26r15	2020-09-23T00:00:00Z	50.46156966686246	49.143754986311805	2.952667562282957	34.38041717489702	63.90709279772659	0
