timeNumber	timePoint	projected_shoot_area_corr	projected_shoot_area	wt	genotype	geno.decomp	rowId	colId	plotId
10	2020-10-02T00:00:00Z	1965.4834207201598	2116.4327504504276	0.002912972317585192	EPPN2_H	Hybrid	20	18	c20r18
10	2020-10-02T00:00:00Z	2155.5140115060854	2262.888357870877	0.002912972317585192	EPPN2_H	Hybrid	22	17	c22r17
10	2020-10-02T00:00:00Z	2671.7895294432983	2813.721060382068	0.002912972317585192	EPPN2_H	Hybrid	8	16	c8r16
10	2020-10-02T00:00:00Z	2392.271595830006	2192.4644775280294	0.002912972317585192	EPPN2_H	Hybrid	22	16	c22r16
10	2020-10-02T00:00:00Z	2568.329160818677	2554.194524843476	0.0029118343928738956	EPPN3_H	Hybrid	1	14	c1r14
10	2020-10-02T00:00:00Z	1733.642754715418	1447.04541686417	0.0029118343928738956	EPPN3_H	Hybrid	19	14	c19r14
10	2020-10-02T00:00:00Z	2538.7414464658814	2515.7663219060555	0.0029118343928738956	EPPN3_H	Hybrid	13	18	c13r18
10	2020-10-02T00:00:00Z	1979.598272675464	1732.3548428203087	0.0029118343928738956	EPPN3_H	Hybrid	23	16	c23r16
10	2020-10-02T00:00:00Z	2571.152635735305	2769.7186718032876	0.0029118343928738956	EPPN3_H	Hybrid	12	16	c12r16
10	2020-10-02T00:00:00Z	2529.993527394105	2704.044661052387	0.0029118343928738956	EPPN3_H	Hybrid	7	17	c7r17
10	2020-10-02T00:00:00Z	1650.9169791603927	948.1097382860759	0.0029118343928738956	EPPN3_H	Hybrid	1	18	c1r18
10	2020-10-02T00:00:00Z	2300.300817090188	2222.6673223095463	0.0029118343928738956	EPPN3_H	Hybrid	26	15	c26r15
10	2020-10-02T00:00:00Z	2220.4824822090404	2542.1492661909665	0.0029118343928738956	EPPN3_H	Hybrid	14	17	c14r17
10	2020-10-02T00:00:00Z	2825.0103651184622	2956.4331343084896	0.0029118343928738956	EPPN3_H	Hybrid	14	15	c14r15
10	2020-10-02T00:00:00Z	2290.513340465245	2163.7984685543806	0.0029108976659060035	EPPN4_H	Hybrid	25	15	c25r15
10	2020-10-02T00:00:00Z	2711.487524683784	2859.9846557774135	0.0029108976659060035	EPPN4_H	Hybrid	17	17	c17r17
10	2020-10-02T00:00:00Z	2385.6815177672047	2501.6809258049543	0.0029108976659060035	EPPN4_H	Hybrid	4	15	c4r15
10	2020-10-02T00:00:00Z	2625.1555694165913	2660.4741721278974	0.0029108976659060035	EPPN4_H	Hybrid	4	16	c4r16
10	2020-10-02T00:00:00Z	2634.3055873306744	2337.792006152901	0.0029108976659060035	EPPN4_H	Hybrid	3	18	c3r18
10	2020-10-02T00:00:00Z	2488.202159347153	2591.8972160894346	0.0029108976659060035	EPPN4_H	Hybrid	22	18	c22r18
10	2020-10-02T00:00:00Z	2593.0295475323205	2543.6753266247388	0.0029108976659060035	EPPN4_H	Hybrid	23	14	c23r14
10	2020-10-02T00:00:00Z	2393.1628293975164	2243.517500660817	0.0029108976659060035	EPPN4_H	Hybrid	17	16	c17r16
10	2020-10-02T00:00:00Z	2938.0060608118256	3036.9390187439817	0.0029108976659060035	EPPN4_H	Hybrid	7	14	c7r14
10	2020-10-02T00:00:00Z	2557.356646893053	2362.092857482806	0.0029108976659060035	EPPN4_H	Hybrid	1	17	c1r17
10	2020-10-02T00:00:00Z	1592.025173569181	1651.3484440475745	0.002891554136054622	EPPN1_L	Line	1	15	c1r15
10	2020-10-02T00:00:00Z	1985.9761556328342	2072.3583109134483	0.002891554136054622	EPPN1_L	Line	5	17	c5r17
10	2020-10-02T00:00:00Z	2240.410037574848	2222.1659361515785	0.002891554136054622	EPPN1_L	Line	13	14	c13r14
10	2020-10-02T00:00:00Z	2082.0291180056483	2001.408408444555	0.002891554136054622	EPPN1_L	Line	18	14	c18r14
10	2020-10-02T00:00:00Z	1494.2044457477825	1648.5326345293583	0.002891554136054622	EPPN1_L	Line	3	16	c3r16
10	2020-10-02T00:00:00Z	2246.3320639904996	2390.769548775944	0.002891554136054622	EPPN1_L	Line	20	17	c20r17
10	2020-10-02T00:00:00Z	1991.5708023965274	1741.6619050618772	0.002891554136054622	EPPN1_L	Line	19	16	c19r16
10	2020-10-02T00:00:00Z	1859.4749510846839	1901.921333683642	0.002891554136054622	EPPN1_L	Line	15	18	c15r18
10	2020-10-02T00:00:00Z	1682.2298778611016	1527.3035125808751	0.002891554136054622	EPPN1_L	Line	21	15	c21r15
10	2020-10-02T00:00:00Z	541.2972450553526	548.0159682144094	0.002878837384168778	EPPN2_L	Line	13	15	c13r15
10	2020-10-02T00:00:00Z	1075.6792450209334	915.064058967987	0.002878837384168778	EPPN2_L	Line	21	16	c21r16
10	2020-10-02T00:00:00Z	798.8055135352528	716.6207947293569	0.002878837384168778	EPPN2_L	Line	16	14	c16r14
10	2020-10-02T00:00:00Z	1139.977434769869	1110.6472781165808	0.002878837384168778	EPPN2_L	Line	10	14	c10r14
10	2020-10-02T00:00:00Z	949.0274406647763	1083.2436888416025	0.002878837384168778	EPPN2_L	Line	11	16	c11r16
10	2020-10-02T00:00:00Z	744.978096507008	750.5421139174537	0.002878837384168778	EPPN2_L	Line	25	17	c25r17
10	2020-10-02T00:00:00Z	848.0867927558782	847.7310716146699	0.002878837384168778	EPPN2_L	Line	2	17	c2r17
10	2020-10-02T00:00:00Z	1273.414795877833	1004.6719205068731	0.002878837384168778	EPPN2_L	Line	5	18	c5r18
10	2020-10-02T00:00:00Z	984.815483123515	1015.1668458179863	0.002878837384168778	EPPN2_L	Line	23	18	c23r18
10	2020-10-02T00:00:00Z	970.3847827535252	870.9255614970451	0.002878837384168778	EPPN2_L	Line	15	15	c15r15
10	2020-10-02T00:00:00Z	917.7037881560626	1108.72457070309	0.0028833457976921045	EPPN20_T	Line	24	14	c24r14
10	2020-10-02T00:00:00Z	511.954013883474	571.534828200153	0.0028833457976921045	EPPN20_T	Line	9	14	c9r14
10	2020-10-02T00:00:00Z	803.7272334275511	748.995893149322	0.0028833457976921045	EPPN20_T	Line	18	15	c18r15
10	2020-10-02T00:00:00Z	640.7909734083187	585.826448015692	0.0028833457976921045	EPPN20_T	Line	10	16	c10r16
10	2020-10-02T00:00:00Z	1285.2278372380952	1477.3165225663188	0.0028833457976921045	EPPN20_T	Line	24	17	c24r17
10	2020-10-02T00:00:00Z	680.501235436	829.9281382280795	0.0028833457976921045	EPPN20_T	Line	13	17	c13r17
10	2020-10-02T00:00:00Z	473.88384154096445	446.3697262591003	0.0028833457976921045	EPPN20_T	Line	13	16	c13r16
10	2020-10-02T00:00:00Z	442.4385330717636	617.8641572045436	0.0028833457976921045	EPPN20_T	Line	7	15	c7r15
10	2020-10-02T00:00:00Z	678.656147114693	756.2497732325684	0.0028833457976921045	EPPN20_T	Line	19	18	c19r18
10	2020-10-02T00:00:00Z	807.6357206708907	951.9460408904021	0.0028833457976921045	EPPN20_T	Line	12	18	c12r18
10	2020-10-02T00:00:00Z	1749.6224282858293	1616.7745093117057	0.0028835734109699594	EPPN3_L	Line	15	14	c15r14
10	2020-10-02T00:00:00Z	2494.6928240575708	2031.4529518713439	0.0028835734109699594	EPPN3_L	Line	2	18	c2r18
10	2020-10-02T00:00:00Z	2091.914107161544	2352.1625160944063	0.0028835734109699594	EPPN3_L	Line	11	17	c11r17
10	2020-10-02T00:00:00Z	2097.714213771641	2140.4608556110206	0.0028835734109699594	EPPN3_L	Line	9	16	c9r16
10	2020-10-02T00:00:00Z	2277.6869546805747	2109.649855562138	0.0028835734109699594	EPPN3_L	Line	22	15	c22r15
10	2020-10-02T00:00:00Z	2362.9218155696185	2470.676460371107	0.0028835734109699594	EPPN3_L	Line	9	15	c9r15
10	2020-10-02T00:00:00Z	2119.8853618423664	2404.0448998610264	0.0028835734109699594	EPPN3_L	Line	18	18	c18r18
10	2020-10-02T00:00:00Z	2122.910471788675	2418.695495745556	0.0028835734109699594	EPPN3_L	Line	18	17	c18r17
10	2020-10-02T00:00:00Z	2168.244175553731	1933.4988361208248	0.0028835734109699594	EPPN3_L	Line	26	16	c26r16
10	2020-10-02T00:00:00Z	1162.790453961041	965.9354790990126	0.0028897583534366654	EPPN4_L	Line	20	15	c20r15
10	2020-10-02T00:00:00Z	1239.2837502097477	1364.2415293444292	0.0028897583534366654	EPPN4_L	Line	3	17	c3r17
10	2020-10-02T00:00:00Z	738.9102572875696	557.4232923877554	0.0028897583534366654	EPPN4_L	Line	20	16	c20r16
10	2020-10-02T00:00:00Z	649.4432689801441	434.23213427081794	0.0028897583534366654	EPPN4_L	Line	17	14	c17r14
10	2020-10-02T00:00:00Z	1004.3443151784537	859.3968190203532	0.0028897583534366654	EPPN4_L	Line	9	18	c9r18
10	2020-10-02T00:00:00Z	777.4891546247977	961.8963380887951	0.0028897583534366654	EPPN4_L	Line	14	18	c14r18
10	2020-10-02T00:00:00Z	1595.7131164366629	1841.5739645918075	0.0028897583534366654	EPPN4_L	Line	12	15	c12r15
10	2020-10-02T00:00:00Z	1132.4979426904588	1044.125171510323	0.0028897583534366654	EPPN4_L	Line	1	16	c1r16
10	2020-10-02T00:00:00Z	1383.7017740383903	1459.3883947293493	0.0028897583534366654	EPPN4_L	Line	19	17	c19r17
11	2020-10-05T00:00:00Z	3070.0741432540594	2849.5680813869485	0.002054950750743266	EPPN1_H	Hybrid	24	16	c24r16
11	2020-10-05T00:00:00Z	3303.314539083749	3213.841958762721	0.002054950750743266	EPPN1_H	Hybrid	26	18	c26r18
11	2020-10-05T00:00:00Z	3489.696648384826	3454.924319174103	0.002054950750743266	EPPN1_H	Hybrid	5	16	c5r16
11	2020-10-05T00:00:00Z	2896.5527191645465	2805.4269786489003	0.002054950750743266	EPPN1_H	Hybrid	19	15	c19r15
11	2020-10-05T00:00:00Z	4342.00832934575	4374.714717749721	0.002054950750743266	EPPN1_H	Hybrid	11	18	c11r18
11	2020-10-05T00:00:00Z	3811.766875476687	3886.215138164147	0.002054950750743266	EPPN1_H	Hybrid	8	14	c8r14
11	2020-10-05T00:00:00Z	3279.4497504652595	3476.4109526327265	0.002054950750743266	EPPN1_H	Hybrid	10	17	c10r17
11	2020-10-05T00:00:00Z	4139.607055038912	4014.251211848029	0.002054950750743266	EPPN1_H	Hybrid	14	14	c14r14
11	2020-10-05T00:00:00Z	3252.7324070603977	3453.481628713017	0.002054950750743266	EPPN1_H	Hybrid	5	15	c5r15
11	2020-10-05T00:00:00Z	3428.5279352910275	3658.5570552462646	0.002054950750743266	EPPN1_H	Hybrid	16	17	c16r17
11	2020-10-05T00:00:00Z	2888.0952379032055	2851.3589087895616	0.0020540640202754688	EPPN2_H	Hybrid	16	15	c16r15
11	2020-10-05T00:00:00Z	3681.6282836370588	3935.5388418475895	0.0020540640202754688	EPPN2_H	Hybrid	3	15	c3r15
11	2020-10-05T00:00:00Z	2896.7833590107734	3183.705845823506	0.0020540640202754688	EPPN2_H	Hybrid	2	14	c2r14
11	2020-10-05T00:00:00Z	3510.125470905557	3379.738008736314	0.0020540640202754688	EPPN2_H	Hybrid	25	14	c25r14
11	2020-10-05T00:00:00Z	2886.5026278626324	2874.3325426327174	0.0020540640202754688	EPPN2_H	Hybrid	10	18	c10r18
11	2020-10-05T00:00:00Z	3031.088079369478	3149.1751778179973	0.0020540640202754688	EPPN2_H	Hybrid	6	17	c6r17
11	2020-10-05T00:00:00Z	2571.752576295792	2685.0107363740744	0.0020540640202754688	EPPN2_H	Hybrid	20	18	c20r18
11	2020-10-05T00:00:00Z	2717.3939711382945	2856.269078909708	0.0020540640202754688	EPPN2_H	Hybrid	22	17	c22r17
11	2020-10-05T00:00:00Z	3957.2705984926024	3932.8571689301707	0.0020540640202754688	EPPN2_H	Hybrid	8	16	c8r16
11	2020-10-05T00:00:00Z	3117.341764610021	2913.648533397227	0.0020540640202754688	EPPN2_H	Hybrid	22	16	c22r16
11	2020-10-05T00:00:00Z	3518.3502431313145	3839.125385185069	0.0020545012940242934	EPPN3_H	Hybrid	1	14	c1r14
11	2020-10-05T00:00:00Z	2068.3924530064314	1822.4495562663656	0.0020545012940242934	EPPN3_H	Hybrid	19	14	c19r14
11	2020-10-05T00:00:00Z	3398.0007907725044	3478.0198858150616	0.0020545012940242934	EPPN3_H	Hybrid	13	18	c13r18
11	2020-10-05T00:00:00Z	2483.2315445710756	2263.594676209811	0.0020545012940242934	EPPN3_H	Hybrid	23	16	c23r16
11	2020-10-05T00:00:00Z	3220.2192315881716	3168.980386342185	0.0020545012940242934	EPPN3_H	Hybrid	12	16	c12r16
11	2020-10-05T00:00:00Z	3485.511379640182	3641.2560158809783	0.0020545012940242934	EPPN3_H	Hybrid	7	17	c7r17
11	2020-10-05T00:00:00Z	1962.5634544972422	1494.6026448393213	0.0020545012940242934	EPPN3_H	Hybrid	1	18	c1r18
11	2020-10-05T00:00:00Z	3415.4959544490407	3341.4033837829265	0.0020545012940242934	EPPN3_H	Hybrid	26	15	c26r15
11	2020-10-05T00:00:00Z	3159.9241809294595	3401.2996142828542	0.0020545012940242934	EPPN3_H	Hybrid	14	17	c14r17
11	2020-10-05T00:00:00Z	3745.8970875972145	3770.055814079327	0.0020545012940242934	EPPN3_H	Hybrid	14	15	c14r15
11	2020-10-05T00:00:00Z	3090.081231812641	3007.7952340866914	0.002054484202310664	EPPN4_H	Hybrid	25	15	c25r15
11	2020-10-05T00:00:00Z	3585.3987309074046	3807.4479410232343	0.002054484202310664	EPPN4_H	Hybrid	17	17	c17r17
11	2020-10-05T00:00:00Z	3372.664667451489	3598.3914821444096	0.002054484202310664	EPPN4_H	Hybrid	4	15	c4r15
11	2020-10-05T00:00:00Z	3400.677525665859	3370.15697043883	0.002054484202310664	EPPN4_H	Hybrid	4	16	c4r16
11	2020-10-05T00:00:00Z	3626.321416083391	3302.865367287853	0.002054484202310664	EPPN4_H	Hybrid	3	18	c3r18
11	2020-10-05T00:00:00Z	3518.27087975812	3576.555829868628	0.002054484202310664	EPPN4_H	Hybrid	22	18	c22r18
11	2020-10-05T00:00:00Z	3493.417873456843	3309.9121872755586	0.002054484202310664	EPPN4_H	Hybrid	23	14	c23r14
11	2020-10-05T00:00:00Z	3006.429944647722	2872.494678333768	0.002054484202310664	EPPN4_H	Hybrid	17	16	c17r16
11	2020-10-05T00:00:00Z	3913.2098393561314	4012.965580644054	0.002054484202310664	EPPN4_H	Hybrid	7	14	c7r14
11	2020-10-05T00:00:00Z	3315.209085483057	3295.8555331742273	0.002054484202310664	EPPN4_H	Hybrid	1	17	c1r17
11	2020-10-05T00:00:00Z	1938.7735823718613	2223.1764322017207	0.0020265214105833346	EPPN1_L	Line	1	15	c1r15
11	2020-10-05T00:00:00Z	2422.4277859131453	2526.2208001359186	0.0020265214105833346	EPPN1_L	Line	5	17	c5r17
11	2020-10-05T00:00:00Z	3030.940711582943	2929.109812268094	0.0020265214105833346	EPPN1_L	Line	13	14	c13r14
11	2020-10-05T00:00:00Z	2613.495265746112	2387.3372613293527	0.0020265214105833346	EPPN1_L	Line	18	14	c18r14
11	2020-10-05T00:00:00Z	2063.674411034204	2038.4614072636	0.0020265214105833346	EPPN1_L	Line	3	16	c3r16
11	2020-10-05T00:00:00Z	2771.8703817306423	2954.079807822337	0.0020265214105833346	EPPN1_L	Line	20	17	c20r17
11	2020-10-05T00:00:00Z	2675.9293322987364	2507.9139639437885	0.0020265214105833346	EPPN1_L	Line	19	16	c19r16
11	2020-10-05T00:00:00Z	2273.945446378263	2394.5158324305185	0.0020265214105833346	EPPN1_L	Line	15	18	c15r18
11	2020-10-05T00:00:00Z	2339.084368431352	2248.997402784645	0.0020265214105833346	EPPN1_L	Line	21	15	c21r15
11	2020-10-05T00:00:00Z	723.9656482962637	762.5062928577524	0.00202205655773569	EPPN2_L	Line	13	15	c13r15
11	2020-10-05T00:00:00Z	1430.8627039737823	1244.2375997095508	0.00202205655773569	EPPN2_L	Line	21	16	c21r16
11	2020-10-05T00:00:00Z	1211.9632734480347	1012.5504505508675	0.00202205655773569	EPPN2_L	Line	16	14	c16r14
11	2020-10-05T00:00:00Z	1563.5644211443007	1562.0801115279562	0.00202205655773569	EPPN2_L	Line	10	14	c10r14
11	2020-10-05T00:00:00Z	1480.7975743690101	1438.2449773247572	0.00202205655773569	EPPN2_L	Line	11	16	c11r16
11	2020-10-05T00:00:00Z	967.9780847512759	1026.649564212137	0.00202205655773569	EPPN2_L	Line	25	17	c25r17
11	2020-10-05T00:00:00Z	1220.2321007766093	1245.7891062604567	0.00202205655773569	EPPN2_L	Line	2	17	c2r17
11	2020-10-05T00:00:00Z	1556.269554652729	1333.8330474079498	0.00202205655773569	EPPN2_L	Line	5	18	c5r18
11	2020-10-05T00:00:00Z	1355.6252995551124	1377.1851781472533	0.00202205655773569	EPPN2_L	Line	23	18	c23r18
11	2020-10-05T00:00:00Z	1243.7873763398395	1227.602691437528	0.00202205655773569	EPPN2_L	Line	15	15	c15r15
11	2020-10-05T00:00:00Z	1548.6838477547615	1402.9796360102307	0.0020253588436735127	EPPN20_T	Line	24	14	c24r14
11	2020-10-05T00:00:00Z	769.5211006450265	804.8800213657926	0.0020253588436735127	EPPN20_T	Line	9	14	c9r14
11	2020-10-05T00:00:00Z	1106.3730902291145	1042.1405042824583	0.0020253588436735127	EPPN20_T	Line	18	15	c18r15
11	2020-10-05T00:00:00Z	944.3138444241241	897.8317101842753	0.0020253588436735127	EPPN20_T	Line	10	16	c10r16
11	2020-10-05T00:00:00Z	2113.2929557168854	2210.7556280568265	0.0020253588436735127	EPPN20_T	Line	24	17	c24r17
11	2020-10-05T00:00:00Z	973.3286506421484	1199.190491150116	0.0020253588436735127	EPPN20_T	Line	13	17	c13r17
11	2020-10-05T00:00:00Z	695.9127375283907	622.431254057598	0.0020253588436735127	EPPN20_T	Line	13	16	c13r16
11	2020-10-05T00:00:00Z	756.8350556359294	929.400918949058	0.0020253588436735127	EPPN20_T	Line	7	15	c7r15
11	2020-10-05T00:00:00Z	881.9803865869078	1008.4507996395214	0.0020253588436735127	EPPN20_T	Line	19	18	c19r18
11	2020-10-05T00:00:00Z	1178.1010404137808	1241.8678968539773	0.0020253588436735127	EPPN20_T	Line	12	18	c12r18
11	2020-10-05T00:00:00Z	2102.6776121760377	1929.167382761235	0.002026539924955841	EPPN3_L	Line	15	14	c15r14
11	2020-10-05T00:00:00Z	3335.544186288062	2945.416017186781	0.002026539924955841	EPPN3_L	Line	2	18	c2r18
11	2020-10-05T00:00:00Z	2605.959303978173	2826.09167032193	0.002026539924955841	EPPN3_L	Line	11	17	c11r17
11	2020-10-05T00:00:00Z	2748.359987479542	2712.1592007194927	0.002026539924955841	EPPN3_L	Line	9	16	c9r16
11	2020-10-05T00:00:00Z	2859.945089806745	2767.092328022969	0.002026539924955841	EPPN3_L	Line	22	15	c22r15
11	2020-10-05T00:00:00Z	3298.4516619954616	3431.091974250337	0.002026539924955841	EPPN3_L	Line	9	15	c9r15
11	2020-10-05T00:00:00Z	2999.1873390377186	3151.8631645216296	0.002026539924955841	EPPN3_L	Line	18	18	c18r18
11	2020-10-05T00:00:00Z	2851.087588374231	3075.2117971466246	0.002026539924955841	EPPN3_L	Line	18	17	c18r17
11	2020-10-05T00:00:00Z	2613.01322866381	2356.9357527900665	0.002026539924955841	EPPN3_L	Line	26	16	c26r16
11	2020-10-05T00:00:00Z	1554.385501960066	1462.396643891905	0.0020270887261000844	EPPN4_L	Line	20	15	c20r15
11	2020-10-05T00:00:00Z	1708.917803005207	1769.4051139258436	0.0020270887261000844	EPPN4_L	Line	3	17	c3r17
11	2020-10-05T00:00:00Z	962.9389658595039	786.0139655735479	0.0020270887261000844	EPPN4_L	Line	20	16	c20r16
11	2020-10-05T00:00:00Z	825.5469647373932	601.2586961531597	0.0020270887261000844	EPPN4_L	Line	17	14	c17r14
11	2020-10-05T00:00:00Z	1301.1661125911264	1257.503626296474	0.0020270887261000844	EPPN4_L	Line	9	18	c9r18
11	2020-10-05T00:00:00Z	1139.1162962822418	1254.3904721621898	0.0020270887261000844	EPPN4_L	Line	14	18	c14r18
11	2020-10-05T00:00:00Z	2372.6143376747727	2446.723245195667	0.0020270887261000844	EPPN4_L	Line	12	15	c12r15
11	2020-10-05T00:00:00Z	1381.7665989620255	1336.525835284434	0.0020270887261000844	EPPN4_L	Line	1	16	c1r16
11	2020-10-05T00:00:00Z	1725.203225485422	1919.704885724063	0.0020270887261000844	EPPN4_L	Line	19	17	c19r17
