timeNumber	timePoint	S_Area_cmsquared_corr	S_Area_cmsquared	wt	genotype	geno.decomp	rowId	colId	plotId
2	2020-06-22T00:00:00Z	1.7670604364891132	1.87429578652157	1.5408690043613897	EPPN12_H	Hybrid	3	5	41
2	2020-06-22T00:00:00Z	1.301211436902649	1.19963444503105	1.5408690043613897	EPPN12_H	Hybrid	5	7	78
2	2020-06-22T00:00:00Z	0.6701149884187096	0.651046037232841	1.5408690043613897	EPPN12_H	Hybrid	5	4	76
2	2020-06-22T00:00:00Z	1.2111924597253987	1.43544231872703	1.5408690043613897	EPPN12_H	Hybrid	2	2	20
2	2020-06-22T00:00:00Z	NA	0.788020554742021	1.5408690043613897	EPPN12_H	Hybrid	2	16	33
2	2020-06-22T00:00:00Z	1.3475725016604454	1.20515714712298	1.5408690043613897	EPPN12_H	Hybrid	6	17	107
2	2020-06-22T00:00:00Z	1.9805240413665046	1.85427599143833	1.5408690043613897	EPPN12_H	Hybrid	6	11	101
2	2020-06-22T00:00:00Z	0.6528432253115412	0.589347099799579	1.5408690043613897	EPPN12_H	Hybrid	1	13	12
2	2020-06-22T00:00:00Z	2.2667545888624145	2.43050667376957	1.5408690043613897	EPPN12_H	Hybrid	7	9	117
2	2020-06-22T00:00:00Z	1.7921603152958252	2.01941053680166	1.5294256342205226	EPPN13_H	Hybrid	2	5	23
2	2020-06-22T00:00:00Z	2.219145108820422	2.42383340874183	1.5294256342205226	EPPN13_H	Hybrid	6	2	93
2	2020-06-22T00:00:00Z	1.6546799975315292	1.90472817617396	1.5294256342205226	EPPN13_H	Hybrid	2	20	36
2	2020-06-22T00:00:00Z	1.5294133556610205	1.50113946236226	1.5294256342205226	EPPN13_H	Hybrid	6	18	108
2	2020-06-22T00:00:00Z	2.93683997921816	3.05224212021244	1.5294256342205226	EPPN13_H	Hybrid	6	8	98
2	2020-06-22T00:00:00Z	1.4735509136671592	1.12548066381756	1.474856315262688	EPPN07_L	Line	5	12	83
2	2020-06-22T00:00:00Z	2.4013242863104862	2.36472323791416	1.474856315262688	EPPN07_L	Line	3	9	45
2	2020-06-22T00:00:00Z	2.3701027832643033	2.66142465498833	1.4748232118078703	EPPN10_L	Line	1	4	4
2	2020-06-22T00:00:00Z	1.8864578914613641	2.05076337680271	1.4748232118078703	EPPN10_L	Line	2	1	19
2	2020-06-22T00:00:00Z	2.4177378648494336	2.50670270419415	1.4749090110998146	EPPN11_L	Line	7	18	124
2	2020-06-22T00:00:00Z	1.3602928480881384	1.68577604948772	1.4749090110998146	EPPN11_L	Line	1	20	18
2	2020-06-22T00:00:00Z	0.5853492147393404	0.691747201087416	1.4749090110998146	EPPN11_L	Line	3	2	38
2	2020-06-22T00:00:00Z	1.2970579059675282	1.5307089298128	1.4748961185070484	EPPN20_T	Line	1	1	1
2	2020-06-22T00:00:00Z	1.7122290327929148	1.40129936360662	1.4748961185070484	EPPN20_T	Line	5	17	88
2	2020-06-22T00:00:00Z	0.7285397867308364	0.707567441454919	1.4748961185070484	EPPN20_T	Line	4	4	58
3	2020-06-23T00:00:00Z	2.426235956764794	2.02004334641636	1.2042150880725573	EPPN01_H	Hybrid	4	12	66
3	2020-06-23T00:00:00Z	1.1389641443087632	1.44795469065406	1.2042150880725573	EPPN01_H	Hybrid	6	3	94
3	2020-06-23T00:00:00Z	2.777534166028014	2.91555524343722	1.2042150880725573	EPPN01_H	Hybrid	2	7	25
3	2020-06-23T00:00:00Z	1.7792696481228718	1.7473599306274	1.2042150880725573	EPPN01_H	Hybrid	4	5	59
3	2020-06-23T00:00:00Z	2.619233435410827	2.62912260056523	1.2042150880725573	EPPN01_H	Hybrid	5	2	74
3	2020-06-23T00:00:00Z	1.1966632258648187	1.36997528767897	1.2042150880725573	EPPN01_H	Hybrid	1	17	15
3	2020-06-23T00:00:00Z	0.7367587387673975	0.660509417379947	1.2042150880725573	EPPN01_H	Hybrid	7	13	120
3	2020-06-23T00:00:00Z	1.2693687435851848	1.00507425258416	1.2042150880725573	EPPN01_H	Hybrid	5	10	81
3	2020-06-23T00:00:00Z	1.7777649368055575	1.49558799619694	1.2042150880725573	EPPN01_H	Hybrid	3	15	49
3	2020-06-23T00:00:00Z	1.6841958160018313	1.73758014567294	1.2040753925051433	EPPN02_H	Hybrid	2	9	27
3	2020-06-23T00:00:00Z	0.779897451958093	1.20144658165497	1.2040753925051433	EPPN02_H	Hybrid	1	19	17
3	2020-06-23T00:00:00Z	1.2709090118802142	1.2493675279318	1.2040753925051433	EPPN02_H	Hybrid	3	18	52
3	2020-06-23T00:00:00Z	1.513283882538202	1.40072408213871	1.2040753925051433	EPPN02_H	Hybrid	5	8	79
3	2020-06-23T00:00:00Z	1.9506055202191712	1.49857945983007	1.2040753925051433	EPPN02_H	Hybrid	4	14	68
3	2020-06-23T00:00:00Z	2.078339954406499	2.01975570568241	1.2040753925051433	EPPN02_H	Hybrid	4	6	60
3	2020-06-23T00:00:00Z	2.112156008841437	2.00189321610383	1.2040753925051433	EPPN02_H	Hybrid	2	12	30
3	2020-06-23T00:00:00Z	0.37223962543022715	0.885818404286585	1.2040753925051433	EPPN02_H	Hybrid	7	4	114
3	2020-06-23T00:00:00Z	1.362654725113293	0.915675512471072	1.2040753925051433	EPPN02_H	Hybrid	5	15	86
3	2020-06-23T00:00:00Z	2.4603032925779313	2.70063008702634	1.2053436837453564	EPPN03_H	Hybrid	6	6	96
3	2020-06-23T00:00:00Z	1.8561448499436157	1.82416000659328	1.2053436837453564	EPPN03_H	Hybrid	1	12	11
3	2020-06-23T00:00:00Z	NA	0.611984425561806	1.2053436837453564	EPPN03_H	Hybrid	5	16	87
3	2020-06-23T00:00:00Z	NA	3.73665448258402	1.2053436837453564	EPPN03_H	Hybrid	7	2	112
3	2020-06-23T00:00:00Z	NA	0.599788458442131	1.2053436837453564	EPPN03_H	Hybrid	4	10	64
3	2020-06-23T00:00:00Z	0.6089005196688164	0.47561395359393	1.2053436837453564	EPPN03_H	Hybrid	3	17	51
3	2020-06-23T00:00:00Z	3.2122889532385135	2.96045596200753	1.2053436837453564	EPPN03_H	Hybrid	6	14	104
3	2020-06-23T00:00:00Z	1.474936562700366	1.44084996452538	1.2053436837453564	EPPN03_H	Hybrid	3	8	44
3	2020-06-23T00:00:00Z	0.5238276337155192	0.702476200463923	1.2053436837453564	EPPN03_H	Hybrid	7	19	125
3	2020-06-23T00:00:00Z	NA	2.25708807526835	1.2053436837453564	EPPN03_H	Hybrid	2	3	21
3	2020-06-23T00:00:00Z	2.172077563430014	2.16530191706343	1.2020932384546221	EPPN04_H	Hybrid	2	10	28
3	2020-06-23T00:00:00Z	2.7938016531122987	2.79929085877277	1.2020932384546221	EPPN04_H	Hybrid	1	11	10
3	2020-06-23T00:00:00Z	1.713195132547002	1.47761045032478	1.2020932384546221	EPPN04_H	Hybrid	6	13	103
3	2020-06-23T00:00:00Z	2.058591479085212	2.09224117063897	1.2020932384546221	EPPN04_H	Hybrid	3	6	42
3	2020-06-23T00:00:00Z	0.9641918620569746	0.941822055187545	1.2020932384546221	EPPN04_H	Hybrid	5	20	91
3	2020-06-23T00:00:00Z	2.6178238549265354	2.94360021499779	1.2020932384546221	EPPN04_H	Hybrid	7	8	116
3	2020-06-23T00:00:00Z	1.675125091564993	1.24522550136286	1.2020932384546221	EPPN04_H	Hybrid	4	15	69
3	2020-06-23T00:00:00Z	0.8577616689951886	0.916423378379354	1.207950170632078	EPPN05_H	Hybrid	7	11	118
3	2020-06-23T00:00:00Z	2.8607521036109396	2.91713726747397	1.207950170632078	EPPN05_H	Hybrid	6	19	109
3	2020-06-23T00:00:00Z	1.1027006408956461	1.31555366081476	1.207950170632078	EPPN05_H	Hybrid	1	5	5
3	2020-06-23T00:00:00Z	0.9488656494357064	0.915675512471072	1.207950170632078	EPPN05_H	Hybrid	3	1	37
3	2020-06-23T00:00:00Z	NA	2.89291791767499	1.207950170632078	EPPN05_H	Hybrid	5	19	90
3	2020-06-23T00:00:00Z	3.0637428222975576	3.59381209410216	1.207950170632078	EPPN05_H	Hybrid	7	3	113
3	2020-06-23T00:00:00Z	1.1381066124743542	1.32841120162253	1.207950170632078	EPPN05_H	Hybrid	6	7	97
3	2020-06-23T00:00:00Z	2.331218985079055	2.1078600624927	1.207950170632078	EPPN05_H	Hybrid	5	18	89
3	2020-06-23T00:00:00Z	2.504471320940631	2.36581627270319	1.207950170632078	EPPN05_H	Hybrid	4	8	62
3	2020-06-23T00:00:00Z	NA	0.656396154884396	1.207950170632078	EPPN05_H	Hybrid	6	9	99
3	2020-06-23T00:00:00Z	1.8949990729891264	1.79801346387681	1.207950170632078	EPPN05_H	Hybrid	2	15	32
3	2020-06-23T00:00:00Z	2.292747049969	2.10498365515315	1.207950170632078	EPPN05_H	Hybrid	4	18	71
3	2020-06-23T00:00:00Z	3.335482473730422	2.88736645150967	1.207950170632078	EPPN05_H	Hybrid	4	13	67
3	2020-06-23T00:00:00Z	2.6292319776389563	2.76529172401933	1.2116140937484794	EPPN06_H	Hybrid	1	2	2
3	2020-06-23T00:00:00Z	NA	2.92806761536424	1.2116140937484794	EPPN06_H	Hybrid	3	16	50
3	2020-06-23T00:00:00Z	NA	0.418315919390174	1.2116140937484794	EPPN06_H	Hybrid	3	13	47
3	2020-06-23T00:00:00Z	2.706927824451736	2.6799774823284	1.2116140937484794	EPPN06_H	Hybrid	4	3	57
3	2020-06-23T00:00:00Z	2.600104005735001	2.63010057906067	1.2116140937484794	EPPN06_H	Hybrid	5	3	75
3	2020-06-23T00:00:00Z	NA	3.30689046198245	1.2116140937484794	EPPN06_H	Hybrid	3	20	54
3	2020-06-23T00:00:00Z	1.7051566211643858	1.51951970526196	1.2116140937484794	EPPN06_H	Hybrid	5	9	80
3	2020-06-23T00:00:00Z	2.496317143545065	2.762357788533	1.2116140937484794	EPPN06_H	Hybrid	6	1	92
3	2020-06-23T00:00:00Z	0.8628604989593591	0.512633316053887	1.2116140937484794	EPPN06_H	Hybrid	4	11	65
3	2020-06-23T00:00:00Z	0.08194024239699194	0.581408215542432	1.2116140937484794	EPPN06_H	Hybrid	7	1	111
3	2020-06-23T00:00:00Z	1.2814003796497178	0.970931297463751	1.2116140937484794	EPPN06_H	Hybrid	3	14	48
3	2020-06-23T00:00:00Z	NA	0.362225976269027	1.2116140937484794	EPPN06_H	Hybrid	6	15	105
3	2020-06-23T00:00:00Z	1.1873293102186764	0.893987401130895	1.2116140937484794	EPPN06_H	Hybrid	4	17	70
3	2020-06-23T00:00:00Z	0.9827121361000426	1.16819531280982	1.2116140937484794	EPPN06_H	Hybrid	1	7	7
3	2020-06-23T00:00:00Z	3.4538370191393946	3.50881425721858	1.2116140937484794	EPPN06_H	Hybrid	3	4	40
3	2020-06-23T00:00:00Z	NA	2.63268934566626	1.2116140937484794	EPPN06_H	Hybrid	2	18	34
3	2020-06-23T00:00:00Z	3.4117339207806925	3.56340846852316	1.2116140937484794	EPPN06_H	Hybrid	6	20	110
3	2020-06-23T00:00:00Z	1.4940164565929674	1.6573859090464	1.2116140937484794	EPPN06_H	Hybrid	2	6	24
3	2020-06-23T00:00:00Z	1.7466979552322515	1.40406071465259	1.2021805251558701	EPPN08_H	Hybrid	5	11	82
3	2020-06-23T00:00:00Z	3.594775861445529	3.43362496936285	1.2021805251558701	EPPN08_H	Hybrid	3	10	46
3	2020-06-23T00:00:00Z	1.5622807633973428	1.43084006698376	1.2021805251558701	EPPN08_H	Hybrid	2	14	31
3	2020-06-23T00:00:00Z	2.0680319030199685	2.24886155027725	1.2021805251558701	EPPN08_H	Hybrid	1	3	3
3	2020-06-23T00:00:00Z	1.601587899034174	1.51951970526196	1.2021805251558701	EPPN08_H	Hybrid	4	19	72
3	2020-06-23T00:00:00Z	3.4866852232069685	3.78405767553973	1.2021805251558701	EPPN08_H	Hybrid	1	18	16
3	2020-06-23T00:00:00Z	1.1915866173323815	1.13514539247843	1.2021805251558701	EPPN08_H	Hybrid	7	16	122
3	2020-06-23T00:00:00Z	4.2311035637296754	4.71917770162614	1.206214884008534	EPPN09_H	Hybrid	7	5	115
3	2020-06-23T00:00:00Z	3.052154647497537	3.35230893387388	1.206214884008534	EPPN09_H	Hybrid	2	19	35
3	2020-06-23T00:00:00Z	3.417932996149081	3.22068453401626	1.206214884008534	EPPN09_H	Hybrid	6	16	106
3	2020-06-23T00:00:00Z	3.636172072638269	3.74413314166683	1.206214884008534	EPPN09_H	Hybrid	2	8	26
3	2020-06-23T00:00:00Z	1.942087545021507	1.92627246714716	1.206214884008534	EPPN09_H	Hybrid	7	12	119
3	2020-06-23T00:00:00Z	1.3033138730768847	1.28316531417147	1.206214884008534	EPPN09_H	Hybrid	5	6	77
3	2020-06-23T00:00:00Z	2.0209479350304616	2.19331812455061	1.206214884008534	EPPN09_H	Hybrid	2	4	22
3	2020-06-23T00:00:00Z	2.6746105769717707	2.83619516493914	1.206214884008534	EPPN09_H	Hybrid	1	8	8
3	2020-06-23T00:00:00Z	1.427932508950718	0.975073324032697	1.206214884008534	EPPN09_H	Hybrid	5	13	84
3	2020-06-23T00:00:00Z	1.4673242459869007	1.37273663872493	1.206214884008534	EPPN09_H	Hybrid	4	1	55
3	2020-06-23T00:00:00Z	2.7703421358089506	2.8835120656746702	1.206214884008534	EPPN09_H	Hybrid	1	9	9
3	2020-06-23T00:00:00Z	2.6803979135940406	2.63956395920778	1.202047744843987	EPPN10_H	Hybrid	1	14	13
3	2020-06-23T00:00:00Z	3.8213620914082647	3.72629941616165	1.202047744843987	EPPN10_H	Hybrid	7	15	121
3	2020-06-23T00:00:00Z	2.696800083142712	2.51547574657976	1.202047744843987	EPPN10_H	Hybrid	6	12	102
3	2020-06-23T00:00:00Z	2.9748656343807687	3.0651859532404	1.202047744843987	EPPN10_H	Hybrid	3	19	53
3	2020-06-23T00:00:00Z	NA	0.714010593895502	1.202047744843987	EPPN10_H	Hybrid	3	7	43
3	2020-06-23T00:00:00Z	1.560751089847498	1.84009530325436	1.202047744843987	EPPN10_H	Hybrid	6	5	95
3	2020-06-23T00:00:00Z	1.968944077454133	1.76338151950867	1.202047744843987	EPPN10_H	Hybrid	4	9	63
3	2020-06-23T00:00:00Z	2.824361231828124	2.87114351411463	1.2043668769922962	EPPN11_H	Hybrid	3	3	39
3	2020-06-23T00:00:00Z	NA	2.18635721878891	1.2043668769922962	EPPN11_H	Hybrid	4	7	61
3	2020-06-23T00:00:00Z	1.239804069816448	1.44447423777321	1.2043668769922962	EPPN11_H	Hybrid	1	6	6
3	2020-06-23T00:00:00Z	0.7581504555643193	0.75793333397037	1.2043668769922962	EPPN11_H	Hybrid	1	15	14
3	2020-06-23T00:00:00Z	0.6367577046443096	0.904515051993634	1.2043668769922962	EPPN11_H	Hybrid	7	20	126
3	2020-06-23T00:00:00Z	1.1617673535910522	1.10853862458763	1.2043668769922962	EPPN11_H	Hybrid	4	2	56
3	2020-06-23T00:00:00Z	1.254926701654731	0.791989996870594	1.2043668769922962	EPPN11_H	Hybrid	5	14	85
3	2020-06-23T00:00:00Z	NA	2.29560316954487	1.2043668769922962	EPPN11_H	Hybrid	7	17	123
3	2020-06-23T00:00:00Z	1.8950087100572746	1.8665007226314	1.2043668769922962	EPPN11_H	Hybrid	6	10	100
3	2020-06-23T00:00:00Z	1.6283337782677565	1.65390545616555	1.2053796050678356	EPPN12_H	Hybrid	4	20	73
3	2020-06-23T00:00:00Z	1.9615137840211625	2.01567120726025	1.2053796050678356	EPPN12_H	Hybrid	3	5	41
3	2020-06-23T00:00:00Z	1.6377955410032456	1.5737975117592	1.2053796050678356	EPPN12_H	Hybrid	5	7	78
3	2020-06-23T00:00:00Z	0.8105771763234382	0.83643049026658	1.2053796050678356	EPPN12_H	Hybrid	5	4	76
3	2020-06-23T00:00:00Z	1.938149074424544	2.05755169812404	1.2053796050678356	EPPN12_H	Hybrid	2	2	20
3	2020-06-23T00:00:00Z	NA	0.942052167774709	1.2053796050678356	EPPN12_H	Hybrid	2	16	33
3	2020-06-23T00:00:00Z	1.7873120958485516	1.65712703238584	1.2053796050678356	EPPN12_H	Hybrid	6	17	107
3	2020-06-23T00:00:00Z	2.3132720398360993	2.20025026623892	1.2053796050678356	EPPN12_H	Hybrid	6	11	101
3	2020-06-23T00:00:00Z	0.7331839814120458	0.677767861417223	1.2053796050678356	EPPN12_H	Hybrid	1	13	12
3	2020-06-23T00:00:00Z	2.7144939756163873	2.95484696769541	1.2053796050678356	EPPN12_H	Hybrid	7	9	117
3	2020-06-23T00:00:00Z	2.3417890481023633	2.51950271685513	1.199665218257716	EPPN13_H	Hybrid	2	5	23
3	2020-06-23T00:00:00Z	2.47063822970415	2.76569442104687	1.199665218257716	EPPN13_H	Hybrid	6	2	93
3	2020-06-23T00:00:00Z	2.0284496063150215	2.44857051186192	1.199665218257716	EPPN13_H	Hybrid	2	20	36
3	2020-06-23T00:00:00Z	1.6742667659166888	1.63730858581637	1.199665218257716	EPPN13_H	Hybrid	6	18	108
3	2020-06-23T00:00:00Z	3.3076331198433317	3.44320340580353	1.199665218257716	EPPN13_H	Hybrid	6	8	98
3	2020-06-23T00:00:00Z	1.8995805310886071	1.49481136621526	1.1470661836096883	EPPN07_L	Line	5	12	83
3	2020-06-23T00:00:00Z	2.7853611984713114	2.69053389726453	1.1470661836096883	EPPN07_L	Line	3	9	45
3	2020-06-23T00:00:00Z	2.69530874279225	2.8966572472164	1.1470653825545583	EPPN10_L	Line	1	4	4
3	2020-06-23T00:00:00Z	2.1845870736482462	2.25029975394702	1.1470653825545583	EPPN10_L	Line	2	1	19
3	2020-06-23T00:00:00Z	2.783511025502288	2.87499789994962	1.147067445381921	EPPN11_L	Line	7	18	124
3	2020-06-23T00:00:00Z	1.7273650351165826	2.27503685706711	1.147067445381921	EPPN11_L	Line	1	20	18
3	2020-06-23T00:00:00Z	0.7558793837432172	0.770215593310231	1.147067445381921	EPPN11_L	Line	3	2	38
3	2020-06-23T00:00:00Z	1.56748538028131	1.64369421011016	1.1470671427634684	EPPN20_T	Line	1	1	1
3	2020-06-23T00:00:00Z	2.108351731107051	1.78558738416997	1.1470671427634684	EPPN20_T	Line	5	17	88
3	2020-06-23T00:00:00Z	0.9684994991330437	0.943576663664668	1.1470671427634684	EPPN20_T	Line	4	4	58
4	2020-06-24T00:00:00Z	2.58741022261671	2.08832925665718	0.9251804341621968	EPPN01_H	Hybrid	4	12	66
4	2020-06-24T00:00:00Z	1.6821260846897959	2.07132968928047	0.9251804341621968	EPPN01_H	Hybrid	6	3	94
4	2020-06-24T00:00:00Z	3.3245524132130306	3.57983275443197	0.9251804341621968	EPPN01_H	Hybrid	2	7	25
4	2020-06-24T00:00:00Z	2.4313174663315413	2.41356463453965	0.9251804341621968	EPPN01_H	Hybrid	4	5	59
4	2020-06-24T00:00:00Z	2.9541351232033684	2.94941055782367	0.9251804341621968	EPPN01_H	Hybrid	5	2	74
4	2020-06-24T00:00:00Z	1.519419013946579	1.60526540805383	0.9251804341621968	EPPN01_H	Hybrid	1	17	15
4	2020-06-24T00:00:00Z	1.0823007713277664	0.890420656029858	0.9251804341621968	EPPN01_H	Hybrid	7	13	120
4	2020-06-24T00:00:00Z	1.748156276921607	1.39249755714761	0.9251804341621968	EPPN01_H	Hybrid	5	10	81
4	2020-06-24T00:00:00Z	2.1585921018629115	1.80488807741832	0.9251804341621968	EPPN01_H	Hybrid	3	15	49
4	2020-06-24T00:00:00Z	2.0439386486993683	2.17188888987099	0.9251755845718997	EPPN02_H	Hybrid	2	9	27
4	2020-06-24T00:00:00Z	1.0871251620230784	1.45738930672777	0.9251755845718997	EPPN02_H	Hybrid	1	19	17
4	2020-06-24T00:00:00Z	1.410794462531883	1.37506652866996	0.9251755845718997	EPPN02_H	Hybrid	3	18	52
4	2020-06-24T00:00:00Z	1.7436300107795726	1.5680734611535	0.9251755845718997	EPPN02_H	Hybrid	5	8	79
4	2020-06-24T00:00:00Z	2.3847270410889356	1.8271802342998	0.9251755845718997	EPPN02_H	Hybrid	4	14	68
4	2020-06-24T00:00:00Z	2.570543799978594	2.51656878136879	0.9251755845718997	EPPN02_H	Hybrid	4	6	60
4	2020-06-24T00:00:00Z	2.6558436042288283	2.54605195659914	0.9251755845718997	EPPN02_H	Hybrid	2	12	30
4	2020-06-24T00:00:00Z	0.726663860319311	1.2487634823905	0.9251755845718997	EPPN02_H	Hybrid	7	4	114
4	2020-06-24T00:00:00Z	1.73132594593906	1.15493507497451	0.9251755845718997	EPPN02_H	Hybrid	5	15	86
4	2020-06-24T00:00:00Z	3.229684112311313	3.52952439006331	0.9252192173886332	EPPN03_H	Hybrid	6	6	96
4	2020-06-24T00:00:00Z	2.185281457601774	2.08407217379466	0.9252192173886332	EPPN03_H	Hybrid	1	12	11
4	2020-06-24T00:00:00Z	NA	0.797196294155172	0.9252192173886332	EPPN03_H	Hybrid	5	16	87
4	2020-06-24T00:00:00Z	NA	4.82232566882226	0.9252192173886332	EPPN03_H	Hybrid	7	2	112
4	2020-06-24T00:00:00Z	NA	0.881072332176334	0.9252192173886332	EPPN03_H	Hybrid	4	10	64
4	2020-06-24T00:00:00Z	0.7810635801216164	0.610776334479197	0.9252192173886332	EPPN03_H	Hybrid	3	17	51
4	2020-06-24T00:00:00Z	3.809297218410717	3.5143657233839	0.9252192173886332	EPPN03_H	Hybrid	6	14	104
4	2020-06-24T00:00:00Z	1.79432508747105	1.77845389396789	0.9252192173886332	EPPN03_H	Hybrid	3	8	44
4	2020-06-24T00:00:00Z	0.6283640794340477	0.791357187255894	0.9252192173886332	EPPN03_H	Hybrid	7	19	125
4	2020-06-24T00:00:00Z	NA	2.71029481568721	0.9252192173886332	EPPN03_H	Hybrid	2	3	21
4	2020-06-24T00:00:00Z	2.8898055418057744	2.93382043004333	0.9251134311403149	EPPN04_H	Hybrid	2	10	28
4	2020-06-24T00:00:00Z	3.2208391067575075	3.18708809629036	0.9251134311403149	EPPN04_H	Hybrid	1	11	10
4	2020-06-24T00:00:00Z	1.9122553218415252	1.63814274394484	0.9251134311403149	EPPN04_H	Hybrid	6	13	103
4	2020-06-24T00:00:00Z	1.9502480048267015	2.03574853049028	0.9251134311403149	EPPN04_H	Hybrid	3	6	42
4	2020-06-24T00:00:00Z	1.2990804450102902	1.28051901941909	0.9251134311403149	EPPN04_H	Hybrid	5	20	91
4	2020-06-24T00:00:00Z	2.4702859573507117	2.75519553425753	0.9251134311403149	EPPN04_H	Hybrid	7	8	116
4	2020-06-24T00:00:00Z	2.1729548138849366	1.6453912904405	0.9251134311403149	EPPN04_H	Hybrid	4	15	69
4	2020-06-24T00:00:00Z	1.2870624105972774	1.25629966962011	0.9253178475156986	EPPN05_H	Hybrid	7	11	118
4	2020-06-24T00:00:00Z	3.581321753277468	3.70366209039942	0.9253178475156986	EPPN05_H	Hybrid	6	19	109
4	2020-06-24T00:00:00Z	1.2725873593096244	1.59703888306273	0.9253178475156986	EPPN05_H	Hybrid	1	5	5
4	2020-06-24T00:00:00Z	1.065321104000228	1.12122358095503	0.9253178475156986	EPPN05_H	Hybrid	3	1	37
4	2020-06-24T00:00:00Z	NA	2.97921013786137	0.9253178475156986	EPPN05_H	Hybrid	5	19	90
4	2020-06-24T00:00:00Z	3.2041169834732632	3.74485224350172	0.9253178475156986	EPPN05_H	Hybrid	7	3	113
4	2020-06-24T00:00:00Z	1.5852848289453734	1.82505169286854	0.9253178475156986	EPPN05_H	Hybrid	6	7	97
4	2020-06-24T00:00:00Z	2.8409309105278195	2.55551533674624	0.9253178475156986	EPPN05_H	Hybrid	5	18	89
4	2020-06-24T00:00:00Z	2.935585455381518	2.77259779866178	0.9253178475156986	EPPN05_H	Hybrid	4	8	62
4	2020-06-24T00:00:00Z	NA	0.716513068280907	0.9253178475156986	EPPN05_H	Hybrid	6	9	99
4	2020-06-24T00:00:00Z	2.300522492161837	2.18106462928415	0.9253178475156986	EPPN05_H	Hybrid	2	15	32
4	2020-06-24T00:00:00Z	2.78128142318166	2.5602326447831	0.9253178475156986	EPPN05_H	Hybrid	4	18	71
4	2020-06-24T00:00:00Z	3.9427487405505084	3.3946208858386	0.9253178475156986	EPPN05_H	Hybrid	4	13	67
4	2020-06-24T00:00:00Z	3.024750630308675	3.3198630590838	0.9254918935899095	EPPN06_H	Hybrid	1	2	2
4	2020-06-24T00:00:00Z	NA	3.48174726415345	0.9254918935899095	EPPN06_H	Hybrid	3	16	50
4	2020-06-24T00:00:00Z	NA	0.549710206660635	0.9254918935899095	EPPN06_H	Hybrid	3	13	47
4	2020-06-24T00:00:00Z	3.1745956322685167	3.17578381544594	0.9254918935899095	EPPN06_H	Hybrid	4	3	57
4	2020-06-24T00:00:00Z	3.5131363810039122	3.5276547252926	0.9254918935899095	EPPN06_H	Hybrid	5	3	75
4	2020-06-24T00:00:00Z	NA	4.30934718388762	0.9254918935899095	EPPN06_H	Hybrid	3	20	54
4	2020-06-24T00:00:00Z	2.0695604396166245	1.80928898064783	0.9254918935899095	EPPN06_H	Hybrid	5	9	80
4	2020-06-24T00:00:00Z	2.7366174513720662	3.08296215059879	0.9254918935899095	EPPN06_H	Hybrid	6	1	92
4	2020-06-24T00:00:00Z	1.1362138356267009	0.712543626152334	0.9254918935899095	EPPN06_H	Hybrid	4	11	65
4	2020-06-24T00:00:00Z	0.4205074175889578	0.932243618746857	0.9254918935899095	EPPN06_H	Hybrid	7	1	111
4	2020-06-24T00:00:00Z	1.744884372218858	1.35737662353176	0.9254918935899095	EPPN06_H	Hybrid	3	14	48
4	2020-06-24T00:00:00Z	NA	0.420501988968229	0.9254918935899095	EPPN06_H	Hybrid	6	15	105
4	2020-06-24T00:00:00Z	1.3863450681552631	1.03455742781451	0.9254918935899095	EPPN06_H	Hybrid	4	17	70
4	2020-06-24T00:00:00Z	1.301452098696562	1.55691300067606	0.9254918935899095	EPPN06_H	Hybrid	1	7	7
4	2020-06-24T00:00:00Z	3.6503050204070737	3.7830221688975	0.9254918935899095	EPPN06_H	Hybrid	3	4	40
4	2020-06-24T00:00:00Z	NA	3.08158147507581	0.9254918935899095	EPPN06_H	Hybrid	2	18	34
4	2020-06-24T00:00:00Z	3.658053600334693	3.9084335289017	0.9254918935899095	EPPN06_H	Hybrid	6	20	110
4	2020-06-24T00:00:00Z	1.8195555738531244	2.11723715041962	0.9254918935899095	EPPN06_H	Hybrid	2	6	24
4	2020-06-24T00:00:00Z	2.287098939233392	1.83532046707072	0.9251221278137006	EPPN08_H	Hybrid	5	11	82
4	2020-06-24T00:00:00Z	4.574532728317198	4.39655985442266	0.9251221278137006	EPPN08_H	Hybrid	3	10	46
4	2020-06-24T00:00:00Z	2.068466619827222	1.9127533526513	0.9251221278137006	EPPN08_H	Hybrid	2	14	31
4	2020-06-24T00:00:00Z	2.507528223699468	2.83501583792993	0.9251221278137006	EPPN08_H	Hybrid	1	3	3
4	2020-06-24T00:00:00Z	1.936716495121193	1.85344183330986	0.9251221278137006	EPPN08_H	Hybrid	4	19	72
4	2020-06-24T00:00:00Z	4.364597677979675	4.58913532580526	0.9251221278137006	EPPN08_H	Hybrid	1	18	16
4	2020-06-24T00:00:00Z	1.4854138190796002	1.33030963046663	0.9251221278137006	EPPN08_H	Hybrid	7	16	122
4	2020-06-24T00:00:00Z	4.402284456696419	4.88741876691618	0.9252558575119502	EPPN09_H	Hybrid	7	5	115
4	2020-06-24T00:00:00Z	3.4380789395718683	3.78799835359491	0.9252558575119502	EPPN09_H	Hybrid	2	19	35
4	2020-06-24T00:00:00Z	3.818067755421936	3.60152086577215	0.9252558575119502	EPPN09_H	Hybrid	6	16	106
4	2020-06-24T00:00:00Z	4.1921825934050165	4.39339580634916	0.9252558575119502	EPPN09_H	Hybrid	2	8	26
