plotId	timePoint	S_Height_cm	yPred	sd_yPred	lwr	upr	outlier
1	2020-06-17T00:00:00Z	15.1832612055642	4.317676621774066	0.8056049251532705	0.28965199600771285	8.345701247540418	1
1	2020-06-22T00:00:00Z	3.78106646058734	3.686027090314581	0.15985228153924114	2.886765682618375	4.485288498010787	0
1	2020-06-23T00:00:00Z	3.60944358578054	3.771821468316802	0.10041987501756994	3.2697220932289524	4.273920843404651	0
1	2020-06-24T00:00:00Z	3.86330242143227	3.9321990317331057	0.10027202540254859	3.4308389047203627	4.433559158745849	0
1	2020-06-25T00:00:00Z	4.31917568263783	4.16000397330142	0.1162014656525452	3.5789966450386936	4.7410113015641455	0
1	2020-06-27T00:00:00Z	4.67851107676457	4.73250833084828	0.11752987623347778	4.1448589496808905	5.320157712015669	0
1	2020-06-28T00:00:00Z	5.29885625965999	5.123694556275492	0.11052415237782173	4.5710737943863835	5.6763153181646	0
1	2020-06-29T00:00:00Z	5.50087068521383	5.649503770358228	0.10556627292096323	5.1216724057534115	6.1773351349630445	0
1	2020-06-30T00:00:00Z	6.23384337970121	6.2853000087292195	0.10264135896749287	5.772093213891755	6.798506803566684	0
1	2020-07-01T00:00:00Z	7.20100978876871	6.9613847093371355	0.10047835401290163	6.458992939272627	7.463776479401644	0
1	2020-07-02T00:00:00Z	7.59073673364248	7.657918876016733	0.09897676501497836	7.163035050941842	8.152802701091625	0
1	2020-07-04T00:00:00Z	9.16752189592997	9.174012740897357	0.17313626013904818	8.308331440202116	10.039694041592599	0
1	2020-07-05T00:00:00Z	10.3956980937661	10.00149000091124	0.2646083299792102	8.678448351015188	11.324531650807291	0
2	2020-06-17T00:00:00Z	7.32436373003609	7.343574892905322	0.36297781360583536	5.5286858248761455	9.1584639609345	0
2	2020-06-22T00:00:00Z	7.91789283874295	7.840097718439747	0.21144801099749744	6.78285766345226	8.897337773427234	0
2	2020-06-23T00:00:00Z	8.11454404945907	7.642677507834369	0.21145566005054678	6.585399207581635	8.699955808087104	0
2	2020-06-24T00:00:00Z	7.56034518289545	7.383690114703133	0.21417671062455948	6.312806561580335	8.45457366782593	0
2	2020-06-25T00:00:00Z	7.28503348789287	7.153630308294674	0.21934925196872285	6.05688404845106	8.250376568138288	0
2	2020-06-27T00:00:00Z	6.57530139103558	7.115887555849289	0.21719769614760118	6.029899075111283	8.201876036587295	0
2	2020-06-28T00:00:00Z	7.43162802679034	7.323043641076379	0.20095117510827648	6.318287765534997	8.32779951661776	0
2	2020-06-29T00:00:00Z	7.98046367851626	7.618045668771264	0.18628661266114438	6.686612605465542	8.549478732076986	0
2	2020-06-30T00:00:00Z	8.00727975270482	7.953151014402254	0.18370674082494393	7.034617310277534	8.871684718526973	0
2	2020-07-01T00:00:00Z	8.11633178773831	8.32914067966518	0.17722295586340914	7.443025900348134	9.215255458982226	0
2	2020-07-02T00:00:00Z	8.5114219474498	8.765198772433044	0.18293624158712807	7.8505175644974035	9.679879980368684	0
2	2020-07-04T00:00:00Z	9.98094281298304	9.860378286704595	0.34480570383963377	8.136349767506426	11.584406805902765	0
2	2020-07-05T00:00:00Z	11.6453271509532	10.509769126520823	0.5087616368349402	7.965960942346122	13.053577310695523	0
3	2020-06-17T00:00:00Z	3.57726429675426	9.20758765544704	0.45235213405417324	6.945826985176175	11.469348325717906	1
3	2020-06-22T00:00:00Z	5.73506439979394	5.738449746772546	0.0990598190167983	5.243150651688555	6.233748841856538	0
3	2020-06-23T00:00:00Z	5.42221020092738	5.36678218064842	0.06366049417971952	5.048479709749823	5.685084651547018	0
3	2020-06-24T00:00:00Z	5.12008243173624	5.17961989134733	0.059683262959523434	4.881203576549713	5.478036206144947	0
3	2020-06-25T00:00:00Z	4.99851622874809	5.162350154309678	0.06812311564656402	4.8217345760768575	5.502965732542498	0
3	2020-06-27T00:00:00Z	5.69752189592996	5.671227922098377	0.06935790875586356	5.324438378319059	6.018017465877695	0
3	2020-06-28T00:00:00Z	6.26244719216901	6.093227850717523	0.0645499300312878	5.770478200561084	6.415977500873962	0
3	2020-06-29T00:00:00Z	6.51273055126226	6.497089876361927	0.06129114682384893	6.190634142242683	6.803545610481171	0
3	2020-06-30T00:00:00Z	6.83452344152501	6.915909231938805	0.062344758242582655	6.6041854407258915	7.227633023151719	0
3	2020-07-01T00:00:00Z	7.28503348789287	7.410899576293131	0.06379778665657157	7.091910643010273	7.729888509575989	0
3	2020-07-02T00:00:00Z	8.07521380731585	8.0344598937763	0.062390010664432435	7.722509840454137	8.346409947098461	0
3	2020-07-04T00:00:00Z	9.68954147346732	9.629803978400393	0.06713731964469158	9.294117380176935	9.96549057662385	0
3	2020-07-05T00:00:00Z	10.5494435857806	10.589301348278477	0.09733095908772964	10.102646552839829	11.075956143717125	0
4	2020-06-17T00:00:00Z	15.5980164863473	2.16902386538506	0.467701756371345	-0.16948491647166453	4.507532647241785	1
4	2020-06-22T00:00:00Z	4.16543019062341	4.178451310431919	0.09280379315164405	3.714432344673699	4.6424702761901395	0
4	2020-06-23T00:00:00Z	4.54800618238024	4.484597443694462	0.058299732851524934	4.193098779436837	4.776096107952086	0
4	2020-06-24T00:00:00Z	4.6749356002061	4.790453712458149	0.058213897322886426	4.499384225843716	5.081523199072581	0
4	2020-06-25T00:00:00Z	5.23092220504897	5.101082967584694	0.06746188842909567	4.763773525439215	5.438392409730173	0
4	2020-06-27T00:00:00Z	5.65461617722826	5.755522301058849	0.06823311008190054	5.414356750649346	6.096687851468352	0
