Unit.ID	Time	Date	Timestamp	Manual_Plant_height_cm	Leaf_number	Wue	Plant_biomass	Ligulated_leaf_number	Plant_emergence	Plant_transpiration	Daily_wu	Soil_water_potential	Genotype	Soil	Replication	Row	Column	Platform
42	NA	2019-10-28	NA	8.5	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	6	2	FZJ
42	NA	2019-10-31	NA	21	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	6	2	FZJ
42	NA	2019-11-04	NA	42	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	6	2	FZJ
42	NA	2019-11-07	NA	56	5.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	6	2	FZJ
42	NA	2019-11-11	NA	61.5	6.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	6	2	FZJ
43	NA	2019-10-28	NA	6.1	2	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	7	2	FZJ
43	NA	2019-10-31	NA	15	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	7	2	FZJ
43	NA	2019-11-04	NA	27.5	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	7	2	FZJ
43	NA	2019-11-07	NA	34.5	5	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	7	2	FZJ
43	NA	2019-11-11	NA	45.2	6.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	7	2	FZJ
44	NA	2019-10-28	NA	6.9	2	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	8	2	FZJ
44	NA	2019-10-31	NA	13.5	3.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	8	2	FZJ
44	NA	2019-11-04	NA	21.5	4.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	8	2	FZJ
44	NA	2019-11-07	NA	28.8	5	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	8	2	FZJ
44	NA	2019-11-11	NA	35.5	6	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	8	2	FZJ
45	NA	2019-10-28	NA	10	2.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	9	2	FZJ
45	NA	2019-10-31	NA	20	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	9	2	FZJ
45	NA	2019-11-04	NA	36	4.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	9	2	FZJ
45	NA	2019-11-07	NA	42	5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	9	2	FZJ
45	NA	2019-11-11	NA	49.8	6	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	9	2	FZJ
46	NA	2019-10-28	NA	10	2.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	10	2	FZJ
46	NA	2019-10-31	NA	21.2	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	10	2	FZJ
46	NA	2019-11-04	NA	35	4	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	10	2	FZJ
46	NA	2019-11-07	NA	46	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	10	2	FZJ
46	NA	2019-11-11	NA	47.5	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	10	2	FZJ
47	NA	2019-10-28	NA	9	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	11	2	FZJ
47	NA	2019-10-31	NA	19.5	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	11	2	FZJ
47	NA	2019-11-04	NA	36	4.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	11	2	FZJ
47	NA	2019-11-07	NA	43	5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	11	2	FZJ
47	NA	2019-11-11	NA	48.2	6.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	11	2	FZJ
48	NA	2019-10-28	NA	9.9	2	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	12	2	FZJ
48	NA	2019-10-31	NA	12.5	3.2	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	12	2	FZJ
48	NA	2019-11-04	NA	18.5	5	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	12	2	FZJ
48	NA	2019-11-07	NA	24.6	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	12	2	FZJ
48	NA	2019-11-11	NA	32.5	7	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	12	2	FZJ
49	NA	2019-10-28	NA	8	2	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	13	2	FZJ
49	NA	2019-10-31	NA	16.1	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	13	2	FZJ
49	NA	2019-11-04	NA	27	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	13	2	FZJ
49	NA	2019-11-07	NA	30	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	13	2	FZJ
49	NA	2019-11-11	NA	32.8	5.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	13	2	FZJ
50	NA	2019-10-28	NA	6.2	2	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	14	2	FZJ
50	NA	2019-10-31	NA	16	3	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	14	2	FZJ
50	NA	2019-11-04	NA	27.5	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	14	2	FZJ
50	NA	2019-11-07	NA	35.5	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	14	2	FZJ
50	NA	2019-11-11	NA	47.5	5.2	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	14	2	FZJ
51	NA	2019-10-28	NA	6.6	2	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	15	2	FZJ
51	NA	2019-10-31	NA	14	3	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	15	2	FZJ
51	NA	2019-11-04	NA	23	4	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	15	2	FZJ
51	NA	2019-11-07	NA	29.5	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	15	2	FZJ
51	NA	2019-11-11	NA	34.8	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	15	2	FZJ
52	NA	2019-10-28	NA	8.6	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	16	2	FZJ
52	NA	2019-10-31	NA	20.5	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	16	2	FZJ
52	NA	2019-11-04	NA	39	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	16	2	FZJ
52	NA	2019-11-07	NA	49.5	5.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	16	2	FZJ
52	NA	2019-11-11	NA	57.5	6.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	16	2	FZJ
53	NA	2019-10-28	NA	8.5	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	17	2	FZJ
53	NA	2019-10-31	NA	16.2	3	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	17	2	FZJ
53	NA	2019-11-04	NA	30	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	17	2	FZJ
53	NA	2019-11-07	NA	39.5	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	17	2	FZJ
53	NA	2019-11-11	NA	47	5.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	17	2	FZJ
54	NA	2019-10-28	NA	6	2	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	18	2	FZJ
54	NA	2019-10-31	NA	14.5	3	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	18	2	FZJ
54	NA	2019-11-04	NA	24	4	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	18	2	FZJ
54	NA	2019-11-07	NA	31	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	18	2	FZJ
54	NA	2019-11-11	NA	36.7	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	18	2	FZJ
55	NA	2019-10-28	NA	8.5	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	19	2	FZJ
55	NA	2019-10-31	NA	20.5	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	19	2	FZJ
55	NA	2019-11-04	NA	40	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	19	2	FZJ
55	NA	2019-11-07	NA	44.2	5	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	19	2	FZJ
55	NA	2019-11-11	NA	48	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	19	2	FZJ
56	NA	2019-10-28	NA	8.5	2	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	20	2	FZJ
56	NA	2019-10-31	NA	16	3.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	20	2	FZJ
56	NA	2019-11-04	NA	28	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	20	2	FZJ
56	NA	2019-11-07	NA	32.5	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	20	2	FZJ
56	NA	2019-11-11	NA	41.8	6	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	20	2	FZJ
57	NA	2019-10-28	NA	6.5	2	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	21	2	FZJ
57	NA	2019-10-31	NA	17	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	21	2	FZJ
57	NA	2019-11-04	NA	33	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	21	2	FZJ
57	NA	2019-11-07	NA	43.5	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	21	2	FZJ
57	NA	2019-11-11	NA	55	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	21	2	FZJ
58	NA	2019-10-28	NA	10.8	2.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	22	2	FZJ
58	NA	2019-10-31	NA	20	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	22	2	FZJ
58	NA	2019-11-04	NA	36.5	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	22	2	FZJ
58	NA	2019-11-07	NA	40	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	22	2	FZJ
58	NA	2019-11-11	NA	43.5	6	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	22	2	FZJ
59	NA	2019-10-28	NA	6.8	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	23	2	FZJ
59	NA	2019-10-31	NA	15	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	23	2	FZJ
59	NA	2019-11-04	NA	23	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	23	2	FZJ
59	NA	2019-11-07	NA	26	5.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	23	2	FZJ
59	NA	2019-11-11	NA	39.8	6.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	23	2	FZJ
60	NA	2019-10-28	NA	9	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	24	2	FZJ
60	NA	2019-10-31	NA	18	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	24	2	FZJ
60	NA	2019-11-04	NA	35	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	24	2	FZJ
60	NA	2019-11-07	NA	45	5.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	24	2	FZJ
60	NA	2019-11-11	NA	49.5	6.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	24	2	FZJ
61	NA	2019-10-28	NA	7.8	2	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	25	2	FZJ
61	NA	2019-10-31	NA	15.5	3	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	25	2	FZJ
61	NA	2019-11-04	NA	25	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	25	2	FZJ
61	NA	2019-11-11	NA	30.6	5	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	25	2	FZJ
61	NA	2019-11-07	NA	32.5	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	25	2	FZJ
62	NA	2019-10-28	NA	10	2.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	2	FZJ
62	NA	2019-10-31	NA	20	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	2	FZJ
62	NA	2019-11-04	NA	39	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	2	FZJ
62	NA	2019-11-07	NA	44.5	5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	2	FZJ
62	NA	2019-11-11	NA	51	6.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	2	FZJ
63	NA	2019-10-28	NA	8	2.5	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	27	2	FZJ
63	NA	2019-10-31	NA	18.5	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	27	2	FZJ
63	NA	2019-11-04	NA	34	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	27	2	FZJ
63	NA	2019-11-07	NA	41.5	5	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	27	2	FZJ
63	NA	2019-11-11	NA	47.2	6	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	27	2	FZJ
64	NA	2019-10-28	NA	11.2	2.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	28	2	FZJ
64	NA	2019-10-31	NA	20.8	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	28	2	FZJ
64	NA	2019-11-07	NA	34.5	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	28	2	FZJ
64	NA	2019-11-11	NA	37.5	6	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	28	2	FZJ
64	NA	2019-11-04	NA	38.5	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	28	2	FZJ
65	NA	2019-10-28	NA	8.8	2.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	29	2	FZJ
65	NA	2019-10-31	NA	20.8	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	29	2	FZJ
65	NA	2019-11-04	NA	38	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	29	2	FZJ
65	NA	2019-11-07	NA	39	5.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	29	2	FZJ
65	NA	2019-11-11	NA	52	6.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	29	2	FZJ
66	NA	2019-10-28	NA	10.2	2.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	30	2	FZJ
66	NA	2019-10-31	NA	21.5	3.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	30	2	FZJ
66	NA	2019-11-04	NA	36	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	30	2	FZJ
66	NA	2019-11-07	NA	42.5	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	30	2	FZJ
66	NA	2019-11-11	NA	49	6	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	30	2	FZJ
67	NA	2019-10-28	NA	4	2	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	31	2	FZJ
67	NA	2019-10-31	NA	13	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	31	2	FZJ
67	NA	2019-11-04	NA	26.3	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	31	2	FZJ
67	NA	2019-11-07	NA	36	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	31	2	FZJ
67	NA	2019-11-11	NA	48	6.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	31	2	FZJ
68	NA	2019-10-28	NA	8.2	2	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	32	2	FZJ
68	NA	2019-10-31	NA	15.8	3	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	32	2	FZJ
68	NA	2019-11-04	NA	26.5	3.8	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	32	2	FZJ
68	NA	2019-11-07	NA	30	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	32	2	FZJ
68	NA	2019-11-11	NA	36.5	5.2	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	32	2	FZJ
69	NA	2019-10-28	NA	7	2	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	33	2	FZJ
69	NA	2019-10-31	NA	16.5	3.2	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	33	2	FZJ
69	NA	2019-11-04	NA	29.5	4.5	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	33	2	FZJ
69	NA	2019-11-07	NA	30.5	5	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	33	2	FZJ
69	NA	2019-11-11	NA	33.8	6	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	33	2	FZJ
70	NA	2019-10-28	NA	7.5	2	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	34	2	FZJ
70	NA	2019-10-31	NA	15.5	3.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	34	2	FZJ
70	NA	2019-11-04	NA	25.5	4.2	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	34	2	FZJ
70	NA	2019-11-07	NA	30.6	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	34	2	FZJ
70	NA	2019-11-11	NA	36	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	34	2	FZJ
71	NA	2019-10-28	NA	8	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	35	2	FZJ
71	NA	2019-10-31	NA	18	3.2	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	35	2	FZJ
71	NA	2019-11-04	NA	33	4.2	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	35	2	FZJ
71	NA	2019-11-07	NA	40.7	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	35	2	FZJ
71	NA	2019-11-11	NA	54	5.5	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	35	2	FZJ
72	NA	2019-10-28	NA	9	2.2	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	36	2	FZJ
72	NA	2019-10-31	NA	21	3.5	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	36	2	FZJ
72	NA	2019-11-04	NA	34.6	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	36	2	FZJ
72	NA	2019-11-07	NA	39	4.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	36	2	FZJ
72	NA	2019-11-11	NA	53.8	5.8	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	36	2	FZJ
