Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
84	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	130	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WW	2	2	24	M3P
85	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	108	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WW	2	2	25	M3P
86	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	305	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WW	2	2	26	M3P
87	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	121	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WW	2	2	27	M3P
88	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	268	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WW	2	2	28	M3P
89	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	124	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WW	2	2	29	M3P
90	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	195	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WW	2	2	30	M3P
91	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	297	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WD1	3	2	31	M3P
92	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	373	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WD1	3	2	32	M3P
93	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	249	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WD1	3	2	33	M3P
94	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	376	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WD1	3	2	34	M3P
95	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	297	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WD1	3	2	35	M3P
96	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	233	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WD1	3	2	36	M3P
97	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	274	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WD1	3	2	37	M3P
98	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	242	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WD1	3	2	38	M3P
99	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	201	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WD1	3	2	39	M3P
100	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	285	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WD1	3	2	40	M3P
101	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	266	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WD1	3	2	41	M3P
102	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	296	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WD1	3	2	42	M3P
103	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	178	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WD1	3	2	43	M3P
104	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	191	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WD1	3	2	44	M3P
105	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	154	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WD1	3	2	45	M3P
106	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	83	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WW	4	2	46	M3P
107	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	47	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WW	4	2	47	M3P
108	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	61	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WW	4	2	48	M3P
109	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	147	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WW	4	2	49	M3P
110	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	208	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WW	4	2	50	M3P
111	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	149	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WW	4	2	51	M3P
