Unit.ID	Time	Date	Timestamp	Manual_Plant_height_cm	Leaf_number	Wue	Plant_biomass	Ligulated_leaf_number	Plant_emergence	Plant_transpiration	Daily_wu	Soil_water_potential	Genotype	Soil	Replication	Row	Column	Platform
21	11:30:40	2020-09-14	2020-09-14 11:30:40	NA	NA	-12.5634836025171	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	1	2	18	ALSIA
71	11:30:55	2020-09-14	2020-09-14 11:30:55	NA	NA	-15.6066761654991	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	1	3	18	ALSIA
11	11:32:09	2020-09-14	2020-09-14 11:32:09	NA	NA	-6.51939601903452	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	1	5	18	ALSIA
1	11:32:47	2020-09-14	2020-09-14 11:32:47	NA	NA	-7.39768333046541	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	1	6	18	ALSIA
31	11:34:40	2020-09-14	2020-09-14 11:34:40	NA	NA	-6.05596358288499	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	1	9	18	ALSIA
51	11:35:17	2020-09-14	2020-09-14 11:35:17	NA	NA	-12.6129421546874	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	1	10	18	ALSIA
41	11:35:55	2020-09-14	2020-09-14 11:35:55	NA	NA	-19.1657257396633	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	1	11	18	ALSIA
81	11:36:32	2020-09-14	2020-09-14 11:36:32	NA	NA	-5.93709028704654	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	1	12	18	ALSIA
62	11:37:10	2020-09-14	2020-09-14 11:37:10	NA	NA	-16.0284044704878	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	13	18	ALSIA
32	11:37:47	2020-09-14	2020-09-14 11:37:47	NA	NA	-5.39855953681398	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	14	18	ALSIA
2	11:38:26	2020-09-14	2020-09-14 11:38:26	NA	NA	-11.0882410552488	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	15	18	ALSIA
22	11:40:20	2020-09-14	2020-09-14 11:40:20	NA	NA	-12.4274810193921	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	18	18	ALSIA
82	11:40:58	2020-09-14	2020-09-14 11:40:58	NA	NA	-5.83338413482851	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	19	18	ALSIA
52	11:41:37	2020-09-14	2020-09-14 11:41:37	NA	NA	-12.5817824874828	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	20	18	ALSIA
72	11:42:52	2020-09-14	2020-09-14 11:42:52	NA	NA	-17.6587957702565	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	22	18	ALSIA
12	11:43:33	2020-09-14	2020-09-14 11:43:33	NA	NA	-7.8912351251085	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	23	18	ALSIA
42	11:45:26	2020-09-14	2020-09-14 11:45:26	NA	NA	-14.6124689029315	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	18	ALSIA
69	09:10:38	2020-09-16	2020-09-16 09:10:38	NA	NA	1.16163410538803	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	9	1	14	ALSIA
59	09:10:54	2020-09-16	2020-09-16 09:10:54	NA	NA	1.72388096747537	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	9	2	14	ALSIA
29	09:12:25	2020-09-16	2020-09-16 09:12:25	NA	NA	1.34568523299075	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	9	5	14	ALSIA
39	09:12:59	2020-09-16	2020-09-16 09:12:59	NA	NA	-0.385200325601608	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	9	6	14	ALSIA
79	09:13:34	2020-09-16	2020-09-16 09:13:34	NA	NA	0.929114649666895	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	9	7	14	ALSIA
49	09:14:12	2020-09-16	2020-09-16 09:14:12	NA	NA	1.21374992936136	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	9	8	14	ALSIA
89	09:14:51	2020-09-16	2020-09-16 09:14:51	NA	NA	0.443964353385603	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	9	9	14	ALSIA
19	09:15:29	2020-09-16	2020-09-16 09:15:29	NA	NA	0.850390278240942	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	9	10	14	ALSIA
9	09:17:24	2020-09-16	2020-09-16 09:17:24	NA	NA	1.27712517973932	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	9	13	14	ALSIA
50	09:17:58	2020-09-16	2020-09-16 09:17:58	NA	NA	1.27321517891375	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	10	14	14	ALSIA
30	09:18:31	2020-09-16	2020-09-16 09:18:31	NA	NA	1.46918659639768	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	10	15	14	ALSIA
20	09:19:09	2020-09-16	2020-09-16 09:19:09	NA	NA	0.797031269759375	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	10	16	14	ALSIA
40	09:19:47	2020-09-16	2020-09-16 09:19:47	NA	NA	0.474939743485185	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	10	17	14	ALSIA
10	09:20:26	2020-09-16	2020-09-16 09:20:26	NA	NA	1.26671130191277	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	10	18	14	ALSIA
70	09:21:04	2020-09-16	2020-09-16 09:21:04	NA	NA	0.951205063089643	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	10	19	14	ALSIA
80	09:23:34	2020-09-16	2020-09-16 09:23:34	NA	NA	1.68009045441709	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	10	23	14	ALSIA
90	09:24:07	2020-09-16	2020-09-16 09:24:07	NA	NA	1.28422240487859	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	10	24	14	ALSIA
60	09:24:32	2020-09-16	2020-09-16 09:24:32	NA	NA	2.00064342326772	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	10	25	14	ALSIA
7	09:45:28	2020-09-16	2020-09-16 09:45:28	NA	NA	1.62529382717473	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	7	1	15	ALSIA
57	09:45:59	2020-09-16	2020-09-16 09:45:59	NA	NA	1.93286455035867	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	7	3	15	ALSIA
77	09:46:37	2020-09-16	2020-09-16 09:46:37	NA	NA	0.969847551672653	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	7	4	15	ALSIA
47	09:47:01	2020-09-16	2020-09-16 09:47:01	NA	NA	1.16658521473012	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	7	5	15	ALSIA
87	09:48:17	2020-09-16	2020-09-16 09:48:17	NA	NA	0.425115049646636	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	7	7	15	ALSIA
27	09:49:29	2020-09-16	2020-09-16 09:49:29	NA	NA	1.20390558547243	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	7	9	15	ALSIA
37	09:51:10	2020-09-16	2020-09-16 09:51:10	NA	NA	1.01230070439976	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	7	12	15	ALSIA
17	09:51:34	2020-09-16	2020-09-16 09:51:34	NA	NA	0.352357599121709	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	7	13	15	ALSIA
67	09:52:08	2020-09-16	2020-09-16 09:52:08	NA	NA	1.26433250556071	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	7	14	15	ALSIA
18	09:52:46	2020-09-16	2020-09-16 09:52:46	NA	NA	0.743486230076025	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	15	15	ALSIA
58	09:53:24	2020-09-16	2020-09-16 09:53:24	NA	NA	1.17716477665896	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	16	15	ALSIA
88	09:54:40	2020-09-16	2020-09-16 09:54:40	NA	NA	0.547619795312517	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	18	15	ALSIA
48	09:55:18	2020-09-16	2020-09-16 09:55:18	NA	NA	0.863228934639187	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	19	15	ALSIA
38	09:55:50	2020-09-16	2020-09-16 09:55:50	NA	NA	0.570277647766252	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	20	15	ALSIA
8	09:56:29	2020-09-16	2020-09-16 09:56:29	NA	NA	1.0851493256792	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	21	15	ALSIA
28	09:57:07	2020-09-16	2020-09-16 09:57:07	NA	NA	1.18860835924143	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	22	15	ALSIA
78	09:59:01	2020-09-16	2020-09-16 09:59:01	NA	NA	0.917240709123397	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	25	15	ALSIA
68	09:59:35	2020-09-16	2020-09-16 09:59:35	NA	NA	0.941352270532828	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	26	15	ALSIA
35	10:20:28	2020-09-16	2020-09-16 10:20:28	NA	NA	0.6018006333636	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	5	1	16	ALSIA
5	10:20:58	2020-09-16	2020-09-16 10:20:58	NA	NA	0.920879814344867	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	5	3	16	ALSIA
75	10:21:36	2020-09-16	2020-09-16 10:21:36	NA	NA	1.20579920591778	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	5	4	16	ALSIA
45	10:22:00	2020-09-16	2020-09-16 10:22:00	NA	NA	1.26577169282651	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	5	5	16	ALSIA
55	10:23:53	2020-09-16	2020-09-16 10:23:53	NA	NA	1.34839901154139	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	5	8	16	ALSIA
25	10:24:27	2020-09-16	2020-09-16 10:24:27	NA	NA	1.11336572764392	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	5	9	16	ALSIA
85	10:25:01	2020-09-16	2020-09-16 10:25:01	NA	NA	0.385038752949497	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	5	10	16	ALSIA
15	10:25:39	2020-09-16	2020-09-16 10:25:39	NA	NA	0.985514644317303	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	5	11	16	ALSIA
65	10:26:16	2020-09-16	2020-09-16 10:26:16	NA	NA	1.29803887975464	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	5	12	16	ALSIA
86	10:26:54	2020-09-16	2020-09-16 10:26:54	NA	NA	0.343439676394693	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	6	13	16	ALSIA
76	10:29:22	2020-09-16	2020-09-16 10:29:22	NA	NA	0.971673189156558	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	6	17	16	ALSIA
6	10:30:18	2020-09-16	2020-09-16 10:30:18	NA	NA	0.989243458562777	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	6	19	16	ALSIA
36	10:30:56	2020-09-16	2020-09-16 10:30:56	NA	NA	0.263518244159883	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	6	20	16	ALSIA
16	10:31:20	2020-09-16	2020-09-16 10:31:20	NA	NA	0.497425328874113	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	6	21	16	ALSIA
56	10:31:57	2020-09-16	2020-09-16 10:31:57	NA	NA	1.19413516263171	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	6	22	16	ALSIA
66	10:32:35	2020-09-16	2020-09-16 10:32:35	NA	NA	1.05327892719837	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	6	23	16	ALSIA
46	10:33:13	2020-09-16	2020-09-16 10:33:13	NA	NA	1.27502823914568	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	6	24	16	ALSIA
26	10:34:29	2020-09-16	2020-09-16 10:34:29	NA	NA	1.13976721290149	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	6	26	16	ALSIA
73	10:55:28	2020-09-16	2020-09-16 10:55:28	NA	NA	0.799467578090047	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	1	17	ALSIA
13	10:55:44	2020-09-16	2020-09-16 10:55:44	NA	NA	0.838824844556145	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	3	2	17	ALSIA
33	10:55:58	2020-09-16	2020-09-16 10:55:58	NA	NA	0.86879307387389	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	3	17	ALSIA
3	10:57:14	2020-09-16	2020-09-16 10:57:14	NA	NA	1.01830821988354	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	5	17	ALSIA
53	10:57:52	2020-09-16	2020-09-16 10:57:52	NA	NA	1.18057535018155	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	3	6	17	ALSIA
63	10:58:25	2020-09-16	2020-09-16 10:58:25	NA	NA	1.2021963627942	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	3	7	17	ALSIA
43	11:00:18	2020-09-16	2020-09-16 11:00:18	NA	NA	1.08378538831857	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	10	17	ALSIA
23	11:00:52	2020-09-16	2020-09-16 11:00:52	NA	NA	1.07468771622577	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	3	11	17	ALSIA
83	11:02:03	2020-09-16	2020-09-16 11:02:03	NA	NA	0.590075547734303	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	3	13	17	ALSIA
64	11:02:41	2020-09-16	2020-09-16 11:02:41	NA	NA	1.18895217714997	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	14	17	ALSIA
44	11:03:52	2020-09-16	2020-09-16 11:03:52	NA	NA	1.59117432845116	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	16	17	ALSIA
74	11:04:30	2020-09-16	2020-09-16 11:04:30	NA	NA	1.2603121688468	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	17	17	ALSIA
24	11:05:03	2020-09-16	2020-09-16 11:05:03	NA	NA	1.3194885657207	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	18	17	ALSIA
34	11:05:41	2020-09-16	2020-09-16 11:05:41	NA	NA	1.19778452414788	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	19	17	ALSIA
4	11:06:18	2020-09-16	2020-09-16 11:06:18	NA	NA	1.25885883173147	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	20	17	ALSIA
54	11:07:34	2020-09-16	2020-09-16 11:07:34	NA	NA	1.09368846860704	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	22	17	ALSIA
84	11:08:45	2020-09-16	2020-09-16 11:08:45	NA	NA	0.968085947904633	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	24	17	ALSIA
14	11:09:23	2020-09-16	2020-09-16 11:09:23	NA	NA	0.780481182506741	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	25	17	ALSIA
61	11:30:26	2020-09-16	2020-09-16 11:30:26	NA	NA	0.56248614566518	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	1	1	18	ALSIA
21	11:30:42	2020-09-16	2020-09-16 11:30:42	NA	NA	0.961675499525198	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	1	2	18	ALSIA
71	11:30:57	2020-09-16	2020-09-16 11:30:57	NA	NA	0.838707594667697	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	1	3	18	ALSIA
11	11:32:12	2020-09-16	2020-09-16 11:32:12	NA	NA	0.816233544691685	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	1	5	18	ALSIA
1	11:32:50	2020-09-16	2020-09-16 11:32:50	NA	NA	0.701532569401798	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	1	6	18	ALSIA
31	11:34:40	2020-09-16	2020-09-16 11:34:40	NA	NA	0.59477759166996	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	1	9	18	ALSIA
51	11:35:12	2020-09-16	2020-09-16 11:35:12	NA	NA	0.777157823629217	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	1	10	18	ALSIA
41	11:35:45	2020-09-16	2020-09-16 11:35:45	NA	NA	1.36360168845984	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	1	11	18	ALSIA
81	11:36:22	2020-09-16	2020-09-16 11:36:22	NA	NA	0.588510750051208	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	1	12	18	ALSIA
62	11:37:00	2020-09-16	2020-09-16 11:37:00	NA	NA	0.904191986404769	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	13	18	ALSIA
32	11:37:38	2020-09-16	2020-09-16 11:37:38	NA	NA	0.666952589060297	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	14	18	ALSIA
2	11:38:15	2020-09-16	2020-09-16 11:38:15	NA	NA	1.09120335279013	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	15	18	ALSIA
22	11:40:09	2020-09-16	2020-09-16 11:40:09	NA	NA	1.2552178425771	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	18	18	ALSIA
82	11:40:42	2020-09-16	2020-09-16 11:40:42	NA	NA	0.551791549512031	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	19	18	ALSIA
52	11:41:16	2020-09-16	2020-09-16 11:41:16	NA	NA	1.09258531095576	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	20	18	ALSIA
72	11:42:31	2020-09-16	2020-09-16 11:42:31	NA	NA	1.13096283469604	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	22	18	ALSIA
12	11:43:09	2020-09-16	2020-09-16 11:43:09	NA	NA	0.946362490279645	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	23	18	ALSIA
42	11:44:56	2020-09-16	2020-09-16 11:44:56	NA	NA	1.33435067797448	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	18	ALSIA
69	09:10:38	2020-09-18	2020-09-18 09:10:38	NA	NA	0.519725324989335	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	9	1	14	ALSIA
59	09:10:54	2020-09-18	2020-09-18 09:10:54	NA	NA	1.41990064404012	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	9	2	14	ALSIA
29	09:12:25	2020-09-18	2020-09-18 09:12:25	NA	NA	2.9533220779113	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	9	5	14	ALSIA
39	09:12:57	2020-09-18	2020-09-18 09:12:57	NA	NA	0.142245986748055	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	9	6	14	ALSIA
79	09:13:30	2020-09-18	2020-09-18 09:13:30	NA	NA	0.748652912853703	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	9	7	14	ALSIA
49	09:14:09	2020-09-18	2020-09-18 09:14:09	NA	NA	1.37376910498528	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	9	8	14	ALSIA
89	09:14:47	2020-09-18	2020-09-18 09:14:47	NA	NA	0.0109790099135544	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	9	9	14	ALSIA
19	09:15:25	2020-09-18	2020-09-18 09:15:25	NA	NA	0.168079954635435	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	9	10	14	ALSIA
9	09:17:20	2020-09-18	2020-09-18 09:17:20	NA	NA	0.732937167588275	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	9	13	14	ALSIA
50	09:17:52	2020-09-18	2020-09-18 09:17:52	NA	NA	1.03084868267828	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	10	14	14	ALSIA
30	09:18:24	2020-09-18	2020-09-18 09:18:24	NA	NA	0.453641590065604	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	10	15	14	ALSIA
20	09:19:02	2020-09-18	2020-09-18 09:19:02	NA	NA	0.270476960196368	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	10	16	14	ALSIA
40	09:19:40	2020-09-18	2020-09-18 09:19:40	NA	NA	0.14568311493814	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	10	17	14	ALSIA
10	09:20:18	2020-09-18	2020-09-18 09:20:18	NA	NA	0.820508714132796	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	10	18	14	ALSIA
70	09:20:57	2020-09-18	2020-09-18 09:20:57	NA	NA	0.333696090737756	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	10	19	14	ALSIA
80	09:23:24	2020-09-18	2020-09-18 09:23:24	NA	NA	0.983263964781841	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	10	23	14	ALSIA
90	09:23:56	2020-09-18	2020-09-18 09:23:56	NA	NA	0.169238448508101	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	10	24	14	ALSIA
60	09:24:21	2020-09-18	2020-09-18 09:24:21	NA	NA	1.06548729692659	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	10	25	14	ALSIA
7	09:45:27	2020-09-18	2020-09-18 09:45:27	NA	NA	0.688753739600952	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	7	1	15	ALSIA
57	09:45:58	2020-09-18	2020-09-18 09:45:58	NA	NA	0.957382513735291	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	7	3	15	ALSIA
77	09:46:36	2020-09-18	2020-09-18 09:46:36	NA	NA	2.54963810379732	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	7	4	15	ALSIA
47	09:47:00	2020-09-18	2020-09-18 09:47:00	NA	NA	3.34859116839458	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	7	5	15	ALSIA
87	09:48:16	2020-09-18	2020-09-18 09:48:16	NA	NA	0.873782050482404	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	7	7	15	ALSIA
27	09:49:26	2020-09-18	2020-09-18 09:49:26	NA	NA	3.08144146705857	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	7	9	15	ALSIA
37	09:51:07	2020-09-18	2020-09-18 09:51:07	NA	NA	2.41100487134757	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	7	12	15	ALSIA
17	09:51:31	2020-09-18	2020-09-18 09:51:31	NA	NA	0.851044875814564	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	7	13	15	ALSIA
67	09:52:03	2020-09-18	2020-09-18 09:52:03	NA	NA	2.54117653877566	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	7	14	15	ALSIA
18	09:52:41	2020-09-18	2020-09-18 09:52:41	NA	NA	1.92747213257986	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	15	15	ALSIA
58	09:53:19	2020-09-18	2020-09-18 09:53:19	NA	NA	2.73746990252212	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	16	15	ALSIA
88	09:54:36	2020-09-18	2020-09-18 09:54:36	NA	NA	1.30279453815152	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	18	15	ALSIA
48	09:55:14	2020-09-18	2020-09-18 09:55:14	NA	NA	0.850798276802879	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	19	15	ALSIA
38	09:55:46	2020-09-18	2020-09-18 09:55:46	NA	NA	0.162257090610855	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	20	15	ALSIA
8	09:56:24	2020-09-18	2020-09-18 09:56:24	NA	NA	0.570539269736727	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	21	15	ALSIA
28	09:57:02	2020-09-18	2020-09-18 09:57:02	NA	NA	1.17240634265796	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	22	15	ALSIA
78	09:58:57	2020-09-18	2020-09-18 09:58:57	NA	NA	1.1186113422111	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	25	15	ALSIA
68	09:59:29	2020-09-18	2020-09-18 09:59:29	NA	NA	1.08215672716309	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	26	15	ALSIA
35	10:20:27	2020-09-18	2020-09-18 10:20:27	NA	NA	0.332032191089806	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	5	1	16	ALSIA
5	10:20:57	2020-09-18	2020-09-18 10:20:57	NA	NA	0.736486571396535	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	5	3	16	ALSIA
75	10:21:35	2020-09-18	2020-09-18 10:21:35	NA	NA	0.985382593866974	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	5	4	16	ALSIA
45	10:21:59	2020-09-18	2020-09-18 10:21:59	NA	NA	1.01922296967836	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	5	5	16	ALSIA
55	10:23:53	2020-09-18	2020-09-18 10:23:53	NA	NA	0.686574499307593	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	5	8	16	ALSIA
25	10:24:26	2020-09-18	2020-09-18 10:24:26	NA	NA	0.756159347469798	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	5	9	16	ALSIA
85	10:24:59	2020-09-18	2020-09-18 10:24:59	NA	NA	0.205920842702015	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	5	10	16	ALSIA
15	10:25:37	2020-09-18	2020-09-18 10:25:37	NA	NA	0.586781101435065	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	5	11	16	ALSIA
65	10:26:15	2020-09-18	2020-09-18 10:26:15	NA	NA	0.935892980828658	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	5	12	16	ALSIA
86	10:26:53	2020-09-18	2020-09-18 10:26:53	NA	NA	-0.0199421739517136	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	6	13	16	ALSIA
76	10:29:21	2020-09-18	2020-09-18 10:29:21	NA	NA	0.932015675832889	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	6	17	16	ALSIA
6	10:30:16	2020-09-18	2020-09-18 10:30:16	NA	NA	0.566312709627115	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	6	19	16	ALSIA
36	10:30:54	2020-09-18	2020-09-18 10:30:54	NA	NA	0.120783031539342	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	6	20	16	ALSIA
16	10:31:17	2020-09-18	2020-09-18 10:31:17	NA	NA	0.440309932031445	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	6	21	16	ALSIA
56	10:31:55	2020-09-18	2020-09-18 10:31:55	NA	NA	0.350979733039388	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	6	22	16	ALSIA
66	10:32:33	2020-09-18	2020-09-18 10:32:33	NA	NA	0.788340829576733	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	6	23	16	ALSIA
46	10:33:11	2020-09-18	2020-09-18 10:33:11	NA	NA	1.19736532650129	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	6	24	16	ALSIA
26	10:34:26	2020-09-18	2020-09-18 10:34:26	NA	NA	1.1891430629791	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	6	26	16	ALSIA
73	10:55:26	2020-09-18	2020-09-18 10:55:26	NA	NA	0.377443907283236	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	1	17	ALSIA
13	10:55:42	2020-09-18	2020-09-18 10:55:42	NA	NA	0.476073160085985	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	3	2	17	ALSIA
33	10:55:57	2020-09-18	2020-09-18 10:55:57	NA	NA	0.600583516477328	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	3	17	ALSIA
3	10:57:12	2020-09-18	2020-09-18 10:57:12	NA	NA	1.08102542682756	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	5	17	ALSIA
53	10:57:50	2020-09-18	2020-09-18 10:57:50	NA	NA	0.321225794262616	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	3	6	17	ALSIA
