Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
33	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	30.6	NA	NA	NA	91	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	3	17	ALSIA
34	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	129	NA	NA	NA	130	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	19	17	ALSIA
35	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	83.5	NA	NA	NA	117	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	5	1	16	ALSIA
36	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	30.2	NA	NA	NA	91	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	6	20	16	ALSIA
37	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	88.1	NA	NA	NA	104	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	7	12	15	ALSIA
38	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	31	NA	NA	NA	88	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	20	15	ALSIA
39	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	124.8	NA	NA	NA	142	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	9	6	14	ALSIA
40	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	69.3	NA	NA	NA	108	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	10	17	14	ALSIA
41	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	26.5	NA	NA	NA	87	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	1	11	18	ALSIA
42	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	18.5	NA	NA	NA	74	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	18	ALSIA
43	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	92.2	NA	NA	NA	124	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	10	17	ALSIA
44	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	78.7	NA	NA	NA	141	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	16	17	ALSIA
45	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	48.6	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	5	5	16	ALSIA
46	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	83	NA	NA	NA	107	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	6	24	16	ALSIA
47	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	115	NA	NA	NA	140	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	7	5	15	ALSIA
48	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	32.1	NA	NA	NA	78	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	19	15	ALSIA
49	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	23.1	NA	NA	NA	77	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	9	8	14	ALSIA
50	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	105.8	NA	NA	NA	132	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	10	14	14	ALSIA
