Unit.ID	Timestamp	Date	Time	S_Height_cm	S_Height_pixel	S_Area_cmsquared	S_Area_pixel	S_Perimeter_cm	S_Perimeter_pixel	S_Convex_hull_area_cmsquared	S_Solidity	S_Compactness	S_Width_cm	S_Width_pixel	S_Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
18	2020-09-10 10:02:53	2020-09-10	10:02:53	6.47422461658717	NA	5.85269723609364	NA	NA	NA	20.9195539415623	0.341838089599653	NA	NA	NA	29.1464322840751	EPPN2_L	NA	8	15	15	ALSIA
58	2020-09-10 10:03:31	2020-09-10	10:03:31	10.5704431638122	NA	8.18066938065012	NA	NA	NA	43.6841496359913	0.189167932671762	NA	NA	NA	42.5081006094418	EPPN2_H	NA	8	16	15	ALSIA
88	2020-09-10 10:04:47	2020-09-10	10:04:47	6.5979359149933	NA	3.99984477472241	NA	NA	NA	14.848728382595	0.313499034327342	NA	NA	NA	15.3844430776484	EPPN20_T	NA	8	18	15	ALSIA
48	2020-09-10 10:05:25	2020-09-10	10:05:25	10.4879689648748	NA	6.75950144297489	NA	NA	NA	33.1135939580039	0.266738063880231	NA	NA	NA	33.5343480239257	EPPN1_H	NA	8	19	15	ALSIA
38	2020-09-10 10:06:00	2020-09-10	10:06:00	7.01030690968038	NA	5.5509371806945	NA	NA	NA	25.9166928387687	0.330194175767908	NA	NA	NA	30.869933820258	EPPN4_L	NA	8	20	15	ALSIA
8	2020-09-10 10:06:38	2020-09-10	10:06:38	9.14089038223029	NA	8.76475797272951	NA	NA	NA	30.1731479636316	0.339038001103983	NA	NA	NA	40.5017214686545	EPPN1_L	NA	8	21	15	ALSIA
28	2020-09-10 10:07:16	2020-09-10	10:07:16	11.4501679524779	NA	8.64893088075813	NA	NA	NA	30.2386817130365	0.438252511929337	NA	NA	NA	36.6453242106221	EPPN3_L	NA	8	22	15	ALSIA
78	2020-09-10 10:09:11	2020-09-10	10:09:11	10.1855635687709	NA	7.45217793377745	NA	NA	NA	39.9041477299119	0.191574497701828	NA	NA	NA	36.5534773298873	EPPN4_H	NA	8	25	15	ALSIA
68	2020-09-10 10:09:51	2020-09-10	10:09:51	7.99999729692937	NA	6.22875427482968	NA	NA	NA	24.278730113818	0.309204612459447	NA	NA	NA	30.8623264442206	EPPN3_H	NA	8	26	15	ALSIA
35	2020-09-10 10:40:28	2020-09-10	10:40:28	4.72852073907853	NA	3.92935789309509	NA	NA	NA	15.0289461934583	0.267909098363726	NA	NA	NA	22.0934939809387	EPPN4_L	NA	5	1	16	ALSIA
5	2020-09-10 10:40:58	2020-09-10	10:40:58	10.2405463680625	NA	7.59505674788689	NA	NA	NA	31.4419118329235	0.337363885022629	NA	NA	NA	35.7084842032153	EPPN1_L	NA	5	3	16	ALSIA
75	2020-09-10 10:41:36	2020-09-10	10:41:36	11.1340168565512	NA	10.0525723505693	NA	NA	NA	51.1631887868213	0.24825922435144	NA	NA	NA	49.1749500894935	EPPN4_H	NA	5	4	16	ALSIA
45	2020-09-10 10:42:00	2020-09-10	10:42:00	10.3230205669999	NA	7.36416458428604	NA	NA	NA	31.6526104574635	0.344822433185941	NA	NA	NA	35.4073298897924	EPPN1_H	NA	5	5	16	ALSIA
55	2020-09-10 10:43:55	2020-09-10	10:43:55	10.1855635687709	NA	8.78190343042264	NA	NA	NA	43.1179685219469	0.211679269608692	NA	NA	NA	40.6712797640651	EPPN2_H	NA	5	8	16	ALSIA
25	2020-09-10 10:44:33	2020-09-10	10:44:33	10.2680377677083	NA	9.9512236450943	NA	NA	NA	26.9757106089478	0.40899108432281	NA	NA	NA	39.9494957203578	EPPN3_L	NA	5	9	16	ALSIA
85	2020-09-10 10:45:09	2020-09-10	10:45:09	3.91752444952727	NA	2.30358749361514	NA	NA	NA	7.96463661371664	0.432787335062753	NA	NA	NA	11.0091264574446	EPPN20_T	NA	5	10	16	ALSIA
15	2020-09-10 10:45:47	2020-09-10	10:45:47	8.6597908884287	NA	7.25900577710149	NA	NA	NA	32.0393357809864	0.292414123070642	NA	NA	NA	38.1919166112747	EPPN2_L	NA	5	11	16	ALSIA
65	2020-09-10 10:46:25	2020-09-10	10:46:25	9.1546360820532	NA	8.74304039298488	NA	NA	NA	36.0256546946398	0.261435329279515	NA	NA	NA	39.0358652660968	EPPN3_H	NA	5	12	16	ALSIA
86	2020-09-10 10:47:04	2020-09-10	10:47:04	6.6254273146391	NA	4.7245261198855	NA	NA	NA	16.9147560346175	0.354969291183771	NA	NA	NA	22.3649734792822	EPPN20_T	NA	6	13	16	ALSIA
76	2020-09-10 10:49:33	2020-09-10	10:49:33	11.161508256197	NA	7.2350021363311	NA	NA	NA	35.8101934429627	0.271652708853905	NA	NA	NA	32.0674449927032	EPPN4_H	NA	6	17	16	ALSIA
6	2020-09-10 10:50:38	2020-09-10	10:50:38	9.07216188311578	NA	6.14950415927031	NA	NA	NA	29.4802809677436	0.286373307954262	NA	NA	NA	32.6334999312615	EPPN1_L	NA	6	19	16	ALSIA
36	2020-09-10 10:51:15	2020-09-10	10:51:15	2.84535986334086	NA	3.25039776844703	NA	NA	NA	10.881269472404	0.301162277348895	NA	NA	NA	18.2711711518242	EPPN4_L	NA	6	20	16	ALSIA
16	2020-09-10 10:51:39	2020-09-10	10:51:39	8.04123439639808	NA	5.26327450162082	NA	NA	NA	25.3076480804915	0.238127675013383	NA	NA	NA	30.1128429202029	EPPN2_L	NA	6	21	16	ALSIA
56	2020-09-10 10:52:18	2020-09-10	10:52:18	8.57731668949128	NA	7.08145503743482	NA	NA	NA	32.6186617459288	0.278714813213454	NA	NA	NA	39.8848478076223	EPPN2_H	NA	6	22	16	ALSIA
66	2020-09-10 10:52:55	2020-09-10	10:52:55	5.22336593270303	NA	4.70966672321811	NA	NA	NA	14.3816099129998	0.391955522430007	NA	NA	NA	20.9107200900661	EPPN3_H	NA	6	23	16	ALSIA
46	2020-09-10 10:53:34	2020-09-10	10:53:34	10.2680377677083	NA	7.11003080025671	NA	NA	NA	28.7430262869389	0.318871576977799	NA	NA	NA	33.7640844612171	EPPN1_H	NA	6	24	16	ALSIA
26	2020-09-10 10:54:54	2020-09-10	10:54:54	8.1786913946271	NA	8.1128495702195	NA	NA	NA	18.3568795316954	0.469176447188873	NA	NA	NA	28.0658219981942	EPPN3_L	NA	6	26	16	ALSIA
73	2020-09-10 11:25:28	2020-09-10	11:25:28	5.31958583146334	NA	4.22235471456218	NA	NA	NA	15.5444529547652	0.312190506718936	NA	NA	NA	25.570827871893	EPPN4_H	NA	3	1	17	ALSIA
13	2020-09-10 11:25:45	2020-09-10	11:25:45	8.30240269303323	NA	6.94810147759935	NA	NA	NA	27.249275911696	0.27310223928957	NA	NA	NA	32.2143651844318	EPPN2_L	NA	3	2	17	ALSIA
33	2020-09-10 11:25:59	2020-09-10	11:25:59	8.04123439639808	NA	6.40173289244485	NA	NA	NA	29.8264287080594	0.317163312398016	NA	NA	NA	37.1325722139543	EPPN4_L	NA	3	3	17	ALSIA
3	2020-09-10 11:27:14	2020-09-10	11:27:14	11.3951851531863	NA	9.56030720969087	NA	NA	NA	35.3449800242224	0.340669499917333	NA	NA	NA	42.0991606010158	EPPN1_L	NA	3	5	17	ALSIA
53	2020-09-10 11:27:53	2020-09-10	11:27:53	9.03092478364707	NA	8.69198503007643	NA	NA	NA	41.0887083514219	0.242006876356624	NA	NA	NA	45.0059917716849	EPPN2_H	NA	3	6	17	ALSIA
63	2020-09-10 11:28:31	2020-09-10	11:28:31	11.2302367553115	NA	7.81604264704283	NA	NA	NA	36.7335715922807	0.303355257090296	NA	NA	NA	37.4333825589454	EPPN3_H	NA	3	7	17	ALSIA
43	2020-09-10 11:30:32	2020-09-10	11:30:32	10.3505119666457	NA	8.77466423717443	NA	NA	NA	35.4838582315368	0.285229351783993	NA	NA	NA	42.1954678253455	EPPN1_H	NA	3	10	17	ALSIA
23	2020-09-10 11:31:11	2020-09-10	11:31:11	11.4089308530092	NA	10.8648860350528	NA	NA	NA	39.008202312903	0.292812432752885	NA	NA	NA	48.2252701323724	EPPN3_L	NA	3	11	17	ALSIA
83	2020-09-10 11:32:26	2020-09-10	11:32:26	7.17525530755521	NA	5.21564823025101	NA	NA	NA	20.3202249426446	0.287080653537927	NA	NA	NA	25.5601074950989	EPPN20_T	NA	3	13	17	ALSIA
64	2020-09-10 11:33:04	2020-09-10	11:33:04	9.36082157939674	NA	6.82884529408933	NA	NA	NA	26.6510899432912	0.378362050014111	NA	NA	NA	32.271750211215	EPPN3_H	NA	4	14	17	ALSIA
44	2020-09-10 11:34:20	2020-09-10	11:34:20	8.96219628453256	NA	9.2974101917295	NA	NA	NA	30.9132602207185	0.333812905180171	NA	NA	NA	45.2065638504342	EPPN1_H	NA	4	16	17	ALSIA
74	2020-09-10 11:34:57	2020-09-10	11:34:57	11.2852195546031	NA	7.3580684215507	NA	NA	NA	40.8334315368797	0.211486023466088	NA	NA	NA	38.3139539989094	EPPN4_H	NA	4	17	17	ALSIA
24	2020-09-10 11:35:35	2020-09-10	11:35:35	11.1065254569054	NA	8.50414701579389	NA	NA	NA	29.3871239809442	0.504853416189326	NA	NA	NA	34.7642512125948	EPPN3_L	NA	4	18	17	ALSIA
34	2020-09-10 11:36:14	2020-09-10	11:36:14	7.09278110861779	NA	7.11917504435972	NA	NA	NA	29.8275717385723	0.240091165065168	NA	NA	NA	34.9701896302618	EPPN4_L	NA	4	19	17	ALSIA
4	2020-09-10 11:36:51	2020-09-10	11:36:51	11.7800647482276	NA	9.57288054533251	NA	NA	NA	37.9423263596466	0.293795743887786	NA	NA	NA	42.532222965185	EPPN1_L	NA	4	20	17	ALSIA
