Unit.ID	Genotype	Soil	Replication	Row	Column	Platform
352	EPPN15_H	NA	NA	55	4	UCL
353	EPPN13_H	NA	NA	56	4	UCL
354	EPPN14_L	NA	NA	57	4	UCL
355	EPPN10_H	NA	NA	58	4	UCL
356	EPPN5_L	NA	NA	59	4	UCL
357	EPPN4_L	NA	NA	60	4	UCL
358	EPPN11_L	NA	NA	61	4	UCL
359	EPPN11_H	NA	NA	62	4	UCL
360	EPPN8_L	NA	NA	63	4	UCL
361	EPPN9_H	NA	NA	64	4	UCL
362	EPPN12_H	NA	NA	65	4	UCL
363	Local	NA	NA	66	4	UCL
364	EPPN5_H	NA	NA	67	4	UCL
365	EPPN12_L	NA	NA	68	4	UCL
366	EPPN5_L	NA	NA	69	4	UCL
367	EPPN13_H	NA	NA	70	4	UCL
368	EPPN10_L	NA	NA	71	4	UCL
369	EPPN7_H	NA	NA	72	4	UCL
370	EPPN3_L	NA	NA	73	4	UCL
371	EPPN11_L	NA	NA	74	4	UCL
372	EPPN1_H	NA	NA	75	4	UCL
373	EPPN8_L	NA	NA	76	4	UCL
374	EPPN9_H	NA	NA	77	4	UCL
375	EPPN1_L	NA	NA	78	4	UCL
376	EPPN4_L	NA	NA	79	4	UCL
377	EPPN9_L	NA	NA	80	4	UCL
378	EPPN6_L	NA	NA	81	4	UCL
379	EPPN2_H	NA	NA	82	4	UCL
380	EPPN20_T	NA	NA	83	4	UCL
381	EPPN15_L	NA	NA	84	4	UCL
382	EPPN14_H	NA	NA	85	4	UCL
383	EPPN15_H	NA	NA	86	4	UCL
384	EPPN7_L	NA	NA	87	4	UCL
385	Local	NA	NA	88	4	UCL
386	EPPN10_H	NA	NA	89	4	UCL
387	Local	NA	NA	90	4	UCL
388	EPPN2_L	NA	NA	91	4	UCL
389	EPPN11_H	NA	NA	92	4	UCL
390	EPPN14_L	NA	NA	93	4	UCL
391	EPPN8_H	NA	NA	94	4	UCL
392	EPPN6_H	NA	NA	95	4	UCL
393	EPPN3_H	NA	NA	96	4	UCL
394	EPPN13_L	NA	NA	97	4	UCL
395	EPPN12_H	NA	NA	98	4	UCL
396	EPPN4_H	NA	NA	99	4	UCL
397	EPPN4_L	NA	NA	1	5	UCL
398	EPPN9_L	NA	NA	2	5	UCL
399	EPPN7_H	NA	NA	3	5	UCL
400	EPPN6_L	NA	NA	4	5	UCL
401	EPPN15_H	NA	NA	5	5	UCL
402	EPPN11_H	NA	NA	6	5	UCL
403	EPPN14_L	NA	NA	7	5	UCL
404	EPPN3_L	NA	NA	8	5	UCL
405	EPPN5_L	NA	NA	9	5	UCL
406	EPPN14_H	NA	NA	10	5	UCL
407	EPPN9_H	NA	NA	11	5	UCL
408	EPPN15_L	NA	NA	12	5	UCL
409	EPPN8_H	NA	NA	13	5	UCL
410	EPPN5_H	NA	NA	14	5	UCL
411	EPPN13_L	NA	NA	15	5	UCL
412	EPPN8_L	NA	NA	16	5	UCL
413	EPPN3_H	NA	NA	17	5	UCL
414	EPPN4_H	NA	NA	18	5	UCL
415	EPPN20_T	NA	NA	19	5	UCL
416	EPPN12_L	NA	NA	20	5	UCL
417	EPPN10_H	NA	NA	21	5	UCL
418	EPPN6_H	NA	NA	22	5	UCL
419	EPPN11_L	NA	NA	23	5	UCL
420	Local	NA	NA	24	5	UCL
421	EPPN2_H	NA	NA	25	5	UCL
422	EPPN1_L	NA	NA	26	5	UCL
423	EPPN10_L	NA	NA	27	5	UCL
424	EPPN1_H	NA	NA	28	5	UCL
425	EPPN2_L	NA	NA	29	5	UCL
426	Local	NA	NA	30	5	UCL
427	EPPN12_H	NA	NA	31	5	UCL
428	EPPN13_H	NA	NA	32	5	UCL
429	EPPN7_L	NA	NA	33	5	UCL
430	EPPN15_L	NA	NA	34	5	UCL
431	EPPN9_L	NA	NA	35	5	UCL
432	EPPN14_H	NA	NA	36	5	UCL
433	Local	NA	NA	37	5	UCL
434	EPPN2_L	NA	NA	38	5	UCL
435	Local	NA	NA	39	5	UCL
436	EPPN4_H	NA	NA	40	5	UCL
437	EPPN8_L	NA	NA	41	5	UCL
438	EPPN13_H	NA	NA	42	5	UCL
439	EPPN5_L	NA	NA	43	5	UCL
440	EPPN2_H	NA	NA	44	5	UCL
441	EPPN3_L	NA	NA	45	5	UCL
442	EPPN7_L	NA	NA	46	5	UCL
443	EPPN20_T	NA	NA	47	5	UCL
444	EPPN11_L	NA	NA	48	5	UCL
445	EPPN11_H	NA	NA	49	5	UCL
446	EPPN3_H	NA	NA	50	5	UCL
447	EPPN13_L	NA	NA	51	5	UCL
448	EPPN15_H	NA	NA	52	5	UCL
449	EPPN12_L	NA	NA	53	5	UCL
