Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
238	NA	2020-12-23	NA	0.3357	5.1	0.1268	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	40	3	UCL
239	NA	2020-12-23	NA	0.1918	3.46	0.1233	3.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	41	3	UCL
240	NA	2020-12-23	NA	0.1727	2.52	0.0633	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	42	3	UCL
241	NA	2020-12-23	NA	0.199	2.98	0.0851	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	43	3	UCL
242	NA	2020-12-23	NA	0.1175	1.36	0.0361	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	44	3	UCL
244	NA	2020-12-23	NA	0.343	5.11	0.0903	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	46	3	UCL
245	NA	2020-12-23	NA	0.1808	2.4	0.092	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	47	3	UCL
246	NA	2020-12-23	NA	0.159	2.05	0.0902	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	48	3	UCL
247	NA	2020-12-23	NA	0.4457	8.18	0.1876	7.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	49	3	UCL
250	NA	2020-12-23	NA	0.3105	4.05	0.1072	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	52	3	UCL
252	NA	2020-12-23	NA	0.2255	3.31	0.1213	3.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	54	3	UCL
253	NA	2020-12-23	NA	0.0576	0.47	0.0061	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	55	3	UCL
254	NA	2020-12-23	NA	0.3019	4.04	0.1673	4.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	56	3	UCL
258	NA	2020-12-23	NA	0.2385	3.48	0.1059	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	60	3	UCL
261	NA	2020-12-23	NA	0.221	3.18	0.0804	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	NA	NA	63	3	UCL
263	NA	2020-12-23	NA	0.2157	3.43	0.1011	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	65	3	UCL
264	NA	2020-12-23	NA	0.2818	4.39	0.1453	4.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	66	3	UCL
267	NA	2020-12-23	NA	0.0892	0.92	0.0829	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	69	3	UCL
269	NA	2020-12-23	NA	0.3375	5.01	0.1119	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	71	3	UCL
271	NA	2020-12-23	NA	0.2436	3.72	0.1134	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	73	3	UCL
272	NA	2020-12-23	NA	0.1061	1.33	0.0246	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	74	3	UCL
273	NA	2020-12-23	NA	0.3577	5.41	0.1827	3.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	75	3	UCL
277	NA	2020-12-23	NA	0.0907	0.97	0.0278	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	79	3	UCL
279	NA	2020-12-23	NA	0.2803	4.07	0.0695	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	81	3	UCL
281	NA	2020-12-23	NA	0.1645	2.13	0.0833	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	83	3	UCL
282	NA	2020-12-23	NA	0.1751	1.98	0.0499	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	84	3	UCL
283	NA	2020-12-23	NA	0.2128	2.32	0.0636	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	85	3	UCL
286	NA	2020-12-23	NA	0.2371	3.4	0.1011	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	88	3	UCL
288	NA	2020-12-23	NA	0.4059	5.82	0.17	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	90	3	UCL
290	NA	2020-12-23	NA	0.4455	6.66	0.1865	4.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	92	3	UCL
292	NA	2020-12-23	NA	0.2595	3.82	0.1098	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	94	3	UCL
295	NA	2020-12-23	NA	0.253	3.14	0.1278	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	97	3	UCL
297	NA	2020-12-23	NA	0.3263	5.08	0.1531	3.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	99	3	UCL
299	NA	2020-12-23	NA	0.1365	1.91	0.0387	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	NA	NA	2	4	UCL
300	NA	2020-12-23	NA	0.195	2.4	0.0802	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	3	4	UCL
301	NA	2020-12-23	NA	0.3231	4.77	0.1399	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	4	4	UCL
302	NA	2020-12-23	NA	0.1911	2.32	0.0683	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	5	4	UCL
305	NA	2020-12-23	NA	0.3177	4.42	0.0989	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	8	4	UCL
306	NA	2020-12-23	NA	0.1941	3.03	0.0819	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	9	4	UCL
307	NA	2020-12-23	NA	0.1482	1.82	0.0467	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	NA	NA	10	4	UCL
308	NA	2020-12-23	NA	0.2464	3.53	0.1213	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	11	4	UCL
309	NA	2020-12-23	NA	0.2896	4.33	0.1287	3.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	12	4	UCL
311	NA	2020-12-23	NA	0.1542	2.25	0.0834	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	14	4	UCL
312	NA	2020-12-23	NA	0.0963	0.97	0.0364	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	15	4	UCL
313	NA	2020-12-23	NA	0.2824	4.14	0.0813	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	16	4	UCL
316	NA	2020-12-23	NA	0.2192	3.26	0.0906	2.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	19	4	UCL
317	NA	2020-12-23	NA	0.2502	3.87	0.0903	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	20	4	UCL
318	NA	2020-12-23	NA	0.3813	5.47	0.1982	4.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	21	4	UCL
320	NA	2020-12-23	NA	0.0937	1.3	0.0501	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	23	4	UCL
321	NA	2020-12-23	NA	0.3988	6.61	0.2304	6.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	24	4	UCL
322	NA	2020-12-23	NA	0.2102	3.14	0.0637	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	25	4	UCL
323	NA	2020-12-23	NA	0.184	2.66	0.0701	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	26	4	UCL
324	NA	2020-12-23	NA	0.1973	2.73	0.0863	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	27	4	UCL
325	NA	2020-12-23	NA	0.4373	7.57	0.2355	5.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	28	4	UCL
326	NA	2020-12-23	NA	0.26	3.69	0.1354	4.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	29	4	UCL
327	NA	2020-12-23	NA	0.3145	4.32	0.1457	4.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	30	4	UCL
328	NA	2020-12-23	NA	0.2161	3.12	0.1161	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	31	4	UCL
329	NA	2020-12-23	NA	0.2695	3.7	0.0791	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	32	4	UCL
330	NA	2020-12-23	NA	0.0806	1.07	0.0377	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	33	4	UCL
331	NA	2020-12-23	NA	0.3569	5.5	0.142	4.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	34	4	UCL
332	NA	2020-12-23	NA	0.2201	3.18	0.12	2.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	35	4	UCL
333	NA	2020-12-23	NA	0.3748	5.55	0.158	3.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	36	4	UCL
334	NA	2020-12-23	NA	0.2401	3.42	0.1192	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	37	4	UCL
336	NA	2020-12-23	NA	0.2324	2.98	0.093	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	39	4	UCL
340	NA	2020-12-23	NA	0.2897	4.18	0.1585	3.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	43	4	UCL
341	NA	2020-12-23	NA	0.3627	6.44	0.1962	5.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	44	4	UCL
342	NA	2020-12-23	NA	0.0499	0.6	0.0337	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	45	4	UCL
344	NA	2020-12-23	NA	0.0121	0.19	0.0022	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	47	4	UCL
345	NA	2020-12-23	NA	0.3139	5.47	0.1414	4.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	48	4	UCL
348	NA	2020-12-23	NA	0.3262	4.96	0.1422	4.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	51	4	UCL
349	NA	2020-12-23	NA	0.2284	2.82	0.1177	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	52	4	UCL
351	NA	2020-12-23	NA	0.3365	NA	0.1172	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	54	4	UCL
351	NA	2020-12-23	NA	0.3365	4.98	0.1172	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	54	4	UCL
352	NA	2020-12-23	NA	0.2233	3.7	0.1225	3.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	55	4	UCL
357	NA	2020-12-23	NA	0.1879	2.78	0.0708	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	60	4	UCL
361	NA	2020-12-23	NA	0.538	8.63	0.2522	6.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	64	4	UCL
364	NA	2020-12-23	NA	0.2126	3.16	0.1273	3.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	67	4	UCL
366	NA	2020-12-23	NA	0.1682	2.05	0.0634	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	NA	NA	69	4	UCL
373	NA	2020-12-23	NA	0.1244	1.52	0.0479	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	76	4	UCL
374	NA	2020-12-23	NA	0.3651	5.97	0.1782	5.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	77	4	UCL
375	NA	2020-12-23	NA	0.3101	4.17	0.1135	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	78	4	UCL
378	NA	2020-12-23	NA	0.192	2.55	0.0844	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	81	4	UCL
380	NA	2020-12-23	NA	0.306	4.84	0.1914	4.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	83	4	UCL
384	NA	2020-12-23	NA	0.1871	2.43	0.0654	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	87	4	UCL
386	NA	2020-12-23	NA	0.2615	4.2	0.0981	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	89	4	UCL
387	NA	2020-12-23	NA	0.2816	4.13	0.0776	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	90	4	UCL
388	NA	2020-12-23	NA	0.1269	1.52	0.0643	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	91	4	UCL
389	NA	2020-12-23	NA	0.3469	5.01	0.1559	3.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	92	4	UCL
392	NA	2020-12-23	NA	0.2707	4.15	0.153	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	95	4	UCL
393	NA	2020-12-23	NA	0.1317	2.03	0.0416	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	96	4	UCL
395	NA	2020-12-23	NA	NA	0	0.0159	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	98	4	UCL
397	NA	2020-12-23	NA	0.1864	2.43	0.0655	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	1	5	UCL
398	NA	2020-12-23	NA	0.2696	3.65	0.0943	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	2	5	UCL
400	NA	2020-12-23	NA	0.2194	2.74	0.1306	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	4	5	UCL
401	NA	2020-12-23	NA	0.2528	3.74	0.1188	2.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	5	5	UCL
402	NA	2020-12-23	NA	0.2645	3.69	0.1291	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	6	5	UCL
404	NA	2020-12-23	NA	0.2587	3.41	0.079	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	8	5	UCL
405	NA	2020-12-23	NA	0.155	2.01	0.06	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	NA	NA	9	5	UCL
406	NA	2020-12-23	NA	0.21	2.94	0.0909	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	10	5	UCL
407	NA	2020-12-23	NA	0.3563	5.34	0.1945	4.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	11	5	UCL
409	NA	2020-12-23	NA	0.3604	5.25	0.1535	3.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	13	5	UCL
410	NA	2020-12-23	NA	0.1819	2.61	0.1086	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	14	5	UCL
413	NA	2020-12-23	NA	0.2343	3.76	0.1019	2.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	17	5	UCL
414	NA	2020-12-23	NA	0.2388	3.39	0.1409	3.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	18	5	UCL
415	NA	2020-12-23	NA	0.1408	1.79	0.0555	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	19	5	UCL
416	NA	2020-12-23	NA	0.1715	1.81	0.044	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	20	5	UCL
417	NA	2020-12-23	NA	0.2434	3.58	0.1032	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	21	5	UCL
418	NA	2020-12-23	NA	0.3166	4.77	0.1934	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	22	5	UCL
419	NA	2020-12-23	NA	0.0248	0.19	0.0011	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	23	5	UCL
420	NA	2020-12-23	NA	0.2456	3.62	0.1188	2.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	24	5	UCL
422	NA	2020-12-23	NA	0.1476	2.07	0.0962	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	26	5	UCL
424	NA	2020-12-23	NA	0.2153	3.18	0.1548	3.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	28	5	UCL
425	NA	2020-12-23	NA	0.2074	2.46	0.1178	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	29	5	UCL
426	NA	2020-12-23	NA	0.146	1.99	0.0757	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	30	5	UCL
427	NA	2020-12-23	NA	0.2204	3.02	0.0981	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	31	5	UCL
428	NA	2020-12-23	NA	0.4064	5.65	0.1438	5.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	32	5	UCL
430	NA	2020-12-23	NA	0.1187	1.49	0.0805	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	34	5	UCL
431	NA	2020-12-23	NA	0.3197	4.37	0.1113	2.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	35	5	UCL
433	NA	2020-12-23	NA	0.2778	3.93	0.1032	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	37	5	UCL
434	NA	2020-12-23	NA	0.2264	2.89	0.101	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	38	5	UCL
435	NA	2020-12-23	NA	0.2407	3.46	0.0731	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	39	5	UCL
436	NA	2020-12-23	NA	0.107	1.63	0.0448	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	40	5	UCL
437	NA	2020-12-23	NA	0.1476	1.33	0.0661	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	41	5	UCL
438	NA	2020-12-23	NA	0.2198	3.07	0.1463	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	42	5	UCL
440	NA	2020-12-23	NA	0.1916	2.51	0.1419	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	44	5	UCL
441	NA	2020-12-23	NA	0.2213	3.2	0.1177	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	45	5	UCL
443	NA	2020-12-23	NA	0.2126	3.19	0.1322	3.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	47	5	UCL
444	NA	2020-12-23	NA	0.0742	0.64	0.0588	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	48	5	UCL
445	NA	2020-12-23	NA	0.2372	3.72	0.1205	3.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	49	5	UCL
446	NA	2020-12-23	NA	0.1366	2.05	0.0641	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	50	5	UCL
448	NA	2020-12-23	NA	0.2031	3.63	0.1401	3.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	52	5	UCL
449	NA	2020-12-23	NA	0.0904	0.95	0.0591	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	53	5	UCL
450	NA	2020-12-23	NA	0.1388	1.76	0.0766	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	54	5	UCL
451	NA	2020-12-23	NA	0.3525	5.39	0.1793	6.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	55	5	UCL
452	NA	2020-12-23	NA	NA	NA	0.0073	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	56	5	UCL
453	NA	2020-12-23	NA	0.2165	3.11	0.1375	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	57	5	UCL
454	NA	2020-12-23	NA	0.3124	4.42	0.1779	4.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	58	5	UCL
455	NA	2020-12-23	NA	0.3394	5.01	0.1306	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	59	5	UCL
456	NA	2020-12-23	NA	0.2398	3.53	0.1315	3.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	NA	NA	60	5	UCL
457	NA	2020-12-23	NA	0.1216	1.75	0.071	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	61	5	UCL
458	NA	2020-12-23	NA	0.2486	4.11	0.1471	3.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	62	5	UCL
459	NA	2020-12-23	NA	0.2595	0.07	0.1121	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	63	5	UCL
461	NA	2020-12-23	NA	0.0819	1.07	0.0218	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	NA	NA	65	5	UCL
464	NA	2020-12-23	NA	0.1789	1.92	0.1018	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	68	5	UCL
465	NA	2020-12-23	NA	0.1099	1.31	0.0471	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	69	5	UCL
467	NA	2020-12-23	NA	0.193	0.01	0.0714	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	71	5	UCL
468	NA	2020-12-23	NA	0.3557	5.52	0.2752	6.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	72	5	UCL
469	NA	2020-12-23	NA	0.2301	3.25	0.1117	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	73	5	UCL
470	NA	2020-12-23	NA	0.2166	2.84	0.1348	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	74	5	UCL
471	NA	2020-12-23	NA	0.2366	3.63	0.1308	2.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	75	5	UCL
472	NA	2020-12-23	NA	0.0822	0.62	0.0311	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	76	5	UCL
474	NA	2020-12-23	NA	0.0924	1.26	0.0565	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	78	5	UCL
476	NA	2020-12-23	NA	0.2835	3.81	0.108	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	80	5	UCL
478	NA	2020-12-23	NA	0.2713	4.2	0.0772	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	82	5	UCL
479	NA	2020-12-23	NA	0.2578	3.8	0.1165	3.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	83	5	UCL
480	NA	2020-12-23	NA	0.2577	3.54	0.0918	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	84	5	UCL
481	NA	2020-12-23	NA	0.2084	2.87	0.1036	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	85	5	UCL
483	NA	2020-12-23	NA	0.19	2.02	0.0805	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	87	5	UCL
485	NA	2020-12-23	NA	0.1911	2.52	0.0653	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	89	5	UCL
486	NA	2020-12-23	NA	0.2665	3.91	0.1056	2.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	90	5	UCL
487	NA	2020-12-23	NA	0.1807	2.52	0.0832	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	91	5	UCL
490	NA	2020-12-23	NA	0.3534	4.18	0.122	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	NA	NA	94	5	UCL
491	NA	2020-12-23	NA	0.2899	4.02	0.1813	3.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	95	5	UCL
492	NA	2020-12-23	NA	0.294	4.5	0.1103	3.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	96	5	UCL
