plotId	timePoint	S_Height_cm	yPred	sd_yPred	lwr	upr	outlier
3	2021-06-19T00:00:00Z	4.13	3.52143283259749	0.31879876931850976	2.5650365246419606	4.47782914055302	0
3	2021-06-20T00:00:00Z	4.18	4.017925840893635	0.3160997137673045	3.069626699591721	4.966224982195548	0
3	2021-06-21T00:00:00Z	3.88	4.358925663749577	0.31609971376728563	3.4106265224477204	5.307224805051434	0
3	2021-06-22T00:00:00Z	4.85	4.523783720024091	0.31879876931846357	3.5673874120687	5.480180027979482	0
3	2021-06-23T00:00:00Z	4.64	4.767554178129402	0.3209948795708571	3.804569539416831	5.730538816841974	0
3	2021-06-24T00:00:00Z	4.95	5.027036819383513	0.3249360227131597	4.052228751244034	6.001844887522992	0
3	2021-06-25T00:00:00Z	5.36	5.099908782939876	0.31568651674341824	4.152849232709621	6.04696833317013	0
3	2021-06-26T00:00:00Z	4.7	4.914388088257409	0.2892460226288482	4.046650020370865	5.782126156143954	0
3	2021-06-27T00:00:00Z	5.1	4.258499047657119	0.306024021800198	3.340426982256525	5.176571113057713	0
3	2021-06-28T00:00:00Z	2.79	3.232200824268686	0.4883966661133339	1.7670108259286843	4.697390822608687	0
3	2021-06-29T00:00:00Z	1.68	1.988930852770916	0.7923211054088668	-0.38803246345568443	4.365894168997516	0
4	2021-06-13T00:00:00Z	1.56	1.5290736369047262	0.14304398681597047	1.0999416764568148	1.9582055973526376	0
4	2021-06-14T00:00:00Z	1.78	1.8451504386604929	0.08962980130089525	1.5762610347578072	2.114039842563179	0
4	2021-06-15T00:00:00Z	2.09	2.1042880732336413	0.0847157794436945	1.8501407349025578	2.3584354115647246	0
4	2021-06-16T00:00:00Z	2.43	2.2964480521736754	0.0924597997328392	2.019068652975158	2.573827451372193	0
4	2021-06-17T00:00:00Z	2.51	2.444697246681798	0.09516883994910083	2.159190726834496	2.7302037665291006	0
4	2021-06-18T00:00:00Z	2.38	2.546013609927537	0.09401453881068254	2.2639699934954893	2.8280572263595842	0
4	2021-06-19T00:00:00Z	2.61	2.7377766531110495	0.09337133137752088	2.457662658978487	3.017890647243612	0
4	2021-06-20T00:00:00Z	3.16	3.062955635519089	0.09258081888333325	2.785213178869089	3.340698092169089	0
4	2021-06-21T00:00:00Z	3.46	3.2621046752573633	0.09258081888332771	2.98436221860738	3.5398471319073463	0
4	2021-06-22T00:00:00Z	3.26	3.3363356652595217	0.09337133137750735	3.0562216711269996	3.616449659392044	0
4	2021-06-23T00:00:00Z	3.36	3.3785281227235844	0.09401453881069834	3.0964845062914894	3.6605717391556793	0
4	2021-06-24T00:00:00Z	3.33	3.406106356824134	0.09516883994910244	3.120599836976827	3.6916128766714413	0
4	2021-06-25T00:00:00Z	3.53	3.537766445911621	0.09245979973283915	3.2603870467131033	3.8151458451101385	0
4	2021-06-26T00:00:00Z	3.79	3.6601068340502785	0.08471577944369442	3.405959495719195	3.9142541723813618	0
4	2021-06-27T00:00:00Z	3.92	3.663873416757124	0.08962980130089522	3.3949840128544384	3.9327628206598098	0
4	2021-06-28T00:00:00Z	3.42	3.5972182569688793	0.14304398681597047	3.168086296520968	4.026350217416791	0
4	2021-06-29T00:00:00Z	0.29	3.481037675807845	0.2320588521990872	2.7848611192105834	4.177214232405107	1
5	2021-06-13T00:00:00Z	1.88	1.750156117298055	0.19673816551045936	1.159941620766677	2.340370613829433	0
5	2021-06-14T00:00:00Z	2.14	2.3574183943400175	0.12544253809393097	1.9810907800582247	2.7337460086218104	0
5	2021-06-15T00:00:00Z	2.84	2.8794345453051404	0.10648862121927069	2.5599686816473284	3.1989004089629525	0
5	2021-06-16T00:00:00Z	3.37	3.311955051000153	0.11491620268718272	2.967206442938605	3.6567036590617015	0
5	2021-06-17T00:00:00Z	3.77	3.6507303922317886	0.12409497884946138	3.2784454556834044	4.023015328780173	0
5	2021-06-18T00:00:00Z	3.82	3.843838495520132	0.12458293180221902	3.470089700113475	4.217587290926789	0
5	2021-06-19T00:00:00Z	3.85	3.922984487237355	0.12494815829373286	3.548140012356156	4.297828962118554	0
5	2021-06-20T00:00:00Z	4.19	4.009359647968316	0.12455476031378566	3.635695367026959	4.383023928909673	0
5	2021-06-21T00:00:00Z	4.06	4.224155258297879	0.12409497884946141	3.8518703217494945	4.596440194846263	0
5	2021-06-22T00:00:00Z	4.44	4.637555771993577	0.12455476031378566	4.26389149105222	5.0112200529349344	0
5	2021-06-23T00:00:00Z	5.2	5.14961625913227	0.12494815829373286	4.7747717842510715	5.524460734013469	0
5	2021-06-24T00:00:00Z	6.06	5.626333924762796	0.12458293180221902	5.252585129356139	6.000082720169453	1
5	2021-06-25T00:00:00Z	5.88	5.93370597393399	0.12409497884946138	5.561421037385606	6.305990910482374	0
5	2021-06-26T00:00:00Z	5.99	6.049684151839928	0.11491620268718272	5.70493554377838	6.394432759901476	0
5	2021-06-27T00:00:00Z	5.66	6.060393689097042	0.1064886212192707	5.74092782543923	6.379859552754854	1
5	2021-06-28T00:00:00Z	5.9	5.994092018887716	0.12544253809393097	5.617764404605922	6.370419633169509	0
5	2021-06-29T00:00:00Z	6.05	5.879036574394331	0.19673816551045936	5.288822077862953	6.46925107092571	0
6	2021-06-13T00:00:00Z	1.7	1.7196040020411458	0.13405064818491816	1.3174520574863915	2.1217559465959	0
6	2021-06-14T00:00:00Z	1.77	1.8355061678715694	0.08435026442522069	1.5824553745959073	2.0885569611472317	0
6	2021-06-15T00:00:00Z	2.21	1.9676345233824686	0.07929620644575636	1.7297459040451995	2.2055231427197377	1
6	2021-06-16T00:00:00Z	2.04	2.1000986606241097	0.0876741873409191	1.8370760986013523	2.3631212226468667	0
6	2021-06-17T00:00:00Z	2.19	2.2573093264604713	0.09187614355153846	1.981680895805856	2.5329377571150866	0
6	2021-06-18T00:00:00Z	2.52	2.5323179925032773	0.09191224332383591	2.2565812625317694	2.808054722474785	0
6	2021-06-19T00:00:00Z	2.86	2.8265180195204738	0.091876143551538475	2.5508895888658585	3.102146450175089	0
6	2021-06-20T00:00:00Z	3.06	2.995458449861228	0.09190384300125833	2.719746920857453	3.271169978865003	0
6	2021-06-21T00:00:00Z	3.17	3.130781034835507	0.09187614355153849	2.855152604180892	3.4064094654901225	0
6	2021-06-22T00:00:00Z	3.18	3.298528661417272	0.08935159426585873	3.030473878619696	3.5665834442148485	0
6	2021-06-23T00:00:00Z	3.47	3.494871425691468	0.08507234041970885	3.2396544044323417	3.7500884469505946	0
6	2021-06-24T00:00:00Z	3.96	3.7550792131553696	0.0843815095937785	3.501934684374034	4.008223741936705	0
6	2021-06-25T00:00:00Z	3.81	4.042363853958898	0.08711857066202901	3.781008141972811	4.303719565944985	0
6	2021-06-26T00:00:00Z	4.42	4.318134179271249	0.08337887797341594	4.067997545351001	4.568270813191497	0
6	2021-06-28T00:00:00Z	4.96	4.8561136654806605	0.08817966362899786	4.591574674593667	5.120652656367654	0
6	2021-06-29T00:00:00Z	5.04	5.109176883869139	0.13177745468837251	4.713844519804022	5.504509247934257	0
7	2021-06-13T00:00:00Z	1.79	1.7232821608995494	0.32494486719935095	0.7484475593014965	2.6981167624976026	0
7	2021-06-14T00:00:00Z	1.86	1.9285137751679193	0.20446887682388126	1.3151071446962757	2.541920405639563	0
7	2021-06-15T00:00:00Z	2.02	2.159584727426227	0.19221761044664318	1.5829318960862975	2.7362375587661565	0
7	2021-06-16T00:00:00Z	2.54	2.4299408376276244	0.21252621712806652	1.792362186243425	3.067519489011824	0
7	2021-06-17T00:00:00Z	2.73	2.7174934993591906	0.2227119500680048	2.0493576491551764	3.385629349563205	0
7	2021-06-18T00:00:00Z	2.96	3.010883658589873	0.2227994575577033	2.342485285916763	3.679282031262983	0
7	2021-06-19T00:00:00Z	3.13	3.320800533114921	0.22271195006800484	2.652664682910906	3.9889363833189355	0
7	2021-06-20T00:00:00Z	3.72	3.5753053449117624	0.2227790947937677	2.9069680605304593	4.243642629293065	0
7	2021-06-21T00:00:00Z	4.3	3.796161025574287	0.22271195006800487	3.128025175370272	4.4642968757783015	0
7	2021-06-22T00:00:00Z	3.39	4.081297145989973	0.21659232779477425	3.4315201626056506	4.731074129374296	1
7	2021-06-23T00:00:00Z	4.27	4.474120087190241	0.20621922187117356	3.8554624215767204	5.092777752803761	0
7	2021-06-24T00:00:00Z	5.35	5.106007608272759	0.20454461653335015	4.492373758672709	5.719641457872809	0
7	2021-06-25T00:00:00Z	6.06	5.667485405031028	0.2111793770315783	5.033947273936294	6.301023536125763	0
7	2021-06-26T00:00:00Z	5.71	5.889114057016624	0.20211419189057517	5.2827714813448985	6.495456632688349	0
7	2021-06-28T00:00:00Z	5.46	5.776064169847642	0.21375151463707665	5.134809625936412	6.417318713758871	0
7	2021-06-29T00:00:00Z	5.66	5.449380183407824	0.319434542789472	4.491076555039408	6.40768381177624	0
8	2021-06-13T00:00:00Z	2.1	2.661038921266587	0.496735130147371	1.1708335308244742	4.1512443117087	0
8	2021-06-14T00:00:00Z	2.71	2.812430486044668	0.30618063986554617	1.8938885664480296	3.7309724056413067	0
8	2021-06-15T00:00:00Z	3.06	2.9834331681326414	0.19184884212944672	2.4078866417443012	3.5589796945209815	0
8	2021-06-16T00:00:00Z	3.47	3.2388892844463335	0.1813312912594406	2.6948954106680114	3.7828831582246556	0
8	2021-06-17T00:00:00Z	3.57	3.5598228041795044	0.19790918401075244	2.9660952521472472	4.1535503562117615	0
8	2021-06-18T00:00:00Z	3.67	4.007665351343495	0.20370563444076453	3.3965484480212016	4.618782254665788	0
8	2021-06-19T00:00:00Z	4.77	4.746675893517141	0.20123506330801047	4.142970703593109	5.350381083441173	0
8	2021-06-20T00:00:00Z	5.49	5.212667270936261	0.19985884443729413	4.613090737624378	5.812243804248143	0
8	2021-06-21T00:00:00Z	5.76	5.312489739431877	0.1981673171667528	4.7179877879316185	5.906991690932135	0
8	2021-06-22T00:00:00Z	4.82	5.395615235354309	0.19993690288774377	4.795804526691078	5.99542594401754	0
8	2021-06-23T00:00:00Z	5.21	5.417506816359936	0.2061353386362988	4.799100800451039	6.035912832268832	0
8	2021-06-24T00:00:00Z	5.95	5.593460819868537	0.1996112608854482	4.994627037212192	6.192294602524882	0
8	2021-06-25T00:00:00Z	6.04	5.854339818732836	0.19907028700946106	5.257128957704452	6.451550679761219	0
8	2021-06-26T00:00:00Z	5.73	5.977445939332723	0.19430000063600067	5.394545937424721	6.560345941240725	0
8	2021-06-28T00:00:00Z	6.06	6.033177071184154	0.2027308225507276	5.424984603531971	6.6413695388363365	0
8	2021-06-29T00:00:00Z	5.99	5.975540032009215	0.3009885139882402	5.072574490044495	6.878505573973936	0
