timestamp	date	plantbarcode	genotype	type	Column	Row	replica	potId	solidity.S.000	solidity.S.090	solidity.T.000	areaRaw.S.000	areaRaw.S.090	areaRaw.T.000	convex_hull_areaRaw.S.000	convex_hull_areaRaw.S.090	convex_hull_areaRaw.T.000	height_above_referenceRaw.S.000	height_above_referenceRaw.S.090
2020-09-14 09:57:07	2020-09-14	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	0.11863432311418001	0.4102204308388399	0.34289219444870417	30642	28650	39130	258289.5	69840.5	114117.5	625	608
2020-09-14 09:59:01	2020-09-14	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	0.08881246825722205	0.27534691264888095	0.45602359947991666	21771	24089	32618	245134.5	87486	71527	525	562
2020-09-14 09:59:41	2020-09-14	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	0.1323455763025886	0.13976300659094096	0.23371004767790923	24180	19933	29117	182703.5	142620	124586	586	598
2020-09-14 10:20:24	2020-09-14	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	0.13255918645319914	0.27004600818180763	0.4061371635551809	11484	11651	17828	86633	43144.5	43896.5	251	237
2020-09-14 10:20:54	2020-09-14	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	0.09956909472422062	0.42696887163593483	0.4413859627453402	26573	20458	37522	266880	47914.5	85009.5	460	458
2020-09-14 10:21:32	2020-09-14	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	0.10369482130103444	0.15938523744251154	0.17230325448699801	33466	30116	54476	322735.5	188951	316163.5	555	568
2020-09-14 10:21:56	2020-09-14	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	0.09233718938256572	0.44128099383941755	0.391164519224879	24417	21668	38313	264433	49102.5	97946	464	475
2020-09-14 10:23:49	2020-09-14	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	0.23087217299570195	0.12151484765395834	0.41191344140231134	30967	29205	39831	134130.5	240341	96697.5	448	436
2020-09-14 10:24:26	2020-09-14	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	0.13593997423716575	0.4526641577887928	0.4652461213068667	33137	28447	35415	243762	62843.5	76121	722	700
2020-09-14 10:25:03	2020-09-14	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	0.18164827340690637	0.2841266006281711	0.28011730591801765	8164	6468	8501	44944	22764.5	30348	244	236
2020-09-14 10:25:40	2020-09-14	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	0.11709055748831654	0.47306151434352095	0.4629368467824508	18528	17653	23963	158236.5	37316.5	51763	393	383
2020-09-14 10:26:18	2020-09-14	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	0.0952486079870869	0.3092971824698415	0.48081983642065107	26318	30139	37183	276308.5	97443.5	77332.5	628	605
2020-09-14 10:26:56	2020-09-14	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	0.17838531511666655	0.2827874200704685	0.27488845000365736	12580	8668	15032	70521.5	30652	54684	283	244
2020-09-14 10:29:27	2020-09-14	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	0.24181156991969815	0.09139172320919874	0.4556270495694535	19483	21174	31192	80571	231684	68459.5	477	525
2020-09-14 10:30:27	2020-09-14	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	0.09207264654994178	0.4052378857153789	0.552176612997579	21153	21183	30677	229742.5	52273	55556.5	394	420
2020-09-14 10:31:05	2020-09-14	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	0.15566994852316457	0.36672566371681414	0.2682632926645579	7787	7770	8905	50022.5	21187.5	33195	183	210
2020-09-14 10:31:28	2020-09-14	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	0.11532205840273489	0.3016883368911314	0.31732314339973705	15315	15546	20636	132802	51530	65031.5	360	369
2020-09-14 10:32:06	2020-09-14	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	0.12045859206728132	0.175308318994865	0.40479220369584845	25810	26134	37217	214264.5	149074.5	91941	428	429
2020-09-14 10:32:44	2020-09-14	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	0.143787177388819	0.22547853862115597	0.3576231826636291	17658	19342	16247	122806.5	85782	45430.5	458	486
2020-09-14 10:33:21	2020-09-14	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	0.10548086045579227	0.19714986317921745	0.21547534735188453	26572	27738	41834	251913	140695	194147.5	572	550
2020-09-14 10:34:36	2020-09-14	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	0.17612638253854582	0.28227376357085404	0.5295181488469397	28775	29653	27083	163377	105050.5	51146.5	615	585
2020-09-14 10:55:25	2020-09-14	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	0.15250042380064419	0.15350445470836172	0.21173266417773426	15743	18246	27676	103232.5	118863	130712	386	428
2020-09-14 10:55:41	2020-09-14	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	0.19543156813451193	0.19180772100695126	0.3037092566493748	18074	17094	25321	92482.5	89120.5	83372.5	333	352
2020-09-14 10:55:56	2020-09-14	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	0.12882143833743506	0.2595442885166742	0.5565586606270165	23555	21500	26478	182850	82837.5	47574.5	417	403
2020-09-14 10:57:11	2020-09-14	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	0.12021741708826332	0.23834425808110019	0.5052985246932747	29394	29671	31733	244507	124488	62800.5	512	485
2020-09-14 10:57:48	2020-09-14	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	0.13928671140662	0.2894520570920618	0.2488666759589282	26940	25887	37495	193414	89434.5	150663	416	420
2020-09-14 10:58:25	2020-09-14	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	0.08873435849117794	0.22971333468137065	0.2287421736588347	25993	29537	38927	292930.5	128582	170178.5	695	673
2020-09-14 11:00:19	2020-09-14	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	0.1237122969837587	0.19471260565648477	0.2822177056608803	29326	22368	42351	237050	114877	150065	496	505
2020-09-14 11:00:57	2020-09-14	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	0.15188457244551865	0.23829672232216	0.21359698279696146	32175	28216	48026	211838.5	118407	224844	528	591
2020-09-14 11:02:13	2020-09-14	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	0.1400535462992598	0.2274040804957872	0.24797535211267605	13784	13063	16902	98419.5	57444	68160	354	345
2020-09-14 11:02:50	2020-09-14	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	0.10897955415123568	0.2271829610589786	0.3183601827847437	21246	25941	31560	194954	114185.5	99133	496	464
2020-09-14 11:04:05	2020-09-14	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	0.14951792046420304	0.14126118835055032	0.32649519884538697	33163	30720	39136	221799.5	217469.5	119867	590	582
2020-09-14 11:04:42	2020-09-14	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	0.15918529375839746	0.1527391304347826	0.1973077256568109	31278	24591	45511	196488	161000	230660	373	415
2020-09-14 11:05:18	2020-09-14	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	0.1846801202706919	0.17241133584137883	0.3741490036806701	33444	35082	36849	181091.5	203478.5	98487.5	620	630
2020-09-14 11:05:57	2020-09-14	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	0.17822441656189897	0.10961140094592259	0.3266974500176659	21406	19340	26815	120107	176441.5	82079	389	394
2020-09-14 11:06:35	2020-09-14	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	0.09418802435557162	0.46848133332029224	0.5390837323670247	28656	23949	41655	304242.5	51120.5	77270	507	507
2020-09-14 11:07:51	2020-09-14	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	0.12742320929331327	0.3171411303127465	0.32428626567755453	27620	30959	38228	216758	97619	117883.5	430	419
2020-09-14 11:09:05	2020-09-14	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	0.14040410169285844	0.16324012339536273	0.37512510705036267	18512	20505	18178	131848	125612.5	48458.5	481	471
2020-09-14 11:09:42	2020-09-14	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	0.2380512789970519	0.18495421954521005	0.2792334856549544	15988	15645	24473	67162	84588.5	87643.5	253	273
2020-09-14 11:30:24	2020-09-14	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	0.0872235217030225	0.22090656799259945	0.35074455704589663	17172	20895	20645	196873.5	94587.5	58860.5	551	569
2020-09-14 11:30:40	2020-09-14	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	0.1402067754610456	0.2519168988657427	0.3926477064645481	30384	31327	33880	216708.5	124354.5	86286	631	626
2020-09-14 11:30:55	2020-09-14	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	0.12061562780364848	0.15376157737187374	0.31319807209443273	22586	22935	32556	187256	149159.5	103947	471	459
2020-09-14 11:32:09	2020-09-14	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	0.13623295531910756	0.2489001646379315	0.22473131398276416	17509	23055	30393	128522.5	92627.5	135241.5	309	311
2020-09-14 11:32:47	2020-09-14	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	0.17836579365655153	0.15638217877620078	0.8089323261428237	13522	13310	20775	75810.5	85112	25682	273	279
2020-09-14 11:34:40	2020-09-14	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	0.10430833443143409	0.2064751233297801	0.20916939022643524	17019	16658	24096	163160.5	80678	115198.5	343	342
2020-09-14 11:35:17	2020-09-14	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	0.16238829652429104	0.15029757584555087	0.2972938683257132	22106	20708	31634	136130.5	137780	106406.5	437	424
2020-09-14 11:35:55	2020-09-14	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	0.09483775831517033	0.263983462475196	0.27108779941073524	34440	28669	52123	363146.5	108601.5	192273.5	616	624
2020-09-14 11:36:32	2020-09-14	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	0.1099446052825886	0.2417492611633233	0.24672672672672671	16007	12720	15405	145591.5	52616.5	62437.5	468	472
2020-09-14 11:37:10	2020-09-14	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	0.10942862521540593	0.24081903296819882	0.17304410831069583	22670	22699	36660	207167	94257.5	211853.5	468	495
2020-09-14 11:37:47	2020-09-14	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	0.1724858281024864	0.22779888792711375	0.15192612787455909	17298	15527	19727	100286.5	68161	129846	312	324
2020-09-14 11:38:26	2020-09-14	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	0.28150253850833695	0.11635245901639345	0.5699548289305995	26143	28390	37790	92869.5	244000	66303.5	516	491
2020-09-14 11:40:20	2020-09-14	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	0.12332323233775964	0.15103602782750378	0.2847071302162296	42874	42270	49389	347655.5	279867	173473	686	705
2020-09-14 11:40:58	2020-09-14	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	0.12727416687194285	0.4139131099892917	0.2929643516315136	14467	10823	12619	113668	26148	43073.5	374	379
2020-09-14 11:41:37	2020-09-14	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	0.14978165362745227	0.1463291123215354	0.240315247479311	22706	23117	33511	151594	157979.5	139446	360	390
2020-09-14 11:42:52	2020-09-14	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	0.15283544436852894	0.10777148196148166	0.311487639320772	29080	28606	42172	190270	265432	135389	481	491
2020-09-14 11:43:33	2020-09-14	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	0.20505572829201515	0.2408428221772906	0.2931711904363173	18499	16974	22758	90214.5	70477.5	77627	283	309
2020-09-14 11:45:26	2020-09-14	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	0.12412026366691434	0.20680138559915784	0.2726990509845564	31154	29074	46996	250998.5	140589	172336.5	525	535
2020-09-16 09:10:38	2020-09-16	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	0.15411558669001751	0.11248053174398784	0.45682307230244	22264	18344	30040	144463	163086	65758.5	475	484
2020-09-16 09:10:54	2020-09-16	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	0.10694843521042592	0.3486818317586581	0.4425827163050795	26129	22180	42738	244314	63611	96565	413	422
2020-09-16 09:12:25	2020-09-16	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	0.11329965478724138	0.4342246749668968	0.44842890314905687	24648	24431	39203	217547	56263.5	87423	534	501
2020-09-16 09:12:59	2020-09-16	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	0.1512327900699127	0.28549113535185233	0.3689210532519271	6695	5483	7825	44269.5	19205.5	21210.5	220	228
2020-09-16 09:13:34	2020-09-16	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	0.09055295269858916	0.19997270960668898	0.3103264907135875	20526	21250	39683	226674	106264.5	127875	520	517
2020-09-16 09:14:12	2020-09-16	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	0.09768010569592726	0.2662729069894364	0.45093255119914116	29758	21955	43894	304647.5	82453	97340.5	652	651
2020-09-16 09:14:51	2020-09-16	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	0.1704970547634854	0.14210242438491433	0.21335501841362423	8090	10275	11413	47449.5	72307	53493	346	344
2020-09-16 09:15:29	2020-09-16	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	0.16855482933914306	0.18226462539752977	0.27723885574888985	16247	12322	29094	96390	67605	104942	291	298
2020-09-16 09:17:24	2020-09-16	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	0.09773055279188017	0.2588590266525116	0.29569174679384314	24852	23164	46067	254291	89485	155794	458	467
2020-09-16 09:17:58	2020-09-16	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	0.11104116832431071	0.16014736730772622	0.3097825091155615	26460	27255	50721	238290	170187	163731	527	546
2020-09-16 09:18:31	2020-09-16	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	0.17017535116509208	0.2435851386238635	0.6085378587431445	23903	21701	30014	140461	89090	49321.5	522	517
2020-09-16 09:19:09	2020-09-16	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	0.1836919317683706	0.42381388301398404	0.5003679175864606	9848	6713	13600	53611.5	15839.5	27180	210	220
2020-09-16 09:19:47	2020-09-16	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	0.19902729788592857	0.4148129737790481	0.37311910226982914	6077	5007	7315	30533.5	12070.5	19605	202	187
2020-09-16 09:20:26	2020-09-16	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	0.09887692720000404	0.35000209143765426	0.4259468130435872	19554	16735	33988	197761	47814	79794	406	419
2020-09-16 09:21:04	2020-09-16	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	0.16750845503703657	0.15383937230009698	0.3285813209641785	13150	12215	14947	78503.5	79401	45489.5	375	345
2020-09-16 09:23:34	2020-09-16	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	0.13805406982068302	0.12804637448255576	0.18955615393022862	20352	17848	38155	147420.5	139387	201286	412	436
2020-09-16 09:24:07	2020-09-16	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	0.1443198144834018	0.28351047676890373	0.42962863444507887	14314	14004	19187	99182.5	49395	44659.5	354	363
2020-09-16 09:24:32	2020-09-16	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	0.1190916752817922	0.21558274612481812	0.29526407709014163	24940	27336	36095	209418.5	126800.5	122246.5	515	506
2020-09-16 09:45:28	2020-09-16	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	0.11371301173429721	0.2693161576787051	0.39862227878948736	22085	20865	33042	194217	77474	82890.5	469	482
2020-09-16 09:45:59	2020-09-16	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	0.2187071055767887	0.1385474980160007	0.27132416562073575	26609	25838	39668	121665	186492	146201.5	428	441
2020-09-16 09:46:37	2020-09-16	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	0.09893679024137249	0.40721915623529953	0.47240377336990585	19267	17746	29020	194740.5	43578.5	61430.5	402	408
2020-09-16 09:47:01	2020-09-16	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	0.10673174610185962	0.23558983961572905	0.43020739819994014	24163	23150	37379	226390	98264	86886	516	507
2020-09-16 09:48:17	2020-09-16	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	0.1490853911717411	0.32423044676009105	0.3976017441860465	9874	8121	10942	66230.5	25047	27520	306	298
2020-09-16 09:49:29	2020-09-16	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	0.114104827580096	0.3912405904780526	0.4417824020670881	25755	20010	38299	225713.5	51145	86692	563	559
2020-09-16 09:51:10	2020-09-16	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	0.09622493636559096	0.2897217751207174	0.33440740365454114	20811	15750	24752	216274.5	54362.5	74017.5	520	520
2020-09-16 09:51:34	2020-09-16	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	0.1461806102779832	0.5016045420883732	0.40425239678048513	6029	5080	7358	41243.5	10127.5	18201.5	222	237
2020-09-16 09:52:08	2020-09-16	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	0.11100598898597809	0.3172121825675951	0.30533443064491994	24874	24127	40811	224078	76059.5	133660	484	499
2020-09-16 09:52:46	2020-09-16	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	0.19849264497992616	0.25459172252918794	0.4036710144490968	12286	10805	20101	61896.5	42440.5	49795.5	260	263
2020-09-16 09:53:24	2020-09-16	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	0.166859343404076	0.1717367517304406	0.2549115352907603	21578	20953	40197	129318.5	122006.5	157690	331	335
2020-09-16 09:54:40	2020-09-16	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	0.2413401855436161	0.13272667442920064	0.40323070600218003	9040	10487	11283	37457.5	79012	27981.5	362	351
2020-09-16 09:55:18	2020-09-16	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	0.08893889889345179	0.1941189792245253	0.276973485665014	19286	16286	32122	216845.5	83897	115975	499	487
2020-09-16 09:55:50	2020-09-16	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	0.10299640502760903	0.240828014844683	0.2736305496338864	11546	9377	14761	112101	38936.5	53945	434	426
2020-09-16 09:56:29	2020-09-16	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	0.15328228113990838	0.15433998966401632	0.3650787851584315	23169	24041	34974	151152.5	155766.5	95798.5	422	414
2020-09-16 09:57:07	2020-09-16	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	0.11777484641071527	0.4165248894137427	0.43157125349659	25535	20810	39265	216812	49961	90981.5	498	529
2020-09-16 09:59:01	2020-09-16	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	0.0847468972378088	0.41281164432915407	0.3310522427873764	18358	17187	32267	216621.5	41634	97468	462	449
2020-09-16 09:59:35	2020-09-16	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	0.1724356889529031	0.1213219220962727	0.1710940969945644	16701	17344	32358	96853.5	142958.5	189124	458	464
2020-09-16 10:20:28	2020-09-16	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	0.12776991139868205	0.2289001900652386	0.5197329324990387	10693	11140	14868	83689.5	48667.5	28607	284	285
2020-09-16 10:20:58	2020-09-16	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	0.0940719100089715	0.4745749339224427	0.5066261303398815	20447	18045	32495	217355	38023.5	64140	479	465
2020-09-16 10:21:36	2020-09-16	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	0.11365542293269837	0.15433034611324484	0.22855908403542882	26157	27485	48668	230143	178092	212934	510	526
2020-09-16 10:22:00	2020-09-16	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	0.08920040219774968	0.3176494930684875	0.37073453778188054	24263	26866	35141	272005.5	84577.5	94787.5	617	619
2020-09-16 10:23:53	2020-09-16	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	0.1495387930067105	0.19071898840670232	0.29056344565116493	26652	29924	39128	178228	156901	134662.5	400	404
2020-09-16 10:24:27	2020-09-16	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	0.11064296620070531	0.4054558629214441	0.39869420356513835	25617	23781	35540	231528.5	58652.5	89141	564	552
2020-09-16 10:25:01	2020-09-16	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	0.18381359591092047	0.3267564463931517	0.2779006364265577	6599	4695	8231	35900.5	14368.5	29618.5	188	201
2020-09-16 10:25:39	2020-09-16	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	0.13985894858778236	0.2361596350464625	0.3577796454407641	16420	14702	22775	117404	62254.5	63656.5	305	287
2020-09-16 10:26:16	2020-09-16	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	0.1387891246579355	0.18823770686921143	0.33896994485481147	26297	25700	41645	189474.5	136529.5	122857.5	551	536
2020-09-16 10:26:54	2020-09-16	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	0.15830108881490146	0.22120261612386546	0.27423155802962945	8796	6629	10764	55565	29968	39251.5	245	259
2020-09-16 10:29:22	2020-09-16	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	0.25315737193131826	0.09097090594807854	0.24948016942626108	16056	18262	32395	63423	200745.5	129850	412	458
2020-09-16 10:30:18	2020-09-16	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	0.09255182558821946	0.3457347061529208	0.2917783574705406	18057	19543	32437	195101.5	56526	111170	403	402
2020-09-16 10:30:56	2020-09-16	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	0.2515068615021908	0.14317431093301564	0.35329960285076983	5654	5288	6494	22480.5	36934	18381	176	186
2020-09-16 10:31:20	2020-09-16	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	0.11929473307128731	0.49811680811530157	0.4537353468398179	12155	9919	17592	101890.5	19913	38771.5	265	277
2020-09-16 10:31:57	2020-09-16	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	0.12102957430958765	0.24091404277932776	0.5084946542908125	22502	22667	33911	185921.5	94087.5	66689	404	399
2020-09-16 10:32:35	2020-09-16	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	0.125744759571835	0.2124886377529595	0.5552204007285975	14784	19987	19051	117571.5	94061.5	34312.5	437	427
2020-09-16 10:33:13	2020-09-16	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	0.1501790020738214	0.12536516698032765	0.29078061839773944	27120	24847	41111	180584.5	198197	141381.5	484	500
2020-09-16 10:34:29	2020-09-16	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	0.14913097090020866	0.20577814333844766	0.45464410073690176	22193	26019	28072	148815.5	126442	61745	499	518
2020-09-16 10:55:28	2020-09-16	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	0.11911889483524274	0.18701305255720352	0.2162615464452517	16215	14822	26046	136124.5	79256.5	120437.5	403	415
2020-09-16 10:55:44	2020-09-16	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	0.2176132402875325	0.1719243102115309	0.3327708317353174	14516	13565	26030	66705.5	78901	78222	284	294
2020-09-16 10:55:58	2020-09-16	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	0.13142943812129906	0.2672874313696394	0.30097229866079617	20797	14410	24609	158237	53912	81765	446	425
2020-09-16 10:57:14	2020-09-16	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	0.125723017598556	0.21984839274859655	0.7324227680403306	24518	24594	31236	195016	111868	42647.5	456	480
2020-09-16 10:57:52	2020-09-16	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	0.12614944998281197	0.2204268580602512	0.24542576164351582	23486	23341	33641	186176	105890	137072	410	427
2020-09-16 10:58:25	2020-09-16	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	0.09814729484181149	0.3708365193454657	0.3114135715578807	22578	24249	42145	230042	65390	135334.5	556	530
2020-09-16 11:00:18	2020-09-16	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	0.10500977820380601	0.2395304210407495	0.43942853928792397	24539	21220	39063	233683	88590	88895	495	499
2020-09-16 11:00:52	2020-09-16	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	0.113415501869565	0.38881050632777114	0.3747197206019192	23750	18326	45707	209407	47133.5	121976.5	487	541
2020-09-16 11:02:03	2020-09-16	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	0.11536215301367088	0.24321555359653094	0.22476193301492184	9679	10208	15153	83901	41971	67418	325	344
2020-09-16 11:02:41	2020-09-16	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	0.10812084093987398	0.2558967618592424	0.3234446227473479	20196	26770	34164	186791	104612.5	105625.5	446	421
2020-09-16 11:03:52	2020-09-16	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	0.11296611872214078	0.19943742920791074	0.3890402508610497	30361	34423	49192	268762	172600.5	126444.5	624	620
2020-09-16 11:04:30	2020-09-16	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	0.1257864681252009	0.20592069299020227	0.23831038921428238	28569	24485	46099	227123	118905	193441	444	454
2020-09-16 11:05:03	2020-09-16	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	0.13723702590021647	0.22311070974097943	0.2313272767688315	25741	27176	40066	187566	121805	173200.5	524	550
2020-09-16 11:05:41	2020-09-16	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	0.15694669766352795	0.14694921853273263	0.21855837474358553	18768	18494	29886	119582	125853	136741.5	384	403
2020-09-16 11:06:18	2020-09-16	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	0.10423208007943537	0.2346134026942802	0.426052402831243	25246	23903	41172	242209.5	101882.5	96636	498	484
2020-09-16 11:07:34	2020-09-16	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	0.12266930495004294	0.3734299295797671	0.37508341895914327	22566	28556	35409	183958	76469.5	94403	367	373
2020-09-16 11:08:45	2020-09-16	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	0.165117045829212	0.1550438913415413	0.4779874213836478	16276	16629	19836	98572.5	107253.5	41499	403	399
2020-09-16 11:09:23	2020-09-16	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	0.35511596180081856	0.14540868498193468	0.2985363947827132	13015	12798	19867	36650	88014	66548	277	264
2020-09-16 11:30:26	2020-09-16	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	0.08013269615990422	0.26108745656536	0.17240449964846497	11981	13337	14713	149514.5	51082.5	85340	464	503
2020-09-16 11:30:42	2020-09-16	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	0.34139414327469253	0.11238025313732689	0.5264682441060272	24762	24031	30716	72532	213836.5	58343.5	591	594
2020-09-16 11:30:57	2020-09-16	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	0.08587801423743707	0.12335015329149966	0.467384000645063	18373	18065	26084	213943	146453	55808.5	591	598
