timeNumber	timePoint	S_Convex_hull_area_cmsquared_corr	S_Convex_hull_area_cmsquared	wt	genotype	geno.decomp	rowId	colId	plotId
10	2020-10-02T00:00:00Z	5643.013707833429	5873.88618078605	2.3106137069520175e-6	EPPN1_H	Hybrid	16	17	44
10	2020-10-02T00:00:00Z	3515.741761494754	3446.14938097623	2.3115164346280837e-6	EPPN2_H	Hybrid	16	15	58
10	2020-10-02T00:00:00Z	4073.3729258095373	4432.02908872459	2.3115164346280837e-6	EPPN2_H	Hybrid	3	15	57
10	2020-10-02T00:00:00Z	NA	4261.69445605628	2.3115164346280837e-6	EPPN2_H	Hybrid	2	14	59
10	2020-10-02T00:00:00Z	4180.3705079748725	3544.32735863965	2.3115164346280837e-6	EPPN2_H	Hybrid	25	14	60
10	2020-10-02T00:00:00Z	3191.5526921958417	2887.81944674696	2.3115164346280837e-6	EPPN2_H	Hybrid	10	18	51
10	2020-10-02T00:00:00Z	3569.755856333888	3451.99093865815	2.3115164346280837e-6	EPPN2_H	Hybrid	6	17	53
10	2020-10-02T00:00:00Z	3243.2622693155754	3373.4275859218	2.3115164346280837e-6	EPPN2_H	Hybrid	20	18	52
10	2020-10-02T00:00:00Z	NA	4100.77349270378	2.3115164346280837e-6	EPPN2_H	Hybrid	22	17	54
10	2020-10-02T00:00:00Z	4858.33712236112	5134.20671443227	2.3115164346280837e-6	EPPN2_H	Hybrid	8	16	55
10	2020-10-02T00:00:00Z	3735.939863222652	3449.13858086092	2.3115164346280837e-6	EPPN2_H	Hybrid	22	16	56
10	2020-10-02T00:00:00Z	4292.470958466458	4492.10631946299	2.3041635933802986e-6	EPPN3_H	Hybrid	1	14	69
10	2020-10-02T00:00:00Z	3074.9338622647733	2627.25967201807	2.3041635933802986e-6	EPPN3_H	Hybrid	19	14	70
10	2020-10-02T00:00:00Z	4555.090132991396	4440.37645606014	2.3041635933802986e-6	EPPN3_H	Hybrid	13	18	62
10	2020-10-02T00:00:00Z	3539.4116523054386	3206.39315788242	2.3041635933802986e-6	EPPN3_H	Hybrid	23	16	66
10	2020-10-02T00:00:00Z	4662.56083718649	4951.88329316578	2.3041635933802986e-6	EPPN3_H	Hybrid	12	16	65
10	2020-10-02T00:00:00Z	4955.907029454568	5260.13697830219	2.3041635933802986e-6	EPPN3_H	Hybrid	7	17	63
10	2020-10-02T00:00:00Z	NA	1911.08150130944	2.3041635933802986e-6	EPPN3_H	Hybrid	1	18	61
10	2020-10-02T00:00:00Z	4992.939700783596	4636.6506615685	2.3041635933802986e-6	EPPN3_H	Hybrid	26	15	68
10	2020-10-02T00:00:00Z	NA	4152.3860628888	2.3041635933802986e-6	EPPN3_H	Hybrid	14	17	64
10	2020-10-02T00:00:00Z	5401.620990626102	5590.32627234273	2.3041635933802986e-6	EPPN3_H	Hybrid	14	15	67
10	2020-10-02T00:00:00Z	4370.375148356222	3864.32458291878	2.304558153299644e-6	EPPN4_H	Hybrid	25	15	78
10	2020-10-02T00:00:00Z	5051.232501425297	5053.16598676176	2.304558153299644e-6	EPPN4_H	Hybrid	17	17	74
10	2020-10-02T00:00:00Z	4665.81344261984	4982.78117021408	2.304558153299644e-6	EPPN4_H	Hybrid	4	15	77
10	2020-10-02T00:00:00Z	5068.436603039094	5225.71675037907	2.304558153299644e-6	EPPN4_H	Hybrid	4	16	75
10	2020-10-02T00:00:00Z	5113.505893430502	4751.90191110602	2.304558153299644e-6	EPPN4_H	Hybrid	3	18	71
10	2020-10-02T00:00:00Z	NA	4683.7136766377	2.304558153299644e-6	EPPN4_H	Hybrid	22	18	72
10	2020-10-02T00:00:00Z	5083.933317246928	4519.7555298114	2.304558153299644e-6	EPPN4_H	Hybrid	23	14	80
10	2020-10-02T00:00:00Z	4615.10635082495	4307.39615893067	2.304558153299644e-6	EPPN4_H	Hybrid	17	16	76
10	2020-10-02T00:00:00Z	5637.5965466967755	5994.80304817874	2.304558153299644e-6	EPPN4_H	Hybrid	7	14	79
10	2020-10-02T00:00:00Z	4626.891437535858	4490.8249799167	2.304558153299644e-6	EPPN4_H	Hybrid	1	17	73
10	2020-10-02T00:00:00Z	2920.9843207788954	3080.24963361644	2.300409596198987e-6	EPPN1_L	Line	1	15	7
10	2020-10-02T00:00:00Z	3410.263049381313	3543.95237577659	2.300409596198987e-6	EPPN1_L	Line	5	17	3
10	2020-10-02T00:00:00Z	NA	3499.20501317455	2.300409596198987e-6	EPPN1_L	Line	13	14	9
10	2020-10-02T00:00:00Z	3616.6992828966477	3431.65122838449	2.300409596198987e-6	EPPN1_L	Line	18	14	10
10	2020-10-02T00:00:00Z	2710.552948484598	2894.45184506424	2.300409596198987e-6	EPPN1_L	Line	3	16	5
10	2020-10-02T00:00:00Z	3580.1185904489766	3725.48495640771	2.300409596198987e-6	EPPN1_L	Line	20	17	4
10	2020-10-02T00:00:00Z	NA	3255.02896837251	2.300409596198987e-6	EPPN1_L	Line	19	16	6
10	2020-10-02T00:00:00Z	3768.8251359477986	3751.356996789	2.300409596198987e-6	EPPN1_L	Line	15	18	2
10	2020-10-02T00:00:00Z	2962.4380163295154	2659.97559394273	2.300409596198987e-6	EPPN1_L	Line	21	15	8
10	2020-10-02T00:00:00Z	NA	2307.57700682313	2.300409596198987e-6	EPPN1_L	Line	6	18	1
10	2020-10-02T00:00:00Z	NA	1265.63291812212	2.2995237049430392e-6	EPPN2_L	Line	13	15	17
10	2020-10-02T00:00:00Z	NA	1572.92515430632	2.2995237049430392e-6	EPPN2_L	Line	21	16	16
10	2020-10-02T00:00:00Z	NA	1293.65888850355	2.2995237049430392e-6	EPPN2_L	Line	16	14	20
10	2020-10-02T00:00:00Z	NA	1812.43079643477	2.2995237049430392e-6	EPPN2_L	Line	10	14	19
10	2020-10-02T00:00:00Z	NA	1907.69243818215	2.2995237049430392e-6	EPPN2_L	Line	11	16	15
10	2020-10-02T00:00:00Z	NA	1354.88061670077	2.2995237049430392e-6	EPPN2_L	Line	25	17	14
10	2020-10-02T00:00:00Z	NA	1731.63887255965	2.2995237049430392e-6	EPPN2_L	Line	2	17	13
10	2020-10-02T00:00:00Z	NA	1769.5494622982	2.2995237049430392e-6	EPPN2_L	Line	5	18	11
10	2020-10-02T00:00:00Z	NA	1611.29958540628	2.2995237049430392e-6	EPPN2_L	Line	23	18	12
10	2020-10-02T00:00:00Z	NA	1313.72669177224	2.2995237049430392e-6	EPPN2_L	Line	15	15	18
10	2020-10-02T00:00:00Z	2150.895417059562	1829.05088996725	2.2898665107469087e-6	EPPN20_T	Line	24	14	90
10	2020-10-02T00:00:00Z	1069.7793397435144	1110.70457189874	2.2898665107469087e-6	EPPN20_T	Line	9	14	89
10	2020-10-02T00:00:00Z	1262.3084621454386	1157.58809280126	2.2898665107469087e-6	EPPN20_T	Line	18	15	88
10	2020-10-02T00:00:00Z	1353.1273056490174	1237.53230660206	2.2898665107469087e-6	EPPN20_T	Line	10	16	85
10	2020-10-02T00:00:00Z	NA	2839.07522888887	2.2898665107469087e-6	EPPN20_T	Line	24	17	84
10	2020-10-02T00:00:00Z	1140.026683703528	1250.86996720527	2.2898665107469087e-6	EPPN20_T	Line	13	17	83
10	2020-10-02T00:00:00Z	1012.0284201111875	921.242258874344	2.2898665107469087e-6	EPPN20_T	Line	13	16	86
10	2020-10-02T00:00:00Z	841.9004059064791	1205.26423150911	2.2898665107469087e-6	EPPN20_T	Line	7	15	87
10	2020-10-02T00:00:00Z	1362.177392383558	1379.95826210677	2.2898665107469087e-6	EPPN20_T	Line	19	18	82
10	2020-10-02T00:00:00Z	1698.2241950209532	1907.56092760458	2.2898665107469087e-6	EPPN20_T	Line	12	18	81
10	2020-10-02T00:00:00Z	2934.258040963127	2762.22506800082	2.289882792194821e-6	EPPN3_L	Line	15	14	30
10	2020-10-02T00:00:00Z	4239.545595147839	3909.91787842517	2.289882792194821e-6	EPPN3_L	Line	2	18	21
10	2020-10-02T00:00:00Z	3726.2203761059636	4067.8265386834	2.289882792194821e-6	EPPN3_L	Line	11	17	23
10	2020-10-02T00:00:00Z	NA	3333.42882147189	2.289882792194821e-6	EPPN3_L	Line	5	14	29
10	2020-10-02T00:00:00Z	3423.0670334699325	3400.31972186421	2.289882792194821e-6	EPPN3_L	Line	9	16	25
10	2020-10-02T00:00:00Z	3456.285201096705	3066.39481655279	2.289882792194821e-6	EPPN3_L	Line	22	15	28
10	2020-10-02T00:00:00Z	3943.400215270087	4007.5324932090102	2.289882792194821e-6	EPPN3_L	Line	9	15	27
10	2020-10-02T00:00:00Z	3782.049855061515	3987.28697294362	2.289882792194821e-6	EPPN3_L	Line	18	18	22
10	2020-10-02T00:00:00Z	3497.615464856132	3776.77941316862	2.289882792194821e-6	EPPN3_L	Line	18	17	24
10	2020-10-02T00:00:00Z	3331.483893957614	3135.53561412349	2.289882792194821e-6	EPPN3_L	Line	26	16	26
10	2020-10-02T00:00:00Z	NA	2269.35363517037	2.2958063410385706e-6	EPPN4_L	Line	20	15	38
10	2020-10-02T00:00:00Z	2450.3550175033374	2594.7872223789	2.2958063410385706e-6	EPPN4_L	Line	3	17	33
10	2020-10-02T00:00:00Z	1813.6110109257565	1574.45885198794	2.2958063410385706e-6	EPPN4_L	Line	20	16	36
10	2020-10-02T00:00:00Z	NA	633.701489704683	2.2958063410385706e-6	EPPN4_L	Line	17	14	40
10	2020-10-02T00:00:00Z	1792.83063852399	1529.87498902287	2.2958063410385706e-6	EPPN4_L	Line	9	18	31
10	2020-10-02T00:00:00Z	NA	1844.61889887919	2.2958063410385706e-6	EPPN4_L	Line	14	18	32
10	2020-10-02T00:00:00Z	NA	1444.12831527943	2.2958063410385706e-6	EPPN4_L	Line	6	14	39
10	2020-10-02T00:00:00Z	3269.7341533634526	3603.45202627568	2.2958063410385706e-6	EPPN4_L	Line	12	15	37
10	2020-10-02T00:00:00Z	2860.5570429368336	2815.07987999285	2.2958063410385706e-6	EPPN4_L	Line	1	16	35
10	2020-10-02T00:00:00Z	3334.3648589393965	3396.5965507831	2.2958063410385706e-6	EPPN4_L	Line	19	17	34
11	2020-10-05T00:00:00Z	5449.4430247172195	5320.60518643336	1.7074937073046389e-6	EPPN1_H	Hybrid	24	16	46
11	2020-10-05T00:00:00Z	6456.244790524296	6726.16713625638	1.7074937073046389e-6	EPPN1_H	Hybrid	26	18	42
11	2020-10-05T00:00:00Z	6422.253219098904	6317.69705950426	1.7074937073046389e-6	EPPN1_H	Hybrid	5	16	45
11	2020-10-05T00:00:00Z	NA	4178.76459671072	1.7074937073046389e-6	EPPN1_H	Hybrid	19	15	48
11	2020-10-05T00:00:00Z	7266.245661672164	7294.75489553585	1.7074937073046389e-6	EPPN1_H	Hybrid	11	18	41
11	2020-10-05T00:00:00Z	6924.024825160176	7473.54708007768	1.7074937073046389e-6	EPPN1_H	Hybrid	8	14	49
11	2020-10-05T00:00:00Z	6031.227126110991	6413.69978112793	1.7074937073046389e-6	EPPN1_H	Hybrid	10	17	43
11	2020-10-05T00:00:00Z	NA	6377.1451720743	1.7074937073046389e-6	EPPN1_H	Hybrid	14	14	50
11	2020-10-05T00:00:00Z	5850.3522836734	6005.93168651283	1.7074937073046389e-6	EPPN1_H	Hybrid	5	15	47
11	2020-10-05T00:00:00Z	6499.817770027473	7058.84802259082	1.7074937073046389e-6	EPPN1_H	Hybrid	16	17	44
11	2020-10-05T00:00:00Z	4638.753128364272	4360.70414926431	1.70387959947528e-6	EPPN2_H	Hybrid	16	15	58
11	2020-10-05T00:00:00Z	5115.420948613436	5458.52779324139	1.70387959947528e-6	EPPN2_H	Hybrid	3	15	57
11	2020-10-05T00:00:00Z	NA	6678.59762774655	1.70387959947528e-6	EPPN2_H	Hybrid	2	14	59
11	2020-10-05T00:00:00Z	5196.046407121675	4252.25768353089	1.70387959947528e-6	EPPN2_H	Hybrid	25	14	60
11	2020-10-05T00:00:00Z	4732.042910316919	4396.49635240205	1.70387959947528e-6	EPPN2_H	Hybrid	10	18	51
11	2020-10-05T00:00:00Z	4934.716848252927	4928.02300918727	1.70387959947528e-6	EPPN2_H	Hybrid	6	17	53
11	2020-10-05T00:00:00Z	4821.944262180258	5111.16926014853	1.70387959947528e-6	EPPN2_H	Hybrid	20	18	52
11	2020-10-05T00:00:00Z	NA	4471.09661611173	1.70387959947528e-6	EPPN2_H	Hybrid	22	17	54
11	2020-10-05T00:00:00Z	6054.305335364744	6587.65450901926	1.70387959947528e-6	EPPN2_H	Hybrid	8	16	55
11	2020-10-05T00:00:00Z	4881.077873421084	4163.55913047207	1.70387959947528e-6	EPPN2_H	Hybrid	22	16	56
11	2020-10-05T00:00:00Z	5349.376889868078	6031.85526482317	1.7040721367901022e-6	EPPN3_H	Hybrid	1	14	69
11	2020-10-05T00:00:00Z	4315.274162124956	3395.1534887698	1.7040721367901022e-6	EPPN3_H	Hybrid	19	14	70
11	2020-10-05T00:00:00Z	5312.595012475434	5099.72250839033	1.7040721367901022e-6	EPPN3_H	Hybrid	13	18	62
11	2020-10-05T00:00:00Z	4385.130443913349	3851.84707257965	1.7040721367901022e-6	EPPN3_H	Hybrid	23	16	66
11	2020-10-05T00:00:00Z	5479.673904039262	5906.16669606877	1.7040721367901022e-6	EPPN3_H	Hybrid	12	16	65
11	2020-10-05T00:00:00Z	5625.0967302418185	6111.38539802163	1.7040721367901022e-6	EPPN3_H	Hybrid	7	17	63
11	2020-10-05T00:00:00Z	NA	2812.25417974513	1.7040721367901022e-6	EPPN3_H	Hybrid	1	18	61
11	2020-10-05T00:00:00Z	5881.8809039980715	5623.60022563707	1.7040721367901022e-6	EPPN3_H	Hybrid	26	15	68
11	2020-10-05T00:00:00Z	NA	6116.03269748564	1.7040721367901022e-6	EPPN3_H	Hybrid	14	17	64
11	2020-10-05T00:00:00Z	6393.554352633951	6642.86051687779	1.7040721367901022e-6	EPPN3_H	Hybrid	14	15	67
11	2020-10-05T00:00:00Z	5958.581981661805	5330.54667522941	1.7006826343930794e-6	EPPN4_H	Hybrid	25	15	78
11	2020-10-05T00:00:00Z	7316.483294908793	7792.78545278084	1.7006826343930794e-6	EPPN4_H	Hybrid	17	17	74
11	2020-10-05T00:00:00Z	6303.142201278943	6616.76099874071	1.7006826343930794e-6	EPPN4_H	Hybrid	4	15	77
11	2020-10-05T00:00:00Z	7070.714546788761	7055.2492534074	1.7006826343930794e-6	EPPN4_H	Hybrid	4	16	75
11	2020-10-05T00:00:00Z	6983.1644610003195	6528.90660141627	1.7006826343930794e-6	EPPN4_H	Hybrid	3	18	71
11	2020-10-05T00:00:00Z	NA	5523.01595983817	1.7006826343930794e-6	EPPN4_H	Hybrid	22	18	72
11	2020-10-05T00:00:00Z	7055.82791740781	6219.38934843324	1.7006826343930794e-6	EPPN4_H	Hybrid	23	14	80
11	2020-10-05T00:00:00Z	6062.240477376043	5749.1466207941	1.7006826343930794e-6	EPPN4_H	Hybrid	17	16	76
11	2020-10-05T00:00:00Z	6971.776153751718	7264.92332046783	1.7006826343930794e-6	EPPN4_H	Hybrid	7	14	79
11	2020-10-05T00:00:00Z	6403.79234536611	6272.33301892363	1.7006826343930794e-6	EPPN4_H	Hybrid	1	17	73
11	2020-10-05T00:00:00Z	3954.3002244950158	4289.73997530736	1.7024986992676802e-6	EPPN1_L	Line	1	15	7
11	2020-10-05T00:00:00Z	4489.238390589408	4735.73144157522	1.7024986992676802e-6	EPPN1_L	Line	5	17	3
11	2020-10-05T00:00:00Z	NA	4417.75308237874	1.7024986992676802e-6	EPPN1_L	Line	13	14	9
11	2020-10-05T00:00:00Z	4798.700701473479	4135.50294820119	1.7024986992676802e-6	EPPN1_L	Line	18	14	10
11	2020-10-05T00:00:00Z	3957.4982202138217	3886.8875328213	1.7024986992676802e-6	EPPN1_L	Line	3	16	5
11	2020-10-05T00:00:00Z	4551.470660066557	5005.95368941532	1.7024986992676802e-6	EPPN1_L	Line	20	17	4
11	2020-10-05T00:00:00Z	NA	4832.12869493159	1.7024986992676802e-6	EPPN1_L	Line	19	16	6
11	2020-10-05T00:00:00Z	4735.710423535391	4796.79677881533	1.7024986992676802e-6	EPPN1_L	Line	15	18	2
11	2020-10-05T00:00:00Z	4329.952613896281	3855.62533592974	1.7024986992676802e-6	EPPN1_L	Line	21	15	8
11	2020-10-05T00:00:00Z	NA	2898.27631483347	1.7024986992676802e-6	EPPN1_L	Line	6	18	1
11	2020-10-05T00:00:00Z	NA	2020.96036603637	1.692980937039457e-6	EPPN2_L	Line	13	15	17
11	2020-10-05T00:00:00Z	NA	1776.29204515344	1.692980937039457e-6	EPPN2_L	Line	21	16	16
11	2020-10-05T00:00:00Z	NA	1575.85570758209	1.692980937039457e-6	EPPN2_L	Line	16	14	20
11	2020-10-05T00:00:00Z	NA	2154.58399869394	1.692980937039457e-6	EPPN2_L	Line	10	14	19
11	2020-10-05T00:00:00Z	NA	2334.74460411045	1.692980937039457e-6	EPPN2_L	Line	11	16	15
11	2020-10-05T00:00:00Z	NA	1717.03586693985	1.692980937039457e-6	EPPN2_L	Line	25	17	14
11	2020-10-05T00:00:00Z	NA	2043.44334329037	1.692980937039457e-6	EPPN2_L	Line	2	17	13
11	2020-10-05T00:00:00Z	NA	2188.47996147677	1.692980937039457e-6	EPPN2_L	Line	5	18	11
11	2020-10-05T00:00:00Z	NA	1905.41232911434	1.692980937039457e-6	EPPN2_L	Line	23	18	12
11	2020-10-05T00:00:00Z	NA	1772.68261295023	1.692980937039457e-6	EPPN2_L	Line	15	15	18
11	2020-10-05T00:00:00Z	2639.0880160811203	2180.26055037885	1.6958573992358486e-6	EPPN20_T	Line	24	14	90
11	2020-10-05T00:00:00Z	1725.7755676214103	1865.52197203243	1.6958573992358486e-6	EPPN20_T	Line	9	14	89
11	2020-10-05T00:00:00Z	2100.001315828146	1753.5033946651	1.6958573992358486e-6	EPPN20_T	Line	18	15	88
11	2020-10-05T00:00:00Z	1872.8114010695724	2001.091605804	1.6958573992358486e-6	EPPN20_T	Line	10	16	85
11	2020-10-05T00:00:00Z	NA	4468.42552965115	1.6958573992358486e-6	EPPN20_T	Line	24	17	84
11	2020-10-05T00:00:00Z	1515.6847967438443	1853.03202150353	1.6958573992358486e-6	EPPN20_T	Line	13	17	83
11	2020-10-05T00:00:00Z	1543.4515604820451	1506.09823203281	1.6958573992358486e-6	EPPN20_T	Line	13	16	86
11	2020-10-05T00:00:00Z	1540.294421147746	1924.0548420694	1.6958573992358486e-6	EPPN20_T	Line	7	15	87
11	2020-10-05T00:00:00Z	2063.5449800490487	2289.79286696218	1.6958573992358486e-6	EPPN20_T	Line	19	18	82
11	2020-10-05T00:00:00Z	2028.4808813269406	2152.50470983241	1.6958573992358486e-6	EPPN20_T	Line	12	18	81
11	2020-10-05T00:00:00Z	3750.4060461947697	3240.63922314877	1.694025167453203e-6	EPPN3_L	Line	15	14	30
11	2020-10-05T00:00:00Z	5239.76764158508	4870.48890867181	1.694025167453203e-6	EPPN3_L	Line	2	18	21
11	2020-10-05T00:00:00Z	4413.41291838789	5113.85278679888	1.694025167453203e-6	EPPN3_L	Line	11	17	23
11	2020-10-05T00:00:00Z	NA	3743.40416118615	1.694025167453203e-6	EPPN3_L	Line	5	14	29
11	2020-10-05T00:00:00Z	4368.702963508045	4565.59585194322	1.694025167453203e-6	EPPN3_L	Line	9	16	25
11	2020-10-05T00:00:00Z	4630.22893304811	3856.83558867734	1.694025167453203e-6	EPPN3_L	Line	22	15	28
11	2020-10-05T00:00:00Z	5019.651505539533	5405.68719860909	1.694025167453203e-6	EPPN3_L	Line	9	15	27
11	2020-10-05T00:00:00Z	4958.5246545902855	5427.1429716221	1.694025167453203e-6	EPPN3_L	Line	18	18	22
11	2020-10-05T00:00:00Z	4213.151093680557	4919.71651676096	1.694025167453203e-6	EPPN3_L	Line	18	17	24
11	2020-10-05T00:00:00Z	4268.262184110916	4097.58169544284	1.694025167453203e-6	EPPN3_L	Line	26	16	26
11	2020-10-05T00:00:00Z	NA	3412.54131972808	1.6997473801883589e-6	EPPN4_L	Line	20	15	38
11	2020-10-05T00:00:00Z	3196.1068050969734	3392.80940158318	1.6997473801883589e-6	EPPN4_L	Line	3	17	33
11	2020-10-05T00:00:00Z	2470.0771148345434	2128.52180112617	1.6997473801883589e-6	EPPN4_L	Line	20	16	36
11	2020-10-05T00:00:00Z	NA	1417.65559144926	1.6997473801883589e-6	EPPN4_L	Line	17	14	40
11	2020-10-05T00:00:00Z	2600.8585096707448	2300.11289296123	1.6997473801883589e-6	EPPN4_L	Line	9	18	31
11	2020-10-05T00:00:00Z	NA	2551.41361216144	1.6997473801883589e-6	EPPN4_L	Line	14	18	32
11	2020-10-05T00:00:00Z	NA	1980.01081565405	1.6997473801883589e-6	EPPN4_L	Line	6	14	39
11	2020-10-05T00:00:00Z	4200.699732880261	4768.29630405267	1.6997473801883589e-6	EPPN4_L	Line	12	15	37
11	2020-10-05T00:00:00Z	3900.1856891963207	3671.3754624189	1.6997473801883589e-6	EPPN4_L	Line	1	16	35
11	2020-10-05T00:00:00Z	4186.2439918925775	4613.8868914597	1.6997473801883589e-6	EPPN4_L	Line	19	17	34
