timeNumber	timePoint	S_Leaf_area_cmsquared_corr	S_Leaf_area_cmsquared	wt	genotype	geno.decomp	rowId	colId	plotId
8	2020-09-28T00:00:00Z	1854.6402460430843	1841.06605776989	2.1762223725395722e-5	EPPN4_H	Hybrid	4	16	75
8	2020-09-28T00:00:00Z	1769.0877732514086	1588.12208608793	2.1762223725395722e-5	EPPN4_H	Hybrid	3	18	71
8	2020-09-28T00:00:00Z	1743.0929528752433	1861.83064735155	2.1762223725395722e-5	EPPN4_H	Hybrid	22	18	72
8	2020-09-28T00:00:00Z	1772.6959282253883	1658.04037132887	2.1762223725395722e-5	EPPN4_H	Hybrid	23	14	80
8	2020-09-28T00:00:00Z	1541.0773768788486	1398.97478190232	2.1762223725395722e-5	EPPN4_H	Hybrid	17	16	76
8	2020-09-28T00:00:00Z	1675.4637869686742	1703.28395396928	2.1762223725395722e-5	EPPN4_H	Hybrid	7	14	79
8	2020-09-28T00:00:00Z	1708.23312676221	1431.12781175836	2.1762223725395722e-5	EPPN4_H	Hybrid	1	17	73
8	2020-09-28T00:00:00Z	NA	1143.46912683895	2.177473215871605e-5	EPPN1_L	Line	1	15	7
8	2020-09-28T00:00:00Z	1398.9777428895875	1526.13066805942	2.177473215871605e-5	EPPN1_L	Line	5	17	3
8	2020-09-28T00:00:00Z	NA	1655.5851790778	2.177473215871605e-5	EPPN1_L	Line	13	14	9
8	2020-09-28T00:00:00Z	1497.8018901400828	1356.06777502892	2.177473215871605e-5	EPPN1_L	Line	18	14	10
8	2020-09-28T00:00:00Z	1061.7444941649724	1114.37330708207	2.177473215871605e-5	EPPN1_L	Line	3	16	5
8	2020-09-28T00:00:00Z	1536.6434073767764	1666.99968634941	2.177473215871605e-5	EPPN1_L	Line	20	17	4
8	2020-09-28T00:00:00Z	1439.8017588209204	1229.29149664563	2.177473215871605e-5	EPPN1_L	Line	19	16	6
8	2020-09-28T00:00:00Z	1337.3554332796987	1334.54135177145	2.177473215871605e-5	EPPN1_L	Line	15	18	2
8	2020-09-28T00:00:00Z	NA	1103.88109859838	2.177473215871605e-5	EPPN1_L	Line	21	15	8
8	2020-09-28T00:00:00Z	NA	881.423137775714	2.177473215871605e-5	EPPN1_L	Line	6	18	1
8	2020-09-28T00:00:00Z	NA	385.712379984194	2.1501877708282647e-5	EPPN2_L	Line	13	15	17
8	2020-09-28T00:00:00Z	745.5647911098162	653.018240536494	2.1501877708282647e-5	EPPN2_L	Line	21	16	16
8	2020-09-28T00:00:00Z	583.532355162793	519.12151127763	2.1501877708282647e-5	EPPN2_L	Line	16	14	20
8	2020-09-28T00:00:00Z	745.0054747407453	805.347410408336	2.1501877708282647e-5	EPPN2_L	Line	10	14	19
8	2020-09-28T00:00:00Z	NA	785.081093763642	2.1501877708282647e-5	EPPN2_L	Line	11	16	15
8	2020-09-28T00:00:00Z	NA	497.546143301651	2.1501877708282647e-5	EPPN2_L	Line	25	17	14
8	2020-09-28T00:00:00Z	599.6453136069937	562.601424709949	2.1501877708282647e-5	EPPN2_L	Line	2	17	13
8	2020-09-28T00:00:00Z	810.6801295983721	764.150531400824	2.1501877708282647e-5	EPPN2_L	Line	5	18	11
8	2020-09-28T00:00:00Z	671.7269291004693	724.085167933082	2.1501877708282647e-5	EPPN2_L	Line	23	18	12
8	2020-09-28T00:00:00Z	703.5627092062355	618.093759089899	2.1501877708282647e-5	EPPN2_L	Line	15	15	18
8	2020-09-28T00:00:00Z	NA	658.926318696418	2.1603022696173567e-5	EPPN20_T	Line	24	14	90
8	2020-09-28T00:00:00Z	290.23116693776916	345.028948241265	2.1603022696173567e-5	EPPN20_T	Line	9	14	89
8	2020-09-28T00:00:00Z	529.2695851635472	491.218401595107	2.1603022696173567e-5	EPPN20_T	Line	18	15	88
8	2020-09-28T00:00:00Z	391.0212723593651	366.264652162175	2.1603022696173567e-5	EPPN20_T	Line	10	16	85
8	2020-09-28T00:00:00Z	NA	1016.35776561255	2.1603022696173567e-5	EPPN20_T	Line	24	17	84
8	2020-09-28T00:00:00Z	443.2693430666283	501.909656184305	2.1603022696173567e-5	EPPN20_T	Line	13	17	83
8	2020-09-28T00:00:00Z	289.3180304549631	262.450168245379	2.1603022696173567e-5	EPPN20_T	Line	13	16	86
8	2020-09-28T00:00:00Z	326.9852744432572	410.672637531672	2.1603022696173567e-5	EPPN20_T	Line	7	15	87
8	2020-09-28T00:00:00Z	325.68843182790437	436.58497816299	2.1603022696173567e-5	EPPN20_T	Line	19	18	82
8	2020-09-28T00:00:00Z	NA	568.462757348369	2.1603022696173567e-5	EPPN20_T	Line	12	18	81
8	2020-09-28T00:00:00Z	NA	1059.79143654844	2.1580700858927334e-5	EPPN3_L	Line	15	14	30
8	2020-09-28T00:00:00Z	1654.3927448055347	1342.23551622006	2.1580700858927334e-5	EPPN3_L	Line	2	18	21
8	2020-09-28T00:00:00Z	1431.5185923212805	1607.85313964282	2.1580700858927334e-5	EPPN3_L	Line	11	17	23
8	2020-09-28T00:00:00Z	NA	1504.43109577775	2.1580700858927334e-5	EPPN3_L	Line	5	14	29
8	2020-09-28T00:00:00Z	1519.2702144658838	1510.8212809459	2.1580700858927334e-5	EPPN3_L	Line	9	16	25
8	2020-09-28T00:00:00Z	1543.7897430848827	1409.41485793855	2.1580700858927334e-5	EPPN3_L	Line	22	15	28
8	2020-09-28T00:00:00Z	1581.341459374394	1658.01007997599	2.1580700858927334e-5	EPPN3_L	Line	9	15	27
8	2020-09-28T00:00:00Z	1347.5169312432608	1655.78461261618	2.1580700858927334e-5	EPPN3_L	Line	18	18	22
8	2020-09-28T00:00:00Z	1448.2017071440014	1702.56765192439	2.1580700858927334e-5	EPPN3_L	Line	18	17	24
8	2020-09-28T00:00:00Z	1448.1051210028927	1354.40081897916	2.1580700858927334e-5	EPPN3_L	Line	26	16	26
8	2020-09-28T00:00:00Z	846.2958754038178	681.616613657802	2.1724287863362024e-5	EPPN4_L	Line	20	15	38
8	2020-09-28T00:00:00Z	820.5092985628517	870.897808588713	2.1724287863362024e-5	EPPN4_L	Line	3	17	33
8	2020-09-28T00:00:00Z	484.5962014726599	362.829989398513	2.1724287863362024e-5	EPPN4_L	Line	20	16	36
8	2020-09-28T00:00:00Z	NA	269.301775018471	2.1724287863362024e-5	EPPN4_L	Line	17	14	40
8	2020-09-28T00:00:00Z	648.4029626609054	529.170720584481	2.1724287863362024e-5	EPPN4_L	Line	9	18	31
8	2020-09-28T00:00:00Z	569.987632780004	673.603035161273	2.1724287863362024e-5	EPPN4_L	Line	14	18	32
8	2020-09-28T00:00:00Z	NA	307.409456805197	2.1724287863362024e-5	EPPN4_L	Line	6	14	39
8	2020-09-28T00:00:00Z	NA	1296.53655011044	2.1724287863362024e-5	EPPN4_L	Line	12	15	37
8	2020-09-28T00:00:00Z	NA	676.687449871234	2.1724287863362024e-5	EPPN4_L	Line	1	16	35
8	2020-09-28T00:00:00Z	1025.0346781737396	1069.08558120863	2.1724287863362024e-5	EPPN4_L	Line	19	17	34
9	2020-09-30T00:00:00Z	2017.7034751224837	2050.39163776756	1.5913922084434874e-5	EPPN1_H	Hybrid	24	16	46
9	2020-09-30T00:00:00Z	2185.291199637734	2140.48288355543	1.5913922084434874e-5	EPPN1_H	Hybrid	26	18	42
9	2020-09-30T00:00:00Z	2266.1292864860807	2372.93791624291	1.5913922084434874e-5	EPPN1_H	Hybrid	5	16	45
9	2020-09-30T00:00:00Z	1907.0977079610602	1616.0577636506	1.5913922084434874e-5	EPPN1_H	Hybrid	19	15	48
9	2020-09-30T00:00:00Z	2613.3972912652926	2662.30029617742	1.5913922084434874e-5	EPPN1_H	Hybrid	11	18	41
9	2020-09-30T00:00:00Z	2310.5606472281615	2520.93018465129	1.5913922084434874e-5	EPPN1_H	Hybrid	8	14	49
9	2020-09-30T00:00:00Z	2127.2634967974623	2144.2660287123	1.5913922084434874e-5	EPPN1_H	Hybrid	10	17	43
9	2020-09-30T00:00:00Z	2518.3063439100465	2659.40663914202	1.5913922084434874e-5	EPPN1_H	Hybrid	14	14	50
9	2020-09-30T00:00:00Z	2127.7397941756185	2290.72346783423	1.5913922084434874e-5	EPPN1_H	Hybrid	5	15	47
9	2020-09-30T00:00:00Z	2255.448722049665	2448.56540159457	1.5913922084434874e-5	EPPN1_H	Hybrid	16	17	44
9	2020-09-30T00:00:00Z	1985.6605843141972	1940.11992980689	1.585561252372682e-5	EPPN2_H	Hybrid	16	15	58
9	2020-09-30T00:00:00Z	2191.0464523223195	2416.9377443333	1.585561252372682e-5	EPPN2_H	Hybrid	3	15	57
9	2020-09-30T00:00:00Z	1893.7526394533775	2104.25323920173	1.585561252372682e-5	EPPN2_H	Hybrid	2	14	59
9	2020-09-30T00:00:00Z	2148.3269993610784	2212.76396919976	1.585561252372682e-5	EPPN2_H	Hybrid	25	14	60
9	2020-09-30T00:00:00Z	1775.5098930064455	1604.37545504161	1.585561252372682e-5	EPPN2_H	Hybrid	10	18	51
9	2020-09-30T00:00:00Z	1767.5744278381496	1580.80323491886	1.585561252372682e-5	EPPN2_H	Hybrid	6	17	53
9	2020-09-30T00:00:00Z	1626.3618457234156	1768.67107892458	1.585561252372682e-5	EPPN2_H	Hybrid	20	18	52
9	2020-09-30T00:00:00Z	1624.1173839956332	1688.4932146654	1.585561252372682e-5	EPPN2_H	Hybrid	22	17	54
9	2020-09-30T00:00:00Z	NA	2296.52120575482	1.585561252372682e-5	EPPN2_H	Hybrid	8	16	55
9	2020-09-30T00:00:00Z	1937.0931823788717	1756.50645949881	1.585561252372682e-5	EPPN2_H	Hybrid	22	16	56
9	2020-09-30T00:00:00Z	1924.5012186206084	1972.21257754021	1.5844447852516858e-5	EPPN3_H	Hybrid	1	14	69
9	2020-09-30T00:00:00Z	NA	1133.83903898532	1.5844447852516858e-5	EPPN3_H	Hybrid	19	14	70
9	2020-09-30T00:00:00Z	2070.823109651934	1996.59285963304	1.5844447852516858e-5	EPPN3_H	Hybrid	13	18	62
9	2020-09-30T00:00:00Z	NA	1415.97633581013	1.5844447852516858e-5	EPPN3_H	Hybrid	23	16	66
9	2020-09-30T00:00:00Z	2029.476326830224	2258.15682878539	1.5844447852516858e-5	EPPN3_H	Hybrid	12	16	65
9	2020-09-30T00:00:00Z	1945.9438455147563	2021.51048584503	1.5844447852516858e-5	EPPN3_H	Hybrid	7	17	63
9	2020-09-30T00:00:00Z	NA	716.900286764956	1.5844447852516858e-5	EPPN3_H	Hybrid	1	18	61
9	2020-09-30T00:00:00Z	1934.9784999552453	1937.97589731229	1.5844447852516858e-5	EPPN3_H	Hybrid	26	15	68
9	2020-09-30T00:00:00Z	1804.7598668608207	2054.50181447825	1.5844447852516858e-5	EPPN3_H	Hybrid	14	17	64
9	2020-09-30T00:00:00Z	2136.872693587684	2278.72036388049	1.5844447852516858e-5	EPPN3_H	Hybrid	14	15	67
9	2020-09-30T00:00:00Z	1728.4131367517073	1657.97515631294	1.5800303827401553e-5	EPPN4_H	Hybrid	25	15	78
9	2020-09-30T00:00:00Z	2308.385696936649	2404.09169309892	1.5800303827401553e-5	EPPN4_H	Hybrid	17	17	74
9	2020-09-30T00:00:00Z	1881.3857390294008	1987.54771733535	1.5800303827401553e-5	EPPN4_H	Hybrid	4	15	77
9	2020-09-30T00:00:00Z	2191.252618400009	2225.07449986212	1.5800303827401553e-5	EPPN4_H	Hybrid	4	16	75
9	2020-09-30T00:00:00Z	2175.7825954814543	1991.13494445992	1.5800303827401553e-5	EPPN4_H	Hybrid	3	18	71
9	2020-09-30T00:00:00Z	2030.7156623465162	2109.820723624	1.5800303827401553e-5	EPPN4_H	Hybrid	22	18	72
9	2020-09-30T00:00:00Z	2043.212209314762	1913.57157461525	1.5800303827401553e-5	EPPN4_H	Hybrid	23	14	80
9	2020-09-30T00:00:00Z	1821.3217023890832	1672.54073748849	1.5800303827401553e-5	EPPN4_H	Hybrid	17	16	76
9	2020-09-30T00:00:00Z	2075.161676524814	2117.90827225594	1.5800303827401553e-5	EPPN4_H	Hybrid	7	14	79
9	2020-09-30T00:00:00Z	2047.3337627777753	1751.58107452629	1.5800303827401553e-5	EPPN4_H	Hybrid	1	17	73
9	2020-09-30T00:00:00Z	NA	1329.99951570789	1.5745949021013473e-5	EPPN1_L	Line	1	15	7
9	2020-09-30T00:00:00Z	1654.9996218077617	1799.50975479841	1.5745949021013473e-5	EPPN1_L	Line	5	17	3
9	2020-09-30T00:00:00Z	NA	1844.52326837119	1.5745949021013473e-5	EPPN1_L	Line	13	14	9
9	2020-09-30T00:00:00Z	1714.5097000173382	1598.27604458698	1.5745949021013473e-5	EPPN1_L	Line	18	14	10
9	2020-09-30T00:00:00Z	1239.5749521346022	1366.16686552531	1.5745949021013473e-5	EPPN1_L	Line	3	16	5
9	2020-09-30T00:00:00Z	1840.6840886583796	1943.27675562262	1.5745949021013473e-5	EPPN1_L	Line	20	17	4
9	2020-09-30T00:00:00Z	1703.3280068506667	1476.35922287564	1.5745949021013473e-5	EPPN1_L	Line	19	16	6
9	2020-09-30T00:00:00Z	1527.2158078804962	1507.09631154791	1.5745949021013473e-5	EPPN1_L	Line	15	18	2
9	2020-09-30T00:00:00Z	NA	1309.28857515318	1.5745949021013473e-5	EPPN1_L	Line	21	15	8
9	2020-09-30T00:00:00Z	NA	979.936367144911	1.5745949021013473e-5	EPPN1_L	Line	6	18	1
9	2020-09-30T00:00:00Z	NA	445.043780212161	1.5547599573798652e-5	EPPN2_L	Line	13	15	17
9	2020-09-30T00:00:00Z	823.5037666989858	704.469897233073	1.5547599573798652e-5	EPPN2_L	Line	21	16	16
9	2020-09-30T00:00:00Z	700.0642761620945	611.185024745591	1.5547599573798652e-5	EPPN2_L	Line	16	14	20
9	2020-09-30T00:00:00Z	933.4047314251751	966.74139780856	1.5547599573798652e-5	EPPN2_L	Line	10	14	19
9	2020-09-30T00:00:00Z	NA	858.438562114921	1.5547599573798652e-5	EPPN2_L	Line	11	16	15
9	2020-09-30T00:00:00Z	NA	819.882579397362	1.5547599573798652e-5	EPPN2_L	Line	25	17	14
9	2020-09-30T00:00:00Z	653.4873572671731	645.213404105288	1.5547599573798652e-5	EPPN2_L	Line	2	17	13
9	2020-09-30T00:00:00Z	941.404256101908	860.780088539603	1.5547599573798652e-5	EPPN2_L	Line	5	18	11
9	2020-09-30T00:00:00Z	808.3173380873528	822.050576375483	1.5547599573798652e-5	EPPN2_L	Line	23	18	12
9	2020-09-30T00:00:00Z	826.8532514975648	703.186306311632	1.5547599573798652e-5	EPPN2_L	Line	15	15	18
9	2020-09-30T00:00:00Z	NA	863.838473707902	1.5619823591607267e-5	EPPN20_T	Line	24	14	90
9	2020-09-30T00:00:00Z	376.5049574230272	419.146840723547	1.5619823591607267e-5	EPPN20_T	Line	9	14	89
9	2020-09-30T00:00:00Z	646.3816030852925	595.83803741947	1.5619823591607267e-5	EPPN20_T	Line	18	15	88
9	2020-09-30T00:00:00Z	491.39125481993636	443.283910158663	1.5619823591607267e-5	EPPN20_T	Line	10	16	85
9	2020-09-30T00:00:00Z	NA	1189.45518078364	1.5619823591607267e-5	EPPN20_T	Line	24	17	84
9	2020-09-30T00:00:00Z	520.5545224545259	584.388110807676	1.5619823591607267e-5	EPPN20_T	Line	13	17	83
9	2020-09-30T00:00:00Z	385.277036590902	339.680999829879	1.5619823591607267e-5	EPPN20_T	Line	13	16	86
9	2020-09-30T00:00:00Z	426.1171204159766	497.514505597833	1.5619823591607267e-5	EPPN20_T	Line	7	15	87
9	2020-09-30T00:00:00Z	458.6289998231558	547.626769162097	1.5619823591607267e-5	EPPN20_T	Line	19	18	82
9	2020-09-30T00:00:00Z	NA	674.570461838589	1.5619823591607267e-5	EPPN20_T	Line	12	18	81
9	2020-09-30T00:00:00Z	NA	1352.91636333387	1.560291794304308e-5	EPPN3_L	Line	15	14	30
9	2020-09-30T00:00:00Z	1941.6534219875205	1598.31051155068	1.560291794304308e-5	EPPN3_L	Line	2	18	21
9	2020-09-30T00:00:00Z	1694.8764797852446	1921.0500374003	1.560291794304308e-5	EPPN3_L	Line	11	17	23
9	2020-09-30T00:00:00Z	NA	1753.46305526672	1.560291794304308e-5	EPPN3_L	Line	5	14	29
9	2020-09-30T00:00:00Z	1803.5912630037897	1780.11031757224	1.560291794304308e-5	EPPN3_L	Line	9	16	25
9	2020-09-30T00:00:00Z	1852.4777979393668	1664.12595662914	1.560291794304308e-5	EPPN3_L	Line	22	15	28
9	2020-09-30T00:00:00Z	1849.2251266719354	1892.59332306826	1.560291794304308e-5	EPPN3_L	Line	9	15	27
9	2020-09-30T00:00:00Z	1729.1434466341082	2035.84416811111	1.560291794304308e-5	EPPN3_L	Line	18	18	22
9	2020-09-30T00:00:00Z	1643.2026104159395	1921.59998100022	1.560291794304308e-5	EPPN3_L	Line	18	17	24
9	2020-09-30T00:00:00Z	1725.3727320029589	1606.00896292354	1.560291794304308e-5	EPPN3_L	Line	26	16	26
9	2020-09-30T00:00:00Z	961.0213388718015	736.37914151458	1.570458560249431e-5	EPPN4_L	Line	20	15	38
9	2020-09-30T00:00:00Z	983.978183610615	1088.28600228059	1.570458560249431e-5	EPPN4_L	Line	3	17	33
9	2020-09-30T00:00:00Z	601.5212391139871	430.328406476901	1.570458560249431e-5	EPPN4_L	Line	20	16	36
9	2020-09-30T00:00:00Z	NA	324.5071393278	1.570458560249431e-5	EPPN4_L	Line	17	14	40
9	2020-09-30T00:00:00Z	764.4385724089396	607.292833639428	1.570458560249431e-5	EPPN4_L	Line	9	18	31
9	2020-09-30T00:00:00Z	614.888575460631	757.878120600447	1.570458560249431e-5	EPPN4_L	Line	14	18	32
9	2020-09-30T00:00:00Z	NA	417.706779498798	1.570458560249431e-5	EPPN4_L	Line	6	14	39
9	2020-09-30T00:00:00Z	NA	1537.05921679468	1.570458560249431e-5	EPPN4_L	Line	12	15	37
9	2020-09-30T00:00:00Z	NA	846.215452236275	1.570458560249431e-5	EPPN4_L	Line	1	16	35
9	2020-09-30T00:00:00Z	1159.2249732405362	1208.23283485505	1.570458560249431e-5	EPPN4_L	Line	19	17	34
10	2020-10-02T00:00:00Z	2544.6399035293757	2461.7191724594	8.504222875309214e-6	EPPN1_H	Hybrid	24	16	46
10	2020-10-02T00:00:00Z	2699.3322776970645	2648.08798272821	8.504222875309214e-6	EPPN1_H	Hybrid	26	18	42
10	2020-10-02T00:00:00Z	2860.439178780553	2918.39687124484	8.504222875309214e-6	EPPN1_H	Hybrid	5	16	45
10	2020-10-02T00:00:00Z	2219.802681596988	1940.65718118408	8.504222875309214e-6	EPPN1_H	Hybrid	19	15	48
10	2020-10-02T00:00:00Z	3171.9475729774344	3200.33347664355	8.504222875309214e-6	EPPN1_H	Hybrid	11	18	41
10	2020-10-02T00:00:00Z	2845.3614483040105	2990.10956227572	8.504222875309214e-6	EPPN1_H	Hybrid	8	14	49
10	2020-10-02T00:00:00Z	2562.724996855796	2613.68207718357	8.504222875309214e-6	EPPN1_H	Hybrid	10	17	43
10	2020-10-02T00:00:00Z	3170.80858375744	3274.09604886498	8.504222875309214e-6	EPPN1_H	Hybrid	14	14	50
10	2020-10-02T00:00:00Z	2425.6254001628854	2552.75334690519	8.504222875309214e-6	EPPN1_H	Hybrid	5	15	47
10	2020-10-02T00:00:00Z	2881.456027043458	3126.87317579239	8.504222875309214e-6	EPPN1_H	Hybrid	16	17	44
10	2020-10-02T00:00:00Z	2448.2091049341734	2403.10649052134	8.485407723017699e-6	EPPN2_H	Hybrid	16	15	58
10	2020-10-02T00:00:00Z	2972.7570733503085	3225.65559384361	8.485407723017699e-6	EPPN2_H	Hybrid	3	15	57
10	2020-10-02T00:00:00Z	2190.940769857435	2292.4551258609	8.485407723017699e-6	EPPN2_H	Hybrid	2	14	59
10	2020-10-02T00:00:00Z	2739.3947782220066	2840.07642133714	8.485407723017699e-6	EPPN2_H	Hybrid	25	14	60
10	2020-10-02T00:00:00Z	1981.977774056108	1776.68597518662	8.485407723017699e-6	EPPN2_H	Hybrid	10	18	51
10	2020-10-02T00:00:00Z	2222.080314148144	2141.14248583041	8.485407723017699e-6	EPPN2_H	Hybrid	6	17	53
10	2020-10-02T00:00:00Z	1965.4834207201752	2116.43275045043	8.485407723017699e-6	EPPN2_H	Hybrid	20	18	52
10	2020-10-02T00:00:00Z	2155.514011506093	2262.88835787088	8.485407723017699e-6	EPPN2_H	Hybrid	22	17	54
10	2020-10-02T00:00:00Z	NA	2813.72106038207	8.485407723017699e-6	EPPN2_H	Hybrid	8	16	55
10	2020-10-02T00:00:00Z	2392.271595830027	2192.46447752803	8.485407723017699e-6	EPPN2_H	Hybrid	22	16	56
10	2020-10-02T00:00:00Z	2568.3291608185996	2554.19452484348	8.478779531523356e-6	EPPN3_H	Hybrid	1	14	69
10	2020-10-02T00:00:00Z	NA	1447.04541686417	8.478779531523356e-6	EPPN3_H	Hybrid	19	14	70
10	2020-10-02T00:00:00Z	2538.7414464659114	2515.76632190606	8.478779531523356e-6	EPPN3_H	Hybrid	13	18	62
10	2020-10-02T00:00:00Z	NA	1732.35484282031	8.478779531523356e-6	EPPN3_H	Hybrid	23	16	66
10	2020-10-02T00:00:00Z	2571.1526357352514	2769.71867180329	8.478779531523356e-6	EPPN3_H	Hybrid	12	16	65
10	2020-10-02T00:00:00Z	2529.993527394094	2704.04466105239	8.478779531523356e-6	EPPN3_H	Hybrid	7	17	63
10	2020-10-02T00:00:00Z	NA	948.109738286076	8.478779531523356e-6	EPPN3_H	Hybrid	1	18	61
10	2020-10-02T00:00:00Z	2300.3008170902476	2222.66732230955	8.478779531523356e-6	EPPN3_H	Hybrid	26	15	68
10	2020-10-02T00:00:00Z	2220.482482209014	2542.14926619097	8.478779531523356e-6	EPPN3_H	Hybrid	14	17	64
10	2020-10-02T00:00:00Z	2825.0103651184327	2956.43313430849	8.478779531523356e-6	EPPN3_H	Hybrid	14	15	67
10	2020-10-02T00:00:00Z	2290.5133404653025	2163.79846855438	8.473325221377076e-6	EPPN4_H	Hybrid	25	15	78
10	2020-10-02T00:00:00Z	2711.4875246837737	2859.98465577741	8.473325221377076e-6	EPPN4_H	Hybrid	17	17	74
10	2020-10-02T00:00:00Z	2385.681517767178	2501.68092580495	8.473325221377076e-6	EPPN4_H	Hybrid	4	15	77
10	2020-10-02T00:00:00Z	2625.1555694165877	2660.4741721279	8.473325221377076e-6	EPPN4_H	Hybrid	4	16	75
10	2020-10-02T00:00:00Z	2634.3055873306294	2337.7920061529	8.473325221377076e-6	EPPN4_H	Hybrid	3	18	71
10	2020-10-02T00:00:00Z	2488.202159347133	2591.89721608943	8.473325221377076e-6	EPPN4_H	Hybrid	22	18	72
10	2020-10-02T00:00:00Z	2593.029547532283	2543.67532662474	8.473325221377076e-6	EPPN4_H	Hybrid	23	14	80
10	2020-10-02T00:00:00Z	2393.162829397492	2243.51750066082	8.473325221377076e-6	EPPN4_H	Hybrid	17	16	76
10	2020-10-02T00:00:00Z	2938.0060608118365	3036.93901874398	8.473325221377076e-6	EPPN4_H	Hybrid	7	14	79
10	2020-10-02T00:00:00Z	2557.356646893067	2362.09285748281	8.473325221377076e-6	EPPN4_H	Hybrid	1	17	73
10	2020-10-02T00:00:00Z	NA	1651.34844404757	8.361085321734673e-6	EPPN1_L	Line	1	15	7
10	2020-10-02T00:00:00Z	1985.9761556328428	2072.35831091345	8.361085321734673e-6	EPPN1_L	Line	5	17	3
10	2020-10-02T00:00:00Z	NA	2222.16593615158	8.361085321734673e-6	EPPN1_L	Line	13	14	9
10	2020-10-02T00:00:00Z	2082.0291180056574	2001.40840844456	8.361085321734673e-6	EPPN1_L	Line	18	14	10
10	2020-10-02T00:00:00Z	1494.2044457477962	1648.53263452936	8.361085321734673e-6	EPPN1_L	Line	3	16	5
10	2020-10-02T00:00:00Z	2246.3320639905005	2390.76954877594	8.361085321734673e-6	EPPN1_L	Line	20	17	4
10	2020-10-02T00:00:00Z	1991.5708023965217	1741.66190506188	8.361085321734673e-6	EPPN1_L	Line	19	16	6
10	2020-10-02T00:00:00Z	1859.4749510847091	1901.92133368364	8.361085321734673e-6	EPPN1_L	Line	15	18	2
10	2020-10-02T00:00:00Z	NA	1527.30351258088	8.361085321734673e-6	EPPN1_L	Line	21	15	8
10	2020-10-02T00:00:00Z	NA	1147.2705445359	8.361085321734673e-6	EPPN1_L	Line	6	18	1
10	2020-10-02T00:00:00Z	NA	548.015968214409	8.287704684487804e-6	EPPN2_L	Line	13	15	17
10	2020-10-02T00:00:00Z	1075.6792450209493	915.064058967987	8.287704684487804e-6	EPPN2_L	Line	21	16	16
10	2020-10-02T00:00:00Z	798.8055135352846	716.620794729357	8.287704684487804e-6	EPPN2_L	Line	16	14	20
10	2020-10-02T00:00:00Z	1139.97743476993	1110.64727811658	8.287704684487804e-6	EPPN2_L	Line	10	14	19
10	2020-10-02T00:00:00Z	NA	1083.2436888416	8.287704684487804e-6	EPPN2_L	Line	11	16	15
10	2020-10-02T00:00:00Z	NA	750.542113917454	8.287704684487804e-6	EPPN2_L	Line	25	17	14
10	2020-10-02T00:00:00Z	848.0867927558924	847.73107161467	8.287704684487804e-6	EPPN2_L	Line	2	17	13
10	2020-10-02T00:00:00Z	1273.4147958778376	1004.67192050687	8.287704684487804e-6	EPPN2_L	Line	5	18	11
10	2020-10-02T00:00:00Z	984.8154831235066	1015.16684581799	8.287704684487804e-6	EPPN2_L	Line	23	18	12
10	2020-10-02T00:00:00Z	970.3847827535042	870.925561497045	8.287704684487804e-6	EPPN2_L	Line	15	15	18
10	2020-10-02T00:00:00Z	NA	1108.72457070309	8.313682989068796e-6	EPPN20_T	Line	24	14	90
10	2020-10-02T00:00:00Z	511.9540138835257	571.534828200153	8.313682989068796e-6	EPPN20_T	Line	9	14	89
10	2020-10-02T00:00:00Z	803.727233427538	748.995893149322	8.313682989068796e-6	EPPN20_T	Line	18	15	88
10	2020-10-02T00:00:00Z	640.7909734082615	585.826448015692	8.313682989068796e-6	EPPN20_T	Line	10	16	85
10	2020-10-02T00:00:00Z	NA	1477.31652256632	8.313682989068796e-6	EPPN20_T	Line	24	17	84
10	2020-10-02T00:00:00Z	680.5012354359783	829.92813822808	8.313682989068796e-6	EPPN20_T	Line	13	17	83
10	2020-10-02T00:00:00Z	473.88384154090824	446.3697262591	8.313682989068796e-6	EPPN20_T	Line	13	16	86
10	2020-10-02T00:00:00Z	442.43853307172685	617.864157204544	8.313682989068796e-6	EPPN20_T	Line	7	15	87
10	2020-10-02T00:00:00Z	678.6561471147135	756.249773232568	8.313682989068796e-6	EPPN20_T	Line	19	18	82
10	2020-10-02T00:00:00Z	NA	951.946040890402	8.313682989068796e-6	EPPN20_T	Line	12	18	81
10	2020-10-02T00:00:00Z	NA	1616.77450931171	8.314995616453004e-6	EPPN3_L	Line	15	14	30
10	2020-10-02T00:00:00Z	2494.692824057511	2031.45295187134	8.314995616453004e-6	EPPN3_L	Line	2	18	21
10	2020-10-02T00:00:00Z	2091.9141071615336	2352.16251609441	8.314995616453004e-6	EPPN3_L	Line	11	17	23
10	2020-10-02T00:00:00Z	NA	1764.82039146372	8.314995616453004e-6	EPPN3_L	Line	5	14	29
10	2020-10-02T00:00:00Z	2097.714213771588	2140.46085561102	8.314995616453004e-6	EPPN3_L	Line	9	16	25
10	2020-10-02T00:00:00Z	2277.686954680592	2109.64985556214	8.314995616453004e-6	EPPN3_L	Line	22	15	28
10	2020-10-02T00:00:00Z	2362.921815569592	2470.67646037111	8.314995616453004e-6	EPPN3_L	Line	9	15	27
10	2020-10-02T00:00:00Z	2119.88536184239	2404.04489986103	8.314995616453004e-6	EPPN3_L	Line	18	18	22
10	2020-10-02T00:00:00Z	2122.910471788667	2418.69549574556	8.314995616453004e-6	EPPN3_L	Line	18	17	24
