timeNumber	timePoint	S_Height_cm_corr	S_Height_cm	wt	genotype	geno.decomp	rowId	colId	plotId
8	2020-09-28T00:00:00Z	NA	48.9262988388538	0.03884168182170303	EPPN2_L	Line	2	17	13
8	2020-09-28T00:00:00Z	NA	39.6210389047861	0.03884168182170303	EPPN2_L	Line	5	18	11
8	2020-09-28T00:00:00Z	NA	33.5999883592129	0.03884168182170303	EPPN2_L	Line	23	18	12
8	2020-09-28T00:00:00Z	NA	33.136830624938	0.03884168182170303	EPPN2_L	Line	15	15	18
8	2020-09-28T00:00:00Z	NA	40.2105123847723	0.039006470183789964	EPPN20_T	Line	24	14	90
8	2020-09-28T00:00:00Z	NA	40.2105123847723	0.039006470183789964	EPPN20_T	Line	9	14	89
8	2020-09-28T00:00:00Z	NA	36.8420924991369	0.039006470183789964	EPPN20_T	Line	18	15	88
8	2020-09-28T00:00:00Z	NA	36.1263032734394	0.039006470183789964	EPPN20_T	Line	10	16	85
8	2020-09-28T00:00:00Z	NA	50.7789297759533	0.039006470183789964	EPPN20_T	Line	24	17	84
8	2020-09-28T00:00:00Z	NA	32.6736728906631	0.039006470183789964	EPPN20_T	Line	13	17	83
8	2020-09-28T00:00:00Z	NA	34.9894615620375	0.039006470183789964	EPPN20_T	Line	13	16	86
8	2020-09-28T00:00:00Z	NA	40.3789333790541	0.039006470183789964	EPPN20_T	Line	7	15	87
8	2020-09-28T00:00:00Z	NA	40.7157753676176	0.039006470183789964	EPPN20_T	Line	19	18	82
8	2020-09-28T00:00:00Z	NA	39.0315654247999	0.039006470183789964	EPPN20_T	Line	12	18	81
8	2020-09-28T00:00:00Z	NA	56.5473488301039	0.03899312001020917	EPPN3_L	Line	15	14	30
8	2020-09-28T00:00:00Z	NA	64.7578723013401	0.03899312001020917	EPPN3_L	Line	2	18	21
8	2020-09-28T00:00:00Z	NA	61.1789261728525	0.03899312001020917	EPPN3_L	Line	11	17	23
8	2020-09-28T00:00:00Z	NA	67.3262924641371	0.03899312001020917	EPPN3_L	Line	5	14	29
8	2020-09-28T00:00:00Z	NA	61.1789261728525	0.03899312001020917	EPPN3_L	Line	9	16	25
8	2020-09-28T00:00:00Z	NA	49.7262985616922	0.03899312001020917	EPPN3_L	Line	22	15	28
8	2020-09-28T00:00:00Z	NA	60.7999789357185	0.03899312001020917	EPPN3_L	Line	9	15	27
8	2020-09-28T00:00:00Z	NA	66.0210297584534	0.03899312001020917	EPPN3_L	Line	18	18	22
8	2020-09-28T00:00:00Z	NA	61.9789258956909	0.03899312001020917	EPPN3_L	Line	18	17	24
8	2020-09-28T00:00:00Z	NA	54.7368231415749	0.03899312001020917	EPPN3_L	Line	26	16	26
8	2020-09-28T00:00:00Z	NA	47.3684046417475	0.03917543499895776	EPPN4_L	Line	20	15	38
8	2020-09-28T00:00:00Z	NA	53.5999814301729	0.03917543499895776	EPPN4_L	Line	3	17	33
8	2020-09-28T00:00:00Z	NA	45.0947212189436	0.03917543499895776	EPPN4_L	Line	20	16	36
8	2020-09-28T00:00:00Z	NA	38.6105129390955	0.03917543499895776	EPPN4_L	Line	17	14	40
8	2020-09-28T00:00:00Z	NA	52.1684029787779	0.03917543499895776	EPPN4_L	Line	9	18	31
8	2020-09-28T00:00:00Z	NA	55.9157701015472	0.03917543499895776	EPPN4_L	Line	14	18	32
8	2020-09-28T00:00:00Z	NA	40.757880616188	0.03917543499895776	EPPN4_L	Line	6	14	39
8	2020-09-28T00:00:00Z	NA	49.894719555974	0.03917543499895776	EPPN4_L	Line	12	15	37
8	2020-09-28T00:00:00Z	NA	53.0105079501867	0.03917543499895776	EPPN4_L	Line	1	16	35
8	2020-09-28T00:00:00Z	NA	53.1789289444685	0.03917543499895776	EPPN4_L	Line	19	17	34
9	2020-09-30T00:00:00Z	67.22400958699075	67.4947134584189	0.030937689765687424	EPPN1_H	Hybrid	24	16	46
9	2020-09-30T00:00:00Z	NA	66.0631350070238	0.030937689765687424	EPPN1_H	Hybrid	26	18	42
9	2020-09-30T00:00:00Z	66.37806070694143	68.084186938405	0.030937689765687424	EPPN1_H	Hybrid	5	16	45
9	2020-09-30T00:00:00Z	NA	67.1157662212849	0.030937689765687424	EPPN1_H	Hybrid	19	15	48
9	2020-09-30T00:00:00Z	NA	72.6315537840128	0.030937689765687424	EPPN1_H	Hybrid	11	18	41
9	2020-09-30T00:00:00Z	73.35813854645568	80.7578667581081	0.030937689765687424	EPPN1_H	Hybrid	8	14	49
9	2020-09-30T00:00:00Z	72.77010231790904	72.7578695297241	0.030937689765687424	EPPN1_H	Hybrid	10	17	43
9	2020-09-30T00:00:00Z	NA	75.3262896925211	0.030937689765687424	EPPN1_H	Hybrid	14	14	50
9	2020-09-30T00:00:00Z	NA	77.6420783638954	0.030937689765687424	EPPN1_H	Hybrid	5	15	47
9	2020-09-30T00:00:00Z	NA	82.0631294637919	0.030937689765687424	EPPN1_H	Hybrid	16	17	44
9	2020-09-30T00:00:00Z	NA	62.3578731328249	0.030858088251930003	EPPN2_H	Hybrid	16	15	58
9	2020-09-30T00:00:00Z	NA	73.3894482582808	0.030858088251930003	EPPN2_H	Hybrid	3	15	57
9	2020-09-30T00:00:00Z	NA	78.3157623410225	0.030858088251930003	EPPN2_H	Hybrid	2	14	59
9	2020-09-30T00:00:00Z	NA	61.5157681614161	0.030858088251930003	EPPN2_H	Hybrid	25	14	60
9	2020-09-30T00:00:00Z	NA	55.6210333615541	0.030858088251930003	EPPN2_H	Hybrid	10	18	51
9	2020-09-30T00:00:00Z	NA	57.0105065643787	0.030858088251930003	EPPN2_H	Hybrid	6	17	53
9	2020-09-30T00:00:00Z	NA	55.705243858695	0.030858088251930003	EPPN2_H	Hybrid	20	18	52
9	2020-09-30T00:00:00Z	NA	70.8210280954838	0.030858088251930003	EPPN2_H	Hybrid	22	17	54
9	2020-09-30T00:00:00Z	NA	75.7473421782255	0.030858088251930003	EPPN2_H	Hybrid	8	16	55
9	2020-09-30T00:00:00Z	NA	56.1684015929699	0.030858088251930003	EPPN2_H	Hybrid	22	16	56
9	2020-09-30T00:00:00Z	NA	78.5683938324451	0.030824666413869654	EPPN3_H	Hybrid	1	14	69
9	2020-09-30T00:00:00Z	NA	60.3368212014437	0.030824666413869654	EPPN3_H	Hybrid	19	14	70
9	2020-09-30T00:00:00Z	NA	72.6736590325832	0.030824666413869654	EPPN3_H	Hybrid	13	18	62
9	2020-09-30T00:00:00Z	NA	63.1157676070929	0.030824666413869654	EPPN3_H	Hybrid	23	16	66
9	2020-09-30T00:00:00Z	NA	82.6947081923485	0.030824666413869654	EPPN3_H	Hybrid	12	16	65
9	2020-09-30T00:00:00Z	NA	79.9999722838402	0.030824666413869654	EPPN3_H	Hybrid	7	17	63
9	2020-09-30T00:00:00Z	NA	48.7578778445721	0.030824666413869654	EPPN3_H	Hybrid	1	18	61
9	2020-09-30T00:00:00Z	NA	71.7052383154631	0.030824666413869654	EPPN3_H	Hybrid	26	15	68
9	2020-09-30T00:00:00Z	NA	73.3894482582808	0.030824666413869654	EPPN3_H	Hybrid	14	17	64
9	2020-09-30T00:00:00Z	NA	84.0841813951731	0.030824666413869654	EPPN3_H	Hybrid	14	15	67
9	2020-09-30T00:00:00Z	NA	64.4210303127766	0.03068988772264349	EPPN4_H	Hybrid	25	15	78
9	2020-09-30T00:00:00Z	NA	74.7368162125349	0.03068988772264349	EPPN4_H	Hybrid	17	17	74
9	2020-09-30T00:00:00Z	NA	73.221027263999	0.03068988772264349	EPPN4_H	Hybrid	4	15	77
9	2020-09-30T00:00:00Z	NA	83.0736554294825	0.03068988772264349	EPPN4_H	Hybrid	4	16	75
9	2020-09-30T00:00:00Z	NA	73.7683954954147	0.03068988772264349	EPPN4_H	Hybrid	3	18	71
9	2020-09-30T00:00:00Z	NA	80.0841827809811	0.03068988772264349	EPPN4_H	Hybrid	22	18	72
9	2020-09-30T00:00:00Z	NA	68.2947131812573	0.03068988772264349	EPPN4_H	Hybrid	23	14	80
9	2020-09-30T00:00:00Z	NA	64.084188324213	0.03068988772264349	EPPN4_H	Hybrid	17	16	76
9	2020-09-30T00:00:00Z	NA	83.2420764237642	0.03068988772264349	EPPN4_H	Hybrid	7	14	79
9	2020-09-30T00:00:00Z	NA	78.4841833353043	0.03068988772264349	EPPN4_H	Hybrid	1	17	73
9	2020-09-30T00:00:00Z	NA	52.6736659616232	0.030855209966981836	EPPN1_L	Line	1	15	7
9	2020-09-30T00:00:00Z	NA	57.8105062872171	0.030855209966981836	EPPN1_L	Line	5	17	3
9	2020-09-30T00:00:00Z	NA	60.8841894328594	0.030855209966981836	EPPN1_L	Line	13	14	9
9	2020-09-30T00:00:00Z	NA	54.4841916501522	0.030855209966981836	EPPN1_L	Line	18	14	10
9	2020-09-30T00:00:00Z	NA	54.5262968987226	0.030855209966981836	EPPN1_L	Line	3	16	5
9	2020-09-30T00:00:00Z	NA	57.0526118129492	0.030855209966981836	EPPN1_L	Line	20	17	4
9	2020-09-30T00:00:00Z	NA	55.4947176158428	0.030855209966981836	EPPN1_L	Line	19	16	6
9	2020-09-30T00:00:00Z	NA	61.0947156757116	0.030855209966981836	EPPN1_L	Line	15	18	2
9	2020-09-30T00:00:00Z	NA	54.399981153011304	0.030855209966981836	EPPN1_L	Line	21	15	8
9	2020-09-30T00:00:00Z	NA	47.8315623760223	0.030855209966981836	EPPN1_L	Line	6	18	1
9	2020-09-30T00:00:00Z	NA	45.136826467514	0.030499827843899305	EPPN2_L	Line	13	15	17
9	2020-09-30T00:00:00Z	NA	37.7263027191162	0.030499827843899305	EPPN2_L	Line	21	16	16
9	2020-09-30T00:00:00Z	NA	39.1578811705112	0.030499827843899305	EPPN2_L	Line	16	14	20
9	2020-09-30T00:00:00Z	NA	42.9894587904215	0.030499827843899305	EPPN2_L	Line	10	14	19
9	2020-09-30T00:00:00Z	NA	43.1578797847033	0.030499827843899305	EPPN2_L	Line	11	16	15
9	2020-09-30T00:00:00Z	NA	35.1157773077488	0.030499827843899305	EPPN2_L	Line	25	17	14
9	2020-09-30T00:00:00Z	NA	55.7473491072655	0.030499827843899305	EPPN2_L	Line	2	17	13
9	2020-09-30T00:00:00Z	NA	43.8736690104008	0.030499827843899305	EPPN2_L	Line	5	18	11
9	2020-09-30T00:00:00Z	NA	38.9894601762295	0.030499827843899305	EPPN2_L	Line	23	18	12
9	2020-09-30T00:00:00Z	NA	34.1894618391991	0.030499827843899305	EPPN2_L	Line	15	15	18
9	2020-09-30T00:00:00Z	NA	45.9368261903524	0.03058696445355681	EPPN20_T	Line	24	14	90
9	2020-09-30T00:00:00Z	NA	45.2210369646549	0.03058696445355681	EPPN20_T	Line	9	14	89
9	2020-09-30T00:00:00Z	NA	40.3789333790541	0.03058696445355681	EPPN20_T	Line	18	15	88
9	2020-09-30T00:00:00Z	NA	38.4841971933842	0.03058696445355681	EPPN20_T	Line	10	16	85
9	2020-09-30T00:00:00Z	NA	55.6631386101246	0.03058696445355681	EPPN20_T	Line	24	17	84
9	2020-09-30T00:00:00Z	NA	38.5263024419546	0.03058696445355681	EPPN20_T	Line	13	17	83
9	2020-09-30T00:00:00Z	NA	40.9263016104698	0.03058696445355681	EPPN20_T	Line	13	16	86
9	2020-09-30T00:00:00Z	NA	40.7999858647585	0.03058696445355681	EPPN20_T	Line	7	15	87
9	2020-09-30T00:00:00Z	NA	38.947354927659	0.03058696445355681	EPPN20_T	Line	19	18	82
9	2020-09-30T00:00:00Z	NA	49.4315618216991	0.03058696445355681	EPPN20_T	Line	12	18	81
9	2020-09-30T00:00:00Z	NA	62.7368203699589	0.030580844994169538	EPPN3_L	Line	15	14	30
9	2020-09-30T00:00:00Z	NA	71.4947120726109	0.030580844994169538	EPPN3_L	Line	2	18	21
9	2020-09-30T00:00:00Z	NA	67.7052397012711	0.030580844994169538	EPPN3_L	Line	11	17	23
9	2020-09-30T00:00:00Z	NA	75.9157631725073	0.030580844994169538	EPPN3_L	Line	5	14	29
9	2020-09-30T00:00:00Z	NA	69.1789234012365	0.030580844994169538	EPPN3_L	Line	9	16	25
9	2020-09-30T00:00:00Z	NA	55.6631386101246	0.030580844994169538	EPPN3_L	Line	22	15	28
9	2020-09-30T00:00:00Z	NA	67.4947134584188	0.030580844994169538	EPPN3_L	Line	9	15	27
9	2020-09-30T00:00:00Z	NA	78.0210256010294	0.030580844994169538	EPPN3_L	Line	18	18	22
9	2020-09-30T00:00:00Z	NA	66.273661249876	0.030580844994169538	EPPN3_L	Line	18	17	24
9	2020-09-30T00:00:00Z	NA	58.8631375014782	0.030580844994169538	EPPN3_L	Line	26	16	26
9	2020-09-30T00:00:00Z	NA	54.2736654073	0.030725788773336937	EPPN4_L	Line	20	15	38
9	2020-09-30T00:00:00Z	NA	56.7578750729561	0.030725788773336937	EPPN4_L	Line	3	17	33
9	2020-09-30T00:00:00Z	NA	46.9052469074726	0.030725788773336937	EPPN4_L	Line	20	16	36
9	2020-09-30T00:00:00Z	NA	43.7894585132599	0.030725788773336937	EPPN4_L	Line	17	14	40
9	2020-09-30T00:00:00Z	NA	58.1894535243511	0.030725788773336937	EPPN4_L	Line	9	18	31
9	2020-09-30T00:00:00Z	NA	59.2841899871826	0.030725788773336937	EPPN4_L	Line	14	18	32
9	2020-09-30T00:00:00Z	NA	47.6210361331701	0.030725788773336937	EPPN4_L	Line	6	14	39
9	2020-09-30T00:00:00Z	NA	58.6105060100555	0.030725788773336937	EPPN4_L	Line	12	15	37
9	2020-09-30T00:00:00Z	NA	55.5368228644133	0.030725788773336937	EPPN4_L	Line	1	16	35
9	2020-09-30T00:00:00Z	NA	63.4947148442268	0.030725788773336937	EPPN4_L	Line	19	17	34
10	2020-10-02T00:00:00Z	77.78406109997056	76.9683943867684	0.019364545357833305	EPPN1_H	Hybrid	24	16	46
10	2020-10-02T00:00:00Z	NA	85.3473388522863	0.019364545357833305	EPPN1_H	Hybrid	26	18	42
10	2020-10-02T00:00:00Z	76.58789075523926	78.4420780867338	0.019364545357833305	EPPN1_H	Hybrid	5	16	45
10	2020-10-02T00:00:00Z	NA	74.3157637268305	0.019364545357833305	EPPN1_H	Hybrid	19	15	48
10	2020-10-02T00:00:00Z	NA	90.357863432169	0.019364545357833305	EPPN1_H	Hybrid	11	18	41
10	2020-10-02T00:00:00Z	87.39680580635064	94.4841777920723	0.019364545357833305	EPPN1_H	Hybrid	8	14	49
10	2020-10-02T00:00:00Z	82.45811314094699	81.5157612323761	0.019364545357833305	EPPN1_H	Hybrid	10	17	43
10	2020-10-02T00:00:00Z	NA	87.7052327722311	0.019364545357833305	EPPN1_H	Hybrid	14	14	50
10	2020-10-02T00:00:00Z	NA	83.7052341580391	0.019364545357833305	EPPN1_H	Hybrid	5	15	47
10	2020-10-02T00:00:00Z	NA	97.8104924291372	0.019364545357833305	EPPN1_H	Hybrid	16	17	44
10	2020-10-02T00:00:00Z	NA	69.1368181526661	0.019344501722847025	EPPN2_H	Hybrid	16	15	58
10	2020-10-02T00:00:00Z	NA	77.3052363753319	0.019344501722847025	EPPN2_H	Hybrid	3	15	57
10	2020-10-02T00:00:00Z	NA	83.410497418046	0.019344501722847025	EPPN2_H	Hybrid	2	14	59
10	2020-10-02T00:00:00Z	NA	67.410502961278	0.019344501722847025	EPPN2_H	Hybrid	25	14	60
10	2020-10-02T00:00:00Z	NA	65.7262930184603	0.019344501722847025	EPPN2_H	Hybrid	10	18	51
10	2020-10-02T00:00:00Z	NA	64.5894513070583	0.019344501722847025	EPPN2_H	Hybrid	6	17	53
10	2020-10-02T00:00:00Z	NA	67.7473449498415	0.019344501722847025	EPPN2_H	Hybrid	20	18	52
10	2020-10-02T00:00:00Z	NA	78.2736570924521	0.019344501722847025	EPPN2_H	Hybrid	22	17	54
10	2020-10-02T00:00:00Z	NA	88.5894429922104	0.019344501722847025	EPPN2_H	Hybrid	8	16	55
10	2020-10-02T00:00:00Z	NA	71.7473435640335	0.019344501722847025	EPPN2_H	Hybrid	22	16	56
10	2020-10-02T00:00:00Z	NA	92.2947048664093	0.01929528619970585	EPPN3_H	Hybrid	1	14	69
10	2020-10-02T00:00:00Z	NA	71.4947120726109	0.01929528619970585	EPPN3_H	Hybrid	19	14	70
10	2020-10-02T00:00:00Z	NA	85.5578650951386	0.01929528619970585	EPPN3_H	Hybrid	13	18	62
10	2020-10-02T00:00:00Z	NA	73.221027263999	0.01929528619970585	EPPN3_H	Hybrid	23	16	66
10	2020-10-02T00:00:00Z	NA	94.3157567977905	0.01929528619970585	EPPN3_H	Hybrid	12	16	65
10	2020-10-02T00:00:00Z	NA	91.0736526578665	0.01929528619970585	EPPN3_H	Hybrid	7	17	63
10	2020-10-02T00:00:00Z	NA	53.1789289444685	0.01929528619970585	EPPN3_H	Hybrid	1	18	61
10	2020-10-02T00:00:00Z	NA	85.4315493494272	0.01929528619970585	EPPN3_H	Hybrid	26	15	68
10	2020-10-02T00:00:00Z	NA	84.5894443780184	0.01929528619970585	EPPN3_H	Hybrid	14	17	64
10	2020-10-02T00:00:00Z	NA	98.2315449148416	0.01929528619970585	EPPN3_H	Hybrid	14	15	67
10	2020-10-02T00:00:00Z	NA	75.5789211839437	0.019273897132128737	EPPN4_H	Hybrid	25	15	78
10	2020-10-02T00:00:00Z	NA	87.410496032238	0.019273897132128737	EPPN4_H	Hybrid	17	17	74
10	2020-10-02T00:00:00Z	NA	86.5683910608292	0.019273897132128737	EPPN4_H	Hybrid	4	15	77
10	2020-10-02T00:00:00Z	NA	92.168389120698	0.019273897132128737	EPPN4_H	Hybrid	4	16	75
10	2020-10-02T00:00:00Z	NA	83.9157604008913	0.019273897132128737	EPPN4_H	Hybrid	3	18	71
10	2020-10-02T00:00:00Z	NA	90.3157581835985	0.019273897132128737	EPPN4_H	Hybrid	22	18	72
10	2020-10-02T00:00:00Z	NA	83.1578659266233	0.019273897132128737	EPPN4_H	Hybrid	23	14	80
10	2020-10-02T00:00:00Z	NA	76.1262894153595	0.019273897132128737	EPPN4_H	Hybrid	17	16	76
10	2020-10-02T00:00:00Z	NA	96.3789139777422	0.019273897132128737	EPPN4_H	Hybrid	7	14	79
10	2020-10-02T00:00:00Z	NA	87.9157590150833	0.019273897132128737	EPPN4_H	Hybrid	1	17	73
10	2020-10-02T00:00:00Z	NA	58.9473479986191	0.019287840088749387	EPPN1_L	Line	1	15	7
10	2020-10-02T00:00:00Z	NA	63.8736620813608	0.019287840088749387	EPPN1_L	Line	5	17	3
10	2020-10-02T00:00:00Z	NA	68.6736604183912	0.019287840088749387	EPPN1_L	Line	13	14	9
10	2020-10-02T00:00:00Z	NA	63.8736620813608	0.019287840088749387	EPPN1_L	Line	18	14	10
10	2020-10-02T00:00:00Z	NA	67.3683977127075	0.019287840088749387	EPPN1_L	Line	3	16	5
10	2020-10-02T00:00:00Z	NA	66.65260848701	0.019287840088749387	EPPN1_L	Line	20	17	4
10	2020-10-02T00:00:00Z	NA	62.9473466128111	0.019287840088749387	EPPN1_L	Line	19	16	6
10	2020-10-02T00:00:00Z	NA	63.3262938499451	0.019287840088749387	EPPN1_L	Line	15	18	2
10	2020-10-02T00:00:00Z	NA	59.2841899871826	0.019287840088749387	EPPN1_L	Line	21	15	8
10	2020-10-02T00:00:00Z	NA	51.3684032559395	0.019287840088749387	EPPN1_L	Line	6	18	1
10	2020-10-02T00:00:00Z	NA	63.9578725785017	0.019188626471551572	EPPN2_L	Line	13	15	17
10	2020-10-02T00:00:00Z	NA	45.136826467514	0.019188626471551572	EPPN2_L	Line	21	16	16
10	2020-10-02T00:00:00Z	NA	42.6105115532875	0.019188626471551572	EPPN2_L	Line	16	14	20
10	2020-10-02T00:00:00Z	NA	46.1473524332046	0.019188626471551572	EPPN2_L	Line	10	14	19
10	2020-10-02T00:00:00Z	NA	47.2420888960362	0.019188626471551572	EPPN2_L	Line	11	16	15
10	2020-10-02T00:00:00Z	NA	37.7263027191162	0.019188626471551572	EPPN2_L	Line	25	17	14
10	2020-10-02T00:00:00Z	NA	55.4526123672724	0.019188626471551572	EPPN2_L	Line	2	17	13
10	2020-10-02T00:00:00Z	NA	53.8526129215956	0.019188626471551572	EPPN2_L	Line	5	18	11
10	2020-10-02T00:00:00Z	NA	42.1473538190126	0.019188626471551572	EPPN2_L	Line	23	18	12
10	2020-10-02T00:00:00Z	NA	41.3052488476038	0.019188626471551572	EPPN2_L	Line	15	15	18
10	2020-10-02T00:00:00Z	NA	51.8315609902143	0.019159421630438267	EPPN20_T	Line	24	14	90
10	2020-10-02T00:00:00Z	NA	46.7368259131908	0.019159421630438267	EPPN20_T	Line	9	14	89
10	2020-10-02T00:00:00Z	NA	48.5052463531494	0.019159421630438267	EPPN20_T	Line	18	15	88
10	2020-10-02T00:00:00Z	NA	45.515773704648	0.019159421630438267	EPPN20_T	Line	10	16	85
10	2020-10-02T00:00:00Z	NA	66.8210294812918	0.019159421630438267	EPPN20_T	Line	24	17	84
10	2020-10-02T00:00:00Z	NA	43.9578795075417	0.019159421630438267	EPPN20_T	Line	13	17	83
10	2020-10-02T00:00:00Z	NA	46.9473521560431	0.019159421630438267	EPPN20_T	Line	13	16	86
10	2020-10-02T00:00:00Z	NA	47.8315623760223	0.019159421630438267	EPPN20_T	Line	7	15	87
10	2020-10-02T00:00:00Z	NA	49.136825081706	0.019159421630438267	EPPN20_T	Line	19	18	82
10	2020-10-02T00:00:00Z	NA	62.3999783813953	0.019159421630438267	EPPN20_T	Line	12	18	81
10	2020-10-02T00:00:00Z	NA	79.8315512895584	0.01916872521345346	EPPN3_L	Line	15	14	30
10	2020-10-02T00:00:00Z	NA	78.3578675895929	0.01916872521345346	EPPN3_L	Line	2	18	21
10	2020-10-02T00:00:00Z	NA	78.0631308495998	0.01916872521345346	EPPN3_L	Line	11	17	23
10	2020-10-02T00:00:00Z	NA	85.599970343709	0.01916872521345346	EPPN3_L	Line	5	14	29
10	2020-10-02T00:00:00Z	NA	78.4841833353043	0.01916872521345346	EPPN3_L	Line	9	16	25
10	2020-10-02T00:00:00Z	NA	64.3368198156357	0.01916872521345346	EPPN3_L	Line	22	15	28
10	2020-10-02T00:00:00Z	NA	82.7368134409189	0.01916872521345346	EPPN3_L	Line	9	15	27
10	2020-10-02T00:00:00Z	NA	88.4210219979286	0.01916872521345346	EPPN3_L	Line	18	18	22
10	2020-10-02T00:00:00Z	NA	77.7262888610363	0.01916872521345346	EPPN3_L	Line	18	17	24
10	2020-10-02T00:00:00Z	NA	66.9894504755735	0.01916872521345346	EPPN3_L	Line	26	16	26
10	2020-10-02T00:00:00Z	NA	59.03155849576	0.01923208629559819	EPPN4_L	Line	20	15	38
10	2020-10-02T00:00:00Z	NA	65.8526087641716	0.01923208629559819	EPPN4_L	Line	3	17	33
10	2020-10-02T00:00:00Z	NA	48.0420886188746	0.01923208629559819	EPPN4_L	Line	20	16	36
10	2020-10-02T00:00:00Z	NA	51.3684032559395	0.01923208629559819	EPPN4_L	Line	17	14	40
10	2020-10-02T00:00:00Z	NA	59.4105057328939	0.01923208629559819	EPPN4_L	Line	9	18	31
10	2020-10-02T00:00:00Z	NA	63.2420833528042	0.01923208629559819	EPPN4_L	Line	14	18	32
10	2020-10-02T00:00:00Z	NA	54.1894549101591	0.01923208629559819	EPPN4_L	Line	6	14	39
10	2020-10-02T00:00:00Z	NA	69.1368181526661	0.01923208629559819	EPPN4_L	Line	12	15	37
10	2020-10-02T00:00:00Z	NA	62.5683993756771	0.01923208629559819	EPPN4_L	Line	1	16	35
10	2020-10-02T00:00:00Z	NA	71.1157648354769	0.01923208629559819	EPPN4_L	Line	19	17	34
11	2020-10-05T00:00:00Z	95.18167746798404	96.2525982320309	0.01966272469817686	EPPN1_H	Hybrid	24	16	46
11	2020-10-05T00:00:00Z	NA	97.4736504405737	0.01966272469817686	EPPN1_H	Hybrid	26	18	42
11	2020-10-05T00:00:00Z	98.30121362535934	97.6841766834259	0.01966272469817686	EPPN1_H	Hybrid	5	16	45
11	2020-10-05T00:00:00Z	NA	86.7368120551109	0.01966272469817686	EPPN1_H	Hybrid	19	15	48
11	2020-10-05T00:00:00Z	NA	108.336804571748	0.01966272469817686	EPPN1_H	Hybrid	11	18	41
11	2020-10-05T00:00:00Z	103.43998613833831	109.431541034579	0.01966272469817686	EPPN1_H	Hybrid	8	14	49
11	2020-10-05T00:00:00Z	98.35062161242114	99.5368076205254	0.01966272469817686	EPPN1_H	Hybrid	10	17	43
11	2020-10-05T00:00:00Z	NA	99.6210181176662	0.01966272469817686	EPPN1_H	Hybrid	14	14	50
11	2020-10-05T00:00:00Z	NA	96.8841769605875	0.01966272469817686	EPPN1_H	Hybrid	5	15	47
11	2020-10-05T00:00:00Z	NA	109.894698768854	0.01966272469817686	EPPN1_H	Hybrid	16	17	44
11	2020-10-05T00:00:00Z	NA	85.8526018351317	0.019585732180123907	EPPN2_H	Hybrid	16	15	58
11	2020-10-05T00:00:00Z	NA	96.2947034806013	0.019585732180123907	EPPN2_H	Hybrid	3	15	57
11	2020-10-05T00:00:00Z	NA	99.1578603833914	0.019585732180123907	EPPN2_H	Hybrid	2	14	59
11	2020-10-05T00:00:00Z	NA	81.0104982495308	0.019585732180123907	EPPN2_H	Hybrid	25	14	60
11	2020-10-05T00:00:00Z	NA	77.2631311267614	0.019585732180123907	EPPN2_H	Hybrid	10	18	51
11	2020-10-05T00:00:00Z	NA	84.463128632307	0.019585732180123907	EPPN2_H	Hybrid	6	17	53
11	2020-10-05T00:00:00Z	NA	79.3262883067131	0.019585732180123907	EPPN2_H	Hybrid	20	18	52
11	2020-10-05T00:00:00Z	NA	86.2736543208361	0.019585732180123907	EPPN2_H	Hybrid	22	17	54
11	2020-10-05T00:00:00Z	NA	95.4525985091925	0.019585732180123907	EPPN2_H	Hybrid	8	16	55
11	2020-10-05T00:00:00Z	NA	80.5894457638264	0.019585732180123907	EPPN2_H	Hybrid	22	16	56
11	2020-10-05T00:00:00Z	NA	108.58943606317	0.019641737008747353	EPPN3_H	Hybrid	1	14	69
11	2020-10-05T00:00:00Z	NA	79.6631302952766	0.019641737008747353	EPPN3_H	Hybrid	19	14	70
11	2020-10-05T00:00:00Z	NA	93.1368098378181	0.019641737008747353	EPPN3_H	Hybrid	13	18	62
11	2020-10-05T00:00:00Z	NA	85.1368126094341	0.019641737008747353	EPPN3_H	Hybrid	23	16	66
11	2020-10-05T00:00:00Z	NA	100.084175851941	0.019641737008747353	EPPN3_H	Hybrid	12	16	65
11	2020-10-05T00:00:00Z	NA	97.1368084520102	0.019641737008747353	EPPN3_H	Hybrid	7	17	63
11	2020-10-05T00:00:00Z	NA	59.4947162300348	0.019641737008747353	EPPN3_H	Hybrid	1	18	61
11	2020-10-05T00:00:00Z	NA	96.547334972024	0.019641737008747353	EPPN3_H	Hybrid	26	15	68
11	2020-10-05T00:00:00Z	NA	104.799963691831	0.019641737008747353	EPPN3_H	Hybrid	14	17	64
11	2020-10-05T00:00:00Z	NA	109.852593520284	0.019641737008747353	EPPN3_H	Hybrid	14	15	67
11	2020-10-05T00:00:00Z	NA	91.9157576292753	0.019537585745767066	EPPN4_H	Hybrid	25	15	78
11	2020-10-05T00:00:00Z	NA	106.357857888937	0.019537585745767066	EPPN4_H	Hybrid	17	17	74
11	2020-10-05T00:00:00Z	NA	108.799962306023	0.019537585745767066	EPPN4_H	Hybrid	4	15	77
11	2020-10-05T00:00:00Z	NA	106.442068386078	0.019537585745767066	EPPN4_H	Hybrid	4	16	75
11	2020-10-05T00:00:00Z	NA	99.6631233662367	0.019537585745767066	EPPN4_H	Hybrid	3	18	71
11	2020-10-05T00:00:00Z	NA	91.9999681264162	0.019537585745767066	EPPN4_H	Hybrid	22	18	72
11	2020-10-05T00:00:00Z	NA	92.4631258606911	0.019537585745767066	EPPN4_H	Hybrid	23	14	80
