plotId	timePoint	S_Leaf_area_cmsquared	yPred	sd_yPred	lwr	upr	outlier
1	2020-09-10T00:00:00Z	38.1081941095624	34.42465689879259	16.182740943381454	-46.48904781811467	115.33836161569985	0
1	2020-09-14T00:00:00Z	64.3555895019046	79.40832857574073	9.264847257945586	33.08409228601279	125.73256486546866	0
1	2020-09-16T00:00:00Z	148.53949783012	136.8260754880822	9.616463920834313	88.74375588391064	184.90839509225378	0
1	2020-09-18T00:00:00Z	209.492315242905	220.90445745157	10.06989423632223	170.55498626995887	271.25392863318115	0
1	2020-09-21T00:00:00Z	390.192006583801	384.3292674011263	10.156909318062873	333.5447208108119	435.1138139914407	0
1	2020-09-23T00:00:00Z	510.314958267879	512.853142929807	10.271180374483038	461.49724105739176	564.2090448022221	0
1	2020-09-25T00:00:00Z	655.4365651575	652.8511659004033	10.33781795885753	601.1620761061157	704.5402556946909	0
1	2020-09-28T00:00:00Z	881.423137775714	860.9931042588212	9.229914393532232	814.84353229116	907.1426762264823	0
1	2020-09-30T00:00:00Z	979.936367144911	1000.3275389001556	9.363418441608426	953.5104466921134	1047.1446311081977	0
1	2020-10-02T00:00:00Z	1147.2705445359	1140.8363044026435	14.782822403072975	1066.9221923872785	1214.7504164180084	0
1	2020-10-05T00:00:00Z	1432.92700563801	1367.1295996583713	30.293047455684036	1215.6643623799512	1518.5948369367914	0
2	2020-09-10T00:00:00Z	40.0571555030453	30.522082082060308	41.744425874335036	-178.20004728961487	239.2442114537355	0
2	2020-09-14T00:00:00Z	121.426416104505	159.73112518566543	23.899272128837	40.23476454148043	279.2274858298504	0
2	2020-09-16T00:00:00Z	285.106919023025	263.35399041175214	24.806290029666872	139.32254026341778	387.3854405600865	0
2	2020-09-18T00:00:00Z	402.73948272931	396.820701326157	25.97594282583322	266.94098719699093	526.7004154553231	0
2	2020-09-21T00:00:00Z	619.487012231374	636.8614207573443	26.200403851464173	505.8594015000234	767.8634400146651	0
2	2020-09-23T00:00:00Z	832.279528753119	810.0236537623286	26.495173424863573	677.5477866380108	942.4995208866465	0
2	2020-09-25T00:00:00Z	1005.23857883631	997.6622278508593	26.667069379393045	864.326880953894	1130.9975747478245	0
2	2020-09-28T00:00:00Z	1334.54135177145	1325.4764044070998	23.80916054797542	1206.4306016672226	1444.522207146977	0
2	2020-09-30T00:00:00Z	1507.09631154791	1578.7379256266888	24.153542866047417	1457.9702112964517	1699.505639956926	0
2	2020-10-02T00:00:00Z	1901.92133368364	1864.805006951392	38.13324554706697	1674.1387792160572	2055.471234686727	0
2	2020-10-05T00:00:00Z	2394.51583243052	2344.663526948826	78.14287322807994	1953.9491608084263	2735.377893089226	0
3	2020-09-10T00:00:00Z	42.0991606010158	27.096301095796605	28.643239821034012	-116.11989800937346	170.31250020096667	0
3	2020-09-14T00:00:00Z	112.078102906458	163.00024214794794	16.41246505671254	80.93791686438524	245.06256743151064	0
3	2020-09-16T00:00:00Z	280.098959187241	273.5284619635493	16.913671252911726	188.96010569899067	358.09681822810796	0
3	2020-09-18T00:00:00Z	447.657900345512	408.85271202220247	17.57457969473962	320.97981354850435	496.7256104959006	0
3	2020-09-21T00:00:00Z	661.896474337812	656.3665866074724	18.24903918249417	565.1213906950015	747.6117825199433	0
3	2020-09-23T00:00:00Z	850.533193383003	856.5335308607016	18.264176115942046	765.2126502809914	947.8544114404118	0
3	2020-09-25T00:00:00Z	1082.9763641992	1098.0669797830462	18.245749303182002	1006.8382332671363	1189.2957262989562	0
3	2020-09-28T00:00:00Z	1526.13066805942	1508.5073964628916	17.640913337431847	1420.3028297757323	1596.711963150051	0
3	2020-09-30T00:00:00Z	1799.50975479841	1788.6903541607978	16.598478447441213	1705.6979619235917	1871.682746398004	0
3	2020-10-02T00:00:00Z	2072.35831091345	2077.539165173533	16.246050681592003	1996.3089117655732	2158.769418581493	0
3	2020-10-05T00:00:00Z	2526.22080013592	2526.302218122128	27.811118374463582	2387.24662624981	2665.357809994446	0
4	2020-09-10T00:00:00Z	42.532222965185	30.821983562926107	40.61610577008071	-172.25854528747743	233.90251241332965	0
4	2020-09-14T00:00:00Z	128.126122507071	172.26162390474337	23.253292967422997	55.99515906762839	288.52808874185837	0
4	2020-09-16T00:00:00Z	310.660653108135	287.40656007671566	24.135794863756708	166.72758575793213	408.08553439549917	0
4	2020-09-18T00:00:00Z	432.345177749059	430.42719392450664	25.273832833817053	304.0580297554214	556.796358093592	0
4	2020-09-21T00:00:00Z	715.982100985903	695.9815946532458	25.492226848522925	568.5204604106311	823.4427288958605	0
4	2020-09-23T00:00:00Z	904.379221994111	907.3543335100237	25.779029024387857	778.4591883880844	1036.249478631963	0
4	2020-09-25T00:00:00Z	1110.55403990955	1154.6044968254455	25.946278761912943	1024.8731030158808	1284.3358906350102	0
4	2020-09-28T00:00:00Z	1666.99968634941	1613.5628456562886	23.165617034104358	1497.7347604857669	1729.3909308268103	0
4	2020-09-30T00:00:00Z	1943.27675562262	1976.9208168527566	23.50069095986069	1859.4173620534532	2094.4242716520603	0
4	2020-10-02T00:00:00Z	2390.76954877594	2384.465577259837	37.102532902443535	2198.9529127476194	2569.978241772055	0
4	2020-10-05T00:00:00Z	2954.07980782234	3067.1147214724515	76.03073075586431	2686.9610676931297	3447.2683752517733	0
5	2020-09-10T00:00:00Z	35.7084842032153	27.40826042473961	29.46614099931066	-119.92244457181368	174.7389654212929	0
5	2020-09-14T00:00:00Z	115.143307345592	149.74242796991325	16.883984232545266	65.32250680718693	234.16234913263958	0
