plotId	timePoint	S_Area_cmsquared	yPred	sd_yPred	lwr	upr	outlier
1	2020-06-17T00:00:00Z	0.429591436161194	1.2559700040604072	0.9987379121070723	-1.7402437322608098	4.252183740381624	0
1	2020-06-22T00:00:00Z	1.5307089298128	1.4971746568535154	0.19381895940037008	0.9157177786524051	2.0786315350546256	0
1	2020-06-23T00:00:00Z	1.64369421011016	1.789019828981572	0.12024610280883	1.4282815205550818	2.149758137408062	0
1	2020-06-24T00:00:00Z	2.42601947831988	2.183812385180996	0.13203883745428552	1.7876958728181396	2.579928897543853	0
1	2020-06-25T00:00:00Z	2.53037553659861	2.686380653594371	0.15641481974362445	2.2171361943634977	3.155625112825244	0
1	2020-06-27T00:00:00Z	4.03905118619049	4.020577299818986	0.1516943928468386	3.56549412127847	4.475660478359502	0
1	2020-06-28T00:00:00Z	4.8264676953912	4.731764230539502	0.14110436087949366	4.308451147901021	5.1550773131779835	0
1	2020-06-29T00:00:00Z	5.48280632212881	5.485147712946871	0.15024807597591058	5.034403485019139	5.935891940874603	0
1	2020-06-30T00:00:00Z	6.23912886798903	6.342647343732761	0.13780012095442826	5.929246980869476	6.756047706596045	0
1	2020-07-01T00:00:00Z	7.46203344839701	7.369377653081499	0.13849413781828154	6.953895239626655	7.784860066536344	0
1	2020-07-02T00:00:00Z	8.45229420318251	8.516547314231	0.15073065530816016	8.064355348306519	8.96873928015548	0
1	2020-07-04T00:00:00Z	11.1424254034195	10.87173177983828	0.13257725045467483	10.474000028474256	11.269463531202303	0
1	2020-07-05T00:00:00Z	11.8180934874789	11.957055794130653	0.1915375039902395	11.382443282159935	12.531668306101372	0
2	2020-06-17T00:00:00Z	1.44680412771824	2.5887417680262104	1.3682571439230977	-1.5160296637430832	6.693513199795504	0
2	2020-06-22T00:00:00Z	2.63602597818014	2.556489087989153	0.2655292971384332	1.7599011965738534	3.3530769794044524	0
2	2020-06-23T00:00:00Z	2.76529172401933	2.9032083428333895	0.1647354998770231	2.4090018432023204	3.3974148424644586	0
2	2020-06-24T00:00:00Z	3.3198630590838	3.38623690235504	0.1808913834471104	2.8435627520137086	3.928911052696371	0
2	2020-06-25T00:00:00Z	4.13644633870751	4.029132947094564	0.2142861424756985	3.386274519667469	4.67199137452166	0
2	2020-06-27T00:00:00Z	5.41121254344751	5.529354501668051	0.2078192228308162	4.9058968331756025	6.152812170160499	0
2	2020-06-28T00:00:00Z	6.52116060763152	6.478270939964574	0.19331102531669173	5.898337864014499	7.058204015914649	0
2	2020-06-29T00:00:00Z	7.49784471977436	7.44368043529991	0.20583778869575992	6.82616706921263	8.06119380138719	0
2	2020-06-30T00:00:00Z	8.40330898619004	8.415827862413318	0.1887842622611385	7.849475075629902	8.982180649196733	0
2	2020-07-01T00:00:00Z	9.56186833441238	9.89931823412358	0.18973505577809527	9.330113066789295	10.468523401457865	0
2	2020-07-02T00:00:00Z	11.8898023224537	11.543313654177428	0.20649891571502677	10.923816907032348	12.162810401322508	0
2	2020-07-04T00:00:00Z	14.9808184136033	14.65649489956237	0.1816290018204928	14.111607894100892	15.201381905023847	0
2	2020-07-05T00:00:00Z	15.7030267684165	15.886034247248803	0.26240373474051903	15.098823043027245	16.67324545147036	0
3	2020-06-17T00:00:00Z	0.690797986665366	2.8103551456626312	1.0630470790155657	-0.37878609138406594	5.999496382709328	0
3	2020-06-22T00:00:00Z	2.05671753999557	2.0803224045284487	0.20629904617690234	1.4614252659977418	2.6992195430591557	0
3	2020-06-23T00:00:00Z	2.24886155027725	2.262030529299386	0.12798880147069863	1.87806412488729	2.6459969337114817	0
3	2020-06-24T00:00:00Z	2.83501583792993	2.6373719918083705	0.14054087540970536	2.2157493655792546	3.0589946180374863	0
3	2020-06-25T00:00:00Z	2.94055122321787	3.2134408617822237	0.16648643776064057	2.713981548500302	3.7129001750641453	0
3	2020-06-27T00:00:00Z	5.23523394241408	4.937190452211835	0.1614620605306344	4.452804270619932	5.421576633803738	0
3	2020-06-28T00:00:00Z	5.47429215640375	5.57025632725819	0.15019013181630658	5.11968593180927	6.02082672270711	0
3	2020-06-29T00:00:00Z	6.32217074788172	6.245690969892298	0.15992261468970576	5.76592312582318	6.725458813961415	0
3	2020-06-30T00:00:00Z	7.13127536842262	7.16133086843373	0.14667313045075633	6.721311477081461	7.601350259785999	0
3	2020-07-01T00:00:00Z	8.25805041554297	8.224718775973493	0.147411835361187	7.782483269889932	8.666954282057054	0
3	2020-07-02T00:00:00Z	9.42351314138022	9.452606522242577	0.160436267514258	8.971297719699804	9.933915324785351	0
3	2020-07-04T00:00:00Z	12.437959269151	12.259794392900467	0.14111395705648128	11.836452521731024	12.68313626406991	0
3	2020-07-05T00:00:00Z	13.6627047502563	13.754750330629411	0.20387068686437074	13.1431382700363	14.366362391222523	0
4	2020-06-17T00:00:00Z	0.965005898344286	0.3569531479848198	1.199739369428166	-3.242264960299678	3.9561712562693176	0
4	2020-06-22T00:00:00Z	2.66142465498833	2.5849689292292277	0.21129258170491114	1.9510911841144942	3.218846674343961	0
4	2020-06-23T00:00:00Z	2.8966572472164	3.128906468026682	0.1315561962148941	2.734237879382	3.523575056671364	0
4	2020-06-24T00:00:00Z	3.91689016647997	3.6792663267593135	0.15302357528464883	3.220195600905367	4.13833705261326	0
4	2020-06-25T00:00:00Z	4.09125797940325	4.238437504472982	0.18955874181725432	3.669761279021219	4.807113729924745	0
4	2020-06-27T00:00:00Z	5.24751620175395	5.144664252705373	0.17450610398486424	4.62114594075078	5.668182564659966	0
