plotId	timePoint	S_Compactness	yPred	sd_yPred	lwr	upr	outlier
4	2020-06-25T00:00:00Z	0.290299869187379	0.3257044907649472	0.03598172719903834	0.21775930916783215	0.4336496723620622	0
4	2020-06-27T00:00:00Z	0.323677340709298	0.3477889785819803	0.03489583832264193	0.24310146361405452	0.45247649354990616	0
4	2020-06-28T00:00:00Z	0.409148500396376	0.3654463489673381	0.03245970316676178	0.26806723946705274	0.4628254584676234	0
4	2020-06-29T00:00:00Z	0.339325957377317	0.35013406000207764	0.03456312701575683	0.24644467895480715	0.45382344104934813	0
4	2020-06-30T00:00:00Z	0.282933424001036	0.3003664577151865	0.03169959450328125	0.20526767420534275	0.39546524122503024	0
4	2020-07-01T00:00:00Z	0.274381803647211	0.2761728202333633	0.03185924641802712	0.18059508097928195	0.3717505594874447	0
4	2020-07-02T00:00:00Z	0.271495233567693	0.2696256576600973	0.034674139756834435	0.16560323838959395	0.3736480769306006	0
4	2020-07-04T00:00:00Z	0.307161540489188	0.298086831855421	0.03049812330108915	0.20659246195215356	0.3895812017586885	0
4	2020-07-05T00:00:00Z	0.319041152763665	0.32383735539978	0.04406136341976912	0.19165326514047262	0.4560214456590873	0
5	2020-06-17T00:00:00Z	0.341507996953542	0.3416456971569876	0.02011768368209273	0.2812926461107094	0.4019987482032658	0
5	2020-06-22T00:00:00Z	0.361815987989205	0.35551707997279913	0.013780109506200849	0.3141767514541966	0.39685740849140166	0
5	2020-06-23T00:00:00Z	0.326201072692	0.35248718778081584	0.011539526870523929	0.31786860716924403	0.38710576839238764	0
5	2020-06-24T00:00:00Z	0.344384125646793	0.34232812613273134	0.012375921100455068	0.30520036283136615	0.3794558894340965	0
5	2020-06-25T00:00:00Z	0.339243521402141	0.31585539236542465	0.014180869222932092	0.27331278469662834	0.35839800003422095	0
5	2020-06-27T00:00:00Z	0.211788864786696	0.23639793223148048	0.01383942251972124	0.19487966467231677	0.2779161997906442	0
5	2020-06-28T00:00:00Z	0.203787241991221	0.19596755888815764	0.012439340715921333	0.15864953674039364	0.23328558103592165	0
5	2020-06-29T00:00:00Z	0.176788126902479	0.17132434895812007	0.01301116967745352	0.13229083992575952	0.21035785799048062	0
5	2020-06-30T00:00:00Z	0.150825562889026	0.15330382218246552	0.014163461691382526	0.11081343710831794	0.19579420725661312	0
5	2020-07-01T00:00:00Z	0.153056448973544	0.1543743451481036	0.013199687234894794	0.11477528344341922	0.193973406852788	0
5	2020-07-02T00:00:00Z	0.179705471009458	0.1666356721295622	0.01395475863943568	0.12477139621125517	0.20849994804786925	0
5	2020-07-04T00:00:00Z	0.174712193862156	0.17249265123159746	0.012371491203195252	0.1353781776220117	0.2096071248411832	0
5	2020-07-05T00:00:00Z	0.165818951512243	0.16728929101592513	0.01804341333604212	0.11315905100779877	0.22141953102405149	0
6	2020-06-17T00:00:00Z	0.032017716071681	0.5773667943033929	0.16659532498347535	0.07758081935296685	1.077152769253819	1
6	2020-06-22T00:00:00Z	0.286697955134671	0.3165603159070265	0.032330136002489115	0.21956990789955916	0.4135507239144938	0
6	2020-06-23T00:00:00Z	0.343201979196566	0.2750267152003912	0.020057753222935418	0.2148534555315849	0.33519997486919745	1
6	2020-06-24T00:00:00Z	0.210401932394052	0.23676386053856172	0.022024850333085905	0.170689309539304	0.30283841153781943	0
6	2020-06-25T00:00:00Z	0.195981036282491	0.1930947058786319	0.02609090674493912	0.11482198564381453	0.2713674261134493	0
6	2020-06-27T00:00:00Z	0.196747395341652	0.19212154177910334	0.025303511930546148	0.1162110059874649	0.26803207757074177	0
6	2020-06-28T00:00:00Z	0.190148107927206	0.19957202015156034	0.023537032661262055	0.12896092216777416	0.2701831181353465	0
6	2020-06-29T00:00:00Z	0.215781700272271	0.2093167666237272	0.025062257817509627	0.1341299931711983	0.2845035400762561	0
6	2020-06-30T00:00:00Z	0.218547317168382	0.21934523456602034	0.02298586611649928	0.1503876362165225	0.28830283291551817	0
6	2020-07-01T00:00:00Z	0.222885306987097	0.22248075452387706	0.023101632188434727	0.15317585795857286	0.29178565108918125	0
6	2020-07-02T00:00:00Z	0.223223263405135	0.22507184507469616	0.025142754872554646	0.14964358045703222	0.3005001096923601	0
6	2020-07-04T00:00:00Z	0.23728211344731	0.2336570267680684	0.022114660770526845	0.16731304445648787	0.30000100907964894	0
6	2020-07-05T00:00:00Z	0.235322892999283	0.23714961165715187	0.031949575896701055	0.1413008839670487	0.33299833934725503	0
7	2020-06-17T00:00:00Z	0.00553384778487742	-0.3276401900985686	0.09870577775139053	-0.6237575233527402	-0.03152285684439704	1
7	2020-06-22T00:00:00Z	0.0998454514770931	0.08243240565881439	0.019155226710296062	0.024966725527926205	0.1398980857897026	0
7	2020-06-23T00:00:00Z	0.114836608145134	0.15370711168719278	0.011883983731306261	0.118055160493274	0.18935906288111157	1
7	2020-06-24T00:00:00Z	0.214095852175195	0.20212555814593128	0.013049465717005293	0.16297716099491538	0.24127395529694717	0
7	2020-06-25T00:00:00Z	0.239550700831761	0.23168335974330923	0.015458556491628228	0.18530769026842453	0.2780590292181939	0
7	2020-06-27T00:00:00Z	0.167336031629448	0.17482531154687178	0.014992034291441761	0.1298492086725465	0.21980141442119705	0
7	2020-06-28T00:00:00Z	0.169221857862235	0.1717612792002712	0.013945416025450868	0.1299250311239186	0.21359752727662382	0
7	2020-06-29T00:00:00Z	0.181203457893556	0.18572590164918906	0.01484909405668215	0.14117861947914262	0.2302731838192355	0
7	2020-06-30T00:00:00Z	0.214138707622286	0.20900753869856994	0.01361885630670274	0.16815096977846172	0.24986410761867817	0
7	2020-07-01T00:00:00Z	0.230854357584273	0.22435620000379397	0.013687446347682253	0.1832938609607472	0.26541853904684076	0
7	2020-07-02T00:00:00Z	0.230129897810565	0.23876871624389054	0.01489678761846549	0.19407835338849405	0.283459079099287	0
7	2020-07-04T00:00:00Z	0.272638547986511	0.27023467625930525	0.013102677348716325	0.23092664421315628	0.3095427083054542	0
