Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
37	NA	2021-06-28	NA	1.58601398601399	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	1	1	4	UCPH
38	NA	2021-06-28	NA	0.768	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	1	2	4	UCPH
39	NA	2021-06-28	NA	2.32941176470588	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	2	3	4	UCPH
40	NA	2021-06-28	NA	2.05093457943925	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	2	4	4	UCPH
41	NA	2021-06-28	NA	3.09090909090909	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	3	5	4	UCPH
42	NA	2021-06-28	NA	3.15588235294118	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	3	6	4	UCPH
43	NA	2021-06-28	NA	4.42647058823529	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	4	7	4	UCPH
44	NA	2021-06-28	NA	1.17927927927928	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	4	8	4	UCPH
45	NA	2021-06-28	NA	3.2226148409894	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	5	9	4	UCPH
46	NA	2021-06-28	NA	7.06021505376344	NA	4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	5	10	4	UCPH
47	NA	2021-06-28	NA	4.11125	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	6	11	4	UCPH
48	NA	2021-06-28	NA	6.50367346938776	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	6	12	4	UCPH
49	NA	2021-06-28	NA	3.8944099378882	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	1	1	5	UCPH
50	NA	2021-06-28	NA	6.12357723577236	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	1	2	5	UCPH
51	NA	2021-06-28	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	2	3	5	UCPH
52	NA	2021-06-28	NA	3.41818181818182	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	2	4	5	UCPH
53	NA	2021-06-28	NA	2.27721518987342	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	3	5	5	UCPH
54	NA	2021-06-28	NA	5.24299065420561	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	3	6	5	UCPH
55	NA	2021-06-28	NA	7.19178082191781	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	4	7	5	UCPH
56	NA	2021-06-28	NA	3	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	4	8	5	UCPH
57	NA	2021-06-28	NA	5.2165725047081	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	5	9	5	UCPH
