Unit.ID	Timestamp	Date	Time	S_Height_cm	S_Height_pixel	S_Area_cmsquared	S_Area_pixel	S_Perimeter_cm	S_Perimeter_pixel	S_Convex_hull_area_cmsquared	S_Solidity	S_Compactness	S_Width_cm	S_Width_pixel	S_Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
7	2021-06-25 13:56:07.553	2021-06-25	13:56:07.553	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	4	7	1	UCPH
107	2021-06-25 13:51:11.403	2021-06-25	13:51:11.403	6.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	6	11	9	UCPH
98	2021-06-25 13:49:06.15	2021-06-25	13:49:06.15	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	1	2	9	UCPH
89	2021-06-25 13:47:10.837	2021-06-25	13:47:10.837	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	3	5	8	UCPH
80	2021-06-25 13:45:04.927	2021-06-25	13:45:04.927	5.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	4	8	7	UCPH
71	2021-06-25 13:43:12.89	2021-06-25	13:43:12.89	5.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	6	11	6	UCPH
62	2021-06-25 13:41:07.637	2021-06-25	13:41:07.637	5.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	1	2	6	UCPH
53	2021-06-25 13:39:01.073	2021-06-25	13:39:01.073	4.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	3	5	5	UCPH
44	2021-06-25 13:36:54.727	2021-06-25	13:36:54.727	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	4	8	4	UCPH
35	2021-06-25 13:34:50.787	2021-06-25	13:34:50.787	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	6	11	3	UCPH
26	2021-06-25 13:32:44.44	2021-06-25	13:32:44.44	5.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	1	2	3	UCPH
17	2021-06-25 13:30:24.01	2021-06-25	13:30:24.01	5.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	3	5	2	UCPH
8	2021-06-25 13:28:57.85	2021-06-25	13:28:57.85	6.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	4	8	1	UCPH
108	2021-06-25 13:23:57.113	2021-06-25	13:23:57.113	5.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	6	12	9	UCPH
99	2021-06-25 13:21:52.953	2021-06-25	13:21:52.953	5.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	2	3	9	UCPH
90	2021-06-25 13:19:58.4	2021-06-25	13:19:58.4	5.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	3	6	8	UCPH
81	2021-06-25 13:18:04.397	2021-06-25	13:18:04.397	4.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	5	9	7	UCPH
72	2021-06-25 13:16:10.39	2021-06-25	13:16:10.39	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	6	12	6	UCPH
63	2021-06-25 13:14:05.25	2021-06-25	13:14:05.25	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	2	3	6	UCPH
54	2021-06-25 13:12:08.513	2021-06-25	13:12:08.513	6.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	3	6	5	UCPH
45	2021-06-25 13:10:04.073	2021-06-25	13:10:04.073	4.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	5	9	4	UCPH
36	2021-06-25 13:07:59.367	2021-06-25	13:07:59.367	5.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	6	12	3	UCPH
27	2021-06-25 13:06:05.36	2021-06-25	13:06:05.36	5.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	2	3	3	UCPH
18	2021-06-25 13:04:03.167	2021-06-25	13:04:03.167	5.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	3	6	2	UCPH
9	2021-06-25 13:03:12.713	2021-06-25	13:03:12.713	4.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	5	9	1	UCPH
100	2021-06-25 12:04:04.507	2021-06-25	12:04:04.507	5.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	2	4	9	UCPH
91	2021-06-25 12:01:57.723	2021-06-25	12:01:57.723	4.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	4	7	8	UCPH
82	2021-06-25 11:59:53.237	2021-06-25	11:59:53.237	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	5	10	7	UCPH
73	2021-06-25 11:57:46.127	2021-06-25	11:57:46.127	5.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	1	1	7	UCPH
64	2021-06-25 11:55:41.42	2021-06-25	11:55:41.42	4.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	2	4	6	UCPH
55	2021-06-25 11:53:35.073	2021-06-25	11:53:35.073	6.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	4	7	5	UCPH
46	2021-06-25 11:51:40.85	2021-06-25	11:51:40.85	5.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	5	10	4	UCPH
37	2021-06-25 11:49:49.03	2021-06-25	11:49:49.03	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	1	1	4	UCPH
28	2021-06-25 11:47:42.793	2021-06-25	11:47:42.793	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	2	4	3	UCPH
19	2021-06-25 11:45:49.443	2021-06-25	11:45:49.443	5.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	4	7	2	UCPH
10	2021-06-25 11:43:30.323	2021-06-25	11:43:30.323	6.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	5	10	1	UCPH
1	2021-06-25 11:42:05.91	2021-06-25	11:42:05.91	4.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	1	1	1	UCPH
101	2021-06-25 11:37:05.61	2021-06-25	11:37:05.61	6.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	3	5	9	UCPH
92	2021-06-25 11:34:58.393	2021-06-25	11:34:58.393	4.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	4	8	8	UCPH
83	2021-06-25 11:32:51.83	2021-06-25	11:32:51.83	5.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	6	11	7	UCPH
74	2021-06-25 11:30:59.027	2021-06-25	11:30:59.027	4.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	1	2	7	UCPH
65	2021-06-25 11:28:54.43	2021-06-25	11:28:54.43	4.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	3	5	6	UCPH
56	2021-06-25 11:27:02.607	2021-06-25	11:27:02.607	4.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	4	8	5	UCPH
47	2021-06-25 11:24:57.573	2021-06-25	11:24:57.573	5.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	6	11	4	UCPH
38	2021-06-25 11:22:49.153	2021-06-25	11:22:49.153	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	1	2	4	UCPH
29	2021-06-25 11:20:56.57	2021-06-25	11:20:56.57	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	3	5	3	UCPH
20	2021-06-25 11:19:02.563	2021-06-25	11:19:02.563	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	4	8	2	UCPH
11	2021-06-25 11:16:43.77	2021-06-25	11:16:43.77	5.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	6	11	1	UCPH
2	2021-06-25 11:15:19.797	2021-06-25	11:15:19.797	4.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	1	2	1	UCPH
102	2021-06-25 11:10:30.633	2021-06-25	11:10:30.633	5.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	3	6	9	UCPH
93	2021-06-25 11:08:24.49	2021-06-25	11:08:24.49	3.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	5	9	8	UCPH
84	2021-06-25 11:06:31.2	2021-06-25	11:06:31.2	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	6	12	7	UCPH
75	2021-06-25 11:04:35.3	2021-06-25	11:04:35.3	5.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	2	3	7	UCPH
66	2021-06-25 11:02:42.4	2021-06-25	11:02:42.4	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	3	6	6	UCPH
57	2021-06-25 11:00:35	2021-06-25	11:00:35	4.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	5	9	5	UCPH
48	2021-06-25 10:58:29.097	2021-06-25	10:58:29.097	6.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	6	12	4	UCPH
39	2021-06-25 10:56:25.7	2021-06-25	10:56:25.7	5.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	2	3	4	UCPH
30	2021-06-25 10:54:18.697	2021-06-25	10:54:18.697	5.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	3	6	3	UCPH
21	2021-06-25 10:52:25.497	2021-06-25	10:52:25.497	4.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	5	9	2	UCPH
12	2021-06-25 10:50:06.897	2021-06-25	10:50:06.897	5.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	6	12	1	UCPH
3	2021-06-25 10:48:41.497	2021-06-25	10:48:41.497	5.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	2	3	1	UCPH
103	2021-06-25 10:43:39.797	2021-06-25	10:43:39.797	6.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	4	7	9	UCPH
94	2021-06-25 10:41:34.297	2021-06-25	10:41:34.297	4.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	5	10	8	UCPH
85	2021-06-25 10:39:40.897	2021-06-25	10:39:40.897	5.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	1	1	8	UCPH
76	2021-06-25 10:37:44.897	2021-06-25	10:37:44.897	4.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	2	4	7	UCPH
67	2021-06-25 10:35:39.897	2021-06-25	10:35:39.897	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	4	7	6	UCPH
58	2021-06-25 10:33:46.397	2021-06-25	10:33:46.397	4.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	5	10	5	UCPH
49	2021-06-25 10:31:51.697	2021-06-25	10:31:51.697	5.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	1	1	5	UCPH
40	2021-06-25 10:29:57.397	2021-06-25	10:29:57.397	5.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	2	4	4	UCPH
31	2021-06-25 10:28:03.097	2021-06-25	10:28:03.097	5.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	4	7	3	UCPH
22	2021-06-25 10:26:09.697	2021-06-25	10:26:09.697	5.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	5	10	2	UCPH
13	2021-06-25 10:23:50.897	2021-06-25	10:23:50.897	6.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	1	1	2	UCPH
4	2021-06-25 10:22:22.693	2021-06-25	10:22:22.693	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	2	4	1	UCPH
104	2021-06-25 10:17:36.293	2021-06-25	10:17:36.293	5.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	4	8	9	UCPH
95	2021-06-25 10:15:40.993	2021-06-25	10:15:40.993	6.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	6	11	8	UCPH
86	2021-06-25 10:13:48.193	2021-06-25	10:13:48.193	3.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	1	2	8	UCPH
77	2021-06-25 10:11:53.893	2021-06-25	10:11:53.893	6.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	3	5	7	UCPH
68	2021-06-25 10:09:48.793	2021-06-25	10:09:48.793	4.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	4	8	6	UCPH
59	2021-06-25 10:07:54.693	2021-06-25	10:07:54.693	4.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	6	11	5	UCPH
50	2021-06-25 10:05:50.093	2021-06-25	10:05:50.093	6.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	1	2	5	UCPH
41	2021-06-25 10:03:43.193	2021-06-25	10:03:43.193	5.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	3	5	4	UCPH
32	2021-06-25 10:01:51.893	2021-06-25	10:01:51.893	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	4	8	3	UCPH
23	2021-06-25 09:59:58.493	2021-06-25	09:59:58.493	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	6	11	2	UCPH
14	2021-06-25 09:57:37.993	2021-06-25	09:57:37.993	6.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	1	2	2	UCPH
5	2021-06-25 09:56:11.393	2021-06-25	09:56:11.393	6.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	3	5	1	UCPH
105	2021-06-25 09:51:11.293	2021-06-25	09:51:11.293	5.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	5	9	9	UCPH
96	2021-06-25 09:49:19.393	2021-06-25	09:49:19.393	4.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	6	12	8	UCPH
87	2021-06-25 09:47:12.89	2021-06-25	09:47:12.89	5.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	2	3	8	UCPH
78	2021-06-25 09:45:08.293	2021-06-25	09:45:08.293	6.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	3	6	7	UCPH
69	2021-06-25 09:43:01.29	2021-06-25	09:43:01.29	5.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	5	9	6	UCPH
60	2021-06-25 09:40:56.09	2021-06-25	09:40:56.09	5.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	6	12	5	UCPH
51	2021-06-25 09:38:48.59	2021-06-25	09:38:48.59	6.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	2	3	5	UCPH
42	2021-06-25 09:36:54.29	2021-06-25	09:36:54.29	5.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	3	6	4	UCPH
33	2021-06-25 09:34:49.49	2021-06-25	09:34:49.49	4.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	5	9	3	UCPH
24	2021-06-25 09:32:44.79	2021-06-25	09:32:44.79	4.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	6	12	2	UCPH
15	2021-06-25 09:30:25.19	2021-06-25	09:30:25.19	3.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	2	3	2	UCPH
6	2021-06-25 09:28:59.39	2021-06-25	09:28:59.39	3.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	3	6	1	UCPH
106	2021-06-25 09:23:59.09	2021-06-25	09:23:59.09	5.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	5	10	9	UCPH
97	2021-06-25 09:21:52.09	2021-06-25	09:21:52.09	5.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	1	1	9	UCPH
88	2021-06-25 09:20:00.79	2021-06-25	09:20:00.79	5.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	2	4	8	UCPH
79	2021-06-25 09:18:06.59	2021-06-25	09:18:06.59	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	4	7	7	UCPH
70	2021-06-25 09:16:10.69	2021-06-25	09:16:10.69	4.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	5	10	6	UCPH
61	2021-06-25 09:14:16.09	2021-06-25	09:14:16.09	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	1	1	6	UCPH
52	2021-06-25 09:12:09.39	2021-06-25	09:12:09.39	4.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	2	4	5	UCPH
43	2021-06-25 09:10:16.19	2021-06-25	09:10:16.19	5.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	4	7	4	UCPH
34	2021-06-25 09:08:23.99	2021-06-25	09:08:23.99	5.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	5	10	3	UCPH
25	2021-06-25 09:06:28.99	2021-06-25	09:06:28.99	6.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	1	1	3	UCPH
16	2021-06-25 09:04:09.89	2021-06-25	09:04:09.89	4.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	2	4	2	UCPH
7	2021-06-25 09:02:46.19	2021-06-25	09:02:46.19	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	4	7	1	UCPH
107	2021-06-25 08:57:55.687	2021-06-25	08:57:55.687	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	6	11	9	UCPH
98	2021-06-25 08:55:50.79	2021-06-25	08:55:50.79	5.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	1	2	9	UCPH
89	2021-06-25 08:53:45.587	2021-06-25	08:53:45.587	3.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	3	5	8	UCPH
80	2021-06-25 08:51:54.187	2021-06-25	08:51:54.187	5.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	4	8	7	UCPH
71	2021-06-25 08:49:49.287	2021-06-25	08:49:49.287	5.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	6	11	6	UCPH
62	2021-06-25 08:47:56.087	2021-06-25	08:47:56.087	5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	1	2	6	UCPH
53	2021-06-25 08:46:03.587	2021-06-25	08:46:03.587	4.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	3	5	5	UCPH
44	2021-06-25 08:44:07.687	2021-06-25	08:44:07.687	3.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	4	8	4	UCPH
35	2021-06-25 08:42:15.187	2021-06-25	08:42:15.187	4.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	6	11	3	UCPH
26	2021-06-25 08:40:21.687	2021-06-25	08:40:21.687	5.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	1	2	3	UCPH
17	2021-06-25 08:38:00.887	2021-06-25	08:38:00.887	5.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	3	5	2	UCPH
8	2021-06-25 08:36:37.287	2021-06-25	08:36:37.287	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	4	8	1	UCPH
108	2021-06-25 08:31:34.387	2021-06-25	08:31:34.387	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	6	12	9	UCPH
99	2021-06-25 08:29:27.387	2021-06-25	08:29:27.387	5.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	2	3	9	UCPH
90	2021-06-25 08:27:33.387	2021-06-25	08:27:33.387	5.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	3	6	8	UCPH
81	2021-06-25 08:25:28.287	2021-06-25	08:25:28.287	4.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	5	9	7	UCPH
72	2021-06-25 08:23:24.183	2021-06-25	08:23:24.183	3.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	6	12	6	UCPH
63	2021-06-25 08:21:30.383	2021-06-25	08:21:30.383	5.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	2	3	6	UCPH
54	2021-06-25 08:19:37.183	2021-06-25	08:19:37.183	5.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	3	6	5	UCPH
45	2021-06-25 08:17:29.183	2021-06-25	08:17:29.183	4.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	5	9	4	UCPH
36	2021-06-25 08:15:35.083	2021-06-25	08:15:35.083	4.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	6	12	3	UCPH
27	2021-06-25 08:13:30.083	2021-06-25	08:13:30.083	5.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	2	3	3	UCPH
18	2021-06-25 08:11:58.883	2021-06-25	08:11:58.883	5.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	3	6	2	UCPH
9	2021-06-25 08:11:02.883	2021-06-25	08:11:02.883	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	5	9	1	UCPH
100	2021-06-24 18:25:42.707	2021-06-24	18:25:42.707	4.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	2	4	9	UCPH
91	2021-06-24 18:23:01.967	2021-06-24	18:23:01.967	4.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	4	7	8	UCPH
82	2021-06-24 18:20:19.367	2021-06-24	18:20:19.367	3.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	5	10	7	UCPH
73	2021-06-24 18:17:26.61	2021-06-24	18:17:26.61	5.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	1	1	7	UCPH
64	2021-06-24 18:14:32.437	2021-06-24	18:14:32.437	4.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	2	4	6	UCPH
55	2021-06-24 18:11:37.5	2021-06-24	18:11:37.5	6.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	4	7	5	UCPH
46	2021-06-24 18:08:45.617	2021-06-24	18:08:45.617	4.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	5	10	4	UCPH
37	2021-06-24 18:05:51.227	2021-06-24	18:05:51.227	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	1	1	4	UCPH
28	2021-06-24 18:03:08.517	2021-06-24	18:03:08.517	5.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	2	4	3	UCPH
19	2021-06-24 18:00:15.543	2021-06-24	18:00:15.543	5.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	4	7	2	UCPH
10	2021-06-24 17:57:20.17	2021-06-24	17:57:20.17	6.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	5	10	1	UCPH
1	2021-06-24 17:55:12.183	2021-06-24	17:55:12.183	4.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	1	1	1	UCPH
101	2021-06-24 17:48:49.983	2021-06-24	17:48:49.983	5.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	3	5	9	UCPH
92	2021-06-24 17:45:56.137	2021-06-24	17:45:56.137	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	4	8	8	UCPH
83	2021-06-24 17:43:03.383	2021-06-24	17:43:03.383	5.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	6	11	7	UCPH
74	2021-06-24 17:40:07.243	2021-06-24	17:40:07.243	4.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	1	2	7	UCPH
65	2021-06-24 17:37:14.27	2021-06-24	17:37:14.27	4.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	3	5	6	UCPH
56	2021-06-24 17:34:18.567	2021-06-24	17:34:18.567	3.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	4	8	5	UCPH
47	2021-06-24 17:31:23.52	2021-06-24	17:31:23.52	5.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	6	11	4	UCPH
