plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-08	D	09/04/2021	lateral	6399.166667	22417	34785.33333	34646.16667	33971.5	32880.66667	33278.66667	32702.33333	31240.83333	40291.16667	960.9019548	5907.609432	9153.759767	9720.57063	11967.90491	15838.51354	17928.59073	15887.58089	13780.2125	18692.44622	6	6	6	6	6	6	6	6	6	6
ZM009-08	D	16/04/2021	lateral	4031.166667	16654	30208.66667	34931.83333	38759.16667	39358.83333	42370.33333	43221.83333	37153.5	49026.83333	1946.56286	4536.62941	7602.758517	11935.52595	11483.682	9910.55862	10586.99388	6033.019457	6136.505675	6290.994052	6	6	6	6	6	6	6	6	6	6
ZM009-08	D	26/04/2021	lateral	3862.5	12510.66667	22730.33333	25931.66667	30025	34147.66667	36447.33333	36947.16667	31689.66667	47647.16667	1571.277538	3296.133472	8388.507774	10122.79471	9841.486107	11543.48572	11311.97986	7724.738893	4976.660714	6594.447798	6	6	6	6	6	6	6	6	6	6
ZM009-09	A	26/03/2021	lateral	6533	4729.333333	2018.666667	1732.333333	2143	2509.4	3533.2	2748.5	3980.8	12453.16667	1744.742273	2708.025086	1051.945182	785.1528938	2594.681792	3285.661471	4372.761965	3468.287863	5163.033575	10845.4164	6	6	6	6	6	5	5	6	5	6
ZM009-09	A	02/04/2021	lateral	7744.833333	8216.5	5046.5	4066.166667	3853.166667	3461.166667	3119.333333	1346.666667	1437.166667	1812.666667	2477.348858	4955.049737	2103.293679	3061.072911	1663.56622	2093.301929	2692.602879	962.3611935	1070.60458	849.615364	6	6	6	6	6	6	6	6	6	6
ZM009-09	A	09/04/2021	lateral	9422	10585.33333	8123.833333	6359	6157	7792.166667	6892.166667	6821.5	7118.333333	8948.333333	2936.500639	7257.279729	5275.761155	5335.660072	4533.204121	5980.393747	4809.997315	6527.265913	6305.255353	6115.775263	6	6	6	6	6	6	6	6	6	6
ZM009-09	A	16/04/2021	lateral	6327.833333	9110.333333	8945	9790.166667	8742.5	10687	11215.16667	10546.33333	12170.16667	23820.83333	1766.151117	5103.049663	4797.985911	5055.431551	3951.128636	6589.163741	5248.844651	6584.703901	5977.873515	5807.149332	6	6	6	6	6	6	6	6	6	6
ZM009-09	A	26/04/2021	lateral	6086	8418.5	9984.333333	10341.5	9681.333333	11681.5	11443.5	11056.66667	13198.83333	26536.83333	1371.763974	3220.471192	3409.865667	4356.693919	2834.076193	3151.758477	2545.583293	3762.508029	3010.022486	4806.750396	6	6	6	6	6	6	6	6	6	6
ZM009-09	B	26/03/2021	lateral	1334.833333	4485	4550.833333	3167.166667	2166.833333	1227	947	1041	247.5	10093	913.9860867	2116.774244	2543.619501	2370.333429	1641.502899	793.3707834	1022.074753	1181.814424	237.0533695	3035.775222	6	6	6	6	6	6	6	4	6	6
ZM009-09	B	02/04/2021	lateral	1996.166667	7021	8674.666667	7015.166667	6589.333333	4765.333333	3075	2101.333333	1335.833333	1367	999.7284465	3987.626863	5412.086166	2228.703338	2648.689613	2139.088186	1254.628391	737.4872654	745.8086663	932.5150937	6	6	6	6	6	6	6	6	6	6
