plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-02	B	26/04/2021	vertical	6101.333333	40444.16667	67647.16667	64836.33333	69313.83333	75256.33333	78819.33333	75849.16667	89201.33333	103408.5	1533.380405	11643.73128	14525.90572	12583.9691	14714.93002	20314.89557	12870.80008	14897.45443	8544.512758	24510.06929	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	19/03/2021	vertical	437	2034	1191	409	567	NA	NA	NA	774	NA	69.29646456	NA	NA	NA	NA	NA	NA	NA	48.08326112	NA	2	1	1	1	1	0	0	0	2	0
ZM009-02	C	26/03/2021	vertical	2315	7890.666667	5527.333333	3897.833333	2034.5	1412.6	1100.5	1462.5	1288.666667	2362.5	1177.66761	5056.402661	1829.433428	2135.498669	2293.88062	1522.740556	1377.841428	1640.246831	1104.231799	2014.315045	3	6	6	6	6	5	4	4	6	6
ZM009-02	C	02/04/2021	vertical	4674.833333	38298	43659.16667	38148.16667	28386.16667	24102	14331.5	13584.66667	9553.5	4903.333333	4032.947876	6990.412863	12560.72029	10047.29355	6947.405859	14295.33921	7895.832641	6144.427351	4537.42547	3357.386762	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	09/04/2021	vertical	5913.666667	44447.33333	54784.5	49311.66667	44269	40255.16667	32601.5	32255.33333	32441.5	31690.33333	3468.152284	13134.51964	20791.85509	20249.25393	15482.77013	16101.69614	15697.30402	16268.26761	21861.73827	23362.91934	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	16/04/2021	vertical	5108.5	49450	63297.83333	67910.83333	66848	72111.16667	65818	69473.5	72244.83333	87146.33333	3035.406579	6714.029788	17393.12038	19725.71607	14563.98212	19193.72979	19714.9568	23310.41673	22530.27174	22225.38865	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	26/04/2021	vertical	2516.833333	39385.33333	71612.33333	77547.83333	76625.66667	85139.16667	78335.5	89756	86542.33333	103659.1667	1010.669366	8558.016632	15603.26192	19012.88488	8989.198667	11278.80358	9240.659084	15494.45838	11185.38372	24934.17635	6	6	6	6	6	6	6	6	6	6
ZM009-02	D	19/03/2021	vertical	986.75	1869.8	986.75	784.3333333	NA	NA	NA	NA	444	1053	524.3824145	748.8819667	853.5714674	183.5356459	NA	NA	NA	NA	NA	1038.032755	4	5	4	3	0	0	0	0	1	2
ZM009-02	D	26/03/2021	vertical	4020.333333	11953	9760.166667	7052.333333	2723.666667	704.5	435.25	422.3333333	903.1666667	2772.333333	4268.066104	5419.621315	5906.348497	5771.177823	1737.539141	626.4681157	205.7447853	164.4181661	375.4317071	1486.521398	6	6	6	6	6	6	4	3	6	6
ZM009-02	D	02/04/2021	vertical	7928.166667	40667.33333	45007.83333	40792.5	31199.16667	22721.33333	13404.83333	10687.33333	7157.666667	4933.666667	5694.232606	15366.11407	13732.51535	16394.82317	9955.822787	11277.06924	5505.154218	6387.226117	4540.854354	3982.666377	6	6	6	6	6	6	6	6	6	6
ZM009-02	D	09/04/2021	vertical	8113.166667	47260	55469.33333	49429	46411.66667	40778.83333	34425	30351	31481.83333	25467.16667	4121.969695	18675.8855	23860.92368	21820.40245	16737.02333	18263.60387	14045.32863	13426.21291	17805.26241	20534.22432	6	6	6	6	6	6	6	6	6	6
ZM009-02	D	16/04/2021	vertical	6013.333333	49763	65372.83333	63670.83333	69671	69286	68914.66667	73109.5	76997.83333	92409.83333	3416.859357	15211.34128	19843.97072	22066.62163	12097.43383	19403.83985	10477.5507	13170.56137	17305.88024	20084.61896	6	6	6	6	6	6	6	6	6	6
ZM009-02	D	26/04/2021	vertical	5007.833333	44650.83333	70141.16667	73602.83333	81980.83333	86384.83333	82044.83333	84448	88996.33333	109132.1667	2885.707498	9647.567764	16530.70773	19991.16378	10801.81384	10385.9639	14000.05605	13741.93554	16284.53344	21158.61364	6	6	6	6	6	6	6	6	6	6
ZM009-03	A	19/03/2021	vertical	5528.4	1404.4	1065.2	1269.25	987	678	NA	NA	682	5260	3285.440655	1295.346595	316.9640358	1223.091541	413.4863964	NA	NA	NA	212.1320344	NA	5	5	5	4	3	1	0	0	2	1
ZM009-03	A	26/03/2021	vertical	14542.16667	11201.33333	12895.5	10778.83333	9905.666667	10900	5818.5	5665.833333	4475.333333	5683.666667	11279.5648	7425.000435	11017.64179	9716.322461	10820.04757	11574.5869	6353.241558	6606.132103	6507.591495	5453.505613	6	6	6	6	6	5	6	6	6	6
ZM009-03	A	02/04/2021	vertical	29918.83333	26793.33333	24291.66667	22048.33333	22470.33333	18784.16667	14102.5	15169.33333	10785.5	6650.166667	17734.01271	12877.7555	9654.796397	7002.757533	9651.221222	9153.031551	7782.064861	14102.57494	11862.04007	9142.094627	6	6	6	6	6	6	6	6	6	6
ZM009-03	A	09/04/2021	vertical	37681.5	43546.5	41442.83333	39622.33333	44379.83333	39963	36318.66667	41915.66667	33614.16667	35642.83333	23373.22649	22029.82495	19299.80316	18391.1365	22424.55808	20421.42102	20493.6508	33857.98449	26536.61529	48990.62757	6	6	6	6	6	6	6	6	6	6
ZM009-03	A	16/04/2021	vertical	34169.83333	52876.66667	52973.5	57893.5	63247.16667	67990.16667	65707	77420	72285.16667	106384.1667	22275.54828	17727.7092	13109.8463	12079.76564	9675.445776	10946.18875	16226.83904	25647.73231	21812.15479	45235.18809	6	6	6	6	6	6	6	6	6	6
ZM009-03	A	26/04/2021	vertical	27275.5	50564.5	52778.5	59504	74038.83333	74941.16667	71196.16667	85318	81068.33333	121395.8333	17639.18324	21386.91528	9771.292376	12189.94084	14947.70966	17639.22509	19216.20139	25742.80449	28026.29373	46774.47388	6	6	6	6	6	6	6	6	6	6
ZM009-03	B	19/03/2021	vertical	579	470	606.3333333	332	NA	NA	NA	NA	511	NA	185.2619767	249.7492075	54.37217426	NA	NA	NA	NA	NA	NA	NA	2	4	3	1	0	0	0	0	1	0
ZM009-03	B	26/03/2021	vertical	1438.833333	7158	7954.5	7997	6466.833333	3139.333333	1936.833333	403.25	1039.5	2423.666667	1165.273773	7533.694472	6905.538552	6384.615728	3922.701692	1726.059057	1402.033012	168.5197812	570.8324331	1993.318105	6	6	6	6	6	6	6	4	4	6
ZM009-03	B	02/04/2021	vertical	3679.833333	22165.66667	27406.5	24368	17482.66667	15457	13145.16667	5883.833333	3698.333333	1088.8	2851.881443	12703.78387	16690.50255	9024.724084	5007.22261	4964.251887	3577.539345	2757.118236	3122.976828	1221.24719	6	6	6	6	6	6	6	6	6	5
ZM009-03	B	09/04/2021	vertical	4442.166667	30419.33333	46787.33333	47199.16667	42135.5	43143	39933.83333	37721.66667	30767.16667	29295.66667	1556.937303	13797.31773	31071.46227	31692.11237	26185.65748	23197.68652	20812.72588	28203.19674	31736.98387	38544.35665	6	6	6	6	6	6	6	6	6	6
ZM009-03	B	16/04/2021	vertical	4651.666667	36577.66667	66891	70013.16667	68606.5	77645.5	71454.5	68791.66667	60602.33333	88552.66667	2290.145206	10021.57117	33689.41085	39745.02845	35391.09115	27718.41124	18643.42853	20984.27886	26518.11958	38047.06733	6	6	6	6	6	6	6	6	6	6
ZM009-03	B	26/04/2021	vertical	3834.666667	36221.83333	72584	81271.83333	80953.66667	86578.33333	84764.16667	76547.16667	70622.33333	113287.6667	2151.531238	15715.42874	29888.63302	32782.86331	26709.62446	17483.67566	23102.67274	15546.98375	24371.73861	37343.97236	6	6	6	6	6	6	6	6	6	6
ZM009-03	C	19/03/2021	vertical	3321.333333	822.5	1959	2076	416	NA	NA	NA	NA	609	3613.571133	21.92031022	1650.387227	NA	NA	NA	NA	NA	NA	NA	3	2	2	1	1	0	0	0	0	1
ZM009-03	C	26/03/2021	vertical	6463.166667	9790.833333	7201.833333	4677.666667	4109.4	3128.2	2247.6	763.75	1496.333333	3522.333333	7780.11546	8856.886257	8768.087304	5254.66717	3483.672387	3339.721051	1795.342112	638.8872488	662.9101498	2121.82079	6	6	6	6	5	5	5	4	6	6
ZM009-03	C	02/04/2021	vertical	11612.5	25295.5	28939.33333	23123.83333	17333.83333	18512.83333	16455.66667	10186.33333	9844.833333	3734.833333	14009.19256	15923.24067	18012.51515	17474.44241	10640.53813	13511.05273	8884.295935	9859.56613	8536.920227	1904.694035	6	6	6	6	6	6	6	6	6	6
ZM009-03	C	09/04/2021	vertical	13412.66667	34088.16667	43562.33333	41169	31407.83333	32611.66667	35946.33333	32217.5	31258.66667	31787.16667	15933.19647	23242.44009	23173.05322	20488.74219	12883.09977	24199.87779	20400.36504	15122.53816	14035.11829	20478.51555	6	6	6	6	6	6	6	6	6	6
ZM009-03	C	16/04/2021	vertical	11896.5	37720.16667	51561.66667	53396.16667	47596.16667	51628.5	64840.16667	63898.83333	69721.83333	97222.33333	14271.041	24040.70872	21662.44066	20404.36518	11228.52994	23057.00728	16207.06182	10286.11024	17053.87789	37057.73332	6	6	6	6	6	6	6	6	6	6
ZM009-03	C	26/04/2021	vertical	7868.666667	33908.33333	56151	59718.5	54224.33333	60384.33333	69538.83333	70999.33333	80007.5	113915.1667	8431.325558	22742.102	16851.17457	12943.56303	10531.90968	24009.43073	17563.73527	9602.150669	16676.97007	41427.73197	6	6	6	6	6	6	6	6	6	6
ZM009-03	D	19/03/2021	vertical	NA	370	NA	549	316	NA	NA	NA	697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	1	0	0	0	1	0
ZM009-03	D	26/03/2021	vertical	1703.333333	5971.166667	7073.5	3737.333333	3331	3201	1237.333333	771.5	1195.6	3458.166667	1952.621486	3716.454892	2874.956052	2276.727974	2532.308828	1702.162154	1125.254401	460.5254246	369.9706745	2008.730486	6	6	6	6	6	6	6	4	5	6
ZM009-03	D	02/04/2021	vertical	6034.333333	26109.5	28020.33333	23391.5	24178	21544.16667	17946.66667	10834	7833.5	7139.333333	4047.797706	3633.130702	6021.170839	9987.660962	8109.241641	6828.623915	6946.397733	7801.232262	6891.507259	5040.496867	6	6	6	6	6	6	6	6	6	6
ZM009-03	D	09/04/2021	vertical	7174.333333	39121.16667	50741.16667	43215.83333	43004.83333	46467.83333	45544.66667	35494.16667	31198.66667	31093.5	3475.209269	10956.05045	18606.00519	18020.16771	17840.84936	22114.70475	28593.00092	20751.08619	14141.42081	20638.17698	6	6	6	6	6	6	6	6	6	6
ZM009-03	D	16/04/2021	vertical	6956.333333	44792.83333	64099.33333	58502	62914.5	69826.83333	73845.83333	65153.66667	63512	103755.8333	4883.188781	8756.18146	8670.135977	10342.00449	11086.97554	16181.01678	27474.71798	17741.94601	15661.70817	30213.17459	6	6	6	6	6	6	6	6	6	6
ZM009-03	D	26/04/2021	vertical	5314.833333	37570	64384.16667	61028	65456	75389.66667	79668	71504.5	76022	121084.6667	3319.723447	14079.40078	10104.33189	7524.197552	13287.22731	21841.58789	29584.46679	16359.59942	22961.38846	36980.10358	6	6	6	6	6	6	6	6	6	6
ZM009-04	A	19/03/2021	vertical	4570.666667	1359	1763.833333	587.5	877.6666667	1078.666667	922.5	280	678	1500.5	3961.856265	729.401467	2375.750948	136.4716088	351.3179946	962.3332756	811.051478	NA	321.0264787	1180.161218	6	5	6	2	3	3	2	1	2	2
