image_id	face	date	type	decile1	decile2	decile3	decile4	decile5	decile6	decile7	decile8	decile9	decile10
ZM009-02716	C	16/04/2021	vertical	9749	47799	45448	69210	63571	82433	69044	60889	64651	57858
ZM009-02716	C	26/04/2021	vertical	4248	37349	47829	77533	68851	91670	78437	71508	73084	68053
ZM009-02716	D	19/03/2021	vertical	1622	2066	2149	16	12	37	0	17	287	21
ZM009-02716	D	26/03/2021	vertical	12678	20062	18528	10139	3340	633	445	191	585	2286
ZM009-02716	D	02/04/2021	vertical	16383	36910	36730	34326	22299	10466	7839	3194	894	250
ZM009-02716	D	09/04/2021	vertical	15269	48147	54284	52384	45363	33523	25525	23459	17147	8411
ZM009-02716	D	16/04/2021	vertical	10642	47076	64462	66149	69072	57805	60272	64197	51288	58342
ZM009-02716	D	26/04/2021	vertical	9209	42269	71503	80207	84615	86896	69391	79632	67645	81227
ZM009-03711	A	19/03/2021	vertical	458	379	723	120	68	47	122	171	532	42
ZM009-03711	A	26/03/2021	vertical	3349	3787	8478	4348	1545	206	373	284	1224	2512
ZM009-03711	A	02/04/2021	vertical	8988	20383	31395	26835	22213	20997	16016	5010	3641	217
ZM009-03711	A	09/04/2021	vertical	12258	27155	37647	33988	39923	46565	40330	36247	24850	10280
ZM009-03711	A	16/04/2021	vertical	11704	32060	49611	45367	56453	69859	69255	74697	70835	84560
ZM009-03711	A	26/04/2021	vertical	7607	25435	42753	41229	53705	70491	73610	83462	79439	105163
ZM009-03711	B	19/03/2021	vertical	107	43	122	220	201	0	0	0	26	1
ZM009-03711	B	26/03/2021	vertical	412	1404	361	2437	4105	4816	2867	459	255	1510
ZM009-03711	B	02/04/2021	vertical	1073	10787	6224	17117	13033	23441	16983	7557	5272	778
ZM009-03711	B	09/04/2021	vertical	2160	16139	13456	18930	22428	38623	35994	23596	15638	7500
ZM009-03711	B	16/04/2021	vertical	2818	20380	19987	29663	39716	65636	64768	58280	58097	71610
ZM009-03711	B	26/04/2021	vertical	2309	13337	19002	26729	35066	64046	65204	63080	69802	99388
ZM009-03711	C	19/03/2021	vertical	2214	807	3126	2076	416	70	8	4	115	609
ZM009-03711	C	26/03/2021	vertical	15687	24523	24194	14977	9924	8959	3735	1691	1873	4219
ZM009-03711	C	02/04/2021	vertical	25458	43930	57795	38976	28163	29464	27121	28167	25673	3987
ZM009-03711	C	09/04/2021	vertical	28812	60907	69871	47531	30919	31975	34011	41399	35656	13363
ZM009-03711	C	16/04/2021	vertical	36979	66122	86340	60088	48121	43224	51352	60276	55873	59868
ZM009-03711	C	26/04/2021	vertical	16470	47776	78621	69800	67277	57971	52315	63624	60543	85887
ZM009-03711	D	19/03/2021	vertical	0	7	12	12	0	4	1	12	64	42
ZM009-03711	D	26/03/2021	vertical	831	5892	7397	2661	2246	2225	742	320	559	2892
ZM009-03711	D	02/04/2021	vertical	9104	30208	27888	15889	29115	19480	14349	3765	1379	4942
ZM009-03711	D	09/04/2021	vertical	11157	43393	47737	27964	35568	32077	25990	16838	19197	20041
ZM009-03711	D	16/04/2021	vertical	9503	49642	73275	40891	58578	55632	54833	42668	44404	59108
ZM009-03711	D	26/04/2021	vertical	5747	34311	67791	48214	60945	62937	61589	59149	59122	81624
ZM009-03712	A	19/03/2021	vertical	5183	569	1153	3090	1342	35	14	0	832	5260
ZM009-03712	A	26/03/2021	vertical	11895	4473	2294	1894	1562	1257	335	219	1004	1290
ZM009-03712	A	02/04/2021	vertical	30973	21948	16923	16135	23812	29075	21054	20298	30980	18686
ZM009-03712	A	09/04/2021	vertical	37772	14195	5760	5834	7256	7439	7400	5729	6390	5918
ZM009-03712	A	16/04/2021	vertical	42263	45498	37913	51092	53562	71007	75711	81998	92304	147441
ZM009-03712	A	26/04/2021	vertical	47155	65299	53536	71945	88470	98947	98459	105381	120214	184445
ZM009-03712	B	19/03/2021	vertical	710	721	667	19	23	0	3	9	511	56
ZM009-03712	B	26/03/2021	vertical	1956	4496	3572	4000	2603	1444	1277	262	1336	830
ZM009-03712	B	02/04/2021	vertical	3802	21414	27724	20005	12674	14117	17674	10434	9023	716
ZM009-03712	B	09/04/2021	vertical	3708	13164	10801	9049	6738	7578	7570	4279	3567	6411
ZM009-03712	B	16/04/2021	vertical	8512	37667	46802	37747	34245	51275	71518	65076	62841	94070
ZM009-03712	B	26/04/2021	vertical	7967	60094	72641	86296	74344	79898	115356	86120	92863	170763
ZM009-03712	C	19/03/2021	vertical	200	3	32	1	6	0	0	5	370	14
ZM009-03712	C	26/03/2021	vertical	1421	3508	1457	503	234	165	243	117	1216	1392
ZM009-03712	C	02/04/2021	vertical	3502	14438	16555	9144	14438	17066	16227	6642	13383	6553
ZM009-03712	C	09/04/2021	vertical	2516	7013	5899	4366	7511	9056	10649	6916	7513	5927
ZM009-03712	C	16/04/2021	vertical	4438	16917	23592	13920	31490	48459	67510	58463	67344	126539
ZM009-03712	C	26/04/2021	vertical	3124	37314	47696	44003	51491	66539	91193	83366	106461	177592
ZM009-03712	D	19/03/2021	vertical	26	324	107	0	0	6	7	10	308	26
ZM009-03712	D	26/03/2021	vertical	505	4226	3347	2530	1832	490	360	554	1184	887
ZM009-03712	D	02/04/2021	vertical	3253	21533	29081	39556	37458	31931	26003	18430	20410	11992
ZM009-03712	D	09/04/2021	vertical	8119	16812	15265	16392	17056	18378	14451	10679	9686	8336
ZM009-03712	D	16/04/2021	vertical	14652	59798	55669	57175	62723	73324	71092	62943	71978	119658
ZM009-03712	D	26/04/2021	vertical	10884	65335	78416	66630	77862	93017	94821	80388	108871	178584
ZM009-03713	A	19/03/2021	vertical	6278	1816	124	0	5	19	6	5	125	133
ZM009-03713	A	26/03/2021	vertical	19462	18941	10456	9305	8687	9570	9081	10684	6185	9393
ZM009-03713	A	02/04/2021	vertical	41874	51679	30054	29430	30448	22973	17850	24168	8583	1336
ZM009-03713	A	09/04/2021	vertical	53683	74610	45734	43311	52612	45334	38721	50909	30546	29467
ZM009-03713	A	16/04/2021	vertical	62461	75739	42978	46857	60026	58197	47516	65068	60144	65462
ZM009-03713	A	26/04/2021	vertical	36905	75278	48384	50851	87594	75465	57410	72649	70920	87996
ZM009-03713	B	19/03/2021	vertical	24	351	590	9	113	0	0	0	42	43
ZM009-03713	B	26/03/2021	vertical	1651	9032	11955	7311	9207	4175	3990	617	1005	1256
ZM009-03713	B	02/04/2021	vertical	5631	27744	28427	20670	21212	15851	13950	4373	3776	513
ZM009-03713	B	09/04/2021	vertical	5857	35720	37972	30092	34564	38591	30260	19217	16598	11433
ZM009-03713	B	16/04/2021	vertical	5606	32503	45458	35032	42226	48443	41089	34852	27717	38464
ZM009-03713	B	26/04/2021	vertical	2834	32510	60688	58190	85474	82233	61405	52699	47297	74797
ZM009-03713	C	19/03/2021	vertical	10	213	22	0	0	0	0	0	27	0
ZM009-03713	C	26/03/2021	vertical	3020	9024	9206	4879	2303	516	1118	661	1800	5422
ZM009-03713	C	02/04/2021	vertical	3855	20352	39016	42691	24140	19134	16278	14908	6992	1867
ZM009-03713	C	09/04/2021	vertical	5830	25904	56178	62039	39845	43484	39887	34479	28542	26672
ZM009-03713	C	16/04/2021	vertical	4738	26756	56571	66146	42724	50247	44265	50666	45140	70800
ZM009-03713	C	26/04/2021	vertical	3127	17330	55416	72347	51331	70663	56904	70895	66568	90019
ZM009-03713	D	19/03/2021	vertical	11	43	268	549	13	23	0	0	67	42
ZM009-03713	D	26/03/2021	vertical	2802	3032	9406	7932	8364	3285	971	1390	1415	4387
ZM009-03713	D	02/04/2021	vertical	5153	26299	26765	26805	24237	22400	17092	20591	8560	11558
ZM009-03713	D	09/04/2021	vertical	5254	44582	55650	49014	49414	64221	55155	49913	40978	36288
ZM009-03713	D	16/04/2021	vertical	3649	35424	52294	57644	60709	80786	75301	72260	65253	120592
ZM009-03713	D	26/04/2021	vertical	2404	24885	52020	64876	70424	94481	86280	79301	91359	129235
ZM009-03714	A	19/03/2021	vertical	9579	3497	1551	874	1086	678	106	36	153	55
ZM009-03714	A	26/03/2021	vertical	32945	18596	21813	25701	27541	29175	15735	15926	17028	14773
ZM009-03714	A	02/04/2021	vertical	48307	15849	13255	14470	12373	10463	3530	1413	1065	719
ZM009-03714	A	09/04/2021	vertical	58122	57752	55938	54450	54794	57158	47200	42503	49597	23669
ZM009-03714	A	16/04/2021	vertical	47792	70860	75274	72378	70340	77057	71023	72497	79689	114124
ZM009-03714	A	26/04/2021	vertical	39507	64576	71063	69753	79144	81673	71616	73481	82984	118556
ZM009-03714	B	19/03/2021	vertical	3	629	562	332	270	0	5	0	0	5
ZM009-03714	B	26/03/2021	vertical	973	4365	8130	11669	10982	3740	764	153	226	3972
ZM009-03714	B	02/04/2021	vertical	1672	9663	11271	16948	17263	11889	10087	4623	1014	201
ZM009-03714	B	09/04/2021	vertical	5034	34360	59492	65993	63066	54264	52586	48065	32368	23475
ZM009-03714	B	16/04/2021	vertical	5027	51048	95156	113578	117590	115045	95905	77772	51878	98285
ZM009-03714	B	26/04/2021	vertical	3906	46165	90123	111263	113513	112254	109574	81971	53657	101521
ZM009-03714	C	19/03/2021	vertical	391	838	792	177	35	12	2	8	369	54
ZM009-03714	C	26/03/2021	vertical	1256	2816	3047	3395	4670	2531	625	267	2145	2955
ZM009-03714	C	02/04/2021	vertical	2423	3968	8679	7083	8903	7570	8247	4612	3143	1650
ZM009-03714	C	09/04/2021	vertical	3624	11617	26778	34822	34054	28930	42063	44778	36606	37676
ZM009-03714	C	16/04/2021	vertical	2768	12650	38000	53161	46833	41003	70872	73248	76121	88442
ZM009-03714	C	26/04/2021	vertical	2431	6480	29331	46595	43125	43628	67596	69476	73634	87465
ZM009-03714	D	19/03/2021	vertical	51	370	347	42	316	58	24	40	697	120
ZM009-03714	D	26/03/2021	vertical	488	7497	7633	1697	1586	4590	3404	822	1442	4683
ZM009-03714	D	02/04/2021	vertical	1957	22071	19660	12604	15916	14257	18880	7895	1777	714
ZM009-03714	D	09/04/2021	vertical	3356	43168	59853	57898	71208	79447	96502	66671	47259	29405
ZM009-03714	D	16/04/2021	vertical	2023	38726	62745	67257	83476	95180	126451	94626	87108	115484
ZM009-03714	D	26/04/2021	vertical	2717	34171	53113	57766	81547	97312	127911	93921	83447	119386
ZM009-03715	A	19/03/2021	vertical	6144	761	1034	572	533	214	68	64	39	81
ZM009-03715	A	26/03/2021	vertical	16730	5213	3879	3802	1885	905	783	341	384	914
ZM009-03715	A	02/04/2021	vertical	41969	28762	17290	16606	10787	4948	5243	3529	1716	745
ZM009-03715	A	09/04/2021	vertical	58104	51831	43661	44341	37448	23563	19154	14532	12197	10576
ZM009-03715	A	16/04/2021	vertical	36916	55425	57657	71696	59857	51773	44820	46627	36403	57514
ZM009-03715	A	26/04/2021	vertical	28234	47124	52916	67338	57554	44883	43369	52502	35956	63567
ZM009-03715	B	19/03/2021	vertical	76	25	125	0	0	0	7	0	5	22
ZM009-03715	B	26/03/2021	vertical	253	2112	4268	3492	2210	532	295	275	151	1199
ZM009-03715	B	02/04/2021	vertical	1575	19285	41190	33671	15260	9319	9904	5687	682	115
ZM009-03715	B	09/04/2021	vertical	3622	32678	74939	75936	48512	41202	44473	47464	23885	20235
ZM009-03715	B	16/04/2021	vertical	2175	38065	98270	107388	76168	80594	70843	82178	54426	75868
ZM009-03715	B	26/04/2021	vertical	2181	31477	96793	106663	78216	78968	71069	81061	52996	86347
ZM009-03715	C	19/03/2021	vertical	0	87	6	0	8	0	0	0	0	19
ZM009-03715	C	26/03/2021	vertical	236	2871	2708	2430	1225	1800	1152	216	296	970
ZM009-03715	C	02/04/2021	vertical	1151	25816	33022	35007	26491	37228	25710	4905	4658	3199
ZM009-03715	C	09/04/2021	vertical	1444	39568	53866	56251	44838	73490	69401	44164	50248	47170
ZM009-03715	C	16/04/2021	vertical	1276	36169	60917	70964	65993	96469	90616	78739	83803	80754
ZM009-03715	C	26/04/2021	vertical	1363	24941	58927	71107	66980	96741	91375	80401	84360	86896
ZM009-03715	D	19/03/2021	vertical	0	0	105	54	34	0	0	0	0	1
ZM009-03715	D	26/03/2021	vertical	369	2600	4054	2926	3065	3360	520	246	171	1670
ZM009-03715	D	02/04/2021	vertical	4100	27144	26409	17632	21369	26316	24382	12898	7200	2477
ZM009-03715	D	09/04/2021	vertical	4042	42477	57629	44289	38815	44824	40142	36308	32795	23878
ZM009-03715	D	16/04/2021	vertical	3106	42996	69226	57521	49979	58513	50137	53143	48358	73050
ZM009-03715	D	26/04/2021	vertical	3000	34282	66283	59864	49287	54262	46621	48496	45900	80510
ZM009-03716	A	19/03/2021	vertical	45	225	865	541	147	0	0	0	0	0
ZM009-03716	A	26/03/2021	vertical	2872	16198	30453	19623	18214	13593	8604	6541	1027	5220
ZM009-03716	A	02/04/2021	vertical	7402	22139	36833	28814	35189	24249	20922	36598	18728	18198
ZM009-03716	A	09/04/2021	vertical	6150	35736	59917	55810	74246	59719	65107	101574	78105	133947
ZM009-03716	A	16/04/2021	vertical	3883	37678	54408	59971	79245	80048	85917	123633	94336	169204
ZM009-03716	A	26/04/2021	vertical	4245	25675	48019	55908	77766	78188	82713	124433	96897	168648
ZM009-03716	B	19/03/2021	vertical	448	179	66	110	89	0	0	0	23	4
ZM009-03716	B	26/03/2021	vertical	3388	21539	19441	19073	9694	4129	2428	252	1562	5775
ZM009-03716	B	02/04/2021	vertical	8326	44101	49603	37797	25454	18125	10273	2629	2423	3236
ZM009-03716	B	09/04/2021	vertical	6272	50455	84064	83195	77505	78600	68720	83709	92547	106720
ZM009-03716	B	16/04/2021	vertical	3772	39803	95673	96671	101694	104880	84604	94592	108655	153019
ZM009-03716	B	26/04/2021	vertical	3811	33748	96257	98490	99109	102071	85977	94352	107119	146910
ZM009-03716	C	19/03/2021	vertical	7359	9	0	0	0	0	0	0	0	0
ZM009-03716	C	26/03/2021	vertical	17159	16003	2599	1882	2425	1835	4608	436	1648	6176
ZM009-03716	C	02/04/2021	vertical	33286	43269	18569	5842	1868	615	5151	1884	5220	5153
ZM009-03716	C	09/04/2021	vertical	38250	59520	48782	42005	31280	8735	19667	21569	28987	59915
ZM009-03716	C	16/04/2021	vertical	21180	67707	43950	56098	50416	30369	64426	62001	90050	156931
ZM009-03716	C	26/04/2021	vertical	20697	69609	66915	54459	45142	26764	57850	58234	88479	155632
ZM009-03716	D	19/03/2021	vertical	194	144	4	0	98	2	23	0	142	108
ZM009-03716	D	26/03/2021	vertical	5225	12580	10604	4678	2893	5256	1427	148	1378	6230
ZM009-03716	D	02/04/2021	vertical	12639	29402	38319	27863	16973	14881	6974	1425	7675	11153
ZM009-03716	D	09/04/2021	vertical	11118	44295	68313	63738	45968	39860	41028	32556	37277	68613
ZM009-03716	D	16/04/2021	vertical	8805	42171	71387	70524	62022	55526	65261	65282	63971	134643
ZM009-03716	D	26/04/2021	vertical	7137	32436	68682	68818	52671	50329	60786	67772	67433	137169
ZM009-04711	A	19/03/2021	vertical	9545	1221	1402	264	0	0	0	4	63	116
ZM009-04711	A	26/03/2021	vertical	24107	23927	26287	17420	7829	3968	499	260	749	5480
ZM009-04711	A	02/04/2021	vertical	26887	26698	33505	33550	20058	12284	6147	2089	1116	323
ZM009-04711	A	09/04/2021	vertical	32722	12783	9403	8435	5515	4038	2996	2788	1238	1799
ZM009-04711	A	16/04/2021	vertical	31464	21979	29780	30869	18606	12631	8460	8722	2079	5993
ZM009-04711	A	26/04/2021	vertical	25543	19907	27311	29713	17508	16724	15020	14106	6270	25808
ZM009-04711	B	19/03/2021	vertical	270	879	324	65	91	38	51	110	351	80
ZM009-04711	B	26/03/2021	vertical	3860	9670	4632	3767	4286	7434	1148	1092	1051	5403
ZM009-04711	B	02/04/2021	vertical	4235	12234	5441	5757	6823	14957	6505	8001	2243	479
ZM009-04711	B	09/04/2021	vertical	4773	6195	1756	1664	2447	2201	2142	2388	1351	1074
ZM009-04711	B	16/04/2021	vertical	4569	10505	6042	5445	7945	13402	7948	15864	5737	6276
ZM009-04711	B	26/04/2021	vertical	3527	9803	5539	5862	8166	17869	10410	18733	12560	27120
ZM009-04711	C	19/03/2021	vertical	66	57	4	49	272	43	13	6	293	134
ZM009-04711	C	26/03/2021	vertical	115	2640	11079	7116	6984	627	120	72	916	4702
ZM009-04711	C	02/04/2021	vertical	796	8520	26540	30866	14756	9669	5693	4273	5015	394
ZM009-04711	C	09/04/2021	vertical	2321	4502	6459	7947	5290	3669	1982	1403	2936	3115
ZM009-04711	C	16/04/2021	vertical	1968	6702	26083	30111	14514	9948	8230	7921	12199	13865
ZM009-04711	C	26/04/2021	vertical	2630	6936	26831	31031	14482	9189	9112	12722	18657	33295
ZM009-04711	D	19/03/2021	vertical	944	603	846	211	139	9	12	31	222	130
ZM009-04711	D	26/03/2021	vertical	2331	21737	19203	10742	3937	2279	4438	1711	501	4123
ZM009-04711	D	02/04/2021	vertical	2648	27626	25833	21378	16511	18021	17314	12618	3619	3125
ZM009-04711	D	09/04/2021	vertical	3801	14679	10099	8601	6082	5670	5848	4609	2773	2540
ZM009-04711	D	16/04/2021	vertical	3331	24801	23583	19240	19038	20728	19790	17297	10791	12264
ZM009-04711	D	26/04/2021	vertical	3794	25855	23431	20817	21164	22054	23787	21660	16837	25430
ZM009-04712	A	19/03/2021	vertical	1530	32	343	150	541	79	87	79	178	63
ZM009-04712	A	26/03/2021	vertical	8155	10456	7596	6745	3099	1341	635	2942	1919	5420
ZM009-04712	A	02/04/2021	vertical	10129	13397	13840	14673	8121	6290	11163	9144	6990	2433
ZM009-04712	A	09/04/2021	vertical	13503	7187	4698	3930	2025	1881	2610	2549	1995	849
ZM009-04712	A	16/04/2021	vertical	15155	15103	15367	15898	9503	10979	19932	12513	10717	17999
ZM009-04712	A	26/04/2021	vertical	14631	38466	22410	20055	18396	25734	34633	18592	18793	45610
ZM009-04712	B	19/03/2021	vertical	401	797	769	335	19	5	0	8	224	47
ZM009-04712	B	26/03/2021	vertical	412	6829	6828	6059	3633	658	396	583	2424	4499
ZM009-04712	B	02/04/2021	vertical	236	11511	13294	19959	16545	12039	10751	10210	6129	388
ZM009-04712	B	09/04/2021	vertical	1220	5463	4607	5660	3338	2914	2882	2535	3340	1345
ZM009-04712	B	16/04/2021	vertical	1236	12310	15328	21419	20357	21156	16600	18764	17842	11584
ZM009-04712	B	26/04/2021	vertical	1206	12597	18745	23722	21155	24376	22306	25064	23620	38521
ZM009-04712	C	19/03/2021	vertical	706	13	17	17	120	1871	734	141	288	394
ZM009-04712	C	26/03/2021	vertical	753	883	2041	2842	300	326	1063	120	736	2578
ZM009-04712	C	02/04/2021	vertical	733	4249	9068	15011	11222	7549	10628	3222	889	280
ZM009-04712	C	09/04/2021	vertical	1909	2940	3131	3828	4574	4901	6455	2888	1377	1195
ZM009-04712	C	16/04/2021	vertical	1404	6193	8998	17796	18999	14421	19677	14805	4279	7940
ZM009-04712	C	26/04/2021	vertical	1551	5789	10132	18368	20583	17871	29405	23417	10647	47996
ZM009-04712	D	19/03/2021	vertical	543	835	641	114	0	0	0	0	450	0
ZM009-04712	D	26/03/2021	vertical	10502	17916	13435	8595	4885	3566	790	423	1961	3087
ZM009-04712	D	02/04/2021	vertical	8991	30810	18138	20273	12464	12293	9022	4386	3395	1208
ZM009-04712	D	09/04/2021	vertical	8935	16985	7826	5988	4460	4572	4545	1793	2545	948
ZM009-04712	D	16/04/2021	vertical	9902	32296	18467	18441	12409	14042	13070	7166	8077	9864
ZM009-04712	D	26/04/2021	vertical	6450	36460	18628	19251	13398	18107	16508	11341	15954	29241
ZM009-04713	A	19/03/2021	vertical	9664	1147	624	84	167	2180	1496	280	905	666
ZM009-04713	A	26/03/2021	vertical	22870	12742	6108	5359	8896	7345	2783	4012	6590	7603
ZM009-04713	A	02/04/2021	vertical	25721	11691	5914	5040	8868	4593	9403	4969	5290	223
ZM009-04713	A	09/04/2021	vertical	28554	11510	6253	4964	8667	8768	13356	8775	10241	3582
ZM009-04713	A	16/04/2021	vertical	23848	11314	7087	6499	17251	14946	21032	14490	17968	11812
ZM009-04713	A	26/04/2021	vertical	19459	10156	6288	5711	17211	16304	26768	18950	24940	20584
ZM009-04713	B	19/03/2021	vertical	479	545	384	614	32	0	4	5	401	66
ZM009-04713	B	26/03/2021	vertical	4458	8620	4843	10794	14228	13173	2810	743	849	4663
ZM009-04713	B	02/04/2021	vertical	5084	12402	32594	17036	19222	24063	11805	12061	8357	649
ZM009-04713	B	09/04/2021	vertical	5371	11735	28215	16720	20314	29116	17218	23468	10969	2495
ZM009-04713	B	16/04/2021	vertical	6587	13427	33980	21240	27408	40120	22948	33645	17113	12631
ZM009-04713	B	26/04/2021	vertical	7296	13343	31874	20328	26277	37249	22593	37164	20995	17989
ZM009-04713	C	19/03/2021	vertical	674	402	31	27	33	30	21	6	838	2
ZM009-04713	C	26/03/2021	vertical	249	5523	3602	1234	1357	1068	1086	438	3230	6968
ZM009-04713	C	02/04/2021	vertical	369	13083	13487	6955	1626	1485	2456	1205	3101	407
ZM009-04713	C	09/04/2021	vertical	1050	11455	11980	7644	5793	9605	11090	4666	7150	5858
ZM009-04713	C	16/04/2021	vertical	682	16688	18168	8575	7040	14111	17888	8923	10417	14128
ZM009-04713	C	26/04/2021	vertical	1563	17406	21347	9180	6386	13035	17526	16396	15430	20037
ZM009-04713	D	19/03/2021	vertical	775	433	1227	54	627	30	6	5	1230	47
ZM009-04713	D	26/03/2021	vertical	2475	6989	13461	5767	7352	1825	211	349	3469	5702
ZM009-04713	D	02/04/2021	vertical	1819	7600	11672	7768	8526	3191	1710	1542	3451	321
ZM009-04713	D	09/04/2021	vertical	1806	6253	9056	6512	7677	7257	5088	3853	7027	5281
ZM009-04713	D	16/04/2021	vertical	1474	6574	10838	7676	8696	9432	9490	7310	15344	23240
ZM009-04713	D	26/04/2021	vertical	2226	5723	9959	6574	7944	9771	13057	9449	22980	43664
ZM009-04714	A	19/03/2021	vertical	3081	2637	6558	491	850	656	349	136	451	2335
ZM009-04714	A	26/03/2021	vertical	5127	3868	2388	1444	1585	1485	833	259	770	1317
ZM009-04714	A	02/04/2021	vertical	18743	28308	18673	9013	9047	10967	11919	7373	1720	595
ZM009-04714	A	09/04/2021	vertical	20899	18259	10768	7036	6307	7695	6731	6182	3396	1071
ZM009-04714	A	16/04/2021	vertical	18473	34257	27268	19661	22938	25093	21072	27911	22885	17334
ZM009-04714	A	26/04/2021	vertical	18136	41990	37238	26939	26902	39662	49568	49842	43695	70536
ZM009-04714	B	19/03/2021	vertical	5	42	0	0	140	0	17	11	39	43
ZM009-04714	B	26/03/2021	vertical	416	1143	799	1667	1112	735	242	175	506	1097
ZM009-04714	B	02/04/2021	vertical	2804	16657	15000	18049	18429	9073	5622	3657	2348	798
ZM009-04714	B	09/04/2021	vertical	3433	11942	8423	9909	9144	6078	4874	4459	2644	2116
ZM009-04714	B	16/04/2021	vertical	4112	23086	22163	25600	28122	18861	15389	24870	20472	19977
ZM009-04714	B	26/04/2021	vertical	3731	24685	27246	31751	40285	32185	33613	55405	46284	62263
ZM009-04714	C	19/03/2021	vertical	0	124	1	18	0	0	0	0	129	0
ZM009-04714	C	26/03/2021	vertical	409	1476	1939	1074	534	588	106	517	900	1054
ZM009-04714	C	02/04/2021	vertical	679	17731	22124	15817	18904	12421	8310	2876	3823	2773
ZM009-04714	C	09/04/2021	vertical	2771	16516	15784	10801	11838	9854	7713	4399	4864	7243
ZM009-04714	C	16/04/2021	vertical	1228	25478	31522	24484	34420	29158	24768	23779	32906	35254
ZM009-04714	C	26/04/2021	vertical	1254	22811	29335	23019	32627	30338	29884	27974	36162	62283
ZM009-04714	D	19/03/2021	vertical	722	1632	1717	835	435	526	57	12	254	52
ZM009-04714	D	26/03/2021	vertical	258	5152	2444	1392	1029	312	159	328	584	537
ZM009-04714	D	02/04/2021	vertical	1841	21077	27109	13796	14681	10075	8958	4128	1600	272
ZM009-04714	D	09/04/2021	vertical	3721	18123	19253	11670	9325	12253	9149	7848	2598	824
ZM009-04714	D	16/04/2021	vertical	2666	25147	38275	25571	21713	33125	30803	29891	21692	12471
ZM009-04714	D	26/04/2021	vertical	2836	23917	41394	27314	25255	41575	36139	36597	30016	52550
ZM009-04715	A	19/03/2021	vertical	2509	906	693	38	16	382	3	47	205	46
ZM009-04715	A	26/03/2021	vertical	19385	7377	4345	1259	1958	6324	5278	4300	1988	2565
ZM009-04715	A	02/04/2021	vertical	18621	4018	2490	1017	1135	4888	3955	1220	921	979
ZM009-04715	A	09/04/2021	vertical	23848	11064	4787	3837	4769	24281	17069	9762	13504	20338
ZM009-04715	A	16/04/2021	vertical	21426	8279	3095	3807	6099	25601	19319	17521	30049	42558
ZM009-04715	A	26/04/2021	vertical	17472	46688	40439	51549	49617	63253	27101	18906	44491	91573
ZM009-04715	B	19/03/2021	vertical	59	312	1521	354	1470	13	27	22	62	37
ZM009-04715	B	26/03/2021	vertical	49	4452	13896	12535	16585	6128	4693	3434	1725	5774
ZM009-04715	B	02/04/2021	vertical	509	3568	9431	10001	11521	5099	3581	1993	988	506
ZM009-04715	B	09/04/2021	vertical	1592	6768	29509	26229	34003	20667	21640	14273	14489	14186
ZM009-04715	B	16/04/2021	vertical	1170	7265	29826	25126	34446	21931	30452	31737	29408	34244
ZM009-04715	B	26/04/2021	vertical	1461	14752	54034	54140	70612	51731	61492	53395	51088	82575
ZM009-04715	C	19/03/2021	vertical	949	367	100	0	0	0	0	10	3	7
ZM009-04715	C	26/03/2021	vertical	2288	3032	4982	1966	862	1634	1117	1325	734	2139
ZM009-04715	C	02/04/2021	vertical	698	1952	4465	4528	5389	3077	1809	1875	965	666
ZM009-04715	C	09/04/2021	vertical	918	3224	13752	19612	23686	26462	26208	30594	10227	10518
ZM009-04715	C	16/04/2021	vertical	724	3528	12529	19085	22623	27488	31117	39239	28424	31331
ZM009-04715	C	26/04/2021	vertical	1430	5126	14996	22487	29046	34796	35059	46174	40716	71387
ZM009-04715	D	19/03/2021	vertical	124	925	124	0	0	10	0	0	46	0
ZM009-04715	D	26/03/2021	vertical	2549	6800	8343	2791	1375	534	215	78	496	2838
ZM009-04715	D	02/04/2021	vertical	2691	6974	6774	4300	3498	679	511	137	962	772
ZM009-04715	D	09/04/2021	vertical	5614	24261	24866	16897	15393	5683	12037	12311	17512	17263
ZM009-04715	D	16/04/2021	vertical	5809	26965	25689	18610	15591	6034	14830	32786	42350	59293
ZM009-04715	D	26/04/2021	vertical	6207	32839	33306	21783	19284	9342	17910	38115	50983	89834
ZM009-04716	A	19/03/2021	vertical	1095	884	963	684	1242	400	60	146	109	7
ZM009-04716	A	26/03/2021	vertical	13483	9116	3029	2397	2852	3237	1908	2128	873	2828
ZM009-04716	A	02/04/2021	vertical	20632	19446	5114	2682	3981	2569	1416	219	364	570
ZM009-04716	A	09/04/2021	vertical	18307	13229	4118	3300	3165	2352	686	883	359	964
ZM009-04716	A	16/04/2021	vertical	18289	20063	5999	7641	9573	8361	9162	3926	10663	9040
ZM009-04716	A	26/04/2021	vertical	15601	19078	7676	15021	27676	45237	92429	105017	108027	151530
ZM009-04716	B	19/03/2021	vertical	14	763	6	5	1	0	5	3	21	37
ZM009-04716	B	26/03/2021	vertical	1178	6168	2414	1465	2887	1096	848	358	905	6051
ZM009-04716	B	02/04/2021	vertical	2113	12456	16452	4601	8921	15223	10850	5012	5972	2395
ZM009-04716	B	09/04/2021	vertical	4079	9687	8395	2822	5039	8058	5367	6473	3633	3332
ZM009-04716	B	16/04/2021	vertical	2682	14276	19437	8184	18433	26217	23289	27083	19345	21223
ZM009-04716	B	26/04/2021	vertical	3512	15319	27830	15678	33654	43432	52312	75507	68361	124369
ZM009-04716	C	19/03/2021	vertical	1	165	0	0	0	0	0	3	301	33
