plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-02	B	26/04/2021	vert:tot	0.618496768	0.754906811	0.732099045	0.70619433	0.68416053	0.672733343	0.695373681	0.684827746	0.719664421	0.69523741	0.017498234	0.059480179	0.023574517	0.006665357	0.045814152	0.045760033	0.054269356	0.055051368	0.042660865	0.032004446	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	19/03/2021	vert:tot	0.697217242	0.83394492	0.73700039	0.734277661	0.720448279	NA	NA	NA	0.899703972	NA	0.201025507	NA	NA	NA	NA	NA	NA	NA	0.027632697	NA	2	1	1	1	1	0	0	0	2	0
ZM009-02	C	26/03/2021	vert:tot	0.700882755	0.76920316	0.769176465	0.672364989	0.65243622	0.654801511	0.517421691	0.636312237	0.688526453	0.208968728	0.149697685	0.118633438	0.085340503	0.140732395	0.095789837	0.112887922	0.079317043	0.029344177	0.200967039	0.078380127	3	6	6	6	6	5	4	4	6	6
ZM009-02	C	02/04/2021	vert:tot	0.711441757	0.796246087	0.795807733	0.762985947	0.735949214	0.742590159	0.669524773	0.702131948	0.72419386	0.48739715	0.061815683	0.027505621	0.040185954	0.059868882	0.080739814	0.118423171	0.102277787	0.094366357	0.145848824	0.130262802	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	09/04/2021	vert:tot	0.643762139	0.756430125	0.760712664	0.717897907	0.709188388	0.663405958	0.607688222	0.62077523	0.623409586	0.551815849	0.05508869	0.06514602	0.06263067	0.068145487	0.053320517	0.033801456	0.045227446	0.085938095	0.097977788	0.094941901	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	16/04/2021	vert:tot	0.664210356	0.789947327	0.773835553	0.751650275	0.733636337	0.704868777	0.656086622	0.66954262	0.689227044	0.674252891	0.067710383	0.026535838	0.0418647	0.060259371	0.038454842	0.044467773	0.055084888	0.042751003	0.029451577	0.049007782	6	6	6	6	6	6	6	6	6	6
ZM009-02	C	26/04/2021	vert:tot	0.526910978	0.778198624	0.769709	0.739821135	0.726206398	0.70979541	0.666379404	0.695323994	0.690753561	0.669537511	0.041139368	0.03453604	0.027730596	0.055026105	0.034542618	0.0336837	0.038542656	0.03360202	0.024059733	0.044951242	6	6	6	6	6	6	6	6	6	6
ZM009-02	D	19/03/2021	vert:tot	0.60182384	0.687318432	0.68920166	0.768852719	NA	NA	NA	NA	0.666656657	0.486130642	0.09509539	0.126749404	0.144339398	0.036761087	NA	NA	NA	NA	NA	0.052101319	4	5	4	3	0	0	0	0	1	2
ZM009-02	D	26/03/2021	vert:tot	0.588707277	0.696766656	0.699198262	0.640555639	0.575935171	0.467953119	0.497656238	0.478154538	0.717979507	0.215858391	0.148065538	0.075298742	0.11024392	0.11281945	0.10186361	0.077691463	0.070618489	0.048565991	0.148325612	0.053284553	6	6	6	6	6	6	4	3	6	6
ZM009-02	D	02/04/2021	vert:tot	0.620968362	0.776358625	0.795299167	0.749613628	0.684686831	0.73046387	0.746647184	0.745160967	0.75643123	0.51241871	0.126427545	0.057711713	0.057398375	0.065534683	0.094862396	0.059043411	0.06499595	0.098318895	0.131646507	0.30377137	6	6	6	6	6	6	6	6	6	6
