plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-04	C	19/03/2021	lat:vert	0.282993699	0.504073458	NA	NA	1.345538767	0.729018017	0.69890056	NA	0.109783893	0.408619071	0.14900753	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	0	0	1	1	1	0	1	1
ZM009-04	C	26/03/2021	lat:vert	1.281416279	0.594200797	0.678031367	0.745594382	0.749568795	0.659901523	0.827801946	0.84285319	0.375437077	3.784248696	1.477533254	0.440439929	0.324554254	0.248726405	0.499448254	0.13909437	0.703103616	0.17520342	0.347229308	2.01704822	5	6	6	6	5	6	4	4	6	6
ZM009-04	C	02/04/2021	lat:vert	0.609256774	0.682512337	0.666970688	0.710344416	0.630323133	0.711010925	0.64023623	0.62866898	0.475704524	2.824822566	0.194912681	0.279369391	0.30108901	0.189082995	0.384296767	0.145019529	0.496784427	0.401310591	0.390070236	2.77273066	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	09/04/2021	lat:vert	0.882201369	0.88251173	0.918195856	1.018308777	0.940179248	0.888423689	0.867723461	1.10195232	0.962125753	1.54585237	0.098887544	0.242955797	0.268572991	0.229677029	0.390936359	0.105081475	0.117590515	0.278910242	0.459674014	0.556358807	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	16/04/2021	lat:vert	0.90680146	0.630269081	0.675628922	0.853466324	0.893439256	0.751421922	0.61667761	0.767201955	0.628326023	1.243706249	0.180636966	0.193013648	0.241435881	0.294038721	0.460781342	0.124143875	0.150657079	0.251600693	0.309215487	0.409694282	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	26/04/2021	lat:vert	0.923562851	0.563751602	0.639327596	0.803824359	0.882985845	0.760342563	0.650432206	0.775435766	0.826789181	0.884825224	0.151242389	0.102835318	0.190147849	0.265405204	0.448943557	0.137492783	0.128104978	0.185499326	0.41643365	0.215757758	6	6	6	6	6	6	6	6	6	6
ZM009-04	D	19/03/2021	lat:vert	0.803183551	0.685384656	0.619139388	0.769823885	0.731046146	1.138761621	NA	NA	0.127531883	NA	0.3269875	0.292041519	0.15362629	0.415264625	0.643655942	NA	NA	NA	0.011342926	NA	4	6	5	2	2	1	0	0	2	0
ZM009-04	D	26/03/2021	lat:vert	0.65866441	0.686973217	0.85228774	1.034425669	0.930189835	0.791132811	0.902453154	1.223768201	0.427588905	4.664994986	0.392529245	0.3449471	0.419987003	0.197413353	0.128921216	0.484460148	0.665666846	0.882625781	0.239081049	4.42843326	5	6	6	6	6	6	4	5	6	6
ZM009-04	D	02/04/2021	lat:vert	0.974074167	0.768129141	0.921361862	0.876784686	0.799562389	0.847815584	0.697993653	0.799719479	0.421767197	1.654745219	0.520046525	0.264597248	0.394051848	0.170824191	0.195631639	0.410234833	0.620153258	0.240427628	0.434316321	0.901848715	6	6	6	6	6	6	6	5	6	6
ZM009-04	D	09/04/2021	lat:vert	1.032629768	0.897340731	1.066457707	1.063249101	0.986132679	0.986636732	0.903362038	1.126847908	0.851932999	1.297642495	0.341071258	0.294486169	0.451418367	0.287853546	0.309650813	0.258767316	0.22981876	0.498299126	0.46250536	0.569203448	6	6	6	6	6	6	6	6	6	6
ZM009-04	D	16/04/2021	lat:vert	0.829275237	0.660167011	0.837116346	0.828306953	0.869126414	0.755476779	0.687594804	0.747842584	0.633995315	1.152172389	0.282090517	0.306497373	0.4197284	0.170254659	0.342908188	0.327797921	0.179043652	0.20436122	0.342415352	0.368877636	6	6	6	6	6	6	6	6	6	6
ZM009-04	D	26/04/2021	lat:vert	0.813775339	0.591499565	0.775301785	0.797406524	0.725641729	0.747789784	0.711144627	0.773022851	0.690752176	0.732336202	0.269895331	0.318000449	0.406149164	0.179413298	0.253209878	0.214713324	0.173257088	0.313693955	0.211308302	0.180704931	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	19/03/2021	lat:vert	0.500286253	0.731149757	0.674001663	0.83920578	0.905789268	0.787347802	1.017212574	0.603226688	0.5219555	1.032680874	0.094219383	0.34748089	0.210009654	0.343844011	0.168011544	0.325898519	0.381527672	0.565320924	0.457596506	NA	6	6	4	3	4	4	2	2	3	1
ZM009-05	A	26/03/2021	lat:vert	0.483278479	0.547056876	0.5423795	0.72513404	0.72842188	0.813960886	0.690166773	0.809166018	0.621162536	3.024512101	0.166646786	0.232481018	0.196465303	0.160676432	0.203455727	0.163137223	0.374041834	0.488745502	0.344154736	1.589548762	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	02/04/2021	lat:vert	0.394177887	0.448789271	0.597680746	0.613850284	0.717827208	0.648084427	0.493551156	0.468619668	0.440106952	0.701029018	0.043615613	0.057514432	0.16905136	0.246749895	0.297523017	0.181134289	0.266245655	0.232368975	0.161246584	0.328919082	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	09/04/2021	lat:vert	0.381017886	0.383601763	0.598101139	0.725344108	0.827850269	0.795379759	0.669304145	0.66763777	0.640143052	0.647169648	0.079289666	0.101601333	0.223830398	0.2168451	0.333158831	0.261305639	0.141502766	0.22363776	0.367351333	0.307657159	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	16/04/2021	lat:vert	0.412363872	0.337060758	0.422397156	0.446972655	0.486690439	0.523798265	0.430652176	0.392885528	0.31218832	0.317917654	0.07989942	0.061406288	0.0566928	0.182105319	0.150996118	0.073454798	0.100326881	0.072333701	0.043356522	0.031576869	6	6	6	6	6	6	6	6	6	6
ZM009-05	A	26/04/2021	lat:vert	0.449989539	0.386107676	0.408458274	0.473585737	0.516353499	0.563831543	0.459406555	0.436074174	0.339349496	0.382470855	0.09582511	0.087567612	0.080141036	0.159649717	0.18697429	0.09459775	0.191305267	0.063858392	0.088829319	0.02271512	6	6	6	6	6	6	6	6	6	6
ZM009-05	B	19/03/2021	lat:vert	0.315075515	0.61625911	0.648467549	0.769592134	0.65791967	0.767347398	0.847433688	NA	0.097511468	NA	0.326769378	0.272552397	0.213690981	0.147213796	0.429154304	NA	NA	NA	NA	NA	2	6	5	5	2	1	1	0	1	0
ZM009-05	B	26/03/2021	lat:vert	0.800372018	0.546413056	0.50711527	0.691566868	0.652625314	0.613186982	0.707980085	0.810170548	0.5983768	3.141492209	0.414757727	0.203383329	0.198385715	0.193566627	0.200299478	0.425130342	0.336004168	0.378281893	0.511640965	0.917819453	6	6	6	6	6	6	6	5	6	6
ZM009-05	B	02/04/2021	lat:vert	0.704104178	0.367113501	0.391691392	0.438974193	0.568229224	0.581518013	0.532521701	0.559902555	0.368874387	0.591553302	0.095479901	0.090121456	0.054834398	0.132715551	0.158992725	0.185578946	0.256239473	0.228339164	0.162074654	0.230455705	6	6	6	6	6	6	6	6	6	6
ZM009-05	B	09/04/2021	lat:vert	0.941524953	0.4380912	0.499297993	0.593890647	0.655867154	0.670479224	0.664210993	0.659344151	0.641704842	0.647182492	0.128712388	0.043293075	0.129524471	0.182257996	0.192458173	0.298018466	0.249556598	0.233818771	0.286677619	0.340472549	6	6	6	6	6	6	6	6	6	6
ZM009-05	B	16/04/2021	lat:vert	0.903674307	0.32979158	0.319784793	0.357962125	0.404858673	0.385878127	0.410492248	0.400595312	0.320392456	0.329654219	0.186947318	0.059688486	0.04842226	0.087486124	0.083704585	0.075896988	0.060114374	0.082285938	0.05917838	0.080368866	6	6	6	6	6	6	6	6	6	6
ZM009-05	B	26/04/2021	lat:vert	1.070209255	0.441660315	0.337492996	0.375526986	0.413871388	0.424237549	0.469477816	0.459267264	0.363736096	0.37652997	0.209832379	0.165057297	0.082294455	0.103922887	0.086542512	0.112364654	0.070364205	0.124141115	0.075165099	0.091444301	6	6	6	6	6	6	6	6	6	6
ZM009-05	C	19/03/2021	lat:vert	0.756881825	0.405530855	0.48986051	0.669173973	0.683515159	0.898649105	0.890131066	0.927694614	0.386727096	0.568641644	0.720316763	NA	0.021111756	0.641700586	0.324416538	NA	NA	NA	0.394263396	NA	4	1	2	3	2	1	1	1	2	1
ZM009-05	C	26/03/2021	lat:vert	1.026156496	0.335750073	0.375787903	0.382973652	0.53651801	0.78630281	0.574354378	0.736346428	0.430581645	3.878466283	0.720003762	0.219311975	0.195936919	0.187209612	0.192241127	0.333296007	0.275938058	0.486911374	0.311513872	1.458856714	6	6	6	6	6	6	6	5	6	6
ZM009-05	C	02/04/2021	lat:vert	1.005163537	0.489766777	0.432774904	0.456655502	0.451847583	0.501365031	0.531467493	0.426343762	0.387692979	0.652374655	0.532807315	0.159744665	0.085994687	0.164924959	0.143380729	0.13691757	0.176266659	0.180572744	0.112795588	0.285836265	6	6	6	6	6	6	6	6	6	6
ZM009-05	C	09/04/2021	lat:vert	1.079012599	0.608182415	0.566016306	0.56928442	0.572324288	0.631886219	0.686316441	0.588490533	0.62639204	0.671166873	0.245497095	0.158261035	0.158330962	0.150594604	0.143868123	0.146210168	0.199511705	0.16725091	0.313104042	0.408201566	6	6	6	6	6	6	6	6	6	6
ZM009-05	C	16/04/2021	lat:vert	1.008534437	0.460568377	0.405268336	0.422836014	0.401631867	0.454858598	0.439782994	0.38509441	0.310366214	0.311534618	0.262735824	0.164313154	0.051266372	0.099073447	0.049603711	0.065193246	0.064255994	0.06324847	0.051730665	0.066630724	6	6	6	6	6	6	6	6	6	6
ZM009-05	C	26/04/2021	lat:vert	0.936964925	0.694638645	0.456552014	0.469637299	0.443191144	0.490570883	0.503780782	0.445541143	0.356406255	0.356488254	0.116984145	0.306171774	0.04792376	0.151566661	0.058454463	0.085414801	0.080935291	0.099720483	0.050602166	0.079187323	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	19/03/2021	lat:vert	0.733526237	0.717088871	0.563260493	0.858567744	1.128474238	0.913540412	0.891003254	0.959542869	0.165159549	NA	0.675877447	0.356348228	0.029863523	0.360083259	NA	NA	NA	NA	0.062719419	NA	2	4	4	2	1	1	1	1	2	0
ZM009-05	D	26/03/2021	lat:vert	0.84572789	0.54825375	0.532942913	0.657094744	0.727440101	0.566463031	0.645876149	0.783725956	0.544335692	2.810939998	0.532734773	0.171375912	0.098307088	0.158695974	0.28299771	0.260441768	0.305990513	0.423068509	0.365775675	1.273035145	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	02/04/2021	lat:vert	0.747417101	0.505045093	0.514518801	0.483376829	0.519892415	0.464724533	0.451040042	0.484058721	0.364925303	0.622372804	0.4751276	0.059474962	0.092965649	0.14543991	0.209555558	0.191654758	0.155807108	0.122993207	0.192204798	0.214758031	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	09/04/2021	lat:vert	0.779217616	0.548647112	0.571305142	0.579050595	0.616903019	0.576656845	0.553334597	0.648144039	0.598043347	0.633597143	0.290718396	0.107249139	0.120050761	0.204227243	0.196112417	0.121546602	0.191375088	0.262232538	0.19006865	0.252229943	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	16/04/2021	lat:vert	0.852863496	0.438841923	0.42746157	0.420534156	0.462062591	0.406934727	0.37956214	0.351384555	0.361005432	0.341182521	0.250485688	0.08709705	0.095329282	0.146651959	0.128074917	0.076042559	0.019295204	0.077373158	0.11270759	0.019299043	6	6	6	6	6	6	6	6	6	6
ZM009-05	D	26/04/2021	lat:vert	0.967912313	0.528192993	0.462624732	0.465002425	0.556743047	0.440631062	0.412843917	0.386560958	0.389010933	0.38856394	0.124910449	0.14334591	0.079777306	0.152545061	0.195695476	0.127858664	0.063083751	0.119141666	0.100476763	0.026849681	6	6	6	6	6	6	6	6	6	6
ZM009-06	A	19/03/2021	lat:vert	0.605562543	0.521778881	0.424404494	0.775875807	1.039169207	0.789190672	0.640560324	0.824590885	0.347083359	0.538888996	0.319684159	0.240237424	0.2883154	0.062062594	0.173142774	0.217123686	0.263940297	NA	0.25722761	0.025097448	6	6	4	3	3	2	3	1	2	2
ZM009-06	A	26/03/2021	lat:vert	0.40422296	0.411421679	0.363345481	0.382178299	0.479813639	0.639901587	0.627608964	0.706643912	0.452212676	2.28287681	0.141486079	0.090562595	0.083904238	0.063731927	0.152142598	0.340990607	0.280374572	0.394366931	0.391094518	1.147058385	6	6	6	6	6	6	6	5	6	6
ZM009-06	A	02/04/2021	lat:vert	0.313532167	0.305096583	0.378870273	0.419637337	0.386703714	0.447363535	0.50623887	0.372040735	0.345917873	0.397101614	0.119090715	0.086303987	0.072091256	0.090568719	0.092065538	0.044865847	0.245485843	0.081190792	0.141891366	0.188269243	6	6	6	6	6	6	6	6	6	6
ZM009-06	A	09/04/2021	lat:vert	0.286893076	0.212981387	0.351904329	0.423218981	0.443383285	0.438813307	0.470098788	0.384945621	0.364701629	0.326641775	0.067135323	0.093292091	0.077723285	0.103420088	0.151229052	0.18671191	0.158157706	0.173302	0.169371163	0.130026846	6	6	6	6	6	6	6	6	6	6
ZM009-06	A	16/04/2021	lat:vert	0.411820626	0.220864391	0.29416393	0.326301015	0.346209937	0.378733502	0.403239538	0.296771538	0.268200543	0.260561368	0.143910895	0.083326818	0.04519394	0.045931792	0.050652222	0.011191032	0.083120153	0.021891822	0.044320185	0.058173065	6	6	6	6	6	6	6	6	6	6
ZM009-06	A	26/04/2021	lat:vert	0.411436142	0.217307365	0.294162912	0.328660608	0.373625029	0.406698538	0.423693799	0.317852132	0.284786869	0.297634755	0.120462021	0.082536463	0.049018426	0.049172412	0.070106902	0.016955821	0.08572246	0.016938967	0.037849541	0.055889889	6	6	6	6	6	6	6	6	6	6
ZM009-06	B	19/03/2021	lat:vert	0.498026028	0.770782874	0.637163001	0.564217577	0.240808101	0.666943427	NA	NA	0.20874265	1.299971112	0.357896861	0.26578662	0.393850023	0.574612019	NA	0.012920173	NA	NA	0.116972709	NA	6	5	5	4	1	2	0	0	2	1
ZM009-06	B	26/03/2021	lat:vert	0.523209415	0.420225763	0.4958147	0.631740642	0.520745076	0.563286109	0.480409717	0.641515371	0.364654143	2.328636086	0.212470624	0.180330508	0.114428378	0.19174691	0.257620772	0.111659484	0.161227351	0.171623006	0.266686183	1.179441465	6	6	6	6	6	6	6	5	5	6
ZM009-06	B	02/04/2021	lat:vert	0.637432751	0.371252077	0.419227057	0.493197867	0.502968648	0.53088366	0.440442059	0.369146129	0.383233377	0.571076086	0.233831813	0.130641593	0.094901218	0.080252128	0.101642623	0.139511886	0.165825632	0.139442639	0.148159469	0.132525186	6	6	6	6	6	6	6	6	6	6
ZM009-06	B	09/04/2021	lat:vert	0.744974668	0.412848838	0.427036208	0.470035594	0.474338529	0.462626987	0.431673336	0.419677477	0.426627885	0.361721537	0.251095822	0.15012206	0.131509694	0.086750431	0.146469851	0.109680718	0.141311013	0.221612555	0.267076662	0.143743323	6	6	6	6	6	6	6	6	6	6
ZM009-06	B	16/04/2021	lat:vert	0.661315816	0.359689886	0.372464049	0.404102435	0.427198094	0.396536521	0.348295383	0.313121026	0.29984125	0.292771605	0.193584471	0.128144629	0.05713772	0.044502874	0.119742723	0.065933733	0.098291596	0.07410102	0.06872949	0.051764765	6	6	6	6	6	6	6	6	6	6
ZM009-06	B	26/04/2021	lat:vert	0.687837701	0.370846315	0.374234367	0.418040268	0.449939531	0.430966597	0.376841253	0.330635302	0.31666679	0.337395709	0.204875309	0.107587442	0.059793148	0.075505227	0.101567883	0.072873891	0.109808765	0.072274446	0.068169796	0.046918118	6	6	6	6	6	6	6	6	6	6
ZM009-06	C	19/03/2021	lat:vert	0.530868492	0.60467129	0.343664535	0.350468516	0.7099858	0.390895979	0.577593445	NA	0.130363587	NA	0.545224034	NA	0.169340797	NA	NA	0.018200911	NA	NA	NA	NA	2	1	2	1	1	2	1	0	1	0
ZM009-06	C	26/03/2021	lat:vert	0.638703034	0.284161175	0.345080241	0.35328824	0.300689959	0.371174276	0.556418409	0.552654275	0.410509473	2.449476301	0.472802026	0.085788092	0.127634467	0.18100212	0.099279573	0.199605402	0.154811673	0.267654769	0.236004284	0.923434375	6	6	6	6	6	6	5	5	6	6
ZM009-06	C	02/04/2021	lat:vert	0.574222489	0.380473619	0.349113147	0.411272409	0.393965547	0.398384939	0.474091922	0.564041113	0.447247229	0.515325671	0.131365268	0.106053552	0.055976009	0.073599744	0.073171218	0.119646304	0.137057957	0.203859773	0.057177099	0.05478695	6	6	6	6	6	6	6	6	6	6
ZM009-06	C	09/04/2021	lat:vert	0.682273617	0.412197447	0.390529317	0.417572037	0.401113653	0.39806538	0.467953764	0.48856459	0.467651201	0.381779187	0.226945071	0.093223805	0.119396226	0.100505991	0.142728393	0.136500488	0.136796219	0.257069348	0.230571211	0.143878041	6	6	6	6	6	6	6	6	6	6
ZM009-06	C	16/04/2021	lat:vert	0.757091694	0.336311876	0.331428802	0.373151229	0.345508075	0.348845469	0.404667932	0.401210998	0.343110619	0.337271596	0.298700993	0.078029032	0.079534123	0.050315527	0.055728533	0.056887175	0.025108392	0.08262495	0.074867025	0.061066738	6	6	6	6	6	6	6	6	6	6
ZM009-06	C	26/04/2021	lat:vert	0.978247417	0.408511032	0.362332369	0.384774244	0.368037226	0.369833777	0.428509558	0.428277788	0.36052779	0.372522409	0.304203665	0.112103785	0.116666959	0.071095194	0.052907968	0.057184186	0.034427171	0.109818413	0.088193992	0.067376533	6	6	6	6	6	6	6	6	6	6
ZM009-06	D	19/03/2021	lat:vert	1.190491289	0.747723924	0.829718029	0.902717868	1.170445958	1.207675251	1.061925266	1.022315877	0.329643715	1.21640503	0.847507851	0.387336748	0.170000053	0.466074742	NA	NA	NA	NA	0.337034138	NA	2	6	3	2	1	1	1	1	4	1
ZM009-06	D	26/03/2021	lat:vert	0.658441329	0.326763621	0.409066092	0.362239398	0.448239558	0.487722314	0.711288356	0.646591467	0.425547442	2.80317593	0.240752293	0.099152963	0.208161872	0.126813755	0.267068095	0.21604479	0.585031781	0.337698668	0.437727876	0.795152977	6	6	6	6	6	6	5	4	6	6
ZM009-06	D	02/04/2021	lat:vert	0.716403083	0.303190941	0.39102526	0.379950932	0.42101327	0.403680745	0.424864837	0.351334895	0.354299517	0.486317609	0.154314291	0.049127953	0.144849457	0.040456779	0.059353593	0.112118975	0.105666991	0.166396207	0.171750785	0.134573635	6	6	6	6	6	6	6	6	6	6
ZM009-06	D	09/04/2021	lat:vert	0.737587294	0.340329515	0.398646805	0.394217557	0.406476221	0.404645674	0.393480385	0.392334023	0.38285154	0.344726296	0.231147734	0.087606789	0.114142391	0.067059215	0.091933095	0.166852298	0.144834609	0.175778362	0.139961902	0.155882552	6	6	6	6	6	6	6	6	6	6
ZM009-06	D	16/04/2021	lat:vert	0.840156348	0.281781829	0.381919646	0.351739719	0.361278404	0.370375064	0.351760607	0.334245236	0.299052692	0.299593514	0.260852235	0.074229222	0.170814501	0.048233403	0.042344877	0.058720147	0.052914603	0.068284338	0.058756537	0.05031831	6	6	6	6	6	6	6	6	6	6
ZM009-06	D	26/04/2021	lat:vert	0.896878984	0.312366996	0.382370091	0.382430441	0.394120706	0.407941154	0.377631732	0.348117371	0.315095011	0.341986501	0.215364061	0.073269627	0.176779268	0.072088027	0.061523759	0.079320483	0.055341187	0.074797654	0.05902172	0.046890903	6	6	6	6	6	6	6	6	6	6
ZM009-07	A	19/03/2021	lat:vert	0.54006465	0.558264719	0.897515835	0.991661646	0.819630144	0.763973761	0.890500322	0.671700059	0.486154168	1.167376203	0.254152804	0.259376038	0.347144161	0.409091701	0.325855039	0.337096889	NA	0.354584489	0.467133961	0.275055716	6	6	4	4	4	4	1	2	4	2
ZM009-07	A	26/03/2021	lat:vert	0.480487242	0.450466935	0.469138603	0.524391278	0.503694442	0.76229984	0.715548445	0.817314961	0.712629377	2.550363895	0.111265571	0.096283384	0.137308661	0.119565124	0.218482166	0.225804676	0.202763464	0.338873006	0.326427642	1.144324873	6	6	6	6	4	5	5	5	6	6
ZM009-07	A	02/04/2021	lat:vert	0.398468224	0.361092113	0.448250408	0.453098995	0.382884046	0.362420082	0.449626448	0.332266638	0.344907907	0.472021301	0.103902911	0.075696236	0.130696605	0.118184326	0.075356519	0.119455509	0.107611073	0.134618179	0.125792182	0.103401674	6	6	6	6	6	6	6	6	6	6
ZM009-07	A	09/04/2021	lat:vert	0.420297985	0.39567381	0.51745753	0.551963972	0.554019827	0.535721648	0.640171376	0.594839246	0.586185973	0.543353091	0.081543029	0.090413282	0.126680521	0.177272095	0.196460677	0.234483279	0.290244629	0.304340264	0.264682688	0.186851563	6	6	6	6	6	6	6	6	6	6
ZM009-07	A	16/04/2021	lat:vert	0.480023131	0.352062882	0.400816603	0.388200544	0.389231043	0.36182869	0.395948709	0.348726983	0.308959708	0.298280274	0.061443165	0.109856901	0.101375058	0.078575437	0.029973855	0.069316669	0.091997748	0.073452025	0.066022336	0.064111497	6	6	6	6	6	6	6	6	6	6
ZM009-07	A	26/04/2021	lat:vert	0.509906185	0.3625819	0.387470075	0.396316876	0.402608342	0.377234482	0.417218549	0.357730948	0.315576624	0.318013808	0.078288372	0.105595494	0.096608241	0.084229849	0.029094627	0.083084951	0.105558478	0.079941769	0.065319547	0.054032251	6	6	6	6	6	6	6	6	6	6
ZM009-07	B	19/03/2021	lat:vert	0.48449742	0.731978164	0.842486327	0.443751527	0.473597147	0.910939098	0.363475026	NA	0.175388687	NA	0.169443175	0.554962406	0.334272532	0.035669703	0.176406605	0.456489866	NA	NA	0.018789395	NA	5	6	5	3	3	2	1	0	2	0
ZM009-07	B	26/03/2021	lat:vert	0.705078912	0.510729473	0.545849709	0.675369701	0.73108394	0.558050046	0.571122182	0.755784579	0.344765544	2.874323392	0.189821767	0.172903706	0.18653718	0.317363323	0.373443033	0.242209687	0.352016299	0.300663611	0.268661874	1.410586665	6	6	6	6	6	6	6	5	6	6
ZM009-07	B	02/04/2021	lat:vert	0.546363714	0.35903264	0.383007775	0.436983108	0.467203482	0.468044729	0.459533115	0.433575736	0.384685419	0.561923645	0.167828076	0.07490591	0.061312599	0.083550183	0.109536341	0.128277837	0.17547606	0.107248024	0.161684735	0.222681485	6	6	6	6	6	6	6	6	6	6
ZM009-07	B	09/04/2021	lat:vert	0.611156752	0.444197114	0.480815673	0.539422923	0.561690169	0.649597322	0.601626548	0.595269882	0.585534572	0.530682505	0.109955896	0.095807472	0.115870206	0.189545175	0.203112417	0.23312208	0.316319094	0.194926059	0.364972216	0.180312243	6	6	6	6	6	6	6	6	6	6
ZM009-07	B	16/04/2021	lat:vert	0.61252946	0.326376734	0.352215817	0.386216681	0.40902502	0.408453274	0.362831671	0.347916933	0.298555382	0.348304308	0.135934307	0.091991629	0.070014535	0.099618621	0.081042782	0.046541708	0.065335456	0.044787015	0.082938535	0.121503083	6	6	6	6	6	6	6	6	6	6
ZM009-07	B	26/04/2021	lat:vert	0.668284794	0.359745026	0.34499549	0.390454461	0.415679563	0.436946171	0.381065403	0.349123237	0.303016467	0.376171435	0.097260009	0.081799592	0.067765526	0.120891669	0.077324173	0.041649148	0.073962359	0.042592733	0.080895079	0.132476566	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	19/03/2021	lat:vert	0.813551049	0.796957622	0.769220907	0.747530698	NA	0.271978078	NA	NA	0.217547417	0.772336793	0.035966496	NA	NA	NA	NA	NA	NA	NA	0.101326839	NA	2	1	1	1	0	1	0	0	3	1
ZM009-07	C	26/03/2021	lat:vert	0.854816955	0.454099178	0.413139667	0.434890047	0.563995651	0.464725323	0.441487929	1.016532132	0.674916089	3.458980514	0.435372197	0.121767497	0.216650907	0.175786193	0.276292519	0.231828463	0.219487416	0.502163195	0.391842078	1.148872034	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	02/04/2021	lat:vert	0.721207932	0.431633084	0.419419293	0.454123156	0.43984061	0.451391322	0.447951266	0.534832032	0.403249717	0.520764566	0.381986482	0.13733469	0.035431404	0.103864253	0.086955872	0.123144341	0.169828076	0.108802469	0.155317124	0.141899434	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	09/04/2021	lat:vert	0.698027693	0.493629605	0.500770123	0.524083982	0.511584657	0.531157738	0.546534971	0.623358533	0.542252789	0.528526605	0.289656978	0.08348682	0.100138614	0.149678899	0.148990629	0.164513353	0.201138328	0.255414498	0.149021296	0.141875722	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	16/04/2021	lat:vert	0.747825551	0.394967117	0.401813645	0.393709377	0.376608978	0.367154757	0.378391533	0.383929581	0.328823923	0.365435825	0.364307669	0.087097576	0.023848402	0.0639445	0.05190111	0.050307407	0.067859501	0.095560386	0.075182667	0.098713025	6	6	6	6	6	6	6	6	6	6
ZM009-07	C	26/04/2021	lat:vert	0.74625365	0.409182886	0.4190628	0.409647277	0.397153744	0.383410723	0.393959239	0.390626834	0.337791134	0.38189172	0.26603549	0.075345102	0.033332164	0.062724272	0.046402941	0.050312698	0.073224813	0.087944783	0.075676479	0.108654928	6	6	6	6	6	6	6	6	6	6
ZM009-07	D	19/03/2021	lat:vert	0.611261966	0.657735541	0.522778219	0.60022299	0.977404573	0.976454177	0.290760496	NA	0.230969804	NA	0.478410821	0.552099506	0.358432055	0.240631783	NA	NA	NA	NA	0.104150618	NA	3	3	4	4	1	1	1	0	2	0
ZM009-07	D	26/03/2021	lat:vert	0.83272427	0.599704305	0.552897228	0.630103977	0.783774117	0.862631921	1.010998558	1.266974117	0.740956032	3.732870841	0.401008245	0.246811958	0.23965682	0.271340649	0.253821774	0.268579614	0.494614186	0.644209262	0.623096272	2.422742652	6	6	6	6	6	6	6	5	5	6
ZM009-07	D	02/04/2021	lat:vert	0.59213548	0.423154955	0.434403252	0.455667245	0.478221674	0.557154317	0.54326659	0.440930055	0.322726852	0.46567125	0.177369949	0.08501737	0.122428503	0.091335326	0.09878361	0.114028613	0.181505338	0.182551893	0.140993251	0.166383734	6	6	6	6	6	6	6	6	6	6
ZM009-07	D	09/04/2021	lat:vert	0.768059593	0.524601491	0.493079239	0.522280749	0.527747805	0.573437538	0.567124482	0.499629518	0.473407875	0.466350379	0.21894495	0.125878106	0.064925714	0.099587356	0.143473224	0.150001872	0.126362524	0.176627428	0.161482612	0.139340856	6	6	6	6	6	6	6	6	6	6
ZM009-07	D	16/04/2021	lat:vert	0.805236209	0.408037002	0.387206637	0.425474708	0.424637671	0.448298932	0.380825963	0.345846884	0.288250558	0.300555035	0.262135359	0.08638681	0.063190574	0.0482405	0.058194109	0.024266942	0.049209274	0.045153853	0.040324816	0.091354279	6	6	6	6	6	6	6	6	6	6
ZM009-07	D	26/04/2021	lat:vert	0.901048207	0.423414488	0.408088327	0.440052667	0.442093346	0.472226706	0.401891609	0.350921754	0.293277471	0.320321495	0.345674797	0.057317648	0.084732878	0.051394718	0.058367638	0.025688436	0.055163943	0.045841054	0.04134096	0.089075403	6	6	6	6	6	6	6	6	6	6
ZM009-08	A	19/03/2021	lat:vert	0.476550274	0.692353139	0.800391214	0.52818508	0.856966779	0.832698718	NA	NA	0.188139871	NA	0.136105735	0.232864171	NA	0.137282842	NA	NA	NA	NA	0.144499345	NA	3	3	1	2	1	1	0	0	2	0
ZM009-08	A	26/03/2021	lat:vert	0.5444047	0.531679932	0.551365093	0.691142895	0.643523792	0.654861557	0.702245261	0.799848169	0.628234993	2.833341334	0.119454719	0.223153708	0.253295449	0.210086164	0.304102256	0.312573581	0.298186648	0.526736575	0.365306221	1.207884361	6	6	6	6	6	6	6	5	6	6
ZM009-08	A	02/04/2021	lat:vert	0.476339971	0.491002628	0.582377912	0.782865886	0.697027389	0.767691663	0.630969106	0.545446197	0.609538679	1.050254109	0.118276934	0.124075877	0.155870311	0.303219378	0.334811746	0.343117578	0.222440922	0.233014026	0.168365569	0.442435935	6	6	6	6	6	6	6	6	6	6
