image_id	face	date	type	decile1	decile2	decile3	decile4	decile5	decile6	decile7	decile8	decile9	decile10
ZM009-02716	C	09/04/2021	lateral	4939	15302	17779	25288	21464	25445	24579	23657	20716	24258
ZM009-02716	C	16/04/2021	lateral	3279	12080	16618	26475	21957	28595	33397	30280	25778	40160
ZM009-02716	C	26/04/2021	lateral	2988	10037	17877	29609	25093	33580	36749	32852	29167	44182
ZM009-02716	D	19/03/2021	lateral	717	1145	729	9	0	0	0	3	54	98
ZM009-02716	D	26/03/2021	lateral	5943	9330	5478	3840	1276	700	418	284	41	10337
ZM009-02716	D	02/04/2021	lateral	5927	14589	11087	12189	14593	4419	4149	629	126	1778
ZM009-02716	D	09/04/2021	lateral	7401	19033	21631	22426	24282	16494	16273	8393	7568	6492
ZM009-02716	D	16/04/2021	lateral	6447	17920	22176	24730	29817	31475	33787	27954	26288	26832
ZM009-02716	D	26/04/2021	lateral	5450	17390	24963	30069	33582	39457	36526	31394	32000	39836
ZM009-03711	A	19/03/2021	lateral	104	230	204	164	86	18	76	125	98	108
ZM009-03711	A	26/03/2021	lateral	3224	2470	3344	1956	1261	245	533	299	356	11611
ZM009-03711	A	02/04/2021	lateral	6220	6879	10869	8674	10948	6324	4185	1895	556	368
ZM009-03711	A	09/04/2021	lateral	8209	11934	16959	19675	33159	30772	26517	19880	10208	4911
ZM009-03711	A	16/04/2021	lateral	6414	14059	19015	23997	37832	35023	33974	38389	40231	49653
ZM009-03711	A	26/04/2021	lateral	6021	9809	16270	21594	37628	35238	34819	38879	41093	54219
ZM009-03711	B	19/03/2021	lateral	28	42	91	140	46	0	0	0	4	25
ZM009-03711	B	26/03/2021	lateral	504	809	587	1175	5230	2690	2621	771	321	7808
ZM009-03711	B	02/04/2021	lateral	1769	6509	4232	4217	6881	6585	4806	3178	3492	659
ZM009-03711	B	09/04/2021	lateral	3477	9096	11628	13795	18255	26733	17827	12716	11969	4436
ZM009-03711	B	16/04/2021	lateral	3793	10888	15864	17376	25856	36798	29384	26963	28863	31350
ZM009-03711	B	26/04/2021	lateral	3284	7087	14629	16258	24190	37275	28711	26672	33334	38883
ZM009-03711	C	19/03/2021	lateral	1143	584	3247	2561	631	41	21	9	136	313
ZM009-03711	C	26/03/2021	lateral	11141	16068	16931	9736	7188	5546	3121	901	985	10571
ZM009-03711	C	02/04/2021	lateral	16669	24485	30306	23447	18531	14007	13917	8714	7358	4102
ZM009-03711	C	09/04/2021	lateral	19936	31934	34252	27055	20635	18322	23403	18254	16282	11308
ZM009-03711	C	16/04/2021	lateral	13210	30410	36274	30143	26217	21084	28732	23567	24438	39918
ZM009-03711	C	26/04/2021	lateral	8583	24942	35092	28977	25996	21702	29874	26546	25792	46574
ZM009-03711	D	19/03/2021	lateral	0	3	8	0	4	0	11	8	9	34
ZM009-03711	D	26/03/2021	lateral	318	2716	1574	972	1549	1935	900	627	422	12429
ZM009-03711	D	02/04/2021	lateral	4738	10418	7949	7991	12114	11050	3765	754	528	1051
ZM009-03711	D	09/04/2021	lateral	6283	18224	18767	15646	18256	22145	16609	13071	14492	11947
ZM009-03711	D	16/04/2021	lateral	5157	18572	22300	20398	27349	33690	28935	22261	21721	38151
ZM009-03711	D	26/04/2021	lateral	3258	13475	22404	22001	29435	36308	31939	28154	25875	44791
ZM009-03712	A	19/03/2021	lateral	1806	321	1142	2860	1437	6	9	11	258	2933
ZM009-03712	A	26/03/2021	lateral	9919	3075	1478	1522	971	682	386	327	423	7660
ZM009-03712	A	02/04/2021	lateral	17857	10409	7901	9964	12277	11066	12619	11623	5402	13201
ZM009-03712	A	09/04/2021	lateral	19990	11411	4225	4829	7997	7623	8989	9285	9534	13586
ZM009-03712	A	16/04/2021	lateral	20170	19562	10680	14861	30367	31237	39311	45794	42035	50089
ZM009-03712	A	26/04/2021	lateral	18252	23318	17303	17883	36090	33628	41044	49117	44299	52208
ZM009-03712	B	19/03/2021	lateral	169	627	356	32	8	0	30	35	124	84
ZM009-03712	B	26/03/2021	lateral	1503	3696	2706	3168	1833	838	1338	510	432	7630
ZM009-03712	B	02/04/2021	lateral	2326	8200	8630	11309	9666	6047	8135	6619	3145	2644
ZM009-03712	B	09/04/2021	lateral	4334	8442	8943	10028	6005	5990	6691	6660	5367	11334
ZM009-03712	B	16/04/2021	lateral	5557	12568	24967	26596	23464	25852	30772	29864	29012	47889
ZM009-03712	B	26/04/2021	lateral	5385	18326	33484	37596	33727	32453	37376	34641	36249	52890
ZM009-03712	C	19/03/2021	lateral	67	3	62	0	4	0	0	0	73	20
ZM009-03712	C	26/03/2021	lateral	939	1975	900	493	134	164	83	112	291	9096
ZM009-03712	C	02/04/2021	lateral	883	9020	7296	8038	7842	9547	5622	2394	1447	2063
ZM009-03712	C	09/04/2021	lateral	1727	5114	4732	4197	7365	10021	9489	7329	7166	11401
ZM009-03712	C	16/04/2021	lateral	1652	8198	7597	10479	20514	33787	30917	32925	28143	55709
ZM009-03712	C	26/04/2021	lateral	1959	11693	13679	19884	26995	38371	36035	37386	32048	60148
ZM009-03712	D	19/03/2021	lateral	0	107	19	0	0	0	8	0	24	8
ZM009-03712	D	26/03/2021	lateral	485	3718	4289	3084	1385	1243	591	639	673	5195
ZM009-03712	D	02/04/2021	lateral	2254	11522	15222	23319	27146	21871	18120	11331	3731	9813
ZM009-03712	D	09/04/2021	lateral	5771	14609	13381	17629	17737	17594	17838	16730	12405	16979
ZM009-03712	D	16/04/2021	lateral	6827	23145	20269	30198	40168	37609	40295	39499	36385	53645
ZM009-03712	D	26/04/2021	lateral	5594	25427	21799	30927	39837	38712	40343	42302	40670	54592
ZM009-03713	A	19/03/2021	lateral	1534	910	43	15	39	12	24	28	31	290
ZM009-03713	A	26/03/2021	lateral	10471	12270	5270	3065	5098	6912	6460	8671	6525	23267
ZM009-03713	A	02/04/2021	lateral	16159	27242	18901	13951	19742	17517	15497	21471	7372	1012
ZM009-03713	A	09/04/2021	lateral	14249	28500	25491	21124	28254	33419	29058	33401	20758	16190
ZM009-03713	A	16/04/2021	lateral	13226	24171	23023	23459	30303	35161	33571	36614	26218	38235
ZM009-03713	A	26/04/2021	lateral	10209	23600	23632	22179	33089	39969	32583	40728	27065	38325
ZM009-03713	B	19/03/2021	lateral	3	172	278	12	66	0	0	0	2	36
ZM009-03713	B	26/03/2021	lateral	1478	8158	5435	4821	7473	3585	3943	471	409	8309
ZM009-03713	B	02/04/2021	lateral	5924	18536	10439	8000	16137	10280	13083	1903	1024	528
ZM009-03713	B	09/04/2021	lateral	6666	21153	13723	16129	25069	22560	25224	9957	6967	4493
ZM009-03713	B	16/04/2021	lateral	5892	16995	14151	16496	26749	24402	28358	12680	10605	24353
ZM009-03713	B	26/04/2021	lateral	4201	13656	17001	28288	52901	45638	36853	21112	16950	37480
ZM009-03713	C	19/03/2021	lateral	0	57	0	0	0	0	0	0	0	0
ZM009-03713	C	26/03/2021	lateral	2591	4824	5132	1722	2042	474	685	826	815	11373
ZM009-03713	C	02/04/2021	lateral	2821	9893	18385	21828	18911	16284	13656	7394	3237	1675
ZM009-03713	C	09/04/2021	lateral	4295	12326	25059	29381	31047	40205	35493	29567	33439	18911
ZM009-03713	C	16/04/2021	lateral	3948	12046	23779	28534	33855	38560	37694	35564	36465	35420
ZM009-03713	C	26/04/2021	lateral	2412	7999	22617	29903	36930	44903	42479	43109	44468	38775
ZM009-03713	D	19/03/2021	lateral	15	12	131	393	4	0	0	4	16	29
ZM009-03713	D	26/03/2021	lateral	989	1614	9886	6626	6520	2610	1256	1710	1191	13697
ZM009-03713	D	02/04/2021	lateral	2385	7006	15484	14743	14720	13472	9199	9722	8646	10764
ZM009-03713	D	09/04/2021	lateral	3644	15162	25085	26893	29812	39229	27616	27881	30401	31342
ZM009-03713	D	16/04/2021	lateral	2760	12068	24630	27000	33677	46735	37962	46466	58559	60267
ZM009-03713	D	26/04/2021	lateral	1950	9531	23069	30223	37324	52029	41024	49115	58094	60845
ZM009-03714	A	19/03/2021	lateral	2085	2883	1247	492	833	484	95	17	81	12
ZM009-03714	A	26/03/2021	lateral	11687	11369	14859	19238	24701	29836	19291	19443	20998	31771
ZM009-03714	A	02/04/2021	lateral	15431	9853	9024	9927	9046	7151	1814	392	254	551
ZM009-03714	A	09/04/2021	lateral	15354	16403	20933	28941	23839	27501	30985	17609	21226	16386
ZM009-03714	A	16/04/2021	lateral	12262	14478	25221	31486	27289	32165	38076	29367	35388	48152
ZM009-03714	A	26/04/2021	lateral	11577	13627	24424	30682	27169	33268	38293	28884	35298	50514
ZM009-03714	B	19/03/2021	lateral	7	176	131	211	161	11	17	0	21	6
ZM009-03714	B	26/03/2021	lateral	367	1688	4015	9473	6764	583	311	96	204	12054
ZM009-03714	B	02/04/2021	lateral	898	3313	6541	17177	12241	8784	8830	4799	737	432
ZM009-03714	B	09/04/2021	lateral	3398	9764	20865	36344	29706	29374	28805	26534	16626	19077
ZM009-03714	B	16/04/2021	lateral	3331	15573	31222	47652	43833	45674	41462	34180	24441	43531
ZM009-03714	B	26/04/2021	lateral	3918	14679	29703	48571	44884	46132	43189	35568	25238	45535
ZM009-03714	C	19/03/2021	lateral	159	199	151	125	18	5	4	0	29	86
ZM009-03714	C	26/03/2021	lateral	321	858	1030	1907	2458	1928	339	593	622	10478
ZM009-03714	C	02/04/2021	lateral	949	2962	4190	6127	7434	7567	6590	4648	1084	1850
ZM009-03714	C	09/04/2021	lateral	1858	6265	10482	18862	20595	23885	22672	23499	24781	26270
ZM009-03714	C	16/04/2021	lateral	1233	9413	14499	27179	28823	32806	29181	34966	39798	49685
ZM009-03714	C	26/04/2021	lateral	2538	6612	12809	24674	26919	32990	28630	34390	39741	50499
ZM009-03714	D	19/03/2021	lateral	32	433	119	108	390	28	12	20	214	107
ZM009-03714	D	26/03/2021	lateral	211	3000	2428	1424	1773	2106	1974	952	446	11263
ZM009-03714	D	02/04/2021	lateral	1785	14038	14806	8964	8609	8763	13932	7312	1135	583
ZM009-03714	D	09/04/2021	lateral	3891	18656	33969	32198	30692	34074	39432	33342	20452	21111
ZM009-03714	D	16/04/2021	lateral	2517	16184	33408	36120	31744	35586	47293	41243	35262	48011
ZM009-03714	D	26/04/2021	lateral	2793	12504	28054	33374	32075	36679	47764	40261	34035	45186
ZM009-03715	A	19/03/2021	lateral	2050	212	262	336	416	220	55	40	25	34
ZM009-03715	A	26/03/2021	lateral	7422	5804	1682	2258	1054	617	515	422	316	8624
ZM009-03715	A	02/04/2021	lateral	12038	14602	4641	4965	3061	2265	3107	1269	392	970
ZM009-03715	A	09/04/2021	lateral	11750	23706	17665	11061	15757	14811	9666	8167	7699	8106
ZM009-03715	A	16/04/2021	lateral	9112	21011	20049	14423	20277	24751	23709	18865	20337	34817
ZM009-03715	A	26/04/2021	lateral	8585	16560	19130	13649	19088	22671	23224	17820	19731	36709
ZM009-03715	B	19/03/2021	lateral	2	22	57	0	18	0	0	0	3	32
ZM009-03715	B	26/03/2021	lateral	472	2644	3333	1521	927	255	274	239	124	7781
ZM009-03715	B	02/04/2021	lateral	1137	11419	20525	15298	9081	3745	4671	3316	364	244
ZM009-03715	B	09/04/2021	lateral	2921	17403	36270	38352	32414	30978	27348	23471	16783	16697
ZM009-03715	B	16/04/2021	lateral	1870	17186	39410	44880	42992	45526	35228	34391	31516	40920
ZM009-03715	B	26/04/2021	lateral	2623	14637	39020	45483	42721	45539	35289	33963	31019	41314
ZM009-03715	C	19/03/2021	lateral	0	4	0	0	31	0	0	0	0	40
ZM009-03715	C	26/03/2021	lateral	417	2164	2070	1929	1147	1933	1176	267	323	6090
ZM009-03715	C	02/04/2021	lateral	951	13379	20320	22614	18615	20751	11153	2885	1181	1269
ZM009-03715	C	09/04/2021	lateral	2177	19187	29761	32063	29890	37604	36228	36381	37892	54692
ZM009-03715	C	16/04/2021	lateral	986	15139	30274	32432	31722	39377	38170	38600	41515	52415
ZM009-03715	C	26/04/2021	lateral	1279	9876	29831	33456	33115	40194	39095	39039	40326	52730
ZM009-03715	D	19/03/2021	lateral	0	0	69	37	2	0	0	0	0	12
ZM009-03715	D	26/03/2021	lateral	194	1946	2773	2046	1894	1782	333	244	166	8798
ZM009-03715	D	02/04/2021	lateral	3375	9792	11540	8643	8926	15121	11177	8211	1451	958
ZM009-03715	D	09/04/2021	lateral	3654	14935	22071	14360	12181	19711	18005	20979	16092	16018
ZM009-03715	D	16/04/2021	lateral	2699	13443	22007	18006	15277	24312	20053	22191	19530	37530
ZM009-03715	D	26/04/2021	lateral	2987	8685	20232	18122	14904	22457	19148	20638	17227	38511
ZM009-03716	A	19/03/2021	lateral	178	99	377	169	25	0	0	0	0	0
ZM009-03716	A	26/03/2021	lateral	2264	9022	19031	9368	10593	4428	2462	1758	305	13253
ZM009-03716	A	02/04/2021	lateral	3946	11095	23339	17695	28551	23503	26775	32857	16864	19582
ZM009-03716	A	09/04/2021	lateral	4766	14010	27907	24365	38894	42155	44855	50957	43260	53659
ZM009-03716	A	16/04/2021	lateral	2919	12757	25180	27055	41902	48839	50140	53158	49908	54820
ZM009-03716	A	26/04/2021	lateral	3569	9400	21681	26620	40471	49890	49920	51841	49738	52100
ZM009-03716	B	19/03/2021	lateral	304	500	122	0	0	0	0	0	44	17
ZM009-03716	B	26/03/2021	lateral	1966	15598	16522	13433	7143	2937	1431	77	126	10619
ZM009-03716	B	02/04/2021	lateral	4674	25369	32476	26753	32382	20306	7180	2802	459	1723
ZM009-03716	B	09/04/2021	lateral	3796	26735	39240	40942	56267	52132	45566	46413	53049	34735
ZM009-03716	B	16/04/2021	lateral	2190	24180	36935	45562	61448	57744	49643	45087	54876	50090
ZM009-03716	B	26/04/2021	lateral	2842	18518	36674	46232	60288	57512	49865	45774	55788	49905
ZM009-03716	C	19/03/2021	lateral	837	4	0	0	0	0	0	0	0	0
ZM009-03716	C	26/03/2021	lateral	9586	5270	496	1594	2001	1158	1643	116	179	14295
ZM009-03716	C	02/04/2021	lateral	15664	14702	9281	4008	1310	477	3098	1491	541	3794
ZM009-03716	C	09/04/2021	lateral	10619	16743	20141	16247	16784	3933	11084	19551	15978	54755
ZM009-03716	C	16/04/2021	lateral	6539	11438	19134	19194	25908	12460	22542	35832	37438	68482
ZM009-03716	C	26/04/2021	lateral	6153	12839	18543	17196	24158	12237	21358	33716	36246	70703
ZM009-03716	D	19/03/2021	lateral	139	155	15	9	212	4	4	0	35	142
ZM009-03716	D	26/03/2021	lateral	4635	4926	5554	869	3296	2425	407	96	183	13255
ZM009-03716	D	02/04/2021	lateral	9220	22805	26076	24953	24090	13812	5067	2242	7945	8599
ZM009-03716	D	09/04/2021	lateral	7229	28235	37923	36567	39697	30541	32419	18252	28821	35333
ZM009-03716	D	16/04/2021	lateral	5921	26211	37092	40630	49667	40098	41418	32238	46066	52741
ZM009-03716	D	26/04/2021	lateral	5347	20899	31096	37822	44748	37602	39178	31773	46889	54397
ZM009-04711	A	19/03/2021	lateral	8247	1099	654	185	0	8	7	41	17	61
ZM009-04711	A	26/03/2021	lateral	9989	9340	11063	12975	11513	2858	43	216	167	10942
ZM009-04711	A	02/04/2021	lateral	9785	13586	18671	20740	20759	8426	4835	1080	138	1774
ZM009-04711	A	09/04/2021	lateral	12005	11116	8524	7943	6803	4585	2483	1928	532	3391
ZM009-04711	A	16/04/2021	lateral	8614	10816	14608	19666	20507	8154	5265	2543	868	12160
ZM009-04711	A	26/04/2021	lateral	7026	6972	12062	18643	18894	10152	11172	9161	3145	24688
ZM009-04711	B	19/03/2021	lateral	242	870	233	58	188	36	19	39	82	74
ZM009-04711	B	26/03/2021	lateral	2446	9540	6488	2959	4936	3464	642	1043	384	8888
ZM009-04711	B	02/04/2021	lateral	3219	9548	7509	4363	6286	5304	3716	5214	664	2174
ZM009-04711	B	09/04/2021	lateral	3990	6695	2847	1767	3128	2360	2245	2491	1219	3265
ZM009-04711	B	16/04/2021	lateral	3214	8985	6517	4047	7179	5641	5446	7955	4410	15951
ZM009-04711	B	26/04/2021	lateral	2972	7721	6040	4210	7346	9427	12575	15443	10394	29530
ZM009-04711	C	19/03/2021	lateral	389	5	4	22	366	15	21	5	54	125
ZM009-04711	C	26/03/2021	lateral	435	955	2809	3629	2534	377	115	71	223	13060
ZM009-04711	C	02/04/2021	lateral	525	6255	17885	20562	16145	7435	2732	3172	1389	3282
ZM009-04711	C	09/04/2021	lateral	2157	4540	8006	9454	4595	3297	1968	1973	1988	4285
ZM009-04711	C	16/04/2021	lateral	1503	4336	15766	19960	16255	8853	5210	4491	3993	19557
ZM009-04711	C	26/04/2021	lateral	2187	4081	16084	19717	15918	8387	7618	11569	14777	31217
ZM009-04711	D	19/03/2021	lateral	412	491	640	125	57	19	7	30	67	72
ZM009-04711	D	26/03/2021	lateral	2762	13256	18369	10530	3838	1137	813	471	256	8887
ZM009-04711	D	02/04/2021	lateral	4286	17159	23969	15677	10489	12245	12048	11565	4457	2248
ZM009-04711	D	09/04/2021	lateral	4811	13724	12480	8513	6102	6433	6612	6917	4330	3524
ZM009-04711	D	16/04/2021	lateral	3408	14405	21139	15604	11934	14320	14717	16681	12000	13987
ZM009-04711	D	26/04/2021	lateral	3012	13917	21207	17568	13165	16510	19624	21770	16662	21870
ZM009-04712	A	19/03/2021	lateral	746	49	161	68	364	35	35	12	42	124
ZM009-04712	A	26/03/2021	lateral	7666	4531	5579	4241	1041	441	730	1748	871	10285
ZM009-04712	A	02/04/2021	lateral	9166	7177	10320	10359	4924	1906	6765	9672	5082	3429
ZM009-04712	A	09/04/2021	lateral	10133	5786	3985	3994	1440	1425	2613	2310	1802	1996
ZM009-04712	A	16/04/2021	lateral	8186	7218	9574	10703	5478	4759	8088	10668	6863	14468
ZM009-04712	A	26/04/2021	lateral	6228	20219	16169	15915	11737	12648	13041	13777	17153	30440
ZM009-04712	B	19/03/2021	lateral	226	341	484	185	9	0	0	0	64	28
ZM009-04712	B	26/03/2021	lateral	905	7753	9766	4151	2213	506	592	602	390	13624
ZM009-04712	B	02/04/2021	lateral	1122	13154	17378	14876	11609	6393	3121	5965	1312	1394
ZM009-04712	B	09/04/2021	lateral	2080	8333	8239	6453	3759	2879	3151	3611	3060	2584
ZM009-04712	B	16/04/2021	lateral	1764	12978	19317	16841	17985	10200	10199	13118	12653	18308
ZM009-04712	B	26/04/2021	lateral	1813	12601	21716	18057	19063	14147	14335	13183	15305	28282
ZM009-04712	C	19/03/2021	lateral	314	2	4	2	33	1364	513	60	50	161
ZM009-04712	C	26/03/2021	lateral	265	201	1744	1246	127	184	171	115	137	7892
ZM009-04712	C	02/04/2021	lateral	264	2317	2917	7204	1888	4379	5243	2025	164	531
ZM009-04712	C	09/04/2021	lateral	1699	2300	1982	2733	2293	3855	6139	3505	2286	2648
ZM009-04712	C	16/04/2021	lateral	1158	3126	3523	7888	3510	9909	7057	7784	3429	13181
ZM009-04712	C	26/04/2021	lateral	1042	2555	3717	8412	3871	13436	15290	23341	16627	37806
ZM009-04712	D	19/03/2021	lateral	510	362	319	118	0	0	0	0	61	22
ZM009-04712	D	26/03/2021	lateral	4589	14018	20121	10052	3615	829	694	1095	719	9572
ZM009-04712	D	02/04/2021	lateral	4532	24064	30290	20366	6664	7842	5125	1885	570	1374
ZM009-04712	D	09/04/2021	lateral	6610	17909	14723	9262	3711	4191	4165	3418	2482	1949
ZM009-04712	D	16/04/2021	lateral	4804	24900	30367	21166	6831	9463	11252	6816	5312	16887
ZM009-04712	D	26/04/2021	lateral	3625	20953	28383	20892	6806	11751	13650	13714	14441	28930
ZM009-04713	A	19/03/2021	lateral	4022	1324	240	59	82	1902	1033	271	165	432
ZM009-04713	A	26/03/2021	lateral	13295	10230	7206	4137	3547	4207	3130	4593	2952	17169
ZM009-04713	A	02/04/2021	lateral	14833	11956	6944	4345	4900	1306	2032	963	185	559
ZM009-04713	A	09/04/2021	lateral	15536	11265	6955	5035	6028	5094	10099	7114	4745	1360
ZM009-04713	A	16/04/2021	lateral	12212	11258	7094	5586	8129	8031	14232	9105	7214	15943
ZM009-04713	A	26/04/2021	lateral	10091	9443	6578	6414	14597	11600	16920	11563	13006	18567
ZM009-04713	B	19/03/2021	lateral	57	367	57	84	39	0	16	0	31	190
ZM009-04713	B	26/03/2021	lateral	1006	3487	6168	6060	3289	9162	2763	200	199	12894
ZM009-04713	B	02/04/2021	lateral	2424	7538	10608	11752	8118	17758	8510	4806	3229	812
ZM009-04713	B	09/04/2021	lateral	2705	8509	12726	14866	16750	22393	20469	19785	11302	4379
ZM009-04713	B	16/04/2021	lateral	2690	8679	13657	16981	19115	26487	24703	24423	15696	15248
ZM009-04713	B	26/04/2021	lateral	3345	8693	13134	16364	17445	25598	24709	26055	17282	24591
ZM009-04713	C	19/03/2021	lateral	102	30	24	53	38	12	19	0	92	42
ZM009-04713	C	26/03/2021	lateral	190	720	1125	778	592	559	541	458	355	12089
ZM009-04713	C	02/04/2021	lateral	208	2352	3752	3932	731	1068	709	116	447	881
ZM009-04713	C	09/04/2021	lateral	840	5704	7928	9505	9360	8892	8085	5345	2062	8894
ZM009-04713	C	16/04/2021	lateral	755	5822	7832	10826	10417	10937	9343	10470	2358	22936
ZM009-04713	C	26/04/2021	lateral	1646	7695	10550	11437	9199	9395	8589	11452	4697	25473
ZM009-04713	D	19/03/2021	lateral	506	412	586	129	173	9	12	0	147	32
ZM009-04713	D	26/03/2021	lateral	1550	9282	5628	4812	6969	2103	378	365	336	14067
ZM009-04713	D	02/04/2021	lateral	1091	9383	9224	6367	8932	4470	3278	1244	234	600
ZM009-04713	D	09/04/2021	lateral	1406	8224	7645	5396	7250	5217	5023	4430	2223	4062
ZM009-04713	D	16/04/2021	lateral	1232	8012	8382	5652	9140	5902	5291	5083	3197	18780
ZM009-04713	D	26/04/2021	lateral	2021	6803	7011	5463	8368	7477	9465	8239	12398	29112
ZM009-04714	A	19/03/2021	lateral	1924	3095	8184	345	608	519	304	105	161	1483
ZM009-04714	A	26/03/2021	lateral	5526	5298	1542	1365	1215	1635	752	195	270	6765
ZM009-04714	A	02/04/2021	lateral	20482	26339	11599	8867	7984	8140	9067	4121	304	1432
ZM009-04714	A	09/04/2021	lateral	19851	24148	8828	7007	6597	7850	7773	5351	2183	3424
ZM009-04714	A	16/04/2021	lateral	17803	27990	15414	18889	17299	24209	18613	14944	9715	23458
ZM009-04714	A	26/04/2021	lateral	15650	33289	21055	22844	19821	34042	32999	29724	24187	56306
ZM009-04714	B	19/03/2021	lateral	0	27	11	0	71	0	46	31	82	43
ZM009-04714	B	26/03/2021	lateral	622	1269	994	1950	1723	973	511	337	181	4587
ZM009-04714	B	02/04/2021	lateral	4342	10122	14600	18032	11568	6138	3906	6088	1001	1987
ZM009-04714	B	09/04/2021	lateral	5594	11314	10653	13775	9387	5662	4369	4926	3363	4664
ZM009-04714	B	16/04/2021	lateral	5068	12095	21747	27963	19257	13061	14673	13872	13583	23140
ZM009-04714	B	26/04/2021	lateral	4784	13695	25698	31937	26801	24276	25265	34859	29711	45921
ZM009-04714	C	19/03/2021	lateral	0	20	20	20	0	0	0	0	32	0
ZM009-04714	C	26/03/2021	lateral	336	1923	2055	1006	254	390	160	360	347	6921
ZM009-04714	C	02/04/2021	lateral	641	15913	19461	10990	5228	6968	2277	975	1245	1436
ZM009-04714	C	09/04/2021	lateral	2057	17960	16687	10674	8864	9964	6714	4568	5347	10576
ZM009-04714	C	16/04/2021	lateral	1056	18719	27419	20884	21903	26015	18231	21295	25923	28552
ZM009-04714	C	26/04/2021	lateral	1340	15289	25775	20407	21232	27961	20777	25242	28605	48187
ZM009-04714	D	19/03/2021	lateral	855	1657	1391	888	516	599	79	4	31	49
ZM009-04714	D	26/03/2021	lateral	229	2522	2718	1830	1164	330	296	488	482	7295
ZM009-04714	D	02/04/2021	lateral	3030	10684	16288	12242	14069	5381	3693	3154	524	531
ZM009-04714	D	09/04/2021	lateral	5713	13565	18974	14185	10736	11363	8941	6224	2188	493
ZM009-04714	D	16/04/2021	lateral	3069	14095	23625	20951	25006	19028	20967	13040	7405	18173
ZM009-04714	D	26/04/2021	lateral	3109	13877	24791	22265	25783	21838	25872	16502	20189	41040
ZM009-04715	A	19/03/2021	lateral	2597	396	350	12	21	37	8	60	31	25
ZM009-04715	A	26/03/2021	lateral	8825	4035	1369	938	1689	6561	3922	2845	1763	11749
ZM009-04715	A	02/04/2021	lateral	10787	3916	1219	674	624	4951	2809	1436	1253	2036
ZM009-04715	A	09/04/2021	lateral	10851	7847	2850	3143	2806	14553	9629	9229	10320	15217
ZM009-04715	A	16/04/2021	lateral	8556	4349	1855	3784	3382	14353	15493	15703	17426	32880
ZM009-04715	A	26/04/2021	lateral	7687	24351	22437	22249	13966	23537	17925	17062	22926	45205
ZM009-04715	B	19/03/2021	lateral	45	294	926	317	699	18	18	7	0	38
ZM009-04715	B	26/03/2021	lateral	86	6977	15608	16289	15483	4381	3774	3387	2069	11144
ZM009-04715	B	02/04/2021	lateral	592	7410	11821	13712	11698	5399	3377	1440	765	415
ZM009-04715	B	09/04/2021	lateral	1660	12624	28968	32423	31635	20091	14950	10385	9155	8752
ZM009-04715	B	16/04/2021	lateral	1356	12191	28634	31053	28767	21566	17983	15844	20694	34222
ZM009-04715	B	26/04/2021	lateral	2052	12904	39849	43219	41753	30550	34679	29787	36570	45889
ZM009-04715	C	19/03/2021	lateral	240	185	27	0	0	0	0	19	38	0
ZM009-04715	C	26/03/2021	lateral	227	2421	4289	1962	1339	1133	2001	923	197	12978
ZM009-04715	C	02/04/2021	lateral	352	1683	4356	4484	4451	2948	2898	2396	1050	1124
ZM009-04715	C	09/04/2021	lateral	835	2501	10306	15243	18053	19591	18881	17992	9837	6838
ZM009-04715	C	16/04/2021	lateral	528	2233	9580	15361	17237	18734	22493	23290	16709	21660
ZM009-04715	C	26/04/2021	lateral	1419	2929	10659	17260	21330	24088	24661	25410	24901	45870
ZM009-04715	D	19/03/2021	lateral	84	262	121	0	0	17	0	0	10	5
ZM009-04715	D	26/03/2021	lateral	427	2369	3638	2257	1267	762	147	85	169	11871
ZM009-04715	D	02/04/2021	lateral	2205	6094	6284	4883	2626	909	200	43	158	2477
ZM009-04715	D	09/04/2021	lateral	3972	10633	14603	12714	8177	8120	11433	7247	6559	20269
ZM009-04715	D	16/04/2021	lateral	2863	9386	12966	11997	8163	8541	12924	20393	23689	46489
ZM009-04715	D	26/04/2021	lateral	2732	8342	12643	13007	9045	10737	14372	26045	29158	54443
ZM009-04716	A	19/03/2021	lateral	1035	598	816	429	808	190	35	136	36	33
ZM009-04716	A	26/03/2021	lateral	8425	7282	3429	2449	4294	2349	1810	1890	772	11380
ZM009-04716	A	02/04/2021	lateral	15217	17135	4710	2610	1780	1423	285	250	91	470
ZM009-04716	A	09/04/2021	lateral	14962	15406	5181	3556	3008	1921	389	1658	185	1049
ZM009-04716	A	16/04/2021	lateral	11763	16478	8676	8358	9707	5592	5394	4614	4562	15838
ZM009-04716	A	26/04/2021	lateral	7549	14071	9137	15851	16585	25976	42108	43109	51976	56089
ZM009-04716	B	19/03/2021	lateral	0	294	8	10	4	0	0	0	25	3
ZM009-04716	B	26/03/2021	lateral	1164	2711	1386	1601	3792	1065	743	510	328	11464
ZM009-04716	B	02/04/2021	lateral	2685	11071	10876	5671	9125	5503	5530	3744	6444	1633
ZM009-04716	B	09/04/2021	lateral	5226	10346	7806	3481	6351	5078	6854	4537	4999	3186
ZM009-04716	B	16/04/2021	lateral	3536	11433	12853	8828	18693	15510	25364	18330	17912	22624
ZM009-04716	B	26/04/2021	lateral	3857	9961	13782	14409	26640	24234	38078	33053	38640	57313
ZM009-04716	C	19/03/2021	lateral	9	32	0	0	6	0	0	22	55	8
ZM009-04716	C	26/03/2021	lateral	334	1719	2265	4544	6890	7316	20271	17397	5583	15216
