plotId	timePoint	S_Leaf_area_cmsquared	yPred	sd_yPred	lwr	upr	outlier
1	2020-02-14T00:00:00Z	15.0488324425104	22.9931901061984	6.440349831201824	-9.20855904981072	55.19493926220753	0
1	2020-02-15T00:00:00Z	4.41782290710704	21.125232549629544	5.647375003350289	-7.111642467121904	49.36210756638099	0
1	2020-02-16T00:00:00Z	81.4173983394981	19.475955920115833	4.987236042284742	-5.460224291307878	44.41213613153954	1
1	2020-02-17T00:00:00Z	5.76219898246619	18.04333222646809	4.451015496463299	-4.2117452558484025	40.29840970878459	0
1	2020-02-18T00:00:00Z	6.291897321981	16.825333477497136	4.0300885096370775	-3.325109070688253	36.97577602568252	0
1	2020-02-19T00:00:00Z	6.80503416626041	15.819931682013799	3.715922530562758	-2.759680970799991	34.39954433482759	0
1	2020-02-20T00:00:00Z	8.4586026660767	15.025098848828893	3.4996983775529946	-2.4733930389360808	32.52359073659387	0
1	2020-02-21T00:00:00Z	8.97723998751794	14.438806986753242	3.3717356808488934	-2.419871417491226	31.29748539099771	0
1	2020-02-22T00:00:00Z	10.4044682005586	14.05902810459767	3.320800492527951	-2.5449743580420847	30.663030567237428	0
1	2020-02-24T00:00:00Z	13.0214897402463	13.910897315290049	3.3940581266215784	-3.059393317817845	30.881187948397944	0
1	2020-02-25T00:00:00Z	14.0643232234339	14.138489425759646	3.4845851541911936	-3.2844363451963208	31.561415196715615	0
1	2020-02-26T00:00:00Z	15.4890434510515	14.56569036929189	3.5860364226252663	-3.364491743834442	32.49587248241822	0
1	2020-02-28T00:00:00Z	18.0077375917434	16.0910475624283	3.7829992573966953	-2.8239487245551764	35.00604384941178	0
1	2020-02-29T00:00:00Z	18.9586600631923	17.18433152743029	3.8717600717535583	-2.1744688313374994	36.54313188619808	0
1	2020-03-02T00:00:00Z	21.2137180673873	19.991316695228413	4.019939771025765	-0.10838215990041178	40.09101555035724	0
1	2020-03-03T00:00:00Z	23.7762594933394	21.688700498395185	4.078504100238233	1.2961799972040176	42.08122099958635	0
1	2020-03-04T00:00:00Z	25.8379942973494	23.57113351465418	4.127629292698875	2.932987051159806	44.20927997814855	0
1	2020-03-06T00:00:00Z	28.946461637173	27.858512387190117	4.204488538231672	6.836069696031757	48.88095507834848	0
1	2020-03-07T00:00:00Z	30.8492935712798	30.24714084383769	4.2370319175266244	9.061981256204568	51.432300431470814	0
1	2020-03-08T00:00:00Z	33.8583692058225	32.788183714318755	4.269590675628763	11.440230336174942	54.13613709246257	0
1	2020-03-11T00:00:00Z	37.5816162485524	41.51699080657903	4.394315552018022	19.54541304648892	63.488568566669144	0
1	2020-03-13T00:00:00Z	43.5381033500087	48.36674328719856	4.46789290727689	26.02727875081411	70.70620782358301	0
1	2020-03-14T00:00:00Z	52.8347848615217	52.07358875461153	4.4865847746565	29.640664881329027	74.50651262789403	0
1	2020-03-18T00:00:00Z	65.8948711231963	68.55195478061496	4.350376023051948	46.800074665355226	90.3038348958747	0
1	2020-03-20T00:00:00Z	77.8767489958903	77.64444187282562	4.124055512002583	57.02416431281271	98.26471943283855	0
1	2020-03-22T00:00:00Z	86.5047910772021	87.27932441283156	3.829967098846441	68.12948891859935	106.42915990706376	0
1	2020-03-24T00:00:00Z	105.919785711052	97.53680089632445	3.6331887792520536	79.37085700006418	115.70274479258472	0
1	2020-03-25T00:00:00Z	107.939703678401	102.8933226612005	3.6196898293008513	84.79487351469623	120.99177180770477	0
1	2020-03-26T00:00:00Z	110.2701999611	108.39837746240977	3.6853736265944046	89.97150932943775	126.82524559538179	0
1	2020-03-27T00:00:00Z	116.724022316412	114.04947331563734	3.844827106872908	94.82533778127281	133.2736088500019	0
1	2020-03-28T00:00:00Z	118.475158255489	119.84411823656835	4.111032047004423	99.28895800154623	140.39927847159046	0
1	2020-03-29T00:00:00Z	126.347582922571	125.77982024088787	4.495847363352794	103.3005834241239	148.25905705765183	0
1	2020-03-30T00:00:00Z	132.690369423344	131.854087344281	5.01051041033401	106.80153529261095	156.90663939595106	0
1	2020-03-31T00:00:00Z	134.072434144653	138.06442756243288	5.666042190616026	109.73421660935276	166.394638515513	0
1	2020-04-01T00:00:00Z	140.772349440561	144.40834891102855	6.473518446470762	112.04075667867474	176.77594114338237	0
2	2020-02-14T00:00:00Z	3.94636557443576	21.294788881445932	6.635173635609581	-11.881079296601975	54.47065705949384	0
2	2020-02-15T00:00:00Z	5.58236225430451	20.378208684377896	5.79887384972097	-8.616160564226956	49.37257793298275	0
2	2020-02-16T00:00:00Z	82.6246036213624	19.698611982066563	5.104945760731245	-5.826116821589661	45.22334078572278	1
2	2020-02-17T00:00:00Z	9.50043754965561	19.256502941097352	4.543874492140045	-3.4628695196028723	41.97587540179758	0
2	2020-02-18T00:00:00Z	11.4068308977339	19.052385728055683	4.10646499352022	-1.4799392395454163	39.58471069565678	0
2	2020-02-19T00:00:00Z	12.2500121369948	19.086764509526983	3.783607545707268	0.1687267809906423	38.00480223806332	0
2	2020-02-20T00:00:00Z	15.2275448044528	19.36014345209667	3.5658365066044078	1.53096091907463	37.18932598511871	0
2	2020-02-21T00:00:00Z	16.187585434578	19.873026722350172	3.4426695666639917	2.6596788890302143	37.08637455567013	0
2	2020-02-22T00:00:00Z	17.5229364686475	20.625918486872894	3.4018322775337158	3.6167570992043174	37.635079874541475	0
2	2020-02-23T00:00:00Z	19.2659267426213	21.619322912250265	3.428622933647834	4.476208244011094	38.76243758048943	0
2	2020-02-24T00:00:00Z	23.1910848820032	22.853744165067706	3.5057300212819014	5.325094058658198	40.38239427147721	0
