Unit ID,Timestamp,Device ID,Variable ID,Value
B_95_1,,SCALE_PEPA_01,HarvestShootDryMass,0.2861
B_02_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2834
B_03_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3205
B_08_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3553
B_09_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1805
B_10_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2149
B_11_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2837
B_14_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3835
B_15_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1938
B_17_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2010
B_20_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2881
B_21_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2311
B_22_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2191
B_23_2,,SCALE_PEPA_01,HarvestShootDryMass,0.4417
B_26_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1095
B_27_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3599
B_28_2,,SCALE_PEPA_01,HarvestShootDryMass,0.4239
B_30_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2358
B_33_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2977
B_35_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1969
B_37_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2754
B_39_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3572
B_40_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2882
B_41_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2028
B_44_2,,SCALE_PEPA_01,HarvestShootDryMass,0.4181
B_45_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3877
B_47_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1684
B_48_2,,SCALE_PEPA_01,HarvestShootDryMass,0.4066
B_49_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1982
B_50_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2938
B_54_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3095
B_57_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2553
B_58_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2712
B_59_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1381
B_60_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1927
B_62_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2831
B_63_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3277
B_64_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1921
B_68_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2237
B_69_2,,SCALE_PEPA_01,HarvestShootDryMass,0.0091
B_72_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3835
B_73_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3455
B_76_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2636
B_79_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3078
B_81_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1460
B_82_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3109
B_85_2,,SCALE_PEPA_01,HarvestShootDryMass,0.0389
B_86_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1708
B_88_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2711
B_89_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1809
B_91_2,,SCALE_PEPA_01,HarvestShootDryMass,0.4356
B_92_2,,SCALE_PEPA_01,HarvestShootDryMass,0.2595
B_95_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3236
B_96_2,,SCALE_PEPA_01,HarvestShootDryMass,0.0000
B_98_2,,SCALE_PEPA_01,HarvestShootDryMass,0.1065
B_99_2,,SCALE_PEPA_01,HarvestShootDryMass,0.3794
B_01_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1843
B_02_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1232
B_05_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2579
B_06_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3643
B_07_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2999
B_10_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3202
B_11_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2766
B_13_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1329
B_15_3,,SCALE_PEPA_01,HarvestShootDryMass,0.0592
B_16_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2628
B_17_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3092
B_18_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3402
B_19_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2795
B_20_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2592
B_22_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2927
B_25_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2172
B_26_3,,SCALE_PEPA_01,HarvestShootDryMass,0.4151
B_27_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1785
B_30_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2972
B_31_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2034
B_32_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2402
B_34_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3423
B_35_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3122
B_36_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2767
B_37_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2205
B_39_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3524
B_40_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1890
B_41_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2797
B_44_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3814
B_48_3,,SCALE_PEPA_01,HarvestShootDryMass,0.0835
B_49_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2477
B_52_3,,SCALE_PEPA_01,HarvestShootDryMass,0.0740
B_53_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2497
B_54_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1779
B_55_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2564
B_57_3,,SCALE_PEPA_01,HarvestShootDryMass,0.0874
B_59_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2572
B_60_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2727
B_61_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3254
B_62_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1634
B_63_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1396
B_64_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3232
B_65_3,,SCALE_PEPA_01,HarvestShootDryMass,0.0210
B_66_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3208
B_67_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2954
B_68_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3859
B_70_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2716
B_73_3,,SCALE_PEPA_01,HarvestShootDryMass,0.0837
B_75_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1455
B_77_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2954
B_79_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1651
B_80_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2116
B_81_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2134
B_82_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1798
B_85_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2594
B_86_3,,SCALE_PEPA_01,HarvestShootDryMass,0.3015
B_87_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2498
B_92_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2316
B_94_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2253
B_95_3,,SCALE_PEPA_01,HarvestShootDryMass,0.4378
B_97_3,,SCALE_PEPA_01,HarvestShootDryMass,0.2169
B_99_3,,SCALE_PEPA_01,HarvestShootDryMass,0.1918
B_01_4,,SCALE_PEPA_01,HarvestShootDryMass,0.4039
B_02_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3455
B_03_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1595
B_04_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2619
B_05_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3092
B_06_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3835
B_07_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2187
B_10_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1795
B_11_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2876
B_12_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1871
B_13_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2504
B_14_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1494
B_15_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3561
B_16_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1710
B_17_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2004
B_19_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2020
B_21_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2478
B_22_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1911
B_23_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1760
B_25_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2501
B_28_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2791
B_29_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2240
B_31_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3867
B_32_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2184
B_33_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3172
B_34_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1717
B_35_4,,SCALE_PEPA_01,HarvestShootDryMass,0.4563
B_36_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2519
B_38_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2085
B_39_4,,SCALE_PEPA_01,HarvestShootDryMass,0.0825
B_41_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2653
B_42_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2813
B_43_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3166
B_45_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3773
B_47_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1955
B_48_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2293
B_49_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1745
B_50_4,,SCALE_PEPA_01,HarvestShootDryMass,0.0552
B_51_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2186
B_53_4,,SCALE_PEPA_01,HarvestShootDryMass,0.0399
B_55_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1640
B_56_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2642
B_57_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2147
B_59_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1847
B_61_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2843
B_62_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3618
B_63_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2167
B_64_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3506
B_68_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2572
B_69_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1500
B_70_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2311
B_73_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1767
B_74_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3460
B_76_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2098
B_79_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1885
B_81_4,,SCALE_PEPA_01,HarvestShootDryMass,0.0713
B_82_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1123
B_89_4,,SCALE_PEPA_01,HarvestShootDryMass,0.3868
B_90_4,,SCALE_PEPA_01,HarvestShootDryMass,0.0000
B_92_4,,SCALE_PEPA_01,HarvestShootDryMass,0.0295
B_95_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1277
B_96_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1922
B_98_4,,SCALE_PEPA_01,HarvestShootDryMass,0.2732
B_99_4,,SCALE_PEPA_01,HarvestShootDryMass,0.1744
B_01_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2377
B_02_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3128
B_03_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2177
B_04_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2718
B_05_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2516
B_07_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1390
B_10_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2754
B_11_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3165
B_12_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2942
B_13_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2616
B_14_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2298
B_15_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2273
B_16_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3214
B_17_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3210
B_18_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1322
B_20_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1755
B_21_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2763
B_22_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1681
B_25_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1610
B_27_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1820
B_28_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2814
B_29_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2217
B_31_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2840
B_34_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1602
B_35_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2133
B_36_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1398
B_37_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2781
B_38_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3561
B_39_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2001
B_40_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1487
B_41_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2205
B_42_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2621
B_43_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2897
B_44_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2510
B_45_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2269
B_46_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2683
B_47_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3345
B_51_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1768
B_53_5,,SCALE_PEPA_01,HarvestShootDryMass,0.0587
B_54_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1460
B_57_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2929
B_58_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2115
B_59_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2336
B_61_5,,SCALE_PEPA_01,HarvestShootDryMass,0.0855
B_62_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3278
B_64_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1635
B_65_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1276
B_66_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3093
B_67_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3305
B_69_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2510
B_72_5,,SCALE_PEPA_01,HarvestShootDryMass,0.0126
B_73_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1032
B_75_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2173
B_77_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2374
B_79_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3024
B_82_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1786
B_83_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1715
B_84_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1662
B_87_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2636
B_89_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2321
B_90_5,,SCALE_PEPA_01,HarvestShootDryMass,0.1982
B_92_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2820
B_93_5,,SCALE_PEPA_01,HarvestShootDryMass,0.3043
B_95_5,,SCALE_PEPA_01,HarvestShootDryMass,0.0587
B_97_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2317
B_99_5,,SCALE_PEPA_01,HarvestShootDryMass,0.2155
