Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
38	NA	2020-07-05	NA	25.59	75.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	S1	1	3	2	NaPPI
39	NA	2020-07-05	NA	40.59	246.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	S2	1	3	3	NaPPI
40	NA	2020-07-05	NA	34.67	177.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S2	1	3	4	NaPPI
41	NA	2020-07-05	NA	35.12	191.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	S2	2	3	5	NaPPI
42	NA	2020-07-05	NA	35.21	181.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN04_H	S2	2	3	6	NaPPI
43	NA	2020-07-05	NA	33.37	102.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	S1	2	3	7	NaPPI
44	NA	2020-07-05	NA	26.1	145.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN03_H	S1	2	3	8	NaPPI
45	NA	2020-07-05	NA	30.12	208.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN07_L	S1	3	3	9	NaPPI
46	NA	2020-07-05	NA	34.58	325.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN08_H	S1	3	3	10	NaPPI
47	NA	2020-07-05	NA	45.46	346.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S1	4	3	13	NaPPI
48	NA	2020-07-05	NA	20.97	124.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S1	4	3	14	NaPPI
49	NA	2020-07-05	NA	29.95	173.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN01_H	S2	4	3	15	NaPPI
50	NA	2020-07-05	NA	32.29	268.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S2	4	3	16	NaPPI
51	NA	2020-07-05	NA	42.05	57.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN03_H	S2	5	3	17	NaPPI
52	NA	2020-07-05	NA	22.52	103.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN02_H	S2	5	3	18	NaPPI
53	NA	2020-07-05	NA	26.78	279.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	S1	5	3	19	NaPPI
54	NA	2020-07-05	NA	42.41	318.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S1	5	3	20	NaPPI
55	NA	2020-07-05	NA	46.8	146.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN09_H	S1	1	4	1	NaPPI
56	NA	2020-07-05	NA	30.38	134.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	S1	1	4	2	NaPPI
57	NA	2020-07-05	NA	33.15	162.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S2	1	4	3	NaPPI
58	NA	2020-07-05	NA	26.01	89.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	S2	1	4	4	NaPPI
59	NA	2020-07-05	NA	36.51	221.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN01_H	S2	2	4	5	NaPPI
60	NA	2020-07-05	NA	36.07	202.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN02_H	S2	2	4	6	NaPPI
61	NA	2020-07-05	NA	41.15	250.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	S1	2	4	7	NaPPI
62	NA	2020-07-05	NA	37.04	219.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S1	2	4	8	NaPPI
63	NA	2020-07-05	NA	33.87	187.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	S1	3	4	9	NaPPI
64	NA	2020-07-05	NA	23.9	73.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN03_H	S1	3	4	10	NaPPI
65	NA	2020-07-05	NA	23.54	66.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S2	3	4	11	NaPPI
66	NA	2020-07-05	NA	34.39	188.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN01_H	S2	3	4	12	NaPPI
67	NA	2020-07-05	NA	35.64	198.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S1	4	4	13	NaPPI
68	NA	2020-07-05	NA	37.49	162.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN02_H	S1	4	4	14	NaPPI
69	NA	2020-07-05	NA	31.63	143.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN04_H	S2	4	4	15	NaPPI
70	NA	2020-07-05	NA	26.35	92.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S2	5	4	17	NaPPI
71	NA	2020-07-05	NA	36.01	202.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S2	5	4	18	NaPPI
72	NA	2020-07-05	NA	38.3	207.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN08_H	S1	5	4	19	NaPPI
73	NA	2020-07-05	NA	27.6	179.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	S1	5	4	20	NaPPI
74	NA	2020-07-05	NA	40.04	174.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN01_H	S1	1	5	2	NaPPI
75	NA	2020-07-05	NA	49.21	255.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S2	1	5	3	NaPPI
76	NA	2020-07-05	NA	31.7	145.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	S2	1	5	4	NaPPI
77	NA	2020-07-05	NA	47.3	162.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN09_H	S2	2	5	6	NaPPI
78	NA	2020-07-05	NA	73.04	186.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	S1	2	5	7	NaPPI
79	NA	2020-07-05	NA	29.8	131.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN02_H	S1	2	5	8	NaPPI
80	NA	2020-07-05	NA	31.93	163.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S1	3	5	9	NaPPI
81	NA	2020-07-05	NA	29.93	152.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN01_H	S1	3	5	10	NaPPI
82	NA	2020-07-05	NA	33.12	194.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN08_H	S2	3	5	11	NaPPI
83	NA	2020-07-05	NA	27.29	121.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN07_L	S2	3	5	12	NaPPI
